Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Oriol Romeu,21,14,MCI,SOU,1,4.5,MID,4.5,2.5,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.0,275.8,176.4,88.0,54.0,2.5,0.0,0.6,8.7,2.8,14764.0,40516.0,0.0,0.0,14.0,0.0,0.010000000000000009,0.010000000000000009,0.05999999999999983,0.09999999999999964,0.08000000000000007,0.02,0.02,0.09,0.11,0.11,0.31,0.26,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
McCarthy,21,14,MCI,SOU,1,4.6,GKP,22.6,3.8,3.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,17.0,345.8,0.0,0.0,34.7,3.8,0.0,0.8,12.2,4.0,52335.0,29014.0,1.0,-1.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Walker-Peters,21,14,MCI,SOU,1,4.7,DEF,13.4,3.2,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,237.4,108.5,111.0,45.8,3.2,0.0,0.7,10.6,3.6,42044.0,28708.0,2.0,-2.0,14.0,0.0,0.0,0.0,0.030000000000000027,0.029999999999999805,0.0,0.02,0.02,0.04,0.06,0.06,0.27,0.23,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Ward-Prowse,21,14,MCI,SOU,1,6.3,MID,17.9,4.0,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,374.2,405.6,109.0,88.8,4.0,0.0,0.6,10.6,4.8,107057.0,137493.0,3.0,-3.0,14.0,0.0,0.0,0.0,0.09000000000000008,0.05999999999999961,0.06000000000000005,0.07,0.07,0.11,0.18,0.18,0.29,0.24,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Adams,21,14,MCI,SOU,1,6.0,FWD,8.3,4.3,2.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,281.6,246.1,399.0,92.8,4.3,0.0,0.7,11.2,4.8,113425.0,41080.0,0.0,0.0,14.0,0.0,0.2999999999999998,0.2999999999999998,0.020000000000000018,0.4399999999999995,0.13,0.34,0.34,0.24,0.58,0.58,0.49,0.08,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Bednarek,21,14,MCI,SOU,1,4.7,DEF,5.9,4.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,281.6,29.4,95.0,40.6,4.5,0.0,1.0,11.9,4.0,83786.0,16266.0,2.0,-2.0,14.0,0.0,0.0,0.0,0.0,0.020000000000000018,0.03000000000000025,0.02,0.02,0.05,0.07,0.07,0.25,0.24,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Bertrand,21,14,MCI,SOU,1,5.0,DEF,1.0,2.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,135.0,153.4,53.0,34.1,2.3,0.0,0.5,7.6,2.9,3560.0,3628.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.1200000000000001,0.1299999999999999,0.01,0.01,0.04,0.05,0.05,0.23,0.22,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Vestergaard,21,14,MCI,SOU,1,5.0,DEF,17.0,3.8,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,366.2,45.3,149.0,56.1,3.8,0.0,0.8,12.6,4.8,133076.0,31272.0,5.0,-5.0,13.0,0.0,0.09999999999999998,0.09999999999999998,0.0,0.08999999999999986,0.08999999999999986,0.06,0.06,0.05,0.11,0.11,0.23,0.22,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Armstrong,21,14,MCI,SOU,1,5.5,MID,0.7,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193.2,169.5,112.0,47.3,2.7,0.0,0.5,8.2,4.1,4092.0,8191.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.06,0.14,0.14,0.26,0.16,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
Ings,21,14,MCI,SOU,1,8.4,FWD,7.0,2.5,1.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,328.6,122.2,381.0,83.1,2.5,0.0,0.3,7.4,5.6,17100.0,110163.0,-1.0,1.0,11.0,0.0,0.1299999999999999,0.1299999999999999,0.0,0.15000000000000036,0.030000000000000027,0.45,0.29,0.09,0.53,0.38,0.43,0.08,7.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5800000000000001,0.5800000000000001,1.1499999999999986,1.1600000000000001,-0.57,0.27999999999999936,0.06999999999999851,7.0,8.0,0.7899999999999991,8,1.4615384615384615,0.9230769230769231,1.7692307692307692,1.7661538461538462,1.59,0.9230769230769231,0.6884615384615385,0.9015384615384616,0.7761538461538462,1.543076923076923,9.846153846153847,3.4615384615384617,1.9776923076923079
