Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Oriol Romeu,21,11,BHA,SOU,0.0,4.5,MID,4.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.4,118.3,77.0,41.3,1.7,0.0,0.4,6.4,2.6,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.03,0.05,0.05,0.3,0.27,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
McCarthy,21,11,BHA,SOU,0.0,4.6,GKP,22.1,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,286.8,0.0,0.0,28.8,3.7,0.0,0.8,9.6,4.0,0.0,0.0,1.0,-1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,0.13,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Walker-Peters,21,11,BHA,SOU,0.0,4.6,DEF,12.9,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197.2,71.6,92.0,36.2,3.0,0.0,0.7,8.7,3.6,0.0,0.0,1.0,-1.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.05,0.07,0.07,0.25,0.2,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Ward-Prowse,21,11,BHA,SOU,0.0,6.2,MID,13.7,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,328.6,281.0,78.0,68.7,6.0,0.0,1.0,9.8,5.5,0.0,0.0,2.0,-2.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.11,0.18,0.18,0.23,0.19,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Adams,21,11,BHA,SOU,0.0,6.0,FWD,7.4,3.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,218.8,171.5,297.0,68.8,3.7,0.0,0.6,8.7,4.7,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.33,0.33,0.2,0.53,0.53,0.46,0.08,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Bednarek,21,11,BHA,SOU,0.0,4.5,DEF,3.3,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,210.8,15.7,91.0,31.7,4.0,0.0,0.9,9.1,3.7,0.0,0.0,0.0,0.0,11,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.03,0.03,0.22,0.22,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Bertrand,21,11,BHA,SOU,0.0,5.0,DEF,1.0,1.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.8,138.6,46.0,29.2,1.7,0.0,0.3,5.8,2.9,0.0,0.0,0.0,0.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.05,0.06,0.06,0.19,0.17,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Vestergaard,21,11,BHA,SOU,0.0,4.8,DEF,11.7,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,28.3,108.0,43.6,4.0,0.0,0.8,10.8,5.2,0.0,0.0,3.0,-3.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.06,0.12,0.12,0.19,0.19,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Armstrong,21,11,BHA,SOU,0.0,5.5,MID,0.7,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.0,150.9,95.0,39.8,2.0,0.0,0.4,6.4,3.9,0.0,0.0,0.0,0.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.06,0.14,0.14,0.25,0.14,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
Ings,21,11,BHA,SOU,0.0,8.3,FWD,6.1,2.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,291.2,95.0,272.0,65.8,2.7,0.0,0.3,6.6,6.9,0.0,0.0,-2.0,2.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.23,0.1,0.54,0.34,0.37,0.07,5,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16,1.3636363636363635,1.6363636363636365,0.9090909090909091,1.5327272727272727,1.1863636363636365,1.1327272727272728,0.7863636363636364,0.4,0.8863636363636364,1.0172727272727273,6.636363636363637,4.2727272727272725,1.6718181818181819
