Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,26a,WHU,MCI,1,6.1,GKP,10.1,4.1,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,16.0,370.8,10.0,0.0,38.2,4.1,0.0,0.7,19.2,4.7,47989.0,18873.0,1.0,-1.0,25.0,0.0,0.0,0.0,0.0,0.05999999999999961,0.04999999999999982,0.0,0.0,0.01,0.01,0.01,0.22,0.21,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Bernardo Silva,21,26a,WHU,MCI,1,7.4,MID,1.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,294.3,345.0,94.1,4.0,0.0,0.5,9.1,3.5,25321.0,10877.0,-1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.17,0.34,0.34,0.69,0.44,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Fernandinho,21,26a,WHU,MCI,1,5.4,DEF,0.7,1.6,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,123.6,79.2,55.0,25.9,1.6,0.0,0.3,7.0,2.9,1342.0,638.0,-1.0,1.0,13.0,0.0,0.0,0.0,0.010000000000000009,0.16999999999999993,0.16000000000000014,0.08,0.08,0.02,0.1,0.1,0.55,0.52,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Dias,21,26a,WHU,MCI,1,6.1,DEF,22.8,3.7,10.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,478.6,52.5,183.0,71.7,3.7,0.0,0.6,19.2,5.1,124351.0,26836.0,6.0,-6.0,23.0,1.0,0.3600000000000001,0.3600000000000001,0.0,0.10000000000000142,0.09999999999999964,0.08,0.08,0.0,0.08,0.08,0.5,0.5,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Sterling,21,26a,WHU,MCI,1,11.6,MID,11.6,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,565.4,440.6,1059.0,206.4,4.4,0.0,0.4,11.0,5.6,34285.0,112776.0,1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.45,0.41,0.24,0.69,0.65,0.93,0.47,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Cancelo,21,26a,WHU,MCI,1,6.2,DEF,26.1,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,400.8,505.6,280.0,118.8,3.0,0.0,0.5,17.3,5.3,106326.0,74860.0,7.0,-7.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.19,0.27,0.27,0.75,0.6,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
De Bruyne,21,26a,WHU,MCI,1,11.8,MID,12.9,1.7,8.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,31.0,555.6,890.8,695.0,214.3,1.7,0.0,0.1,9.1,5.3,116348.0,15136.0,3.0,-3.0,20.0,0.0,0.030000000000001137,0.03000000000000025,0.40000000000000036,0.17999999999999972,0.10000000000000142,0.47,0.34,0.5,0.96,0.83,0.96,0.49,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Gündogan,21,26a,WHU,MCI,1,6.2,MID,37.1,6.4,2.0,88.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,578.6,458.8,528.0,156.7,6.4,0.0,1.0,20.6,6.4,315506.0,45879.0,7.0,-7.0,20.0,0.0,0.0,0.0,0.0,0.15000000000000036,0.13999999999999968,0.44,0.36,0.17,0.61,0.52,0.82,0.42,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Stones,21,26a,WHU,MCI,1,5.2,DEF,23.9,4.3,10.0,90.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,29.0,390.4,51.6,109.0,55.1,4.3,1.0,0.8,20.6,6.7,111590.0,43717.0,2.0,-2.0,16.0,1.0,0.1299999999999999,0.1299999999999999,0.0,0.15000000000000036,0.15000000000000036,0.1,0.1,0.0,0.1,0.1,0.51,0.51,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Mahrez,21,26a,WHU,MCI,1,8.1,MID,3.3,3.9,5.0,90.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,405.0,510.5,612.0,152.7,3.9,0.0,0.5,12.0,4.8,27283.0,10745.0,-4.0,4.0,20.0,0.0,0.16000000000000014,0.16000000000000014,0.07000000000000028,0.1999999999999993,0.15000000000000036,0.27,0.27,0.32,0.59,0.59,0.86,0.37,1.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,0.759999999999998,0.759999999999998,1.9299999999999997,1.9299999999999997,-1.1699999999999982,0.05000000000000071,0.03999999999999915,5.0,2.0,0.38999999999999346,4,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
