Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,30,LEI,MCI,0,6.1,GKP,9.7,3.8,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,21.0,454.2,10.0,0.0,46.5,3.8,0.0,0.6,22.0,4.5,21484.0,23711.0,1.0,-1.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.19,0.18,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Bernardo Silva,21,30,LEI,MCI,0,7.4,MID,1.1,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.2,359.8,414.0,109.6,1.2,0.0,0.2,10.0,3.4,2271.0,8959.0,-1.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18,0.18,0.18,0.35,0.35,0.75,0.47,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Fernandinho,21,30,LEI,MCI,0,5.4,DEF,0.7,1.5,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,143.4,96.5,58.0,29.9,1.5,0.0,0.3,8.1,2.8,757.0,409.0,-1.0,1.0,16.0,0.0,0.0,0.0,0.0,0.16000000000000014,0.15999999999999925,0.06,0.06,0.06,0.12,0.12,0.56,0.54,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Dias,21,30,LEI,MCI,0,6.1,DEF,24.5,3.5,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,569.2,77.9,187.0,83.7,3.5,0.0,0.6,21.8,4.8,88486.0,44704.0,6.0,-6.0,28.0,0.0,0.0,0.0,0.0,0.0600000000000005,0.07000000000000028,0.06,0.06,0.0,0.07,0.07,0.53,0.53,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Sterling,21,30,LEI,MCI,0,11.3,MID,5.8,1.5,4.0,27.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,591.6,483.5,1159.0,223.3,1.5,0.0,0.1,12.0,5.2,13522.0,62364.0,-2.0,2.0,26.0,0.0,0.0,0.0,0.6100000000000003,0.6099999999999994,0.0,0.45,0.41,0.25,0.69,0.66,0.93,0.45,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Cancelo,21,30,LEI,MCI,0,6.0,DEF,19.5,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,461.0,582.6,336.0,138.1,3.2,0.0,0.5,20.3,5.3,20890.0,130880.0,5.0,-5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.22,0.3,0.3,0.71,0.56,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
De Bruyne,21,30,LEI,MCI,0,11.9,MID,19.7,4.8,3.0,87.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,687.2,1077.8,888.0,265.5,4.8,0.0,0.4,10.8,5.3,183303.0,43058.0,4.0,-4.0,24.0,0.0,0.08999999999999986,0.08999999999999986,0.5500000000000007,1.25,0.6799999999999997,0.46,0.36,0.47,0.93,0.83,0.99,0.5,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Gündogan,21,30,LEI,MCI,0,6.0,MID,33.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656.6,544.0,609.0,181.2,2.5,0.0,0.4,23.7,6.2,105654.0,230462.0,5.0,-5.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44,0.36,0.17,0.61,0.53,0.88,0.45,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Mahrez,21,30,LEI,MCI,0,8.2,MID,7.6,5.8,3.0,78.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,560.0,625.4,792.0,197.6,5.8,0.0,0.7,16.1,5.5,91466.0,52641.0,-3.0,3.0,24.0,0.0,0.8100000000000005,0.8100000000000005,0.08999999999999986,1.509999999999998,0.6100000000000003,0.3,0.3,0.28,0.59,0.59,0.91,0.42,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
Walker,21,30,LEI,MCI,0,6.1,DEF,4.9,2.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,290.4,180.9,83.0,55.4,2.0,0.0,0.3,13.4,3.9,2452.0,2977.0,1.0,-1.0,21.0,0.0,0.0,0.0,0.0,1.12,1.120000000000001,0.01,0.01,0.03,0.04,0.04,0.48,0.46,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,1.990000000000009,1.990000000000002,0.28000000000000114,0.28000000000000114,1.7000000000000028,-0.11999999999999922,0.0,12.0,2.0,2.6500000000000057,3,1.7666666666666666,1.1333333333333333,1.8666666666666667,1.508,1.2543333333333335,1.2096666666666667,1.159,0.09566666666666666,0.36466666666666664,0.42933333333333334,6.1,5.866666666666666,1.552
