Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Konsa,21,8,ARS,AVL,0,4.7,DEF,8.0%,2.0,540.0,1.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,119.0,127.4,0.9,61.0,18.9,2.0,1.0,0.4,6.2,4.8,674300.0,186767.0,2.0,-2.0,6,1.0,0.46,0.46,0.0,0.55,0.55,0.08,0.08,0.0,0.08,0.08,0.09,0.09,8,6,4,0,2.0,15.0,9,12,10.74,9.98,7.09,6.33,3.64,9.64,7.04,53.0,51.0,10.62,9,1.2857142857142858,1.0,1.7142857142857142,1.1300000000000001,1.0214285714285716,1.09,1.09,-0.06857142857142857,2.4257142857142857,2.5385714285714287,7.0,5.285714285714286,1.4542857142857142,6.0
El Mohamady,21,8,ARS,AVL,0,4.4,DEF,0.3%,0.5,33.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.6,15.9,4.0,2.8,0.5,0.0,0.1,0.5,1.0,7258.0,20459.0,-1.0,1.0,2,0.0,0.0,0.0,0.05,0.06,0.06,0.0,0.0,0.14,0.14,0.14,0.18,0.18,8,6,4,0,2.0,15.0,9,12,10.74,9.98,7.09,6.33,3.64,9.64,7.04,53.0,51.0,10.62,9,1.2857142857142858,1.0,1.7142857142857142,1.1300000000000001,1.0214285714285716,1.09,1.09,-0.06857142857142857,2.4257142857142857,2.5385714285714287,7.0,5.285714285714286,1.4542857142857142,0.0
Fabinho,21,8,MCI,LIV,0,5.4,MID,1.1%,1.2,482.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,85.0,89.8,33.5,9.0,13.4,1.2,0.0,0.2,2.6,2.3,65886.0,112183.0,-1.0,1.0,6,0.0,0.05,0.05,0.1,2.15,2.05,0.01,0.01,0.02,0.03,0.03,0.4,0.38,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Alisson,21,8,MCI,LIV,0,5.9,GKP,7.3%,1.0,450.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,8.0,2.0,91.0,107.8,0.0,0.0,10.8,1.0,1.0,0.2,3.6,4.2,242797.0,726856.0,-1.0,1.0,5,0.0,0.0,0.0,0.0,0.62,0.62,0.0,0.0,0.0,0.0,0.0,0.12,0.12,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
Adrián,21,8,MCI,LIV,0,4.5,GKP,0.5%,0.5,180.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,42.2,0.0,0.0,4.2,0.5,0.0,0.1,0.4,1.0,41936.0,34824.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Robertson,21,8,MCI,LIV,0,7.1,DEF,18.7%,2.2,630.0,1.0,2.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,148.0,161.2,172.6,124.0,45.9,2.2,1.0,0.3,4.1,4.1,885113.0,518037.0,1.0,-1.0,7,1.0,0.92,0.92,1.3,3.62,1.99,0.13,0.13,0.19,0.32,0.32,0.52,0.28,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
Salah,21,8,MCI,LIV,0,12.4,MID,47.4%,7.5,629.0,7.0,1.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,200.0,309.4,244.7,516.0,107.0,7.5,1.0,0.6,4.7,8.3,1577431.0,581066.0,4.0,-4.0,7,4.0,5.14,2.86,1.95,6.72,2.76,0.73,0.41,0.28,1.01,0.69,0.96,0.39,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,9.0
Alexander-Arnold,21,8,MCI,LIV,0,7.4,DEF,31.4%,1.0,628.0,0.0,1.0,1.0,15.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,138.0,124.6,217.0,75.0,41.6,1.0,0.0,0.1,2.6,2.7,375191.0,1741710.0,-1.0,1.0,7,0.0,0.45,0.45,1.62,4.8,4.3,0.06,0.06,0.23,0.3,0.3,0.69,0.61,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
Firmino,21,8,MCI,LIV,0,9.3,FWD,2.5%,4.5,560.0,1.0,2.0,1.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,114.0,107.0,127.9,247.0,48.2,4.5,0.0,0.5,2.8,3.7,79444.0,223677.0,-2.0,2.0,7,1.0,1.8,1.8,1.04,5.17,2.82,0.28,0.28,0.16,0.44,0.44,0.81,0.44,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,1.0
Wijnaldum,21,8,MCI,LIV,0,5.3,MID,1.2%,1.8,541.0,0.0,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,64.6,71.7,82.0,21.8,1.8,0.0,0.3,2.6,2.0,38798.0,97789.0,-2.0,2.0,7,0.0,1.3,1.3,0.73,3.2,1.78,0.22,0.22,0.12,0.34,0.34,0.53,0.3,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
Mané,21,8,MCI,LIV,0,12.0,MID,9.6%,4.0,529.0,4.0,2.0,1.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,134.0,222.6,166.8,327.0,71.8,4.0,1.0,0.3,3.4,6.8,688397.0,936237.0,0.0,0.0,6,4.0,4.01,4.01,1.21,5.93,1.29,0.68,0.68,0.2,0.88,0.88,1.01,0.22,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,5.0
Gomez,21,8,MCI,LIV,0,5.4,DEF,2.9%,1.2,499.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.0,104.0,17.8,0.0,12.2,1.2,0.0,0.2,1.5,1.3,99684.0,236188.0,-1.0,1.0,6,0.0,0.0,0.0,0.07,2.09,2.02,0.0,0.0,0.01,0.01,0.01,0.37,0.36,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
Henderson,21,8,MCI,LIV,0,5.4,MID,1.2%,1.5,380.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,72.4,80.7,49.0,20.3,1.5,0.0,0.3,1.7,1.8,27287.0,140683.0,-1.0,1.0,5,0.0,0.51,0.51,0.44,3.6,3.21,0.12,0.12,0.1,0.22,0.22,0.84,0.75,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
van Dijk,21,8,MCI,LIV,0,6.3,DEF,9.6%,-0.2,370.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3,-0.2,0.0,0.0,2.4,3.0,378688.0,1780030.0,-2.0,2.0,5,1.0,0.55,0.55,0.0,1.41,1.29,0.13,0.13,0.0,0.13,0.13,0.34,0.31,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Keita,21,8,MCI,LIV,0,5.3,MID,0.3%,0.2,243.0,0.0,0.0,1.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,17.6,25.8,92.0,13.6,0.2,0.0,0.0,1.3,1.8,14000.0,71110.0,-2.0,2.0,4,0.0,0.3,0.3,0.06,2.05,1.69,0.11,0.11,0.02,0.13,0.13,0.73,0.6,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Jota,21,8,MCI,LIV,0,6.3,MID,3.4%,5.0,214.0,3.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,81.0,116.8,36.8,143.0,29.6,5.0,0.0,0.8,4.1,5.2,237186.0,247111.0,-2.0,2.0,5,3.0,1.39,1.39,0.22,2.49,0.88,0.59,0.59,0.1,0.68,0.68,1.06,0.37,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,2.0
Jones,21,8,MCI,LIV,0,4.4,MID,0.5%,0.8,122.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,14.4,26.0,11.0,5.2,0.8,0.0,0.2,0.9,1.3,29009.0,33261.0,-1.0,1.0,3,0.0,0.03,0.03,0.03,0.28,0.22,0.02,0.02,0.02,0.04,0.04,0.21,0.17,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Matip,21,8,MCI,LIV,0,5.4,DEF,0.3%,0.2,91.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.6,0.8,17.0,3.0,0.2,0.0,0.0,0.4,1.0,11757.0,31352.0,-1.0,1.0,2,0.0,0.09,0.09,0.0,0.93,0.93,0.09,0.09,0.0,0.09,0.09,0.92,0.92,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,1.0
Phillips,21,8,MCI,LIV,0,4.0,DEF,0.3%,1.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,22.2,11.7,0.0,3.4,1.0,0.0,0.2,0.5,2.0,17551.0,1206.0,0.0,0.0,1,0.0,0.0,0.0,0.03,0.07,0.05,0.0,0.0,0.03,0.03,0.03,0.07,0.05,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Milner,21,8,MCI,LIV,0,5.3,MID,0.1%,0.8,67.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.0,22.3,6.0,4.5,0.8,0.0,0.2,0.9,1.0,2350.0,10100.0,-2.0,2.0,5,0.0,0.0,0.0,0.02,0.57,0.57,0.0,0.0,0.03,0.03,0.03,0.87,0.87,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,1.0
Minamino,21,8,MCI,LIV,0,6.1,MID,0.1%,0.5,57.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,7.2,1.6,30.0,3.8,0.5,0.0,0.1,0.7,1.0,3057.0,28756.0,-4.0,4.0,4,0.0,0.07,0.07,0.0,0.09,0.02,0.13,0.13,0.0,0.13,0.13,0.17,0.04,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Shaqiri,21,8,MCI,LIV,0,6.4,MID,0.1%,1.0,20.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,19.6,15.7,0.0,3.5,1.0,0.0,0.2,0.6,4.0,1237.0,3155.0,-1.0,1.0,1,0.0,0.0,0.0,0.39,0.44,0.05,0.0,0.0,1.95,1.95,1.95,2.18,0.24,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,1.0
Thiago,21,8,MCI,LIV,0,6.0,MID,1.5%,0.5,135.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,20.2,44.6,12.0,7.7,0.5,0.0,0.1,0.5,1.5,298805.0,261024.0,0.0,0.0,2,0.0,0.08,0.08,0.2,1.0,0.89,0.05,0.05,0.13,0.19,0.19,0.67,0.6,1,7,5,1,1.0,17.0,15,16,16.71,14.02,8.47,6.95,7.07,9.02,21.2,94.0,23.0,15.24,10,1.5,1.3333333333333333,1.8333333333333333,1.5266666666666666,1.4000000000000001,1.325,0.945,0.455,1.6933333333333334,3.1833333333333336,8.833333333333334,3.1666666666666665,1.61,0.0
Jorginho,21,8,SHU,CHE,1,5.3,MID,13.3%,3.0,436.0,3.0,2.0,2.0,6.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,131.0,172.8,64.5,77.0,31.5,3.0,2.0,0.6,6.8,6.0,1141350.0,465350.0,3.0,-3.0,6,0.0,3.12,0.07,0.15,1.37,1.37,0.63,0.02,0.03,0.67,0.05,0.28,0.28,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,1.0
Thiago Silva,21,8,SHU,CHE,1,5.5,DEF,2.8%,4.3,342.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,104.6,17.0,19.0,14.1,4.3,0.0,0.8,3.6,5.0,123054.0,162739.0,0.0,0.0,4,0.0,0.06,0.06,0.06,1.34,1.34,0.01,0.01,0.02,0.03,0.03,0.35,0.35,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,8.0
Kanté,21,8,SHU,CHE,1,4.9,MID,3.3%,2.7,622.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,101.0,94.0,43.6,19.0,15.8,2.7,0.0,0.6,3.3,2.3,111926.0,226633.0,-1.0,1.0,7,0.0,0.07,0.07,0.03,1.88,1.8,0.01,0.01,0.0,0.02,0.02,0.27,0.26,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,5.0
Werner,21,8,SHU,CHE,1,9.3,FWD,21.2%,8.3,609.0,3.0,2.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,138.0,159.6,86.1,297.0,54.3,8.3,1.0,0.9,3.9,5.1,766257.0,2431742.0,-2.0,2.0,7,3.0,2.71,2.71,0.61,3.68,0.95,0.4,0.4,0.09,0.49,0.49,0.54,0.14,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,7.0
Havertz,21,8,SHU,CHE,1,8.4,MID,7.8%,4.0,550.0,1.0,2.0,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,92.0,109.0,126.4,84.0,32.0,4.0,0.0,0.5,3.1,3.7,508473.0,845644.0,-1.0,1.0,7,1.0,0.71,0.71,0.55,2.96,1.95,0.11,0.11,0.09,0.2,0.2,0.48,0.31,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,0.0
Zouma,21,8,SHU,CHE,1,5.2,DEF,11.3%,8.0,540.0,3.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,162.0,216.4,14.9,93.0,32.5,8.0,3.0,1.5,8.8,7.7,796629.0,138293.0,2.0,-2.0,6,3.0,0.55,0.55,0.02,0.55,0.55,0.09,0.09,0.0,0.1,0.1,0.09,0.09,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,2.0
James,21,8,SHU,CHE,1,5.0,DEF,11.7%,5.0,453.0,1.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,145.0,165.2,138.9,50.0,35.6,5.0,2.0,1.0,6.2,5.2,1039173.0,743244.0,0.0,0.0,6,1.0,0.1,0.1,0.87,2.03,1.84,0.02,0.02,0.17,0.19,0.19,0.4,0.37,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,2.0
Mount,21,8,SHU,CHE,1,6.8,MID,4.9%,3.0,449.0,1.0,2.0,1.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,109.0,127.0,155.8,159.0,44.2,3.0,1.0,0.4,3.7,4.2,274801.0,520863.0,-2.0,2.0,6,1.0,0.57,0.57,1.16,1.64,1.03,0.11,0.11,0.23,0.34,0.34,0.33,0.21,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,2.0
Chilwell,21,8,SHU,CHE,1,5.9,DEF,23.2%,5.0,360.0,1.0,2.0,3.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,129.0,140.8,151.3,56.0,34.9,5.0,1.0,0.8,5.6,8.2,1704677.0,199849.0,4.0,-4.0,4,1.0,0.14,0.14,0.37,0.94,0.66,0.03,0.03,0.09,0.13,0.13,0.24,0.16,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,8.0
Azpilicueta,21,8,SHU,CHE,1,5.9,DEF,4.1%,2.3,320.0,0.0,1.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,72.0,71.8,39.2,33.0,14.4,2.3,0.0,0.4,2.9,3.4,67487.0,304813.0,-1.0,1.0,5,0.0,0.06,0.06,0.03,1.06,0.98,0.02,0.02,0.01,0.03,0.03,0.3,0.28,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,0.0
Christensen,21,8,SHU,CHE,1,4.8,DEF,0.3%,0.3,315.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,41.0,70.0,4.1,20.0,9.5,0.3,0.0,0.1,0.0,0.0,7769.0,18099.0,-2.0,2.0,4,0.0,0.05,0.05,0.0,1.38,1.38,0.01,0.01,0.0,0.01,0.01,0.39,0.39,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,0.0
Abraham,21,8,SHU,CHE,1,7.2,FWD,2.1%,2.3,287.0,1.0,2.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,67.4,28.1,152.0,24.9,2.3,0.0,0.3,2.6,3.2,58594.0,229890.0,-3.0,3.0,6,1.0,1.84,1.84,0.07,1.13,0.04,0.58,0.58,0.02,0.6,0.6,0.36,0.01,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,8.0
Mendy,21,8,SHU,CHE,1,5.1,GKP,4.7%,4.3,270.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,66.0,27.2,0.0,0.0,2.7,4.3,0.0,0.8,3.7,6.3,371727.0,83452.0,1.0,-1.0,3,0.0,0.0,0.0,0.0,0.03,0.03,0.0,0.0,0.0,0.0,0.0,0.01,0.01,7,7,3,3,1.0,16.0,9,12,10.51,7.46,7.63,7.23,0.23,11.03,17.27,48.0,34.0,11.66,19,0.42857142857142855,1.4285714285714286,0.14285714285714285,1.032857142857143,0.7057142857142857,1.4585714285714286,1.3499999999999999,-0.6428571428571429,2.1599999999999997,1.7414285714285713,5.428571428571429,6.142857142857143,1.0057142857142858,2.0
