Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Stones,21,19,CRY,MCI,1,5.0,DEF,8.2%,5.5,44.0,720.0,0.0,0.0,6.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,189.0,153.6,26.4,16.0,19.6,5.5,0.0,1.1,8.8,5.5,715661.0,133061.0,0.0,0.0,8,0.0,0.37,0.37,0.01,4.26,4.26,0.05,0.05,0.0,0.05,0.05,0.53,0.53,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,21.0
Foden,21,19,CRY,MCI,1,6.3,MID,7.6%,6.5,59.0,668.0,4.0,3.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,191.0,229.6,185.3,285.0,70.0,6.5,2.0,1.0,9.4,4.9,1304821.0,1083899.0,-2.0,2.0,12,4.0,2.71,2.71,1.71,6.32,2.34,0.36,0.36,0.23,0.59,0.59,0.85,0.31,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,1.0
Jesus,21,19,CRY,MCI,1,9.1,FWD,1.3%,0.2,29.0,653.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,85.0,120.2,116.7,193.0,43.1,0.2,0.0,0.0,3.2,3.6,387633.0,441933.0,-4.0,4.0,8,2.0,1.96,1.96,1.08,4.62,2.31,0.27,0.27,0.15,0.42,0.42,0.64,0.32,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,2.0
Torres,21,19,CRY,MCI,1,6.9,MID,1.2%,2.8,33.0,566.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,108.2,88.2,259.0,45.3,2.8,0.0,0.4,4.8,3.3,244473.0,251723.0,-1.0,1.0,10,2.0,2.65,2.65,0.64,5.22,2.09,0.41,0.41,0.1,0.51,0.51,0.81,0.33,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,4.0
Mendy,21,19,CRY,MCI,1,5.9,DEF,1.5%,0.0,24.0,504.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,96.0,72.8,40.2,35.0,14.6,0.0,1.0,0.0,4.1,4.0,163881.0,208122.0,-1.0,1.0,6,1.0,0.15,0.15,0.06,1.33,1.18,0.03,0.03,0.01,0.04,0.04,0.24,0.21,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Aké,21,19,CRY,MCI,1,5.4,DEF,3.0%,1.8,21.0,469.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6,1.8,0.0,0.3,3.9,3.5,261616.0,586045.0,-1.0,1.0,6,1.0,0.4,0.4,0.02,2.75,2.74,0.08,0.08,0.0,0.08,0.08,0.53,0.53,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Laporte,21,19,CRY,MCI,1,6.0,DEF,2.2%,0.0,12.0,360.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,62.0,58.6,26.5,12.0,9.7,0.0,0.0,0.0,2.0,3.0,140769.0,343312.0,0.0,0.0,4,0.0,0.14,0.14,0.31,1.89,1.89,0.04,0.04,0.08,0.11,0.11,0.47,0.47,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Garcia,21,19,CRY,MCI,1,4.7,DEF,0.2%,0.0,3.0,200.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,22.7,1.0,6.0,0.0,0.0,0.0,0.6,1.0,9929.0,23661.0,-3.0,3.0,3,0.0,0.01,0.01,0.01,0.43,0.41,0.01,0.01,0.0,0.01,0.01,0.19,0.19,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Zinchenko,21,19,CRY,MCI,1,5.5,DEF,0.3%,2.5,11.0,192.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,49.0,36.4,12.7,25.0,7.5,2.5,1.0,0.5,2.0,3.7,11805.0,27394.0,0.0,0.0,3,0.0,0.12,0.12,0.0,1.88,1.75,0.06,0.06,0.0,0.06,0.06,0.89,0.83,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,6.0
Agüero,21,19,CRY,MCI,1,10.3,FWD,1.3%,0.5,6.0,140.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.2,36.9,65.0,10.4,0.5,0.0,0.0,0.6,1.2,286403.0,478524.0,-2.0,2.0,5,0.0,0.86,0.86,0.71,1.69,0.48,0.56,0.56,0.46,1.02,1.02,1.1,0.31,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Steffen,21,19,CRY,MCI,1,4.4,GKP,0.2%,0.5,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,0.0,0.0,1.0,0.5,0.0,0.1,0.5,2.0,22505.0,11993.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Delap,21,19,CRY,MCI,1,4.4,FWD,1.1%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,216311.0,164059.0,-1.0,1.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Rodrigo,21,19,CRY,MCI,1,5.4,MID,0.4%,2.0,33.0,1361.0,0.0,0.0,6.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,220.0,244.2,220.0,146.0,61.1,2.0,0.0,0.4,6.1,2.1,39645.0,54914.0,-1.0,1.0,16,0.0,0.7,0.7,0.48,10.52,9.93,0.05,0.05,0.03,0.08,0.08,0.69,0.65,3,16,9,5,2.0,25.0,13,32,32.24,29.2,13.07,10.02,19.18,10.53,19.79,170.0,57.0,34.33,13,1.2222222222222223,1.6111111111111112,1.2777777777777777,1.0522222222222224,0.9677777777777778,1.4894444444444443,1.3205555555555555,-0.35277777777777775,0.8911111111111111,0.41333333333333333,5.777777777777778,6.666666666666667,1.1833333333333333,0.0
Oriol Romeu,21,19,LEI,SOU,0,4.5,MID,3.6%,1.2,42.0,1305.0,1.0,1.0,6.0,16.0,0.0,0.0,0.0,5.0,0.0,0.0,4.0,205.0,284.0,191.7,94.0,57.0,1.2,0.0,0.3,9.3,2.8,489422.0,526087.0,0.0,0.0,15,1.0,0.36,0.36,1.47,4.77,3.74,0.02,0.02,0.1,0.13,0.13,0.33,0.26,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,0.0
Walker-Peters,21,19,LEI,SOU,0,4.8,DEF,13.9%,4.6,69.0,1530.0,0.0,2.0,8.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,342.0,309.0,136.3,136.0,58.2,4.6,1.0,1.0,14.4,4.1,1064344.0,820932.0,3.0,-3.0,17,0.0,0.4,0.4,0.57,4.02,3.33,0.02,0.02,0.03,0.06,0.06,0.24,0.2,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,1.0
Ward-Prowse,21,19,LEI,SOU,0,6.2,MID,12.3%,3.0,79.0,1530.0,4.0,4.0,8.0,19.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,356.0,432.2,455.8,117.0,100.4,3.0,3.0,0.5,12.7,4.6,1931321.0,1335786.0,2.0,-2.0,17,4.0,1.09,1.09,1.72,4.22,3.5,0.06,0.06,0.1,0.17,0.17,0.25,0.21,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,2.0
McCarthy,21,19,LEI,SOU,0,4.7,GKP,20.0%,4.2,71.0,1440.0,0.0,0.0,7.0,19.0,0.0,0.0,0.0,1.0,0.0,47.0,7.0,318.0,385.0,0.0,0.0,38.7,4.2,1.0,0.9,15.1,4.4,1133843.0,1166218.0,2.0,-2.0,16,0.0,0.0,0.0,0.0,1.43,1.43,0.0,0.0,0.0,0.0,0.0,0.09,0.09,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,1.0
Bednarek,21,19,LEI,SOU,0,4.9,DEF,12.9%,5.2,79.0,1440.0,1.0,1.0,8.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,359.0,353.4,41.2,95.0,49.0,5.2,2.0,1.1,16.1,4.6,1141318.0,370449.0,4.0,-4.0,17,1.0,0.3,0.3,0.65,3.29,3.26,0.02,0.02,0.04,0.06,0.06,0.21,0.2,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,1.0
Bertrand,21,19,LEI,SOU,0,5.0,DEF,1.1%,3.8,54.0,1428.0,0.0,0.0,7.0,17.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,236.0,169.0,158.3,56.0,38.1,3.8,0.0,0.8,10.8,3.4,92268.0,120477.0,0.0,0.0,16,0.0,0.13,0.13,0.51,3.18,2.96,0.01,0.01,0.03,0.04,0.04,0.2,0.19,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,0.0
Adams,21,19,LEI,SOU,0,6.0,FWD,6.5%,2.0,70.0,1346.0,4.0,5.0,6.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,232.0,293.6,250.2,440.0,98.6,2.0,1.0,0.3,11.7,4.4,1106626.0,949867.0,0.0,0.0,16,4.0,4.91,4.91,3.29,7.0,1.05,0.32,0.32,0.22,0.54,0.54,0.46,0.07,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,2.0
Vestergaard,21,19,LEI,SOU,0,4.8,DEF,4.4%,0.8,63.0,1125.0,3.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,282.0,366.2,45.3,149.0,56.1,0.8,1.0,0.2,13.1,4.8,1396062.0,1180628.0,3.0,-3.0,13,3.0,0.74,0.74,0.63,2.82,2.78,0.06,0.06,0.05,0.11,0.11,0.23,0.22,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,0.0
Armstrong,21,19,LEI,SOU,0,5.5,MID,0.5%,1.8,52.0,1124.0,2.0,2.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,173.0,219.8,186.0,124.0,52.8,1.8,1.0,0.3,9.5,3.7,92403.0,88088.0,0.0,0.0,14,2.0,0.84,0.84,0.64,2.85,1.79,0.07,0.07,0.05,0.12,0.12,0.23,0.14,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,2.0
Ings,21,19,LEI,SOU,0,8.3,FWD,6.9%,2.6,73.0,1055.0,7.0,3.0,6.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,13.0,274.0,374.2,144.6,407.0,92.5,2.6,1.0,0.3,8.8,5.6,1199383.0,2362634.0,-2.0,2.0,13,5.0,4.51,2.99,1.0,4.42,0.86,0.38,0.25,0.08,0.47,0.34,0.38,0.07,7,17,8,5,4.0,26.0,19,29,17.55,16.02,20.43,18.91,-2.88,9.0,11.79,96.0,108.0,21.01,4,1.8235294117647058,1.2352941176470589,1.8823529411764706,1.538235294117647,1.0905882352941176,1.2541176470588236,1.2094117647058822,-0.1188235294117647,0.66,0.7935294117647059,5.705882352941177,5.0,1.601764705882353,0.0
