Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Lerma,BOU,4.8,MID,0.4%,2.0,45.0,1530.0,2.0,0.0,4.0,36.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,197.0,250.4,109.0,170.0,52.8,2.0,1.0,0.4,9.4,2.6,125030.0,147524.0,-2.0,2.0
Raya,BRE,4.6,GKP,6.8%,6.0,73.0,1530.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,75.0,9.0,379.0,548.4,10.0,0.0,55.9,6.0,1.0,1.3,15.9,4.3,971731.0,828566.0,1.0,-1.0
Tarkowski,EVE,4.4,DEF,1.4%,2.0,45.0,1530.0,0.0,0.0,4.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,287.0,492.8,85.9,189.0,76.8,2.0,0.0,0.5,10.2,2.6,245417.0,187272.0,-1.0,1.0
Ward,LEI,4.1,GKP,31.3%,2.0,64.0,1530.0,0.0,0.0,6.0,30.0,0.0,0.0,0.0,0.0,0.0,52.0,9.0,335.0,422.8,0.0,0.0,42.2,2.0,2.0,0.5,15.6,3.8,2099079.0,1182076.0,1.0,-1.0
Pope,NEW,5.3,GKP,21.2%,6.0,82.0,1530.0,0.0,0.0,9.0,11.0,0.0,0.0,0.0,2.0,0.0,46.0,6.0,351.0,341.0,0.0,0.0,34.0,6.0,1.0,1.1,15.5,4.8,2973307.0,1398292.0,3.0,-3.0
Bazunu,SOU,4.5,GKP,0.6%,4.0,42.0,1530.0,0.0,0.0,1.0,32.0,0.0,1.0,0.0,0.0,0.0,41.0,1.0,267.0,392.4,10.0,0.0,40.2,4.0,0.0,0.9,9.3,2.5,57449.0,68586.0,0.0,0.0
Ward-Prowse,SOU,6.2,MID,4.5%,6.0,56.0,1530.0,3.0,2.0,1.0,32.0,1.0,0.0,1.0,2.0,0.0,0.0,6.0,303.0,361.6,531.5,125.0,101.8,6.0,0.0,1.0,9.0,3.3,758806.0,1209509.0,-3.0,3.0
Rice,WHU,4.8,MID,3.5%,2.0,49.0,1530.0,1.0,2.0,3.0,22.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,283.0,362.6,285.1,120.0,76.8,2.0,1.0,0.4,10.2,2.9,331041.0,601846.0,-2.0,2.0
Sá,WOL,5.0,GKP,5.1%,3.5,68.0,1530.0,0.0,0.0,4.0,26.0,0.0,2.0,0.0,0.0,0.0,50.0,6.0,335.0,428.6,0.0,0.0,42.8,3.5,2.0,0.7,13.6,4.0,746383.0,691180.0,0.0,0.0
Kilman,WOL,4.4,DEF,1.8%,1.5,44.0,1530.0,0.0,0.0,4.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,260.0,304.6,14.2,35.0,35.5,1.5,1.0,0.3,10.0,2.6,437284.0,360829.0,-1.0,1.0
Ream,FUL,4.5,DEF,1.3%,8.0,47.0,1527.0,1.0,0.0,4.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,299.0,340.4,18.7,68.0,42.9,8.0,1.0,1.8,10.4,2.8,155919.0,36248.0,0.0,0.0
Henry,BRE,4.5,DEF,1.0%,3.5,47.0,1526.0,0.0,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,220.0,212.4,165.5,88.0,46.7,3.5,0.0,0.8,10.4,2.8,232943.0,210003.0,0.0,0.0
Bowen,WHU,8.0,MID,2.4%,3.0,53.0,1521.0,2.0,2.0,3.0,22.0,0.0,0.0,1.0,1.0,0.0,0.0,3.0,146.0,229.8,327.0,595.0,115.2,3.0,1.0,0.4,6.6,3.1,795785.0,1186939.0,-5.0,5.0
Kane,TOT,11.6,FWD,28.4%,4.5,111.0,1516.0,13.0,3.0,5.0,24.0,0.0,0.0,1.0,4.0,0.0,0.0,22.0,418.0,588.0,350.3,986.0,192.5,4.5,1.0,0.4,9.6,6.5,3785507.0,3438296.0,1.0,-1.0
Iwobi,EVE,5.5,MID,1.0%,2.0,62.0,1512.0,1.0,5.0,4.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,263.0,337.0,392.0,124.0,85.4,2.0,1.0,0.4,11.3,3.6,284584.0,221819.0,0.0,0.0
Trippier,NEW,5.9,DEF,66.9%,10.0,116.0,1504.0,1.0,5.0,11.0,9.0,0.0,0.0,0.0,4.0,0.0,0.0,23.0,499.0,448.8,777.1,73.0,130.0,10.0,3.0,1.7,19.7,6.8,6133077.0,1285508.0,9.0,-9.0
Smith,BOU,4.4,DEF,0.3%,1.0,40.0,1485.0,0.0,1.0,4.0,32.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,229.0,248.4,117.9,65.0,43.3,1.0,1.0,0.2,9.1,2.4,43058.0,38259.0,-1.0,1.0
Mykolenko,EVE,4.4,DEF,0.8%,1.5,46.0,1463.0,0.0,1.0,4.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,238.0,267.0,178.2,68.0,51.5,1.5,1.0,0.3,10.5,2.7,185460.0,136935.0,-1.0,1.0
Ramsdale,ARS,4.9,GKP,12.1%,2.5,63.0,1440.0,0.0,0.0,7.0,14.0,0.0,0.0,0.0,0.0,0.0,34.0,3.0,287.0,280.8,0.0,0.0,28.2,2.5,0.0,0.5,12.9,3.9,1124748.0,1430790.0,-1.0,1.0
Gabriel,ARS,5.2,DEF,14.4%,1.0,74.0,1440.0,2.0,0.0,7.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,336.0,358.6,36.9,218.0,61.4,1.0,1.0,0.2,14.2,4.6,1772414.0,1213859.0,2.0,-2.0
Toney,BRE,7.5,FWD,23.3%,8.5,100.0,1440.0,12.0,3.0,5.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,17.0,348.0,543.8,249.2,737.0,153.2,8.5,4.0,1.1,13.3,6.2,6138273.0,4493642.0,5.0,-5.0
