Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ream,FUL,4.5,DEF,1.90%,5,78,2067,1,0,7,30,0,0,0,2,0,0,12,425,442.6,32.4,72,55,5,3,1.1,17.3,3.4,303135,115936,0,0
Kane,TOT,11.8,FWD,38.00%,4.6,150,2056,17,5,8,34,0,0,1,4,0,0,27,558,779.2,489,1260,252.9,4.6,2,0.4,12.7,6.5,5229484,3825688,0.3,-0.3
Raya,BRE,4.7,GKP,9.20%,7,104,1980,0,0,8,29,0,0,0,1,0,97,14,512,696,20.1,0,71.8,7,1,1.5,22.1,4.7,1343804,944706,0.2,-0.2
Guaita,CRY,4.4,GKP,2.00%,4.4,80,1980,0,0,5,30,0,0,0,1,0,72,8,403,578.2,0,0,57.7,4.4,1,1,18.2,3.6,478580,419936,-0.1,0.1
Ward,LEI,4,GKP,28.60%,2,74,1980,0,0,6,38,0,0,0,0,0,64,9,407,506,0,0,50.5,2,2,0.5,18.5,3.4,2222671,1578180,0,0
De Gea,MUN,5,GKP,10.20%,1.5,80,1980,0,0,8,28,0,0,0,0,0,57,2,389,458.4,10,0,47.1,1.5,0,0.3,16,3.6,1194126,1009269,0,0
Pope,NEW,5.5,GKP,25.70%,4,108,1980,0,0,12,13,0,0,0,3,0,54,9,444,416.4,0,0,41.5,4,1,0.7,19.6,4.9,3614470,1575466,0.5,-0.5
Bazunu,SOU,4.5,GKP,0.60%,2,52,1980,0,0,1,40,0,1,0,0,0,48,1,322,458.4,10,0,46.8,2,0,0.4,11.6,2.4,67588,81899,0,0
Ward-Prowse,SOU,6.2,MID,5.20%,5,78,1980,5,2,1,40,1,0,1,3,0,0,9,407,482.4,747.2,198,142.8,5,1,0.8,12.6,3.5,959231,1334496,-0.3,0.3
Rice,WHU,4.7,MID,3.10%,3.2,64,1980,1,3,4,27,0,0,1,3,0,0,7,351,438.8,356.7,136,93.2,3.2,1,0.7,13.6,2.9,344181,656861,-0.3,0.3
Sá,WOL,5,GKP,5.00%,5,90,1980,0,0,6,31,0,2,0,0,0,61,9,424,521.6,0,0,52.1,5,2,1,18,4.1,812979,766567,0,0
Kilman,WOL,4.3,DEF,2.40%,5.5,67,1980,0,1,6,31,0,0,0,3,0,0,9,364,458.2,26,66,55.2,5.5,3,1.3,15.6,3,552368,401356,-0.2,0.2
Lerma,BOU,4.8,MID,0.40%,2,55,1973,2,0,4,43,1,0,0,3,0,0,2,270,354.4,153,178,68.3,2,1,0.4,11.5,2.5,126284,152174,-0.2,0.2
Bowen,WHU,8,MID,2.50%,6.2,83,1971,4,4,4,27,0,0,1,1,0,0,6,236,368.2,457,731,155.7,6.2,2,0.8,10.4,3.8,865784,1247817,-0.5,0.5
Højbjerg,TOT,5.5,MID,2.40%,3,88,1961,4,3,7,33,0,0,0,2,0,0,10,421,542.2,333,186,106.2,3,2,0.5,16,4,701461,609428,0,0
Palhinha,FUL,5,MID,0.30%,2,63,1955,3,0,7,26,0,0,0,8,0,0,5,256,417.6,72.7,269,76.2,2,1,0.4,12.6,2.9,75105,71572,0,0
Trippier,NEW,6.1,DEF,69.70%,5.2,145,1954,1,5,14,11,0,0,0,5,0,0,31,620,569.6,1107.9,81,176.1,5.2,4,0.9,23.8,6.6,6511075,1355696,1.1,-1.1
Dier,TOT,5.1,DEF,6.00%,2.4,69,1914,2,0,7,31,0,0,0,2,0,0,1,409,470.4,89.5,217,77.7,2.4,0,0.5,13.5,3.1,1421282,1247762,0.1,-0.1
Andreas,FUL,4.4,MID,18.30%,3,86,1908,2,8,7,25,0,0,0,6,0,0,6,270,329.4,807.6,299,143.4,3,1,0.7,19.5,3.7,2849507,3123444,-0.1,0.1
Ramsdale,ARS,4.9,GKP,12.10%,3.4,86,1890,0,0,9,18,0,0,0,0,0,48,6,377,376,0,0,37.7,3.4,1,0.7,17.6,4.1,1326573,1641629,-0.1,0.1
Gabriel,ARS,5.2,DEF,13.90%,2,90,1890,2,0,9,18,0,0,0,4,0,0,9,426,452.4,48.7,252,75.3,2,1,0.4,17.3,4.3,2008514,1505205,0.2,-0.2
Sánchez,BHA,4.6,GKP,11.40%,4.5,79,1890,0,0,6,28,0,1,0,1,0,46,10,363,418.6,0.1,0,41.9,4.5,0,1,17.2,3.8,1725733,1661121,0.1,-0.1
Dunk,BHA,4.7,DEF,5.00%,3.5,60,1890,0,1,6,28,1,0,0,2,0,0,5,348,352,42.2,103,49.6,3.5,0,0.7,12.8,2.9,1143016,860523,0.2,-0.2
Guéhi,CRY,4.4,DEF,1.10%,2.2,46,1890,0,0,5,27,1,0,0,7,0,0,1,324,401.6,46.1,108,55.8,2.2,0,0.5,10.5,2.2,390858,464883,-0.1,0.1
Tarkowski,EVE,4.2,DEF,1.80%,4,61,1890,1,0,5,28,0,0,0,4,0,0,7,365,614.6,100.1,243,95.8,4,1,1,14.5,2.9,340696,234977,-0.3,0.3
Leno,FUL,4.5,GKP,2.40%,4.2,86,1890,0,0,6,28,0,0,0,2,0,85,11,460,672.4,10,0,68.4,4.2,2,0.9,19.1,4.1,325240,238440,0,0
Meslier,LEE,4.5,GKP,2.00%,2.2,67,1890,0,0,4,36,0,0,0,2,0,64,7,365,494.6,0,0,49.6,2.2,1,0.5,14.9,3.2,265659,333616,0,0
Ederson,MCI,5.4,GKP,14.40%,1.5,78,1890,0,1,8,21,0,0,0,1,0,32,5,387,341.2,13.1,0,35.4,1.5,0,0.3,14.4,3.7,1449658,1750904,-0.1,0.1
Lloris,TOT,5.5,GKP,3.90%,3.8,82,1890,0,0,7,29,1,0,0,0,0,67,12,404,466.8,0,0,46.7,3.8,1,0.7,14.9,3.9,496134,655666,0,0
Neves,WOL,5.4,MID,1.70%,4.5,79,1890,5,0,6,28,0,0,0,7,0,0,13,361,550.2,254.3,246,105,4.5,2,0.8,14.6,3.8,323965,362106,-0.1,0.1
Fernandes,MUN,9.9,MID,12.40%,6,99,1889,5,5,8,25,0,0,0,5,0,0,14,399,557.4,791,516,186.5,6,3,0.6,10,4.7,1969652,1008089,-0.1,0.1
Salisu,SOU,4.4,DEF,0.20%,1.2,32,1889,0,1,1,38,1,0,0,5,0,0,2,292,510.4,109.2,152,77.2,1.2,0,0.3,7.3,1.5,29783,32721,-0.1,0.1
Henry,BRE,4.5,DEF,1.10%,4.8,68,1886,0,2,7,29,0,0,0,0,0,0,2,293,285.6,228.5,112,62.7,4.8,1,1.1,15.1,3.2,285736,248110,0,0
Saliba,ARS,5.3,DEF,35.40%,2.2,95,1875,2,1,9,18,1,0,0,4,0,0,13,435,422,66.7,103,59.3,2.2,2,0.4,17.9,4.5,5198403,2171012,0.8,-0.8
Schär,NEW,5.2,DEF,17.40%,4,101,1874,1,0,13,10,0,0,0,4,0,0,6,406,421,156.4,331,91.1,4,1,0.8,19.4,4.8,2988162,1479058,0.7,-0.7
Fabianski,WHU,5,GKP,1.20%,3.5,78,1873,0,0,4,25,0,1,0,0,0,64,7,366,462,0,0,46.1,3.5,0,0.7,15.6,3.5,169253,193256,0,0
Iwobi,EVE,5.4,MID,0.70%,1.8,73,1872,1,6,5,28,0,0,0,2,0,0,5,315,383.2,491.2,171,104.7,1.8,1,0.3,13.5,3.5,296803,267107,-0.1,0.1
Burn,NEW,4.6,DEF,4.20%,4.8,91,1854,0,0,12,12,0,0,0,2,0,0,4,386,312.8,121,153,58.8,4.8,1,1,19.8,4.1,602404,277938,0.1,-0.1
Mee,BRE,4.9,DEF,12.30%,7,94,1838,3,1,8,23,0,0,0,1,0,0,8,378,465.2,34.9,181,68.3,7,3,1.4,19.2,4.5,1963243,766370,0.4,-0.4
Groß,BHA,5.5,MID,10.40%,2.5,95,1822,6,3,6,28,0,0,0,2,0,0,10,394,497.6,640.4,352,149,2.5,2,0.5,17.3,4.5,4019511,3334151,0,0
De Cordova-Reid,FUL,5.5,MID,0.20%,2.2,70,1822,4,1,7,27,0,0,0,7,0,0,3,225,309.2,228,436,97.2,2.2,0,0.4,12.7,3.2,65014,61064,0,0
Castagne,LEI,4.5,DEF,7.00%,1.8,75,1821,1,3,7,33,0,0,0,2,0,0,7,378,397.4,233,202,83.6,1.8,1,0.4,16.7,3.6,1775626,1175000,0,0
