Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ederson,MCI,5.4,GKP,14.4%,2.2,81.0,2070.0,0.0,1.0,8.0,23.0,0.0,0.0,0.0,2.0,0.0,33.0,5.0,399.0,350.4,13.1,0.0,36.3,2.2,0.0,0.4,15.0,3.5,1460448.0,1761191.0,-0.1,0.1
De Gea,MUN,5.0,GKP,10.3%,3.4,90.0,2070.0,0.0,0.0,9.0,28.0,0.0,0.0,0.0,0.0,0.0,63.0,4.0,424.0,503.8,10.0,0.0,51.6,3.4,1.0,0.7,18.0,3.9,1213040.0,1017048.0,0.0,0.0
Ream,FUL,4.6,DEF,2.1%,6.3,78.0,2067.0,1.0,0.0,7.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,12.0,425.0,442.6,32.4,72.0,55.0,6.3,2.0,1.4,17.0,3.4,323084.0,118664.0,0.1,-0.1
Kane,TOT,11.8,FWD,38.0%,5.2,150.0,2056.0,17.0,5.0,8.0,34.0,0.0,0.0,1.0,4.0,0.0,0.0,27.0,558.0,779.2,489.0,1260.0,252.9,5.2,2.0,0.4,12.7,6.5,5266785.0,3855532.0,0.3,-0.3
Ramsdale,ARS,4.9,GKP,12.1%,1.8,87.0,1980.0,0.0,0.0,9.0,21.0,0.0,0.0,0.0,0.0,0.0,50.0,6.0,392.0,395.8,0.0,0.0,39.7,1.8,1.0,0.4,17.8,4.0,1335469.0,1652288.0,-0.1,0.1
Gabriel,ARS,5.2,DEF,13.8%,1.5,91.0,1980.0,2.0,0.0,9.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,440.0,468.0,59.7,254.0,78.2,1.5,1.0,0.3,17.5,4.1,2016044.0,1521456.0,0.2,-0.2
Raya,BRE,4.7,GKP,9.5%,7.7,104.0,1980.0,0.0,0.0,8.0,29.0,0.0,0.0,0.0,1.0,0.0,97.0,14.0,512.0,695.6,20.1,0.0,71.8,7.7,1.0,1.6,22.1,4.7,1376903.0,948514.0,0.2,-0.2
Guaita,CRY,4.4,GKP,2.0%,4.8,80.0,1980.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,1.0,0.0,72.0,8.0,403.0,578.2,0.0,0.0,57.7,4.8,1.0,1.1,18.2,3.6,480311.0,421609.0,-0.1,0.1
Tarkowski,EVE,4.2,DEF,2.1%,5.3,62.0,1980.0,1.0,0.0,5.0,30.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,377.0,636.0,100.5,254.0,99.1,5.3,1.0,1.3,14.8,2.8,375033.0,236983.0,-0.3,0.3
Ward,LEI,4.0,GKP,28.5%,2.0,74.0,1980.0,0.0,0.0,6.0,38.0,0.0,0.0,0.0,0.0,0.0,64.0,9.0,407.0,506.2,0.0,0.0,50.5,2.0,2.0,0.5,18.5,3.4,2228127.0,1595373.0,0.0,0.0
Meslier,LEE,4.5,GKP,2.0%,3.0,69.0,1980.0,0.0,0.0,4.0,38.0,0.0,0.0,0.0,2.0,0.0,67.0,7.0,379.0,519.0,0.0,0.0,52.0,3.0,1.0,0.7,15.3,3.1,266607.0,335060.0,0.0,0.0
Pope,NEW,5.5,GKP,25.6%,3.7,108.0,1980.0,0.0,0.0,12.0,13.0,0.0,0.0,0.0,3.0,0.0,54.0,9.0,444.0,416.4,0.0,0.0,41.5,3.7,1.0,0.7,19.6,4.9,3632923.0,1602157.0,0.5,-0.5
Bazunu,SOU,4.5,GKP,0.6%,1.7,52.0,1980.0,0.0,0.0,1.0,40.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,322.0,458.4,10.0,0.0,46.8,1.7,0.0,0.4,11.6,2.4,67929.0,82384.0,0.0,0.0
Ward-Prowse,SOU,6.2,MID,5.2%,1.7,78.0,1980.0,5.0,2.0,1.0,40.0,1.0,0.0,1.0,3.0,0.0,0.0,9.0,407.0,483.0,746.0,198.0,142.8,1.7,1.0,0.3,12.6,3.5,963934.0,1347052.0,-0.3,0.3
Rice,WHU,4.7,MID,3.1%,4.0,64.0,1980.0,1.0,3.0,4.0,27.0,0.0,0.0,1.0,3.0,0.0,0.0,7.0,351.0,438.8,356.7,136.0,93.2,4.0,1.0,0.9,13.6,2.9,345544.0,659331.0,-0.3,0.3
Sá,WOL,5.0,GKP,5.1%,3.3,90.0,1980.0,0.0,0.0,6.0,31.0,0.0,2.0,0.0,0.0,0.0,61.0,9.0,424.0,521.6,0.0,0.0,52.1,3.3,2.0,0.7,18.0,4.1,823336.0,770409.0,0.0,0.0
Kilman,WOL,4.3,DEF,2.6%,4.3,67.0,1980.0,0.0,1.0,6.0,31.0,0.0,0.0,0.0,3.0,0.0,0.0,9.0,364.0,458.6,26.0,66.0,55.3,4.3,3.0,1.0,15.6,3.0,576514.0,403798.0,-0.2,0.2
Fernandes,MUN,9.9,MID,12.2%,6.0,102.0,1979.0,5.0,5.0,9.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,14.0,412.0,578.8,818.0,563.0,196.0,6.0,3.0,0.6,10.3,4.6,1993308.0,1053605.0,-0.1,0.1
Lerma,BOU,4.8,MID,0.4%,2.0,55.0,1973.0,2.0,0.0,4.0,43.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,270.0,354.6,153.0,178.0,68.3,2.0,1.0,0.4,11.5,2.5,126320.0,152366.0,-0.2,0.2
Bowen,WHU,8.0,MID,2.6%,7.7,83.0,1971.0,4.0,4.0,4.0,27.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,236.0,368.2,457.0,731.0,155.7,7.7,2.0,1.0,10.4,3.8,873536.0,1252120.0,-0.5,0.5
Saliba,ARS,5.3,DEF,35.3%,1.5,96.0,1965.0,2.0,1.0,9.0,21.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,449.0,432.6,67.6,103.0,60.5,1.5,2.0,0.3,18.1,4.4,5217304.0,2199987.0,0.8,-0.8
Iwobi,EVE,5.4,MID,0.7%,2.3,75.0,1962.0,1.0,6.0,5.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,328.0,400.6,520.5,178.0,110.1,2.3,1.0,0.4,13.9,3.4,300625.0,268421.0,-0.1,0.1
Højbjerg,TOT,5.5,MID,2.3%,3.2,88.0,1961.0,4.0,3.0,7.0,33.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,421.0,542.0,333.0,186.0,106.2,3.2,2.0,0.6,16.0,4.0,705246.0,614747.0,0.0,0.0
Palhinha,FUL,5.0,MID,0.3%,2.0,63.0,1955.0,3.0,0.0,7.0,26.0,0.0,0.0,0.0,8.0,0.0,0.0,5.0,256.0,417.6,72.7,269.0,76.2,2.0,1.0,0.4,12.6,2.9,75518.0,72163.0,0.0,0.0
Trippier,NEW,6.1,DEF,69.7%,4.0,145.0,1954.0,1.0,5.0,14.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,620.0,569.4,1107.9,81.0,176.0,4.0,4.0,0.7,23.8,6.6,6524286.0,1374669.0,1.1,-1.1
Dier,TOT,5.1,DEF,5.9%,2.8,69.0,1914.0,2.0,0.0,7.0,31.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,409.0,470.8,89.5,217.0,77.7,2.8,0.0,0.5,13.5,3.1,1422721.0,1258985.0,0.1,-0.1
Rodri,MCI,5.6,MID,1.8%,4.2,74.0,1913.0,2.0,4.0,7.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,410.0,524.0,433.9,376.0,133.5,4.2,1.0,0.8,13.2,3.4,211736.0,354372.0,-0.4,0.4
Andreas,FUL,4.4,MID,18.3%,3.3,86.0,1908.0,2.0,8.0,7.0,25.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,270.0,330.6,807.6,301.0,143.7,3.3,1.0,0.7,19.5,3.7,2861895.0,3138301.0,-0.1,0.1
Saka,ARS,8.3,MID,31.5%,6.5,126.0,1894.0,8.0,9.0,8.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,439.0,608.8,713.1,687.0,200.9,6.5,4.0,0.8,15.2,5.7,4176667.0,3000078.0,0.3,-0.3
Sánchez,BHA,4.6,GKP,11.3%,3.7,79.0,1890.0,0.0,0.0,6.0,28.0,0.0,1.0,0.0,1.0,0.0,46.0,10.0,363.0,418.6,0.1,0.0,41.9,3.7,0.0,0.8,17.2,3.8,1729524.0,1668733.0,0.1,-0.1
Dunk,BHA,4.7,DEF,5.0%,3.0,60.0,1890.0,0.0,1.0,6.0,28.0,1.0,0.0,0.0,2.0,0.0,0.0,5.0,348.0,352.4,45.2,105.0,50.2,3.0,0.0,0.6,12.8,2.9,1147444.0,866400.0,0.2,-0.2
Guéhi,CRY,4.4,DEF,1.1%,2.5,46.0,1890.0,0.0,0.0,5.0,27.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,324.0,401.6,46.1,108.0,55.8,2.5,0.0,0.6,10.5,2.2,391505.0,465842.0,-0.1,0.1
Pickford,EVE,4.4,GKP,5.2%,2.3,68.0,1890.0,0.0,1.0,4.0,30.0,0.0,0.0,0.0,5.0,0.0,79.0,6.0,382.0,626.2,23.0,0.0,64.8,2.3,1.0,0.5,15.5,3.2,637537.0,723767.0,-0.1,0.1
Leno,FUL,4.5,GKP,2.5%,4.7,86.0,1890.0,0.0,0.0,6.0,28.0,0.0,0.0,0.0,2.0,0.0,85.0,11.0,460.0,672.2,10.0,0.0,68.4,4.7,1.0,1.0,19.1,4.1,330456.0,240772.0,0.0,0.0
Alisson,LIV,5.4,GKP,13.2%,5.7,91.0,1890.0,0.0,1.0,6.0,28.0,0.0,1.0,0.0,0.0,0.0,68.0,10.0,465.0,602.4,10.1,0.0,61.3,5.7,1.0,1.1,16.9,4.3,1237737.0,1897272.0,-0.1,0.1
Lloris,TOT,5.5,GKP,3.8%,4.8,82.0,1890.0,0.0,0.0,7.0,29.0,1.0,0.0,0.0,0.0,0.0,67.0,12.0,404.0,466.8,0.0,0.0,46.7,4.8,1.0,0.9,14.9,3.9,496206.0,668101.0,0.0,0.0
Neves,WOL,5.4,MID,1.8%,5.0,79.0,1890.0,5.0,0.0,6.0,28.0,0.0,0.0,0.0,7.0,0.0,0.0,13.0,361.0,551.0,254.3,246.0,105.1,5.0,2.0,0.9,14.6,3.8,341469.0,365015.0,-0.1,0.1
Salisu,SOU,4.4,DEF,0.2%,1.0,32.0,1889.0,0.0,1.0,1.0,38.0,1.0,0.0,0.0,5.0,0.0,0.0,2.0,292.0,510.4,109.2,154.0,77.4,1.0,0.0,0.2,7.3,1.5,29983.0,32986.0,-0.1,0.1
Henry,BRE,4.5,DEF,1.2%,6.3,68.0,1886.0,0.0,2.0,7.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,293.0,286.6,228.5,112.0,62.8,6.3,1.0,1.4,15.1,3.2,292770.0,249655.0,0.0,0.0
Rashford,MUN,7.3,MID,54.3%,7.4,136.0,1886.0,12.0,4.0,8.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,15.0,364.0,587.6,291.0,906.0,178.6,7.4,3.0,1.0,18.6,5.9,7572820.0,2892908.0,0.8,-0.8
Konsa,AVL,4.4,DEF,0.3%,2.3,50.0,1882.0,0.0,0.0,5.0,33.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,328.0,319.6,64.2,30.0,41.5,2.3,0.0,0.5,11.4,2.3,66519.0,66547.0,-0.1,0.1
Schär,NEW,5.2,DEF,17.3%,3.3,101.0,1874.0,1.0,0.0,13.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,406.0,420.6,156.4,331.0,91.0,3.3,1.0,0.6,19.4,4.8,3012217.0,1516021.0,0.7,-0.7
Fabianski,WHU,5.0,GKP,1.2%,3.7,78.0,1873.0,0.0,0.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,64.0,7.0,366.0,462.0,0.0,0.0,46.1,3.7,0.0,0.7,15.6,3.5,169677.0,194585.0,0.0,0.0
Xhaka,ARS,4.9,MID,2.8%,2.8,85.0,1868.0,3.0,5.0,8.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,371.0,430.2,496.9,328.0,125.6,2.8,1.0,0.6,17.3,3.9,826645.0,699590.0,-0.1,0.1
Mykolenko,EVE,4.3,DEF,0.7%,2.0,53.0,1868.0,0.0,1.0,5.0,29.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,295.0,345.2,227.2,77.0,65.2,2.0,1.0,0.5,12.3,2.4,204101.0,175104.0,-0.2,0.2
Salah,LIV,12.6,MID,21.8%,5.3,116.0,1866.0,8.0,5.0,6.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,280.0,477.6,496.6,971.0,194.5,5.3,3.0,0.4,9.2,5.5,3627023.0,7293405.0,-0.4,0.4
Burn,NEW,4.6,DEF,4.2%,3.3,91.0,1854.0,0.0,0.0,12.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,386.0,314.6,120.9,153.0,59.0,3.3,1.0,0.7,19.8,4.1,608500.0,290974.0,0.1,-0.1
Koch,LEE,4.5,DEF,0.1%,1.8,36.0,1842.0,0.0,0.0,4.0,37.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,262.0,338.4,32.3,98.0,46.9,1.8,0.0,0.4,8.0,1.7,17315.0,23127.0,0.0,0.0
Mee,BRE,4.9,DEF,12.9%,7.0,94.0,1838.0,3.0,1.0,8.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,378.0,465.2,34.9,181.0,68.3,7.0,3.0,1.4,19.2,4.5,2029138.0,774523.0,0.4,-0.4
Groß,BHA,5.5,MID,10.3%,2.3,95.0,1822.0,6.0,3.0,6.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,10.0,394.0,498.2,640.3,352.0,149.1,2.3,2.0,0.4,17.3,4.5,4027346.0,3355840.0,0.0,0.0
