Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ream,FUL,4.5,DEF,1.7%,5.0,61.0,1887.0,1.0,0.0,5.0,30.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,364.0,397.6,21.9,72.0,49.4,5.0,2.0,1.1,13.6,2.9,251318.0,90404.0,0.0,0.0
Kane,TOT,11.7,FWD,35.9%,6.3,140.0,1876.0,16.0,5.0,7.0,30.0,0.0,0.0,1.0,4.0,0.0,0.0,25.0,527.0,732.2,446.1,1184.0,236.3,6.3,2.0,0.5,12.0,6.7,4832384.0,3656830.0,2.0,-2.0
Raya,BRE,4.7,GKP,8.5%,6.0,91.0,1800.0,0.0,0.0,7.0,28.0,0.0,0.0,0.0,1.0,0.0,86.0,12.0,456.0,619.2,20.1,0.0,64.1,6.0,1.0,1.3,19.4,4.5,1218045.0,890402.0,2.0,-2.0
Guaita,CRY,4.4,GKP,2.1%,4.3,74.0,1800.0,0.0,0.0,5.0,27.0,0.0,0.0,0.0,1.0,0.0,63.0,8.0,369.0,509.2,0.0,0.0,50.8,4.3,1.0,1.0,16.8,3.7,464992.0,399194.0,-1.0,1.0
Tarkowski,EVE,4.3,DEF,1.2%,1.0,46.0,1800.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,328.0,564.8,99.5,202.0,86.7,1.0,0.0,0.2,10.7,2.3,253777.0,220408.0,-2.0,2.0
Ward,LEI,4.1,GKP,29.9%,1.8,69.0,1800.0,0.0,0.0,6.0,35.0,0.0,0.0,0.0,0.0,0.0,58.0,9.0,378.0,471.2,0.0,0.0,47.0,1.8,2.0,0.4,16.8,3.5,2177826.0,1402375.0,1.0,-1.0
Ederson,MCI,5.4,GKP,13.9%,3.3,77.0,1800.0,0.0,1.0,8.0,20.0,0.0,0.0,0.0,0.0,0.0,30.0,5.0,378.0,327.0,13.1,0.0,34.0,3.3,0.0,0.6,14.3,3.9,1317181.0,1679273.0,-1.0,1.0
De Gea,MUN,4.9,GKP,10.1%,4.5,77.0,1800.0,0.0,0.0,8.0,25.0,0.0,0.0,0.0,0.0,0.0,54.0,2.0,361.0,428.0,10.0,0.0,44.0,4.5,0.0,0.9,15.7,3.9,1076359.0,899469.0,-1.0,1.0
Pope,NEW,5.5,GKP,24.4%,6.6,103.0,1800.0,0.0,0.0,12.0,11.0,0.0,0.0,0.0,3.0,0.0,51.0,9.0,420.0,386.2,0.0,0.0,38.5,6.6,1.0,1.2,18.7,5.2,3404225.0,1494400.0,5.0,-5.0
Bazunu,SOU,4.5,GKP,0.7%,3.2,50.0,1800.0,0.0,0.0,1.0,35.0,0.0,1.0,0.0,0.0,0.0,48.0,1.0,307.0,453.2,10.0,0.0,46.3,3.2,0.0,0.7,11.1,2.5,65443.0,75022.0,0.0,0.0
Ward-Prowse,SOU,6.2,MID,5.4%,6.2,75.0,1800.0,5.0,2.0,1.0,35.0,1.0,0.0,1.0,2.0,0.0,0.0,9.0,383.0,464.8,671.2,190.0,132.7,6.2,1.0,1.0,12.1,3.8,907435.0,1262046.0,-3.0,3.0
Lloris,TOT,5.5,GKP,4.3%,2.8,72.0,1800.0,0.0,0.0,6.0,29.0,1.0,0.0,0.0,0.0,0.0,62.0,9.0,373.0,436.2,0.0,0.0,43.6,2.8,1.0,0.5,13.1,3.6,491336.0,610714.0,0.0,0.0
Rice,WHU,4.7,MID,3.2%,2.0,55.0,1800.0,1.0,2.0,4.0,25.0,0.0,0.0,1.0,3.0,0.0,0.0,5.0,318.0,403.6,343.1,133.0,88.0,2.0,1.0,0.4,11.7,2.8,338092.0,640004.0,-3.0,3.0
Sá,WOL,5.0,GKP,4.9%,4.2,82.0,1800.0,0.0,0.0,5.0,30.0,0.0,2.0,0.0,0.0,0.0,58.0,9.0,389.0,490.0,0.0,0.0,48.9,4.2,2.0,0.8,16.4,4.1,767820.0,741321.0,0.0,0.0
Kilman,WOL,4.4,DEF,1.6%,2.6,54.0,1800.0,0.0,0.0,5.0,30.0,0.0,0.0,0.0,3.0,0.0,0.0,7.0,315.0,397.8,15.5,61.0,47.6,2.6,2.0,0.6,12.3,2.7,451971.0,386877.0,-1.0,1.0
Lerma,BOU,4.8,MID,0.4%,2.0,51.0,1793.0,2.0,0.0,4.0,41.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,234.0,295.2,119.1,172.0,58.4,2.0,1.0,0.4,10.6,2.5,126015.0,150422.0,-2.0,2.0
Bowen,WHU,8.0,MID,2.4%,5.8,76.0,1791.0,4.0,3.0,4.0,25.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,209.0,333.2,387.0,708.0,142.9,5.8,2.0,0.7,9.5,3.8,825587.0,1224565.0,-5.0,5.0
Iwobi,EVE,5.4,MID,0.7%,2.4,70.0,1782.0,1.0,6.0,4.0,28.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,301.0,367.0,439.9,165.0,97.3,2.4,1.0,0.4,13.0,3.5,289865.0,257504.0,-1.0,1.0
Højbjerg,TOT,5.5,MID,2.6%,3.5,79.0,1781.0,4.0,2.0,6.0,29.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,380.0,488.2,316.6,179.0,98.4,3.5,2.0,0.6,14.4,4.0,682175.0,560989.0,0.0,0.0
Palhinha,FUL,5.0,MID,0.3%,3.3,58.0,1775.0,3.0,0.0,5.0,26.0,0.0,0.0,0.0,7.0,0.0,0.0,5.0,235.0,392.2,50.2,257.0,70.2,3.3,1.0,0.7,11.6,2.9,72285.0,65587.0,0.0,0.0
Trippier,NEW,6.0,DEF,68.7%,9.0,141.0,1774.0,1.0,5.0,14.0,9.0,0.0,0.0,0.0,5.0,0.0,0.0,31.0,589.0,525.4,1011.6,79.0,161.8,9.0,4.0,1.5,23.5,7.0,6372356.0,1330863.0,10.0,-10.0
Dier,TOT,5.1,DEF,6.3%,2.3,64.0,1734.0,2.0,0.0,6.0,27.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,377.0,440.6,89.1,196.0,72.6,2.3,0.0,0.5,12.5,3.2,1400664.0,1200042.0,1.0,-1.0
Andreas,FUL,4.5,MID,21.0%,2.8,78.0,1728.0,2.0,7.0,5.0,25.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,248.0,308.6,741.5,276.0,132.5,2.8,1.0,0.6,17.3,3.7,2792275.0,2776796.0,0.0,0.0
Ramsdale,ARS,4.9,GKP,12.0%,4.6,81.0,1710.0,0.0,0.0,9.0,16.0,0.0,0.0,0.0,0.0,0.0,44.0,6.0,353.0,352.2,0.0,0.0,35.3,4.6,1.0,0.9,16.5,4.3,1232939.0,1555943.0,-1.0,1.0
Gabriel,ARS,5.2,DEF,13.6%,2.8,86.0,1710.0,2.0,0.0,9.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,396.0,410.4,41.9,243.0,69.5,2.8,1.0,0.5,16.5,4.5,1873368.0,1404876.0,2.0,-2.0
Sánchez,BHA,4.6,GKP,11.6%,4.2,69.0,1710.0,0.0,0.0,5.0,27.0,0.0,1.0,0.0,1.0,0.0,44.0,8.0,334.0,402.2,0.0,0.0,40.3,4.2,0.0,0.9,15.0,3.6,1688096.0,1603152.0,1.0,-1.0
Dunk,BHA,4.7,DEF,4.9%,2.6,52.0,1710.0,0.0,1.0,5.0,27.0,1.0,0.0,0.0,1.0,0.0,0.0,4.0,306.0,310.6,36.0,94.0,44.0,2.6,0.0,0.6,11.1,2.7,1087765.0,821197.0,2.0,-2.0
Guéhi,CRY,4.4,DEF,1.1%,2.3,43.0,1710.0,0.0,0.0,5.0,24.0,1.0,0.0,0.0,7.0,0.0,0.0,1.0,298.0,356.0,44.9,87.0,49.0,2.3,0.0,0.5,9.8,2.3,386659.0,458138.0,-1.0,1.0
Pickford,EVE,4.4,GKP,5.3%,1.4,62.0,1710.0,0.0,1.0,3.0,28.0,0.0,0.0,0.0,3.0,0.0,73.0,6.0,349.0,586.0,23.0,0.0,60.8,1.4,1.0,0.3,14.1,3.3,611985.0,685498.0,-1.0,1.0
Leno,FUL,4.5,GKP,2.3%,4.5,74.0,1710.0,0.0,0.0,4.0,28.0,0.0,0.0,0.0,2.0,0.0,82.0,11.0,405.0,636.2,10.0,0.0,64.8,4.5,1.0,1.0,16.4,3.9,292155.0,216793.0,0.0,0.0
Meslier,LEE,4.5,GKP,1.8%,3.8,63.0,1710.0,0.0,0.0,4.0,33.0,0.0,0.0,0.0,2.0,0.0,58.0,7.0,337.0,457.2,0.0,0.0,45.9,3.8,1.0,0.8,14.0,3.3,236227.0,316471.0,0.0,0.0
Alisson,LIV,5.5,GKP,14.0%,3.6,83.0,1710.0,0.0,1.0,5.0,25.0,0.0,1.0,0.0,0.0,0.0,64.0,10.0,423.0,576.8,10.1,0.0,58.7,3.6,1.0,0.7,15.1,4.4,1205802.0,1786998.0,0.0,0.0
Neves,WOL,5.4,MID,1.4%,2.0,66.0,1710.0,4.0,0.0,5.0,27.0,0.0,0.0,0.0,7.0,0.0,0.0,10.0,306.0,464.6,229.9,220.0,91.4,2.0,2.0,0.4,12.2,3.5,282150.0,351931.0,-1.0,1.0
Fernandes,MUN,9.8,MID,6.8%,6.5,87.0,1709.0,4.0,5.0,8.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,353.0,477.0,687.9,472.0,163.7,6.5,2.0,0.7,8.9,4.6,940552.0,593324.0,-2.0,2.0
Salisu,SOU,4.4,DEF,0.2%,1.6,31.0,1709.0,0.0,1.0,1.0,33.0,1.0,0.0,0.0,4.0,0.0,0.0,2.0,264.0,445.6,86.6,128.0,66.0,1.6,0.0,0.4,7.0,1.6,28120.0,29071.0,-1.0,1.0
Henry,BRE,4.5,DEF,1.0%,3.0,55.0,1706.0,0.0,1.0,6.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254.0,248.2,211.0,96.0,55.6,3.0,0.0,0.7,12.2,2.9,263084.0,238519.0,0.0,0.0
Konsa,AVL,4.4,DEF,0.4%,3.4,50.0,1702.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,298.0,289.4,63.4,23.0,37.7,3.4,0.0,0.8,11.4,2.5,60605.0,59289.0,-1.0,1.0
Saliba,ARS,5.3,DEF,34.8%,3.4,91.0,1695.0,2.0,1.0,9.0,16.0,1.0,0.0,0.0,4.0,0.0,0.0,13.0,404.0,373.8,53.7,103.0,53.2,3.4,2.0,0.6,17.2,4.8,4953450.0,1995757.0,8.0,-8.0
Schär,NEW,5.1,DEF,15.4%,6.0,97.0,1694.0,1.0,0.0,13.0,8.0,0.0,0.0,0.0,4.0,0.0,0.0,6.0,388.0,398.2,149.7,316.0,86.6,6.0,1.0,1.2,19.0,5.1,2680074.0,1384797.0,6.0,-6.0
Fabianski,WHU,5.0,GKP,1.2%,2.8,73.0,1693.0,0.0,0.0,4.0,23.0,0.0,1.0,0.0,0.0,0.0,60.0,7.0,342.0,433.8,0.0,0.0,43.3,2.8,0.0,0.6,14.6,3.6,164946.0,185317.0,0.0,0.0
Mykolenko,EVE,4.3,DEF,0.7%,0.8,47.0,1688.0,0.0,1.0,4.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,268.0,309.8,214.7,74.0,60.1,0.8,1.0,0.2,10.9,2.4,195439.0,164147.0,-2.0,2.0
Salah,LIV,12.8,MID,26.5%,4.2,103.0,1687.0,7.0,5.0,5.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,246.0,431.0,479.0,882.0,179.3,4.2,3.0,0.3,8.0,5.4,3570378.0,6717797.0,-2.0,2.0
Gray,EVE,5.3,MID,0.7%,4.8,64.0,1679.0,3.0,1.0,4.0,26.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,216.0,292.4,440.1,486.0,121.7,4.8,0.0,0.9,12.1,3.2,173483.0,203239.0,-2.0,2.0
Burn,NEW,4.6,DEF,3.4%,6.6,87.0,1674.0,0.0,0.0,12.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,353.0,273.4,83.1,143.0,50.1,6.6,1.0,1.4,18.9,4.3,476574.0,240399.0,1.0,-1.0
De Cordova-Reid,FUL,5.5,MID,0.2%,3.3,65.0,1664.0,4.0,1.0,5.0,27.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,219.0,303.2,219.0,398.0,91.9,3.3,0.0,0.6,11.8,3.2,62403.0,56463.0,0.0,0.0
Koch,LEE,4.5,DEF,0.1%,2.6,34.0,1662.0,0.0,0.0,4.0,33.0,1.0,0.0,0.0,5.0,0.0,0.0,0.0,240.0,311.8,31.5,90.0,43.3,2.6,0.0,0.6,7.6,1.8,16886.0,21838.0,0.0,0.0
Zaha,CRY,7.3,MID,10.3%,2.3,78.0,1661.0,6.0,2.0,5.0,23.0,0.0,0.0,2.0,3.0,0.0,0.0,6.0,180.0,398.0,303.0,595.0,129.6,2.3,0.0,0.3,10.7,4.1,3861176.0,3718271.0,3.0,-3.0
Mee,BRE,4.7,DEF,9.4%,4.4,79.0,1658.0,2.0,1.0,7.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,333.0,398.6,33.3,145.0,57.9,4.4,2.0,0.9,16.8,4.2,1571008.0,694828.0,2.0,-2.0
Almirón,NEW,5.8,MID,39.4%,3.8,112.0,1656.0,9.0,2.0,13.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,360.0,465.2,269.3,656.0,139.3,3.8,3.0,0.7,19.3,5.6,5433966.0,1357158.0,8.0,-8.0
