Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,4.9,GKP,10.6%,3.3,27.0,720.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,130.0,136.6,0.0,0.0,13.7,3.3,0.0,0.7,5.5,3.4,457588.0,909240.0,-1.0,1.0
Gabriel,ARS,5.1,DEF,10.8%,3.0,35.0,720.0,1.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,161.0,161.6,23.3,129.0,31.4,3.0,0.0,0.6,6.9,4.4,708498.0,539733.0,1.0,-1.0
Saliba,ARS,5.0,DEF,26.2%,5.3,45.0,720.0,2.0,1.0,3.0,8.0,1.0,0.0,0.0,3.0,0.0,0.0,9.0,183.0,205.6,28.2,62.0,29.5,5.3,2.0,1.1,9.0,5.6,2654878.0,613831.0,5.0,-5.0
Martínez,AVL,4.9,GKP,5.2%,6.0,34.0,720.0,0.0,0.0,2.0,10.0,0.0,1.0,0.0,0.0,0.0,23.0,2.0,154.0,210.0,0.0,0.0,21.0,6.0,1.0,1.2,6.9,4.2,245365.0,340402.0,-1.0,1.0
Lerma,BOU,5.0,MID,0.6%,2.0,23.0,720.0,1.0,0.0,3.0,19.0,1.0,0.0,0.0,1.0,0.0,0.0,2.0,101.0,112.8,22.5,73.0,20.8,2.0,1.0,0.4,4.6,2.9,108535.0,111802.0,0.0,0.0
Raya,BRE,4.5,GKP,7.0%,4.0,31.0,720.0,0.0,0.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,165.0,228.0,10.0,0.0,23.9,4.0,0.0,0.9,6.9,3.9,485859.0,329519.0,0.0,0.0
Henry,BRE,4.5,DEF,1.1%,3.5,23.0,720.0,0.0,1.0,2.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,114.8,96.4,64.0,27.6,3.5,0.0,0.8,5.1,2.9,154706.0,113338.0,0.0,0.0
Toney,BRE,7.3,FWD,24.0%,1.5,48.0,720.0,5.0,2.0,2.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,158.0,235.6,145.0,255.0,63.7,1.5,1.0,0.2,6.6,6.0,3069470.0,1366810.0,3.0,-3.0
Tarkowski,EVE,4.4,DEF,1.2%,5.0,25.0,720.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,143.0,228.2,49.6,89.0,36.6,5.0,0.0,1.1,5.7,3.1,96129.0,55864.0,-1.0,1.0
Iwobi,EVE,5.5,MID,0.4%,5.5,26.0,720.0,0.0,3.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,128.0,178.6,214.3,33.0,42.6,5.5,0.0,1.0,4.7,3.2,33920.0,22374.0,0.0,0.0
Tosin,FUL,4.5,DEF,0.2%,3.5,19.0,720.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.0,164.2,19.3,35.0,21.9,3.5,0.0,0.8,4.2,2.4,12484.0,8246.0,0.0,0.0
Reed,FUL,4.5,MID,1.3%,5.5,22.0,720.0,1.0,0.0,1.0,15.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,84.0,103.8,113.2,52.0,26.9,5.5,1.0,1.2,4.9,2.8,188516.0,121321.0,0.0,0.0
Ward,LEI,4.1,GKP,25.7%,3.3,16.0,720.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,23.0,1.0,124.0,181.0,0.0,0.0,18.1,3.3,0.0,0.8,3.9,2.0,932524.0,686862.0,1.0,-1.0
Evans,LEI,4.4,DEF,0.3%,1.7,10.0,720.0,0.0,0.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,149.2,18.8,2.0,17.0,1.7,0.0,0.4,2.3,1.2,11307.0,20728.0,-1.0,1.0
Justin,LEI,4.3,DEF,1.2%,2.7,16.0,720.0,0.0,2.0,1.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,119.2,95.3,32.0,24.6,2.7,0.0,0.6,3.7,2.0,95257.0,111901.0,-2.0,2.0
Ederson,MCI,5.5,GKP,15.8%,4.0,31.0,720.0,0.0,0.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,12.0,1.0,156.0,124.2,0.0,0.0,12.5,4.0,0.0,0.7,5.6,3.9,717094.0,872424.0,0.0,0.0
Pope,NEW,5.3,GKP,20.4%,2.0,40.0,720.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,173.0,215.8,0.0,0.0,21.6,2.0,1.0,0.4,7.5,5.0,1849485.0,348702.0,3.0,-3.0
