Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,5.0,GKP,15.2%,6.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,25.0,19.0,0.0,0.0,1.9,6.0,0.0,1.2,1.2,6.0,40572.0,23044.0,0.0,0.0
White,ARS,4.5,DEF,6.6%,5.0,5.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,25.0,31.4,12.0,0.0,4.3,5.0,0.0,1.1,1.1,5.0,14165.0,18041.0,0.0,0.0
Gabriel,ARS,5.0,DEF,8.6%,7.0,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,26.0,24.2,0.6,2.0,2.7,7.0,0.0,1.4,1.4,7.0,17449.0,25820.0,0.0,0.0
Saliba,ARS,4.5,DEF,3.7%,8.0,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,30.0,22.2,0.1,0.0,2.2,8.0,0.0,1.8,1.8,8.0,85714.0,8060.0,0.0,0.0
Xhaka,ARS,5.0,MID,0.7%,2.0,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,16.6,15.0,2.0,3.4,2.0,0.0,0.4,0.4,2.0,3977.0,4379.0,0.0,0.0
Partey,ARS,5.0,MID,0.6%,3.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.6,12.9,10.0,4.6,3.0,0.0,0.6,0.6,3.0,5677.0,3843.0,0.0,0.0
Ødegaard,ARS,6.5,MID,14.0%,3.0,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.4,8.3,23.0,3.5,3.0,0.0,0.5,0.5,3.0,25432.0,59278.0,0.0,0.0
Saka,ARS,8.0,MID,22.2%,6.0,6.0,90.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,1.8,7.6,36.0,4.5,6.0,0.0,0.8,0.8,6.0,37723.0,52090.0,0.0,0.0
Martinelli,ARS,6.0,MID,24.1%,8.0,8.0,90.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,38.2,15.2,39.0,9.2,8.0,0.0,1.3,1.3,8.0,179730.0,18672.0,0.0,0.0
Martínez,AVL,5.0,GKP,6.0%,1.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,10.0,9.2,0.0,0.0,0.9,1.0,0.0,0.2,0.2,1.0,7671.0,21081.0,0.0,0.0
