Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,4.9,GKP,10.8%,3.6,25.0,630.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,118.0,117.4,0.0,0.0,11.8,3.6,0.0,0.7,5.1,3.6,403835.0,831147.0,-1.0,1.0
Gabriel,ARS,5.1,DEF,11.1%,5.0,33.0,630.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,150.0,151.0,19.9,127.0,29.8,5.0,0.0,1.0,6.5,4.7,655434.0,449220.0,1.0,-1.0
Saliba,ARS,4.9,DEF,22.7%,7.4,44.0,630.0,2.0,1.0,3.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,9.0,169.0,186.4,25.8,58.0,26.9,7.4,2.0,1.5,9.0,6.3,2214662.0,519824.0,4.0,-4.0
Martínez,AVL,4.9,GKP,4.6%,4.8,28.0,630.0,0.0,0.0,1.0,10.0,0.0,1.0,0.0,0.0,0.0,22.0,2.0,130.0,197.6,0.0,0.0,19.8,4.8,1.0,1.0,5.7,4.0,162387.0,318344.0,-1.0,1.0
Digne,AVL,4.7,DEF,2.4%,2.4,12.0,630.0,0.0,0.0,1.0,10.0,1.0,0.0,0.0,2.0,0.0,0.0,1.0,78.0,111.6,123.2,38.0,27.3,2.4,0.0,0.5,2.6,1.7,139945.0,296569.0,-3.0,3.0
Lerma,BOU,5.0,MID,0.7%,2.2,21.0,630.0,1.0,0.0,2.0,19.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,92.0,101.4,17.7,33.0,15.2,2.2,1.0,0.4,4.2,3.0,105963.0,104906.0,0.0,0.0
Raya,BRE,4.5,GKP,6.5%,3.2,25.0,630.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,30.0,2.0,140.0,221.4,10.0,0.0,23.2,3.2,0.0,0.7,5.6,3.6,385626.0,284672.0,0.0,0.0
Henry,BRE,4.5,DEF,1.1%,1.4,17.0,630.0,0.0,1.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84.0,97.0,82.8,62.0,24.3,1.4,0.0,0.3,3.8,2.4,140343.0,103002.0,0.0,0.0
Toney,BRE,7.2,FWD,20.1%,6.0,47.0,630.0,5.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,163.0,231.0,140.5,180.0,55.3,6.0,1.0,0.8,6.5,6.7,2448841.0,1161619.0,2.0,-2.0
Patterson,EVE,4.1,DEF,7.5%,3.4,20.0,630.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,100.0,133.6,41.7,78.0,25.5,3.4,0.0,0.8,4.9,2.9,740488.0,366372.0,1.0,-1.0
Tarkowski,EVE,4.4,DEF,0.7%,4.0,23.0,630.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,131.0,208.2,49.4,85.0,34.2,4.0,0.0,0.9,5.2,3.3,36056.0,45349.0,-1.0,1.0
Iwobi,EVE,5.5,MID,0.3%,3.4,21.0,630.0,0.0,2.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,108.0,141.8,171.6,31.0,34.4,3.4,0.0,0.6,3.8,3.0,19082.0,19040.0,0.0,0.0
Tosin,FUL,4.5,DEF,0.1%,2.4,19.0,630.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.0,156.0,19.1,35.0,21.1,2.4,0.0,0.5,4.2,2.7,6784.0,5773.0,0.0,0.0
Reed,FUL,4.5,MID,1.0%,3.4,21.0,630.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,80.0,89.0,112.4,52.0,25.3,3.4,1.0,0.8,4.7,3.0,143899.0,100918.0,0.0,0.0
Ward,LEI,4.0,GKP,26.0%,1.2,8.0,630.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,98.0,156.8,0.0,0.0,15.7,1.2,0.0,0.3,2.0,1.1,831343.0,575558.0,0.0,0.0
Evans,LEI,4.4,DEF,0.3%,0.6,4.0,630.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.0,131.0,8.1,2.0,14.1,0.6,0.0,0.1,0.9,0.6,9277.0,18828.0,-1.0,1.0
Justin,LEI,4.3,DEF,0.9%,1.2,10.0,630.0,0.0,2.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.0,109.4,94.0,24.0,22.7,1.2,0.0,0.3,2.3,1.4,44185.0,95476.0,-2.0,2.0
Ederson,MCI,5.5,GKP,16.4%,3.2,29.0,630.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,7.0,1.0,133.0,80.6,0.0,0.0,8.1,3.2,0.0,0.6,5.3,4.1,661809.0,749589.0,0.0,0.0
Pope,NEW,5.2,GKP,18.2%,4.4,38.0,630.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,30.0,6.0,164.0,214.2,0.0,0.0,21.4,4.4,1.0,0.8,7.3,5.4,1535444.0,248148.0,2.0,-2.0
Trippier,NEW,5.4,DEF,44.4%,4.2,35.0,630.0,1.0,1.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,161.0,163.2,247.9,41.0,45.3,4.2,0.0,0.8,6.5,5.0,3293735.0,892494.0,4.0,-4.0
Joelinton,NEW,6.0,MID,0.9%,1.8,17.0,630.0,0.0,1.0,3.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.0,139.2,168.7,165.0,47.3,1.8,0.0,0.3,2.8,2.4,94201.0,69103.0,0.0,0.0
Henderson,NFO,4.7,GKP,13.6%,3.2,33.0,630.0,0.0,0.0,1.0,17.0,0.0,2.0,0.0,1.0,0.0,28.0,5.0,165.0,254.4,0.0,0.0,25.5,3.2,1.0,0.7,7.0,4.7,985224.0,349877.0,2.0,-2.0
McKenna,NFO,4.5,DEF,0.1%,0.4,8.0,630.0,0.0,0.0,1.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,83.0,114.2,51.3,10.0,17.4,0.4,0.0,0.1,1.8,1.1,4155.0,8123.0,0.0,0.0
Bazunu,SOU,4.5,GKP,0.8%,2.4,15.0,630.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,100.0,154.6,10.0,0.0,16.4,2.4,0.0,0.5,3.3,2.1,32065.0,28270.0,0.0,0.0
Walker-Peters,SOU,4.5,DEF,1.5%,2.0,17.0,630.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,81.0,131.6,72.9,71.0,27.4,2.0,0.0,0.4,3.8,2.4,95524.0,64442.0,0.0,0.0
Salisu,SOU,4.4,DEF,0.2%,1.8,7.0,630.0,0.0,0.0,0.0,11.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,73.0,132.2,24.8,32.0,18.9,1.8,0.0,0.4,1.6,1.0,9726.0,11830.0,-1.0,1.0
Ward-Prowse,SOU,6.5,MID,9.3%,2.6,24.0,630.0,1.0,1.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,119.0,148.8,255.2,58.0,46.1,2.6,0.0,0.4,3.7,3.4,641335.0,606564.0,0.0,0.0
Lloris,TOT,5.5,GKP,5.3%,4.8,27.0,630.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,16.0,4.0,127.0,117.4,0.0,0.0,11.7,4.8,0.0,0.9,4.9,3.9,228970.0,219438.0,0.0,0.0
Dier,TOT,5.1,DEF,6.6%,4.8,33.0,630.0,2.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,142.0,177.8,3.3,99.0,28.0,4.8,0.0,0.9,6.5,4.7,467930.0,236333.0,1.0,-1.0
Højbjerg,TOT,5.5,MID,2.8%,4.2,33.0,630.0,2.0,1.0,2.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,159.0,226.6,128.1,49.0,40.3,4.2,1.0,0.8,6.0,4.7,290477.0,143928.0,0.0,0.0
Zouma,WHU,4.5,DEF,1.5%,3.0,18.0,630.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,97.0,116.4,2.5,83.0,20.3,3.0,0.0,0.7,4.0,2.6,79474.0,84329.0,0.0,0.0
Rice,WHU,4.9,MID,4.4%,3.8,20.0,630.0,0.0,2.0,1.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,110.0,143.6,96.1,53.0,29.3,3.8,0.0,0.8,4.1,2.9,180534.0,352707.0,-1.0,1.0
Soucek,WHU,5.4,MID,1.3%,3.8,23.0,630.0,1.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,95.0,136.8,32.1,161.0,33.0,3.8,1.0,0.7,4.3,3.3,69659.0,106774.0,-1.0,1.0
Sá,WOL,5.0,GKP,5.6%,4.0,37.0,630.0,0.0,0.0,3.0,7.0,0.0,1.0,0.0,0.0,0.0,21.0,3.0,159.0,184.2,0.0,0.0,18.4,4.0,1.0,0.8,7.4,5.3,317286.0,212508.0,0.0,0.0
Kilman,WOL,4.5,DEF,1.6%,4.0,28.0,630.0,0.0,0.0,3.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,137.0,141.8,7.0,12.0,16.1,4.0,1.0,0.9,6.2,4.0,123746.0,60330.0,0.0,0.0
Neves,WOL,5.5,MID,2.2%,3.4,23.0,630.0,1.0,0.0,3.0,7.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,124.0,204.0,98.6,44.0,34.6,3.4,1.0,0.6,4.2,3.3,171120.0,150784.0,0.0,0.0
Mitrović,FUL,6.9,FWD,30.4%,5.8,41.0,629.0,6.0,0.0,1.0,11.0,0.0,0.0,1.0,2.0,0.0,0.0,7.0,149.0,269.0,76.8,405.0,75.2,5.8,1.0,0.8,5.9,5.9,2853155.0,928356.0,4.0,-4.0
Xhaka,ARS,5.0,MID,2.9%,3.4,31.0,627.0,1.0,3.0,3.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,137.0,158.2,175.6,105.0,43.9,3.4,1.0,0.7,6.2,4.4,366654.0,206901.0,0.0,0.0
Ream,FUL,4.5,DEF,0.2%,1.2,13.0,627.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.0,136.4,7.2,6.0,15.0,1.2,0.0,0.3,2.9,1.9,10502.0,9042.0,0.0,0.0
N.Williams,NFO,4.1,DEF,27.4%,1.2,13.0,627.0,0.0,1.0,1.0,17.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,92.0,134.6,155.9,129.0,41.9,1.2,0.0,0.3,3.2,1.9,1058045.0,789115.0,1.0,-1.0
Mykolenko,EVE,4.5,DEF,0.4%,3.6,20.0,625.0,0.0,0.0,2.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,89.0,105.6,97.2,35.0,23.9,3.6,0.0,0.8,4.4,2.9,35968.0,25809.0,0.0,0.0
Bowen,WHU,8.1,MID,4.0%,2.2,15.0,624.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,62.2,105.1,187.0,35.5,2.2,0.0,0.3,1.9,2.1,349153.0,563011.0,-4.0,4.0
