Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,4.9,GKP,11.5%,3.2,116.0,2700.0,0.0,0.0,12.0,29.0,0.0,0.0,0.0,1.0,0.0,73.0,6.0,532.0,590.6,0.0,0.0,59.2,3.2,2.0,0.7,23.7,3.9,1533787.0,1925215.0,-0.1,0.1
Raya,BRE,4.9,GKP,16.6%,3.2,128.0,2700.0,0.0,0.0,9.0,40.0,1.0,0.0,0.0,1.0,0.0,124.0,16.0,656.0,906.4,20.1,4.0,93.3,3.2,1.0,0.7,26.1,4.3,2438565.0,1208845.0,0.4,-0.4
Tarkowski,EVE,4.2,DEF,4.4%,3.8,85.0,2700.0,1.0,1.0,7.0,43.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,502.0,842.0,160.4,352.0,135.6,3.8,1.0,0.9,20.2,2.8,1254015.0,852392.0,-0.3,0.3
Meslier,LEE,4.5,GKP,1.9%,1.0,85.0,2700.0,0.0,0.0,5.0,54.0,0.0,0.0,0.0,3.0,0.0,85.0,7.0,499.0,670.0,0.0,17.0,68.9,1.0,1.0,0.2,18.9,2.8,296235.0,371031.0,0.0,0.0
Bazunu,SOU,4.5,GKP,0.7%,2.4,82.0,2700.0,0.0,0.0,4.0,51.0,0.0,1.0,0.0,0.0,0.0,67.0,3.0,464.0,608.2,10.0,0.0,61.7,2.4,0.0,0.5,18.2,2.7,92159.0,101879.0,0.0,0.0
Ward-Prowse,SOU,6.3,MID,5.7%,3.8,109.0,2700.0,7.0,2.0,4.0,51.0,1.0,0.0,2.0,5.0,0.0,0.0,15.0,561.0,712.0,996.6,277.0,198.6,3.8,2.0,0.6,17.3,3.6,1285462.0,1606679.0,-0.2,0.2
Sá,WOL,5.0,GKP,5.3%,3.8,123.0,2700.0,0.0,0.0,8.0,42.0,0.0,2.0,0.0,0.0,0.0,88.0,14.0,573.0,725.6,0.0,0.0,72.7,3.8,2.0,0.8,24.6,4.1,975378.0,893378.0,0.0,0.0
Kilman,WOL,4.3,DEF,3.1%,2.5,89.0,2700.0,0.0,1.0,8.0,42.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,500.0,627.6,51.5,83.0,76.5,2.5,3.0,0.6,20.7,3.0,852278.0,627225.0,-0.2,0.2
Gabriel,ARS,5.3,DEF,15.9%,4.8,127.0,2695.0,3.0,0.0,12.0,29.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,595.0,646.4,94.5,363.0,110.4,4.8,3.0,0.9,24.0,4.2,2632051.0,1902833.0,0.3,-0.3
Kane,TOT,11.7,FWD,39.8%,8.8,198.0,2686.0,23.0,6.0,10.0,41.0,0.0,0.0,1.0,5.0,0.0,0.0,35.0,746.0,1025.0,584.6,1495.0,310.6,8.8,4.0,0.8,16.9,6.6,6557456.0,4941267.0,0.2,-0.2
