Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,4.8,GKP,10.7%,3.0,133.0,3150.0,0.0,0.0,13.0,39.0,0.0,0.0,0.0,1.0,0.0,90.0,9.0,621.0,729.4,0.0,0.0,73.0,3.0,3.0,0.6,27.7,3.8,1602715.0,2082485.0,-0.2,0.2
Raya,BRE,4.9,GKP,15.5%,4.2,149.0,3150.0,0.0,0.0,10.0,45.0,1.0,0.0,0.0,1.0,0.0,142.0,20.0,748.0,1039.4,20.1,4.0,106.6,4.2,1.0,0.9,30.4,4.3,2595430.0,1491995.0,0.4,-0.4
Tarkowski,EVE,4.1,DEF,3.6%,2.0,95.0,3150.0,1.0,1.0,8.0,53.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,581.0,983.8,173.0,391.0,155.0,2.0,1.0,0.5,23.2,2.7,1327768.0,1019472.0,-0.4,0.4
Alisson,LIV,5.4,GKP,15.4%,3.6,151.0,3150.0,0.0,1.0,13.0,42.0,0.0,1.0,0.0,1.0,0.0,101.0,13.0,775.0,913.0,10.1,0.0,92.3,3.6,1.0,0.7,28.0,4.3,1920750.0,2343337.0,-0.1,0.1
Sá,WOL,5.0,GKP,5.4%,4.8,147.0,3150.0,0.0,0.0,11.0,50.0,0.0,2.0,0.0,2.0,0.0,105.0,18.0,671.0,845.6,0.0,0.0,84.7,4.8,2.0,1.0,29.4,4.2,1050939.0,962789.0,0.0,0.0
Kilman,WOL,4.3,DEF,3.3%,3.8,108.0,3150.0,0.0,1.0,11.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,598.0,727.6,56.1,98.0,88.5,3.8,3.0,0.9,25.1,3.1,957111.0,707723.0,-0.2,0.2
Gabriel,ARS,5.2,DEF,13.0%,2.0,138.0,3139.0,3.0,0.0,13.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,15.0,683.0,711.8,112.9,390.0,121.5,2.0,3.0,0.4,26.5,3.9,2791706.0,2400985.0,0.2,-0.2
Kane,TOT,11.4,FWD,29.5%,7.0,233.0,3136.0,26.0,8.0,11.0,56.0,0.0,0.0,1.0,5.0,0.0,0.0,42.0,885.0,1185.4,719.5,1639.0,354.6,7.0,5.0,0.6,20.4,6.7,6828239.0,6387043.0,-0.1,0.1
Bowen,WHU,8.0,MID,3.2%,3.7,130.0,3114.0,5.0,8.0,9.0,49.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,381.0,561.2,616.2,1018.0,219.8,3.7,2.0,0.5,16.2,3.7,1235838.0,1550107.0,-0.5,0.5
Iwobi,EVE,4.9,MID,0.8%,4.4,119.0,3109.0,2.0,8.0,8.0,52.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,525.0,659.8,888.8,349.0,189.9,4.4,1.0,0.9,24.3,3.4,609214.0,560954.0,-0.6,0.6
Ward-Prowse,SOU,6.1,MID,5.0%,4.0,129.0,3105.0,8.0,3.0,4.0,63.0,1.0,0.0,2.0,5.0,0.0,0.0,18.0,669.0,829.0,1124.8,317.0,227.1,4.0,3.0,0.7,21.1,3.7,1351346.0,1753599.0,-0.4,0.4
Guéhi,CRY,4.5,DEF,2.3%,4.2,86.0,3060.0,1.0,0.0,8.0,43.0,1.0,0.0,0.0,8.0,0.0,0.0,2.0,562.0,647.8,116.0,190.0,95.7,4.2,0.0,0.9,19.1,2.5,630535.0,563089.0,0.0,0.0
Pickford,EVE,4.4,GKP,5.6%,4.4,115.0,3060.0,0.0,1.0,7.0,53.0,0.0,1.0,0.0,5.0,0.0,118.0,10.0,622.0,949.0,23.0,0.0,97.1,4.4,1.0,1.0,26.1,3.4,901109.0,933744.0,-0.1,0.1
Meslier,LEE,4.5,GKP,1.8%,0.8,90.0,3060.0,0.0,0.0,5.0,67.0,0.0,0.0,0.0,3.0,0.0,94.0,8.0,548.0,738.6,0.0,17.0,75.9,0.8,1.0,0.2,20.0,2.6,308539.0,394397.0,0.0,0.0
De Gea,MUN,5.0,GKP,13.0%,4.0,138.0,3060.0,0.0,0.0,15.0,41.0,0.0,0.0,0.0,0.0,0.0,91.0,5.0,641.0,726.8,13.0,0.0,74.1,4.0,1.0,0.8,27.6,4.1,1899936.0,1428762.0,0.0,0.0
Rice,WHU,4.7,MID,3.1%,3.0,104.0,3060.0,3.0,3.0,9.0,47.0,0.0,0.0,1.0,5.0,0.0,0.0,10.0,573.0,728.6,516.8,186.0,143.2,3.0,1.0,0.6,22.1,3.1,422109.0,733563.0,-0.3,0.3
Konsa,AVL,4.4,DEF,1.1%,4.0,105.0,3052.0,0.0,0.0,12.0,42.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,594.0,523.8,115.2,72.0,71.2,4.0,0.0,0.9,23.9,3.0,196420.0,114482.0,-0.1,0.1
Højbjerg,TOT,5.3,MID,1.9%,2.6,118.0,3041.0,4.0,5.0,10.0,55.0,0.0,0.0,0.0,5.0,0.0,0.0,10.0,613.0,742.6,487.4,235.0,146.8,2.6,2.0,0.5,22.3,3.5,801440.0,762380.0,-0.2,0.2
Salah,LIV,13.1,MID,35.5%,8.0,217.0,3023.0,19.0,8.0,12.0,40.0,0.0,0.0,2.0,2.0,0.0,0.0,23.0,597.0,964.8,796.2,1508.0,327.0,8.0,6.0,0.6,16.6,6.2,6585991.0,8668590.0,0.1,-0.1
Mee,BRE,4.9,DEF,15.4%,2.6,124.0,2999.0,3.0,1.0,10.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,568.0,686.2,70.4,251.0,101.0,2.6,3.0,0.5,25.3,3.6,3551747.0,2005560.0,0.4,-0.4
