Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Saliba,ARS,5.2,DEF,26.3%,3.3,46.0,990.0,0.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,223.0,202.2,48.3,11.0,26.3,3.3,0.0,0.6,8.8,4.2,1740606.0,1180269.0,0.2,-0.2
Konsa,AVL,4.5,DEF,1.3%,3.0,30.0,990.0,0.0,1.0,2.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,195.0,199.8,38.3,91.0,33.1,3.0,0.0,0.7,6.7,2.7,77000.0,62650.0,0.0,0.0
Zabarnyi,BOU,4.5,DEF,0.1%,0.3,13.0,990.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,158.0,194.2,9.3,16.0,21.9,0.3,0.0,0.1,2.9,1.2,12114.0,13968.0,0.0,0.0
Pinnock,BRE,4.5,DEF,2.8%,7.7,40.0,990.0,1.0,0.0,3.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,216.0,290.4,40.4,106.0,43.9,7.7,1.0,1.7,8.9,3.6,243176.0,163303.0,0.0,0.0
Mbeumo,BRE,6.8,MID,21.6%,10.7,72.0,990.0,6.0,3.0,3.0,14.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,211.0,321.0,302.6,362.0,98.5,10.7,3.0,1.6,10.6,6.5,3194292.0,2041092.0,0.3,-0.3
Dunk,BHA,5.0,DEF,4.5%,1.3,20.0,990.0,1.0,0.0,0.0,20.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,165.0,253.4,60.5,129.0,44.3,1.3,0.0,0.3,4.0,1.8,276774.0,283917.0,0.0,0.0
Trafford,BUR,4.5,GKP,0.9%,2.0,21.0,990.0,0.0,0.0,0.0,27.0,0.0,0.0,0.0,1.0,0.0,39.0,0.0,208.0,333.0,0.1,0.0,33.4,2.0,0.0,0.4,4.7,1.9,32632.0,48372.0,0.0,0.0
Sanchez,CHE,4.6,GKP,6.4%,2.0,41.0,990.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,1.0,0.0,29.0,4.0,201.0,249.2,0.1,0.0,25.0,2.0,0.0,0.4,8.9,3.7,665271.0,379504.0,0.1,-0.1
T.Silva,CHE,5.0,DEF,3.4%,1.0,31.0,990.0,0.0,0.0,3.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,212.0,252.4,62.3,45.0,36.0,1.0,0.0,0.2,6.2,2.8,233568.0,220602.0,0.0,0.0
Johnstone,CRY,4.6,GKP,4.7%,3.7,49.0,990.0,0.0,0.0,5.0,13.0,0.0,0.0,0.0,0.0,0.0,28.0,7.0,204.0,204.0,0.0,0.0,20.4,3.7,2.0,0.8,10.7,4.5,438756.0,181653.0,0.1,-0.1
Andersen,CRY,5.0,DEF,21.6%,2.7,59.0,990.0,2.0,1.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,261.0,351.0,139.6,128.0,61.8,2.7,3.0,0.5,11.8,5.4,2348110.0,445505.0,0.5,-0.5
Pickford,EVE,4.4,GKP,7.5%,3.0,29.0,990.0,0.0,0.0,2.0,15.0,1.0,0.0,0.0,2.0,0.0,27.0,2.0,170.0,217.0,40.0,0.0,25.6,3.0,1.0,0.7,6.6,2.6,192287.0,865079.0,-0.1,0.1
Tarkowski,EVE,4.4,DEF,3.1%,2.3,36.0,990.0,1.0,1.0,2.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,183.0,265.8,91.2,123.0,48.1,2.3,1.0,0.5,8.2,3.3,357194.0,249455.0,-0.1,0.1
Leno,FUL,4.7,GKP,14.8%,2.7,46.0,990.0,0.0,0.0,3.0,17.0,0.0,0.0,0.0,0.0,0.0,43.0,8.0,241.0,348.8,0.0,0.0,34.8,2.7,2.0,0.6,9.8,4.2,1114791.0,509077.0,0.2,-0.2
A.Becker,LIV,5.6,GKP,12.6%,7.0,49.0,990.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,1.0,0.0,37.0,9.0,244.0,290.6,10.1,0.0,30.0,7.0,3.0,1.3,8.8,4.5,592428.0,381990.0,0.1,-0.1
Kaminski,LUT,4.5,GKP,0.2%,2.7,24.0,990.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,1.0,0.0,40.0,1.0,171.0,310.2,0.0,0.0,31.0,2.7,0.0,0.6,5.3,2.2,27864.0,24314.0,0.0,0.0
Walker,MCI,5.3,DEF,16.7%,4.0,43.0,990.0,0.0,1.0,4.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,224.0,131.8,204.3,42.0,37.8,4.0,0.0,0.8,8.1,3.9,1747544.0,656192.0,0.3,-0.3
Onana,MUN,4.8,GKP,14.6%,3.7,35.0,990.0,0.0,0.0,3.0,16.0,0.0,0.0,0.0,3.0,0.0,41.0,1.0,204.0,319.8,0.2,0.0,32.0,3.7,0.0,0.8,7.3,3.2,483571.0,1767840.0,-0.2,0.2
B.Fernandes,MUN,8.3,MID,13.3%,6.3,52.0,990.0,3.0,2.0,3.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,10.0,208.0,333.0,438.1,244.0,101.4,6.3,2.0,0.8,6.3,4.7,889887.0,2150859.0,-0.2,0.2
Pope,NEW,5.5,GKP,11.4%,5.0,43.0,990.0,0.0,0.0,5.0,11.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,210.0,215.0,0.0,4.0,21.9,5.0,0.0,0.9,7.8,3.9,415187.0,438924.0,0.0,0.0
Schär,NEW,5.2,DEF,6.5%,5.7,43.0,990.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,226.0,199.8,29.9,68.0,29.9,5.7,0.0,1.1,8.3,3.9,765037.0,375634.0,0.2,-0.2
Foderingham,SHU,4.5,GKP,0.3%,1.3,21.0,990.0,0.0,0.0,0.0,30.0,1.0,0.0,0.0,1.0,0.0,52.0,2.0,199.0,364.2,0.0,0.0,36.5,1.3,0.0,0.3,4.7,1.9,21728.0,26899.0,0.0,0.0
Vicario,TOT,5.2,GKP,8.0%,3.3,46.0,990.0,0.0,0.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,37.0,5.0,234.0,311.2,0.0,0.0,31.1,3.3,1.0,0.6,8.8,4.2,912225.0,307268.0,0.2,-0.2
Areola,WHU,4.3,GKP,37.1%,1.7,38.0,990.0,0.0,0.0,1.0,20.0,0.0,1.0,0.0,0.0,0.0,41.0,2.0,203.0,314.0,0.0,0.0,31.4,1.7,0.0,0.4,8.8,3.5,1918350.0,417927.0,0.3,-0.3
Bowen,WHU,7.4,MID,21.9%,5.7,67.0,990.0,7.0,1.0,1.0,20.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,202.0,337.2,122.2,437.0,89.6,5.7,1.0,0.8,9.1,6.1,2633418.0,976891.0,0.4,-0.4
José Sá,WOL,5.0,GKP,1.6%,1.7,34.0,990.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,1.0,0.0,41.0,4.0,195.0,307.2,0.0,0.0,30.7,1.7,1.0,0.3,6.8,3.1,123551.0,104132.0,0.0,0.0
Kilman,WOL,4.5,DEF,0.7%,1.0,20.0,990.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,169.0,237.6,81.5,60.0,38.0,1.0,0.0,0.2,4.4,1.8,54212.0,62756.0,0.0,0.0
Coufal,WHU,4.6,DEF,3.0%,1.0,36.0,986.0,0.0,4.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,198.0,261.4,193.8,18.0,47.3,1.0,1.0,0.2,7.8,3.3,391344.0,133850.0,0.1,-0.1
Digne,AVL,4.7,DEF,6.5%,1.7,33.0,980.0,0.0,3.0,2.0,16.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,183.0,217.8,356.9,74.0,64.8,1.7,1.0,0.4,7.0,3.0,748700.0,251764.0,0.2,-0.2
Solanke,BOU,6.4,FWD,2.4%,3.7,43.0,978.0,4.0,1.0,1.0,25.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,109.0,195.6,115.5,354.0,66.7,3.7,0.0,0.6,6.7,3.9,295702.0,343155.0,-0.1,0.1
Nakamba,LUT,4.4,MID,1.5%,1.7,18.0,975.0,0.0,0.0,0.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,118.0,124.0,100.2,14.0,24.0,1.7,0.0,0.4,4.1,1.6,158414.0,137888.0,-0.1,0.1
Dawson,WOL,4.5,DEF,0.4%,1.0,16.0,970.0,0.0,0.0,1.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,157.0,259.2,50.5,124.0,43.5,1.0,0.0,0.2,3.6,1.5,39086.0,27777.0,0.0,0.0
Mitchell,CRY,4.6,DEF,3.0%,5.0,49.0,969.0,1.0,1.0,5.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,215.0,212.6,108.8,42.0,36.3,5.0,1.0,1.1,10.7,4.5,330805.0,96961.0,0.1,-0.1
Szoboszlai,LIV,7.1,MID,6.5%,6.0,47.0,965.0,1.0,4.0,4.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,227.0,214.2,385.2,126.0,72.5,6.0,1.0,0.8,6.6,4.3,613694.0,411054.0,0.1,-0.1
Pau,AVL,4.6,DEF,3.9%,1.7,36.0,959.0,1.0,0.0,2.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,185.0,190.4,59.6,56.0,30.7,1.7,1.0,0.4,7.8,3.3,310016.0,171889.0,0.1,-0.1
Salah,LIV,12.9,MID,44.6%,8.7,85.0,954.0,8.0,4.0,3.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,11.0,259.0,409.6,334.0,459.0,120.4,8.7,2.0,0.7,6.6,7.7,2648074.0,993204.0,0.4,-0.4
Bruno G.,NEW,5.8,MID,2.3%,2.3,32.0,952.0,1.0,1.0,5.0,11.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,152.0,187.2,242.4,132.0,56.2,2.3,1.0,0.4,5.5,2.9,163475.0,275801.0,-0.2,0.2
Kulusevski,TOT,7.0,MID,1.7%,4.3,44.0,951.0,3.0,0.0,5.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,168.0,220.8,318.8,329.0,87.0,4.3,0.0,0.6,6.3,4.0,236660.0,231938.0,0.0,0.0
Watkins,AVL,8.4,FWD,42.9%,5.0,74.0,950.0,5.0,8.0,2.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,246.0,315.0,227.6,464.0,100.7,5.0,2.0,0.6,8.8,6.7,3403441.0,1535168.0,0.4,-0.4
A.Doucoure,EVE,5.5,MID,0.7%,2.0,41.0,948.0,3.0,1.0,2.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,148.0,202.6,215.0,348.0,76.8,2.0,0.0,0.4,7.5,3.7,138933.0,97565.0,0.0,0.0
