Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Fabianski,WHU,5.0,GKP,2.8%,4.3,69.0,1710.0,0.0,0.0,4.0,25.0,0.0,1.0,0.0,0.0,0.0,61.0,5.0,335.0,483.0,0.0,0.0,48.3,4.3,1.0,0.9,13.8,3.6,220250.0,175405.0,0.0,0.0
Mitchell,CRY,4.5,DEF,1.2%,2.7,56.0,1701.0,0.0,1.0,5.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,282.0,313.8,190.1,34.0,53.8,2.7,1.0,0.6,12.4,2.9,161408.0,116077.0,0.0,0.0
Soucek,WHU,5.7,MID,4.2%,4.5,66.0,1698.0,3.0,1.0,4.0,25.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,287.0,372.6,158.2,431.0,96.5,4.5,1.0,0.8,11.6,3.5,290962.0,787411.0,-3.0,3.0
Salah,LIV,13.0,MID,65.2%,6.5,170.0,1693.0,15.0,10.0,10.0,16.0,0.0,0.0,1.0,1.0,0.0,0.0,20.0,501.0,808.4,537.0,1282.0,262.9,6.5,6.0,0.5,13.1,8.9,2898455.0,1791516.0,5.0,-5.0
Mané,LIV,11.8,MID,3.2%,2.8,91.0,1621.0,7.0,3.0,9.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,252.0,395.0,345.4,1001.0,174.1,2.8,1.0,0.2,7.7,4.8,555999.0,668220.0,-2.0,2.0
Saint-Maximin,NEW,6.6,FWD,12.3%,2.8,74.0,1621.0,4.0,4.0,2.0,38.0,0.0,0.0,0.0,3.0,0.0,0.0,12.0,260.0,370.4,371.3,548.0,129.1,2.8,0.0,0.4,11.2,3.9,2454522.0,1940980.0,1.0,-1.0
Mendy,CHE,6.2,GKP,17.7%,2.4,78.0,1620.0,0.0,0.0,8.0,13.0,0.0,0.0,0.0,2.0,0.0,46.0,3.0,324.0,352.4,0.0,0.0,35.1,2.4,0.0,0.4,12.6,4.3,1341535.0,922137.0,2.0,-2.0
Rüdiger,CHE,6.2,DEF,24.1%,3.0,90.0,1620.0,2.0,3.0,8.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,367.0,317.0,171.9,263.0,75.2,3.0,2.0,0.5,14.5,5.0,2857517.0,1560036.0,7.0,-7.0
Ward,CRY,4.5,DEF,0.3%,1.8,44.0,1620.0,0.0,0.0,5.0,26.0,0.0,0.0,0.0,5.0,0.0,0.0,2.0,270.0,313.2,89.7,51.0,45.5,1.8,0.0,0.4,9.8,2.4,25175.0,27916.0,0.0,0.0
Guéhi,CRY,4.6,DEF,1.8%,1.7,60.0,1620.0,2.0,0.0,5.0,24.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,328.0,394.2,28.9,158.0,58.4,1.7,0.0,0.4,13.0,3.3,221534.0,101499.0,1.0,-1.0
