Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,5.0,GKP,16.5%,2.8,11.0,360.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,55.0,51.0,0.0,0.0,5.1,2.8,0.0,0.6,2.2,2.8,140917.0,312060.0,0.0,0.0
Saliba,ARS,5.2,DEF,28.5%,4.0,16.0,360.0,0.0,1.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,82.0,99.0,31.6,9.0,14.0,4.0,0.0,0.8,3.1,4.0,1049641.0,272573.0,0.2,-0.2
White,ARS,5.5,DEF,8.9%,2.8,11.0,360.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,71.0,79.6,70.4,8.0,15.8,2.8,0.0,0.5,2.0,2.8,146990.0,205337.0,0.0,0.0
Rice,ARS,5.4,MID,4.8%,4.2,17.0,360.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,89.0,107.8,35.8,57.0,20.1,4.2,1.0,0.8,3.1,4.2,62475.0,216387.0,-0.1,0.1
Konsa,AVL,4.5,DEF,1.0%,2.2,9.0,360.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,69.2,3.7,2.0,7.5,2.2,0.0,0.5,2.0,2.2,13265.0,24519.0,0.0,0.0
Kamara,AVL,5.0,MID,0.1%,2.2,9.0,360.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,57.0,39.0,55.9,9.0,10.4,2.2,0.0,0.4,1.8,2.2,4132.0,4448.0,0.0,0.0
Neto,BOU,4.5,GKP,1.1%,3.8,15.0,360.0,0.0,0.0,0.0,8.0,0.0,1.0,0.0,2.0,0.0,18.0,3.0,78.0,153.2,0.0,0.0,15.3,3.8,0.0,0.8,3.3,3.8,35663.0,20967.0,0.0,0.0
Zabarnyi,BOU,4.5,DEF,0.1%,1.2,5.0,360.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.0,84.4,3.8,4.0,9.3,1.2,0.0,0.3,1.1,1.2,3967.0,3508.0,0.0,0.0
Kerkez,BOU,4.5,DEF,0.2%,1.2,5.0,360.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,68.2,39.8,8.0,11.6,1.2,0.0,0.3,1.1,1.2,4799.0,6255.0,0.0,0.0
Solanke,BOU,6.5,FWD,2.6%,5.2,21.0,360.0,2.0,1.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,58.0,103.2,67.6,142.0,31.4,5.2,0.0,0.8,3.2,5.2,55298.0,85882.0,0.0,0.0
Flekken,BRE,4.5,GKP,2.9%,3.5,14.0,360.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,13.0,1.0,84.0,117.4,0.0,0.0,11.7,3.5,0.0,0.8,3.1,3.5,137114.0,46840.0,0.0,0.0
