Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Raya,BRE,4.6,GKP,10.0%,3.3,27.0,540.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,14.0,1.0,127.0,133.0,0.0,0.0,13.2,3.3,0.0,0.7,5.9,4.5,761188.0,256912.0,1.0,-1.0
Toney,BRE,6.3,FWD,14.6%,6.3,29.0,540.0,2.0,2.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,111.0,126.2,123.7,170.0,42.0,6.3,1.0,1.0,4.6,4.8,542810.0,1586597.0,-2.0,2.0
Sánchez,BHA,4.6,GKP,25.3%,3.0,19.0,540.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,11.0,1.0,109.0,97.4,20.0,0.0,11.7,3.0,0.0,0.7,4.1,3.2,706291.0,482168.0,1.0,-1.0
Duffy,BHA,4.3,DEF,22.6%,4.0,29.0,540.0,1.0,1.0,2.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,134.0,180.0,16.1,157.0,35.4,4.0,1.0,0.9,6.7,4.8,1802068.0,390047.0,3.0,-3.0
Dunk,BHA,5.0,DEF,4.3%,4.0,21.0,540.0,0.0,0.0,2.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,112.0,100.8,5.7,21.0,12.7,4.0,0.0,0.8,4.2,3.5,89623.0,212950.0,0.0,0.0
Pope,BUR,5.4,GKP,2.9%,1.8,12.0,540.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,94.0,148.4,0.0,0.0,15.0,1.8,0.0,0.3,2.2,2.0,31600.0,115166.0,-1.0,1.0
Tarkowski,BUR,5.0,DEF,1.3%,1.2,12.0,540.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,65.0,146.0,2.4,87.0,23.6,1.2,0.0,0.2,2.4,2.0,40850.0,61834.0,0.0,0.0
Mee,BUR,4.9,DEF,0.7%,2.8,13.0,540.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,62.0,115.2,22.6,72.0,21.0,2.8,0.0,0.6,2.7,2.2,20169.0,34154.0,-1.0,1.0
Lowton,BUR,4.4,DEF,1.5%,2.5,12.0,540.0,0.0,1.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,83.0,124.8,106.5,18.0,25.0,2.5,0.0,0.6,2.7,2.0,38173.0,105191.0,-1.0,1.0
Taylor,BUR,4.4,DEF,0.4%,1.5,8.0,540.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,114.0,72.2,8.0,19.4,1.5,0.0,0.3,1.8,1.3,8383.0,25195.0,-1.0,1.0
Rüdiger,CHE,5.7,DEF,14.3%,7.0,34.0,540.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,126.0,119.6,52.9,42.0,21.5,7.0,1.0,1.2,6.0,5.7,801843.0,309025.0,2.0,-2.0
Guaita,CRY,4.5,GKP,6.8%,4.0,24.0,540.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,19.0,2.0,127.0,149.2,0.0,0.0,15.0,4.0,0.0,0.9,5.3,4.0,293898.0,164041.0,0.0,0.0
Mitchell,CRY,4.5,DEF,0.7%,3.0,17.0,540.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80.0,101.8,52.0,6.0,16.0,3.0,0.0,0.7,3.8,2.8,38567.0,34179.0,0.0,0.0
Ward,CRY,4.5,DEF,0.3%,2.7,15.0,540.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,81.0,103.2,29.9,17.0,15.0,2.7,0.0,0.6,3.3,2.5,11344.0,10910.0,0.0,0.0
Guéhi,CRY,4.5,DEF,0.4%,3.0,17.0,540.0,0.0,0.0,2.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,103.2,16.2,29.0,14.9,3.0,0.0,0.7,3.8,2.8,14450.0,12764.0,0.0,0.0
Zaha,CRY,6.9,MID,6.3%,7.3,29.0,540.0,2.0,1.0,2.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,81.0,125.8,104.9,138.0,36.8,7.3,1.0,1.1,4.2,4.8,290505.0,331001.0,-1.0,1.0
Digne,EVE,5.3,DEF,9.6%,2.0,14.0,540.0,0.0,0.0,2.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,85.0,72.0,166.2,39.0,27.8,2.0,0.0,0.4,2.6,2.3,266651.0,895344.0,-2.0,2.0
Keane,EVE,5.0,DEF,3.0%,6.0,27.0,540.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,103.0,157.2,41.9,66.0,26.6,6.0,1.0,1.2,5.4,4.5,126459.0,118708.0,0.0,0.0
Doucouré,EVE,5.6,MID,4.2%,7.7,38.0,540.0,2.0,3.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,7.0,140.0,193.8,74.1,130.0,39.8,7.7,1.0,1.4,6.8,6.3,390938.0,126835.0,1.0,-1.0
Schmeichel,LEI,5.1,GKP,19.5%,2.3,20.0,540.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,21.0,2.0,111.0,163.0,0.0,0.0,16.4,2.3,0.0,0.5,3.9,3.3,629596.0,513880.0,1.0,-1.0
Söyüncü,LEI,5.0,DEF,2.4%,1.0,11.0,540.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,130.4,4.2,4.0,13.9,1.0,0.0,0.2,2.2,1.8,81600.0,134000.0,0.0,0.0
Tielemans,LEI,6.4,MID,4.4%,4.7,26.0,540.0,1.0,2.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,167.6,144.0,109.0,42.1,4.7,0.0,0.7,4.1,4.3,146394.0,237251.0,-1.0,1.0
Ndidi,LEI,5.0,MID,1.4%,1.7,12.0,540.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,86.0,101.0,17.8,25.0,14.4,1.7,0.0,0.3,2.4,2.0,53934.0,83751.0,0.0,0.0
Meslier,LEE,5.0,GKP,2.9%,2.2,13.0,540.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,1.0,0.0,27.0,0.0,119.0,215.4,0.0,0.0,21.5,2.2,0.0,0.4,2.6,2.2,64922.0,140220.0,0.0,0.0
Cooper,LEE,4.5,DEF,0.4%,1.2,7.0,540.0,0.0,1.0,0.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,94.0,167.4,36.9,14.0,21.9,1.2,0.0,0.3,1.6,1.2,17562.0,16911.0,0.0,0.0
