Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,4.8,GKP,10.7%,1.6,123.0,3060.0,0.0,0.0,12.0,39.0,0.0,0.0,0.0,1.0,0.0,85.0,6.0,589.0,694.4,0.0,0.0,69.5,1.6,2.0,0.3,25.6,3.6,1591650.0,2067848.0,-0.2,0.2
Raya,BRE,4.9,GKP,15.9%,3.3,146.0,3060.0,0.0,0.0,10.0,44.0,1.0,0.0,0.0,1.0,0.0,138.0,20.0,732.0,1015.0,20.1,4.0,104.2,3.3,1.0,0.7,29.8,4.3,2585343.0,1435296.0,0.4,-0.4
Tarkowski,EVE,4.1,DEF,3.7%,1.8,93.0,3060.0,1.0,1.0,8.0,52.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,568.0,944.4,172.9,374.0,149.3,1.8,1.0,0.4,22.7,2.7,1318287.0,998984.0,-0.4,0.4
Meslier,LEE,4.5,GKP,1.8%,1.0,90.0,3060.0,0.0,0.0,5.0,67.0,0.0,0.0,0.0,3.0,0.0,94.0,8.0,548.0,738.6,0.0,17.0,75.9,1.0,1.0,0.2,20.0,2.6,307442.0,390151.0,0.0,0.0
Alisson,LIV,5.4,GKP,15.3%,3.3,146.0,3060.0,0.0,1.0,12.0,42.0,0.0,1.0,0.0,0.0,0.0,99.0,13.0,752.0,894.8,10.1,0.0,90.5,3.3,1.0,0.6,27.0,4.3,1895132.0,2327220.0,-0.1,0.1
Sá,WOL,5.0,GKP,5.5%,4.2,138.0,3060.0,0.0,0.0,10.0,50.0,0.0,2.0,0.0,2.0,0.0,102.0,16.0,646.0,823.6,0.0,0.0,82.5,4.2,2.0,0.8,27.6,4.1,1044792.0,949280.0,0.0,0.0
Kilman,WOL,4.3,DEF,3.3%,3.8,101.0,3060.0,0.0,1.0,10.0,50.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,574.0,709.0,55.7,98.0,86.6,3.8,3.0,0.9,23.5,3.0,945745.0,692718.0,-0.2,0.2
Gabriel,ARS,5.2,DEF,13.9%,1.0,131.0,3049.0,3.0,0.0,12.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,14.0,656.0,700.2,112.7,390.0,120.3,1.0,3.0,0.2,25.2,3.9,2784430.0,2288995.0,0.2,-0.2
Kane,TOT,11.4,FWD,29.3%,7.2,225.0,3046.0,25.0,8.0,10.0,56.0,0.0,0.0,1.0,5.0,0.0,0.0,40.0,852.0,1142.6,704.4,1620.0,346.9,7.2,5.0,0.6,19.7,6.6,6753397.0,6333201.0,-0.1,0.1
Bowen,WHU,8.0,MID,3.5%,4.3,127.0,3024.0,5.0,8.0,8.0,49.0,0.0,0.0,1.0,2.0,0.0,0.0,6.0,371.0,544.4,605.3,993.0,214.5,4.3,2.0,0.5,15.9,3.7,1232091.0,1515998.0,-0.5,0.5
