Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Saliba,ARS,5.7,DEF,39.0%,4.6,104.0,2340.0,2.0,1.0,10.0,23.0,0.0,0.0,0.0,3.0,0.0,0.0,6.0,510.0,489.8,112.5,108.0,71.2,4.6,1.0,0.8,18.2,4.0,4130319.0,2250081.0,0.7,-0.7
Trafford,BUR,4.5,GKP,1.0%,1.8,68.0,2340.0,0.0,0.0,2.0,58.0,0.0,0.0,0.0,2.0,0.0,103.0,5.0,510.0,866.6,3.3,0.0,87.0,1.8,1.0,0.4,15.1,2.6,108234.0,114968.0,0.0,0.0
Andersen,CRY,4.7,DEF,14.4%,2.6,82.0,2340.0,2.0,2.0,6.0,44.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,460.0,631.6,216.2,217.0,106.6,2.6,3.0,0.6,17.4,3.2,3182077.0,2002143.0,0.2,-0.2
Pickford,EVE,4.6,GKP,12.0%,4.0,97.0,2340.0,0.0,0.0,8.0,34.0,1.0,0.0,0.0,3.0,0.0,78.0,12.0,473.0,622.0,43.4,0.0,66.6,4.0,3.0,0.9,21.1,3.7,1012052.0,1219978.0,0.1,-0.1
Tarkowski,EVE,4.6,DEF,5.8%,2.2,82.0,2340.0,1.0,1.0,8.0,34.0,0.0,0.0,0.0,5.0,0.0,0.0,6.0,449.0,642.2,203.0,237.0,108.5,2.2,1.0,0.5,17.8,3.2,969852.0,581072.0,0.1,-0.1
Leno,FUL,4.8,GKP,15.1%,3.2,89.0,2340.0,0.0,0.0,6.0,42.0,1.0,0.0,0.0,3.0,0.0,94.0,12.0,523.0,747.6,0.1,0.0,74.5,3.2,2.0,0.7,18.5,3.4,1823391.0,1167121.0,0.3,-0.3
Onana,MUN,4.8,GKP,12.4%,3.6,92.0,2340.0,0.0,0.0,7.0,36.0,0.0,0.0,0.0,4.0,0.0,93.0,6.0,498.0,736.6,20.2,0.0,75.8,3.6,2.0,0.8,19.2,3.5,1048655.0,2540959.0,-0.2,0.2
Kilman,WOL,4.5,DEF,2.0%,3.2,69.0,2340.0,2.0,0.0,5.0,40.0,0.0,0.0,0.0,5.0,0.0,0.0,3.0,424.0,585.2,160.1,171.0,91.9,3.2,1.0,0.7,15.3,2.7,271979.0,140556.0,0.0,0.0
Watkins,AVL,8.8,FWD,53.7%,9.8,170.0,2299.0,14.0,15.0,6.0,35.0,0.0,0.0,0.0,4.0,0.0,0.0,21.0,574.0,771.6,473.6,1060.0,230.5,9.8,5.0,1.1,19.3,6.5,7246826.0,4237784.0,0.8,-0.8
Schär,NEW,5.4,DEF,8.3%,5.4,84.0,2263.0,3.0,2.0,6.0,45.0,0.0,0.0,0.0,4.0,0.0,0.0,7.0,466.0,624.2,111.8,243.0,98.1,5.4,1.0,1.0,15.6,3.2,1666673.0,1090638.0,0.4,-0.4
Martinez,AVL,5.3,GKP,13.2%,3.0,85.0,2250.0,0.0,0.0,6.0,34.0,1.0,0.0,0.0,4.0,0.0,72.0,12.0,477.0,619.4,20.0,0.0,64.0,3.0,0.0,0.6,16.0,3.4,1416219.0,917159.0,0.3,-0.3
Zabarnyi,BOU,4.4,DEF,0.2%,1.4,49.0,2250.0,0.0,0.0,5.0,47.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,380.0,429.2,75.8,49.0,55.5,1.4,0.0,0.3,11.1,2.0,44647.0,36206.0,-0.1,0.1
Kaminski,LUT,4.5,GKP,0.7%,2.8,62.0,2250.0,0.0,0.0,2.0,51.0,0.0,0.0,0.0,3.0,0.0,97.0,3.0,435.0,756.2,0.0,0.0,75.5,2.8,0.0,0.6,13.8,2.5,121079.0,78461.0,0.0,0.0
B.Fernandes,MUN,8.2,MID,10.2%,3.8,89.0,2250.0,3.0,6.0,6.0,36.0,0.0,0.0,1.0,8.0,0.0,0.0,10.0,421.0,625.0,1090.5,445.0,216.0,3.8,2.0,0.5,10.9,3.6,1617421.0,3202919.0,-0.3,0.3
Vicario,TOT,5.3,GKP,7.9%,2.0,79.0,2250.0,0.0,0.0,5.0,38.0,0.0,0.0,0.0,2.0,0.0,77.0,8.0,484.0,677.6,0.0,0.0,67.8,2.0,1.0,0.4,14.9,3.2,1396793.0,825345.0,0.3,-0.3
Bowen,WHU,7.7,MID,16.9%,5.4,140.0,2247.0,14.0,2.0,5.0,45.0,0.0,0.0,0.0,2.0,0.0,0.0,11.0,390.0,690.0,264.3,910.0,186.0,5.4,2.0,0.7,18.2,5.6,6040219.0,4890078.0,0.7,-0.7
Rice,ARS,5.4,MID,5.3%,5.8,104.0,2229.0,4.0,5.0,10.0,22.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,511.0,641.6,457.9,213.0,131.4,5.8,2.0,1.1,19.3,4.0,611006.0,750397.0,-0.1,0.1
