Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Lerma,BOU,4.9,MID,0.6%,2.7,37.0,1170.0,2.0,0.0,3.0,28.0,1.0,0.0,0.0,2.0,0.0,0.0,2.0,157.0,200.0,66.5,127.0,39.2,2.7,1.0,0.6,7.6,2.8,121775.0,131255.0,-1.0,1.0
Raya,BRE,4.6,GKP,8.3%,5.2,56.0,1170.0,0.0,0.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,54.0,7.0,284.0,396.2,10.0,0.0,40.7,5.2,0.0,1.1,12.2,4.3,739670.0,443345.0,1.0,-1.0
Toney,BRE,7.4,FWD,23.9%,3.8,70.0,1170.0,8.0,2.0,4.0,22.0,0.0,0.0,0.0,5.0,0.0,0.0,11.0,242.0,365.8,197.4,488.0,105.3,3.8,2.0,0.5,9.5,5.4,4240154.0,2527223.0,4.0,-4.0
Tarkowski,EVE,4.4,DEF,1.5%,2.7,39.0,1170.0,0.0,0.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,229.0,376.2,62.0,139.0,57.7,2.7,0.0,0.6,8.9,3.0,164465.0,94322.0,-1.0,1.0
Ward,LEI,4.1,GKP,26.2%,5.8,43.0,1170.0,0.0,0.0,4.0,25.0,0.0,0.0,0.0,0.0,0.0,37.0,5.0,239.0,301.4,0.0,0.0,30.0,5.8,0.0,1.4,10.5,3.3,1181210.0,856529.0,1.0,-1.0
Pope,NEW,5.3,GKP,20.5%,4.0,62.0,1170.0,0.0,0.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,37.0,6.0,264.0,276.0,0.0,0.0,27.5,4.0,1.0,0.8,11.7,4.8,2244525.0,727407.0,3.0,-3.0
Henderson,NFO,4.7,GKP,12.4%,4.7,61.0,1170.0,0.0,0.0,3.0,28.0,0.0,2.0,0.0,1.0,0.0,52.0,11.0,292.0,448.4,0.0,0.0,44.9,4.7,2.0,1.0,13.0,4.7,1195915.0,681672.0,2.0,-2.0
McKenna,NFO,4.4,DEF,0.1%,2.5,23.0,1170.0,0.0,0.0,3.0,28.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,187.0,216.0,82.0,28.0,32.6,2.5,0.0,0.6,5.2,1.8,8170.0,13103.0,-1.0,1.0
Bazunu,SOU,4.5,GKP,0.7%,2.8,32.0,1170.0,0.0,0.0,1.0,20.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,208.0,309.0,10.0,0.0,31.9,2.8,0.0,0.6,7.1,2.5,43593.0,49722.0,0.0,0.0
Ward-Prowse,SOU,6.3,MID,5.4%,2.2,37.0,1170.0,1.0,1.0,1.0,20.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,209.0,222.8,408.2,76.0,70.6,2.2,0.0,0.3,5.9,2.8,708816.0,1073267.0,-2.0,2.0
Lloris,TOT,5.5,GKP,5.6%,4.2,52.0,1170.0,0.0,0.0,4.0,16.0,0.0,0.0,0.0,0.0,0.0,39.0,7.0,252.0,276.4,0.0,0.0,27.6,4.2,1.0,0.8,9.5,4.0,426265.0,401577.0,0.0,0.0
Rice,WHU,4.8,MID,4.1%,3.5,41.0,1170.0,1.0,2.0,3.0,13.0,0.0,0.0,1.0,2.0,0.0,0.0,5.0,235.0,310.8,218.3,112.0,64.2,3.5,1.0,0.7,8.5,3.2,280655.0,490105.0,-2.0,2.0
Soucek,WHU,5.2,MID,0.9%,2.7,39.0,1170.0,1.0,1.0,3.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,170.0,263.4,102.1,244.0,61.1,2.7,1.0,0.5,7.5,3.0,94255.0,169343.0,-3.0,3.0
Sá,WOL,5.1,GKP,6.8%,3.5,58.0,1170.0,0.0,0.0,4.0,19.0,0.0,2.0,0.0,0.0,0.0,34.0,6.0,265.0,314.4,0.0,0.0,31.4,3.5,2.0,0.7,11.4,4.5,661392.0,426668.0,1.0,-1.0
Kilman,WOL,4.5,DEF,2.8%,1.8,39.0,1170.0,0.0,0.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,221.0,241.6,12.9,35.0,29.0,1.8,1.0,0.4,8.7,3.0,387122.0,196279.0,0.0,0.0
Ream,FUL,4.5,DEF,0.1%,2.7,29.0,1167.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,218.0,226.8,15.5,12.0,25.6,2.7,0.0,0.6,6.4,2.2,19136.0,19104.0,0.0,0.0
Henry,BRE,4.5,DEF,1.2%,3.3,37.0,1166.0,0.0,1.0,4.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,167.0,167.2,121.2,86.0,37.6,3.3,0.0,0.7,8.2,2.8,197983.0,147492.0,0.0,0.0
Mykolenko,EVE,4.5,DEF,0.8%,3.7,42.0,1165.0,0.0,1.0,4.0,12.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,196.0,217.8,146.8,56.0,42.2,3.7,1.0,0.8,9.3,3.2,104519.0,53572.0,0.0,0.0
