Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Ramsdale,ARS,5.0,GKP,17.7%,4.0,8.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,35.0,28.0,0.0,0.0,2.8,4.0,0.0,0.8,1.6,4.0,68768.0,131696.0,0.0,0.0
Saliba,ARS,5.1,DEF,24.6%,6.5,13.0,180.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,51.0,61.2,14.8,2.0,7.8,6.5,0.0,1.3,2.5,6.5,503517.0,65566.0,0.1,-0.1
White,ARS,5.5,DEF,9.3%,4.0,8.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,34.0,32.4,11.5,2.0,4.6,4.0,0.0,0.7,1.5,4.0,67064.0,92780.0,0.0,0.0
Havertz,ARS,7.4,MID,3.8%,2.0,4.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,10.0,9.4,44.1,21.0,7.4,2.0,0.0,0.3,0.5,2.0,11055.0,110147.0,-0.1,0.1
Thomas,ARS,5.0,MID,0.4%,2.5,5.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,42.4,51.7,15.0,10.9,2.5,0.0,0.5,1.0,2.5,4404.0,9232.0,0.0,0.0
Rice,ARS,5.5,MID,5.8%,2.5,5.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,44.4,23.6,33.0,10.1,2.5,0.0,0.5,0.9,2.5,37735.0,99294.0,0.0,0.0
Martinez,AVL,5.0,GKP,8.1%,4.5,9.0,180.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,1.0,0.0,9.0,2.0,49.0,68.0,0.0,0.0,6.8,4.5,0.0,0.9,1.8,4.5,57471.0,63818.0,0.0,0.0
Digne,AVL,4.5,DEF,1.8%,4.5,9.0,180.0,0.0,1.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,44.0,28.0,62.9,7.0,9.8,4.5,1.0,1.0,2.0,4.5,60725.0,15745.0,0.0,0.0
Konsa,AVL,4.5,DEF,1.2%,3.0,6.0,180.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,27.2,1.7,2.0,3.1,3.0,0.0,0.7,1.3,3.0,8501.0,11775.0,0.0,0.0
Kamara,AVL,5.0,MID,0.1%,2.5,5.0,180.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,9.0,21.9,9.0,4.0,2.5,0.0,0.5,1.0,2.5,1842.0,2045.0,0.0,0.0
Neto,BOU,4.5,GKP,0.9%,6.0,12.0,180.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,1.0,0.0,9.0,3.0,48.0,84.4,0.0,0.0,8.4,6.0,0.0,1.3,2.7,6.0,15381.0,8697.0,0.0,0.0
Zabarnyi,BOU,4.5,DEF,0.1%,1.5,3.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,48.8,1.4,0.0,5.1,1.5,0.0,0.3,0.7,1.5,1394.0,1294.0,0.0,0.0
Kerkez,BOU,4.5,DEF,0.2%,1.5,3.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,36.0,21.3,4.0,6.1,1.5,0.0,0.3,0.7,1.5,2278.0,2476.0,0.0,0.0
Billing,BOU,5.4,MID,0.6%,2.0,4.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,32.0,20.9,21.0,7.4,2.0,0.0,0.4,0.7,2.0,2974.0,16820.0,-0.1,0.1
Solanke,BOU,6.5,FWD,2.9%,6.0,12.0,180.0,1.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,33.0,56.8,44.6,90.0,19.2,6.0,0.0,0.9,1.8,6.0,29977.0,36933.0,0.0,0.0
Flekken,BRE,4.5,GKP,2.2%,4.0,8.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,45.0,54.0,0.0,0.0,5.4,4.0,0.0,0.9,1.8,4.0,40693.0,14861.0,0.0,0.0
Collins,BRE,4.5,DEF,0.3%,3.5,7.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,35.2,1.7,17.0,5.4,3.5,0.0,0.8,1.6,3.5,6141.0,2542.0,0.0,0.0
Henry,BRE,4.6,DEF,5.3%,4.5,9.0,180.0,0.0,1.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,38.0,40.8,38.2,8.0,8.7,4.5,0.0,1.0,2.0,4.5,285241.0,23936.0,0.1,-0.1
Pinnock,BRE,4.5,DEF,2.1%,4.0,8.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,46.0,51.2,21.2,10.0,8.3,4.0,0.0,0.9,1.8,4.0,20635.0,13469.0,0.0,0.0
Janelt,BRE,5.5,MID,0.1%,2.5,5.0,180.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,22.4,25.9,21.0,6.9,2.5,0.0,0.5,0.9,2.5,990.0,1597.0,0.0,0.0
Mbeumo,BRE,6.6,MID,17.8%,11.5,23.0,180.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,57.0,109.2,22.1,115.0,24.6,11.5,1.0,1.7,3.5,11.5,829489.0,39696.0,0.1,-0.1
Steele,BHA,4.5,GKP,5.4%,2.5,5.0,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,39.0,60.6,0.0,0.0,6.0,2.5,0.0,0.6,1.1,2.5,29153.0,55547.0,0.0,0.0
Dunk,BHA,5.0,DEF,4.4%,2.0,4.0,180.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,22.8,3.9,15.0,4.2,2.0,0.0,0.4,0.8,2.0,40364.0,53737.0,0.0,0.0
Estupiñan,BHA,5.2,DEF,60.7%,9.0,18.0,180.0,1.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,67.0,103.0,101.7,64.0,26.8,9.0,1.0,1.7,3.5,9.0,813076.0,45353.0,0.2,-0.2
Sanchez,CHE,4.5,GKP,4.3%,2.0,4.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,23.0,37.2,0.0,0.0,3.7,2.0,0.0,0.4,0.9,2.0,139496.0,38876.0,0.0,0.0
Colwill,CHE,4.5,DEF,3.9%,1.5,3.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,25.2,27.5,18.0,7.0,1.5,0.0,0.3,0.7,1.5,104733.0,31779.0,0.0,0.0
T.Silva,CHE,5.0,DEF,2.9%,1.5,3.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,60.6,16.0,13.0,9.0,1.5,0.0,0.3,0.6,1.5,47981.0,26942.0,0.0,0.0
Disasi,CHE,5.0,DEF,5.5%,5.5,11.0,180.0,1.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,33.0,59.6,4.6,39.0,10.3,5.5,1.0,1.1,2.2,5.5,386755.0,51423.0,0.0,0.0
Enzo,CHE,5.0,MID,4.7%,0.5,1.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,27.0,42.8,108.2,31.0,18.2,0.5,0.0,0.1,0.2,0.5,101967.0,61355.0,0.0,0.0
N.Jackson,CHE,7.0,FWD,16.8%,1.0,2.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,16.4,19.5,67.0,10.3,1.0,0.0,0.1,0.3,1.0,306737.0,179791.0,0.0,0.0
Johnstone,CRY,4.5,GKP,2.1%,4.0,8.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,30.0,12.2,0.0,0.0,1.2,4.0,0.0,0.9,1.8,4.0,18687.0,13877.0,0.0,0.0
Andersen,CRY,4.5,DEF,2.9%,5.5,11.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,45.0,62.2,33.2,42.0,13.7,5.5,1.0,1.2,2.4,5.5,132292.0,23693.0,0.0,0.0
Guéhi,CRY,4.5,DEF,1.9%,4.0,8.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,51.6,14.3,4.0,7.0,4.0,0.0,0.9,1.8,4.0,18842.0,14763.0,0.0,0.0
Mitchell,CRY,4.5,DEF,0.8%,5.0,10.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,44.0,25.4,30.8,10.0,6.6,5.0,0.0,1.1,2.2,5.0,28724.0,6550.0,0.0,0.0
J.Ayew,CRY,5.5,MID,0.4%,3.5,7.0,180.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,30.4,44.7,54.0,12.9,3.5,0.0,0.6,1.3,3.5,10976.0,6109.0,0.0,0.0
C.Doucouré,CRY,5.0,MID,0.1%,2.0,4.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20.0,19.8,37.4,15.0,7.3,2.0,0.0,0.4,0.8,2.0,2221.0,1303.0,0.0,0.0
Eze,CRY,6.5,MID,13.5%,2.5,5.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,22.6,119.1,58.0,20.0,2.5,0.0,0.4,0.8,2.5,42654.0,298362.0,0.0,0.0
Lerma,CRY,5.0,MID,0.3%,2.5,5.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,30.4,38.3,7.0,7.6,2.5,0.0,0.5,1.0,2.5,861.0,6126.0,0.0,0.0
Edouard,CRY,5.5,FWD,2.1%,4.5,9.0,180.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,27.0,52.0,35.3,141.0,22.9,4.5,0.0,0.8,1.6,4.5,33391.0,27616.0,0.0,0.0
Pickford,EVE,4.5,GKP,13.7%,1.0,2.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,17.0,29.6,10.0,0.0,4.0,1.0,0.0,0.2,0.4,1.0,29787.0,143937.0,0.0,0.0
Keane,EVE,4.5,DEF,0.3%,0.5,1.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,27.8,2.0,34.0,6.4,0.5,0.0,0.1,0.2,0.5,2568.0,3957.0,0.0,0.0
Patterson,EVE,4.5,DEF,0.2%,0.5,1.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,16.0,19.8,18.4,14.0,5.3,0.5,0.0,0.1,0.2,0.5,1303.0,2565.0,0.0,0.0
Tarkowski,EVE,4.5,DEF,1.9%,1.0,2.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,24.8,0.8,17.0,4.3,1.0,0.0,0.2,0.4,1.0,7211.0,22386.0,0.0,0.0
Young,EVE,4.5,DEF,0.6%,1.0,2.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,19.2,35.0,0.0,5.4,1.0,0.0,0.2,0.4,1.0,2637.0,8484.0,0.0,0.0
A.Doucoure,EVE,5.5,MID,0.2%,2.0,4.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.4,49.4,33.0,9.2,2.0,0.0,0.4,0.7,2.0,2685.0,4714.0,0.0,0.0
Onana,EVE,5.0,MID,0.2%,2.0,4.0,180.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,17.4,41.6,17.0,7.7,2.0,0.0,0.4,0.8,2.0,1704.0,4604.0,0.0,0.0
Leno,FUL,4.5,GKP,9.8%,7.0,14.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,14.0,3.0,65.0,116.4,0.0,0.0,11.6,7.0,1.0,1.6,3.1,7.0,180803.0,51456.0,0.0,0.0
Diop,FUL,4.5,DEF,1.0%,4.5,9.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,39.0,38.4,3.5,6.0,4.8,4.5,0.0,1.0,2.0,4.5,47254.0,12766.0,0.0,0.0
Robinson,FUL,4.5,DEF,0.7%,3.5,7.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,27.8,6.9,6.0,4.1,3.5,0.0,0.8,1.6,3.5,11680.0,6481.0,0.0,0.0
