Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Trafford,BUR,4.5,GKP,1.0%,5.2,55.0,1710.0,0.0,0.0,2.0,38.0,0.0,0.0,0.0,1.0,0.0,77.0,4.0,391.0,652.4,0.1,0.0,65.3,5.2,1.0,1.2,12.2,2.9,67116.0,76133.0,0.0,0.0
Leno,FUL,4.8,GKP,17.3%,3.1,70.0,1710.0,0.0,0.0,5.0,34.0,1.0,0.0,0.0,1.0,0.0,74.0,10.0,409.0,599.2,0.1,0.0,59.8,3.1,2.0,0.6,14.6,3.7,1602445.0,722501.0,0.3,-0.3
Onana,MUN,4.8,GKP,14.6%,3.2,71.0,1710.0,0.0,0.0,6.0,25.0,0.0,0.0,0.0,3.0,0.0,69.0,5.0,376.0,554.6,20.2,0.0,57.6,3.2,2.0,0.7,14.8,3.7,857919.0,2134437.0,-0.2,0.2
Foderingham,SHU,4.5,GKP,0.4%,3.2,48.0,1710.0,0.0,0.0,1.0,47.0,1.0,0.0,0.0,2.0,0.0,87.0,7.0,337.0,597.6,0.0,0.0,59.8,3.2,0.0,0.7,10.7,2.5,45334.0,40836.0,0.0,0.0
Watkins,AVL,8.8,FWD,51.5%,4.5,112.0,1669.0,9.0,9.0,4.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,378.0,497.4,337.5,726.0,156.2,4.5,3.0,0.5,12.7,5.9,5553796.0,2776918.0,0.8,-0.8
Konsa,AVL,4.6,DEF,3.0%,3.0,51.0,1668.0,0.0,1.0,4.0,25.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,311.0,310.8,87.6,114.0,51.4,3.0,0.0,0.7,11.1,2.7,298461.0,110688.0,0.1,-0.1
Salah,LIV,13.3,MID,55.2%,5.7,140.0,1650.0,12.0,7.0,7.0,15.0,0.0,0.0,1.0,2.0,0.0,0.0,18.0,417.0,672.6,569.3,817.0,206.1,5.7,4.0,0.4,10.5,7.4,3964302.0,1204931.0,0.8,-0.8
Schär,NEW,5.3,DEF,6.7%,1.7,56.0,1633.0,0.0,1.0,6.0,25.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,333.0,336.2,69.6,109.0,51.5,1.7,0.0,0.3,10.6,2.9,1150840.0,737866.0,0.3,-0.3
Saliba,ARS,5.6,DEF,36.3%,2.2,74.0,1620.0,1.0,1.0,7.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,349.0,338.4,63.4,55.0,45.8,2.2,0.0,0.4,13.2,4.1,3163185.0,1577517.0,0.6,-0.6
Martinez,AVL,5.2,GKP,11.7%,4.3,60.0,1620.0,0.0,0.0,4.0,24.0,1.0,0.0,0.0,3.0,0.0,53.0,9.0,332.0,443.4,10.0,0.0,45.3,4.3,0.0,0.8,11.5,3.3,967108.0,608465.0,0.2,-0.2
Zabarnyi,BOU,4.4,DEF,0.2%,4.0,41.0,1620.0,0.0,0.0,5.0,32.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,293.0,322.6,37.8,26.0,38.6,4.0,0.0,0.9,9.3,2.3,28789.0,22317.0,-0.1,0.1
Andersen,CRY,4.9,DEF,18.3%,0.8,66.0,1620.0,2.0,1.0,5.0,26.0,0.0,0.0,0.0,4.0,0.0,0.0,9.0,342.0,483.6,183.6,178.0,84.5,0.8,3.0,0.2,13.5,3.7,2912598.0,1339975.0,0.4,-0.4
Pickford,EVE,4.4,GKP,9.1%,5.3,64.0,1620.0,0.0,0.0,6.0,22.0,1.0,0.0,0.0,2.0,0.0,46.0,6.0,314.0,361.6,40.2,0.0,40.1,5.3,2.0,1.2,14.5,3.6,515125.0,1018135.0,-0.1,0.1
Tarkowski,EVE,4.5,DEF,5.3%,4.5,65.0,1620.0,1.0,1.0,6.0,22.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,319.0,418.0,126.7,164.0,71.1,4.5,1.0,1.0,14.4,3.6,682991.0,349588.0,0.0,0.0
Kaminski,LUT,4.5,GKP,0.3%,2.2,41.0,1620.0,0.0,0.0,1.0,34.0,0.0,0.0,0.0,3.0,0.0,66.0,1.0,289.0,518.2,0.0,0.0,51.8,2.2,0.0,0.5,9.1,2.3,52949.0,41359.0,0.0,0.0
B.Fernandes,MUN,8.2,MID,9.9%,0.8,66.0,1620.0,3.0,3.0,5.0,25.0,0.0,0.0,1.0,7.0,0.0,0.0,10.0,297.0,452.4,778.0,323.0,155.3,0.8,2.0,0.1,8.0,3.7,1339553.0,2950928.0,-0.3,0.3
Vicario,TOT,5.3,GKP,8.9%,2.8,66.0,1620.0,0.0,0.0,5.0,24.0,0.0,0.0,0.0,2.0,0.0,57.0,7.0,363.0,486.2,0.0,0.0,48.6,2.8,1.0,0.5,12.5,3.7,1206596.0,522398.0,0.3,-0.3
