Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Guaita,CRY,4.6,GKP,8.1%,2.0,51.0,1350.0,0.0,0.0,4.0,21.0,0.0,0.0,0.0,1.0,0.0,42.0,3.0,273.0,324.4,0.0,0.0,32.4,2.0,0.0,0.4,11.1,3.4,584551.0,326924.0,1.0,-1.0
Mitchell,CRY,4.5,DEF,1.1%,1.5,44.0,1350.0,0.0,1.0,4.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,222.0,264.2,152.6,28.0,44.5,1.5,0.0,0.3,9.8,2.9,126132.0,90047.0,0.0,0.0
Guéhi,CRY,4.5,DEF,1.5%,4.5,52.0,1350.0,2.0,0.0,4.0,21.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,272.0,321.6,27.8,122.0,47.4,4.5,0.0,1.0,11.6,3.5,135349.0,44389.0,0.0,0.0
Keane,EVE,5.0,DEF,2.4%,1.2,52.0,1350.0,1.0,2.0,3.0,25.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,270.0,376.2,89.7,111.0,57.8,1.2,1.0,0.2,10.4,3.5,218895.0,267525.0,0.0,0.0
Schmeichel,LEI,4.9,GKP,13.5%,1.5,37.0,1350.0,0.0,0.0,1.0,27.0,0.0,0.0,0.0,1.0,0.0,53.0,2.0,262.0,411.4,0.1,0.0,41.3,1.5,0.0,0.3,7.6,2.5,713742.0,1057061.0,-1.0,1.0
Meslier,LEE,4.9,GKP,2.6%,4.5,47.0,1350.0,0.0,0.0,3.0,22.0,0.0,0.0,0.0,1.0,0.0,46.0,3.0,281.0,376.2,0.0,0.0,37.5,4.5,1.0,0.9,9.6,3.1,139249.0,240467.0,-1.0,1.0
van Dijk,LIV,6.6,DEF,18.0%,7.2,78.0,1350.0,1.0,1.0,9.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,368.0,329.0,85.8,174.0,58.8,7.2,2.0,1.1,11.8,5.2,1015619.0,816638.0,1.0,-1.0
Salah,LIV,13.1,MID,73.1%,8.8,152.0,1350.0,13.0,10.0,9.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,19.0,454.0,715.0,444.1,1016.0,217.7,8.8,6.0,0.7,11.6,10.1,2642467.0,846423.0,6.0,-6.0
de Gea,MUN,5.0,GKP,6.6%,4.2,56.0,1350.0,0.0,0.0,3.0,24.0,0.0,2.0,0.0,0.0,0.0,48.0,2.0,271.0,389.8,0.0,0.0,38.9,4.2,2.0,0.8,11.2,3.7,651853.0,470056.0,0.0,0.0
Krul,NOR,4.5,GKP,1.7%,3.0,44.0,1350.0,0.0,0.0,3.0,31.0,1.0,0.0,0.0,1.0,0.0,50.0,4.0,263.0,389.8,0.1,0.0,39.0,3.0,2.0,0.7,9.8,2.9,107700.0,102900.0,0.0,0.0
Aarons,NOR,4.3,DEF,1.2%,3.5,31.0,1350.0,0.0,1.0,3.0,31.0,1.0,0.0,0.0,3.0,0.0,0.0,2.0,215.0,231.0,198.9,117.0,54.4,3.5,0.0,0.8,7.2,2.1,67358.0,147230.0,-2.0,2.0
McCarthy,SOU,4.6,GKP,4.5%,1.5,53.0,1350.0,0.0,0.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,39.0,3.0,260.0,305.8,10.0,0.0,31.7,1.5,0.0,0.3,11.5,3.5,464894.0,224016.0,1.0,-1.0
Fabianski,WHU,5.0,GKP,2.2%,2.5,47.0,1350.0,0.0,0.0,3.0,19.0,0.0,0.0,0.0,0.0,0.0,47.0,2.0,250.0,364.6,0.0,0.0,36.4,2.5,0.0,0.5,9.4,3.1,138562.0,142254.0,0.0,0.0
Rice,WHU,5.1,MID,5.8%,1.8,48.0,1350.0,1.0,3.0,3.0,19.0,0.0,0.0,0.0,4.0,0.0,0.0,5.0,290.0,380.8,192.5,121.0,69.6,1.8,1.0,0.4,9.4,3.2,519650.0,444357.0,1.0,-1.0
Sá,WOL,5.0,GKP,3.2%,6.8,67.0,1350.0,0.0,1.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,46.0,7.0,303.0,364.0,30.0,0.0,39.2,6.8,3.0,1.4,13.4,4.5,465136.0,263928.0,0.0,0.0
Kilman,WOL,4.5,DEF,0.5%,5.0,51.0,1350.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,265.0,306.4,49.8,119.0,47.7,5.0,0.0,1.1,11.3,3.4,60546.0,42109.0,0.0,0.0
Coady,WOL,4.5,DEF,6.1%,5.5,54.0,1346.0,1.0,0.0,5.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,272.0,276.2,7.4,67.0,35.1,5.5,0.0,1.2,12.0,3.6,477552.0,504588.0,0.0,0.0
Livramento,SOU,4.5,DEF,21.6%,1.0,52.0,1345.0,1.0,1.0,5.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,266.0,263.8,201.7,138.0,60.4,1.0,0.0,0.2,11.6,3.5,2266830.0,627454.0,5.0,-5.0
