Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,5.0,GKP,2.2%,1.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,11.8,0.0,0.0,1.2,1.0,0.0,0.2,0.2,1.0,1485.0,13925.0,0.0,0.0
Marí,ARS,4.5,DEF,0.2%,1.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,16.6,1.3,7.0,2.5,1.0,0.0,0.2,0.2,1.0,468.0,882.0,0.0,0.0
Tierney,ARS,5.0,DEF,7.8%,1.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,26.8,87.0,41.0,15.5,1.0,0.0,0.2,0.2,1.0,8791.0,35881.0,0.0,0.0
White,ARS,4.5,DEF,23.4%,1.0,1.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,10.8,0.5,0.0,1.1,1.0,0.0,0.2,0.2,1.0,13266.0,119248.0,0.0,0.0
Xhaka,ARS,5.0,MID,1.0%,2.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,15.2,24.7,5.0,4.5,2.0,0.0,0.4,0.4,2.0,4129.0,7104.0,0.0,0.0
Pépé,ARS,7.5,MID,3.0%,2.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,7.6,43.9,51.0,10.3,2.0,0.0,0.3,0.3,2.0,2864.0,46890.0,0.0,0.0
Smith Rowe,ARS,5.5,MID,7.0%,2.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,35.3,25.0,7.3,2.0,0.0,0.4,0.4,2.0,13814.0,35201.0,0.0,0.0
Sambi Lokonga,ARS,5.0,MID,0.2%,2.0,2.0,90.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,19.4,34.3,8.0,6.2,2.0,0.0,0.4,0.4,2.0,1003.0,1580.0,0.0,0.0
Martínez,AVL,5.5,GKP,34.2%,2.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,18.0,28.2,0.0,0.0,2.8,2.0,0.0,0.4,0.4,2.0,11170.0,74090.0,0.0,0.0
Mings,AVL,5.0,DEF,8.2%,0.0,0.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,12.0,15.6,0.8,0.0,1.6,0.0,0.0,0.0,0.0,0.0,7506.0,33264.0,0.0,0.0
Cash,AVL,5.0,DEF,1.9%,1.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,14.8,13.7,1.0,3.0,1.0,0.0,0.2,0.2,1.0,4120.0,6929.0,0.0,0.0
Konsa,AVL,5.0,DEF,1.1%,1.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.6,1.3,2.0,2.3,1.0,0.0,0.2,0.2,1.0,1389.0,3731.0,0.0,0.0
Young,AVL,5.0,DEF,1.0%,1.0,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,8.4,22.7,6.0,3.7,1.0,0.0,0.2,0.2,1.0,3816.0,3814.0,0.0,0.0
McGinn,AVL,6.0,MID,1.2%,7.0,7.0,90.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,40.4,2.1,13.0,5.6,7.0,0.0,1.2,1.2,7.0,10828.0,3570.0,0.0,0.0
Nakamba,AVL,4.5,MID,0.2%,2.0,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,6.4,6.5,0.0,1.3,2.0,0.0,0.4,0.4,2.0,2878.0,963.0,0.0,0.0
Ings,AVL,8.0,FWD,38.7%,7.0,7.0,90.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,29.0,34.2,0.9,25.0,6.0,7.0,0.0,0.9,0.9,7.0,90252.0,63164.0,0.0,0.0
Raya,BRE,4.5,GKP,3.0%,8.0,8.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,30.0,27.8,0.0,0.0,2.8,8.0,0.0,1.8,1.8,8.0,51795.0,5634.0,0.0,0.0
Jansson,BRE,4.5,DEF,0.6%,6.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,10.8,0.0,0.0,1.1,6.0,0.0,1.3,1.3,6.0,5990.0,1550.0,0.0,0.0
Henry,BRE,4.5,DEF,0.8%,6.0,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,13.2,1.3,2.0,1.7,6.0,0.0,1.3,1.3,6.0,10219.0,2068.0,0.0,0.0
