Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Raya,BRE,4.6,GKP,10.0%,3.2,30.0,630.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,0.0,18.0,1.0,143.0,159.4,0.0,0.0,15.8,3.2,0.0,0.7,6.5,4.3,792486.0,280580.0,1.0,-1.0
Toney,BRE,6.3,FWD,15.0%,5.2,31.0,630.0,2.0,2.0,3.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,119.0,142.0,152.4,189.0,48.4,5.2,1.0,0.8,4.9,4.4,662707.0,1669294.0,-2.0,2.0
Sánchez,BHA,4.6,GKP,24.2%,3.8,25.0,630.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,13.0,1.0,134.0,118.4,20.0,0.0,13.8,3.8,0.0,0.8,5.4,3.6,732735.0,589836.0,1.0,-1.0
Duffy,BHA,4.3,DEF,23.6%,4.5,35.0,630.0,1.0,1.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,154.0,188.0,17.9,168.0,37.5,4.5,1.0,1.0,8.1,5.0,1935260.0,436488.0,3.0,-3.0
Dunk,BHA,5.0,DEF,4.3%,5.0,29.0,630.0,0.0,0.0,3.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,141.0,117.8,21.0,45.0,18.3,5.0,0.0,1.0,5.8,4.1,107168.0,229156.0,0.0,0.0
Pope,BUR,5.4,GKP,2.9%,2.8,18.0,630.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,121.0,156.4,0.0,0.0,15.8,2.8,0.0,0.5,3.3,2.6,44714.0,125653.0,-1.0,1.0
Tarkowski,BUR,5.0,DEF,1.4%,2.0,17.0,630.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,86.0,175.6,3.0,87.0,26.6,2.0,0.0,0.4,3.4,2.4,58557.0,69644.0,0.0,0.0
Lowton,BUR,4.4,DEF,1.7%,2.2,17.0,630.0,0.0,1.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,105.0,139.6,113.7,30.0,28.4,2.2,0.0,0.5,3.9,2.4,62336.0,114968.0,-1.0,1.0
Taylor,BUR,4.4,DEF,0.4%,3.2,17.0,630.0,0.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,98.0,136.4,114.2,12.0,26.2,3.2,1.0,0.7,3.9,2.4,13779.0,27403.0,-1.0,1.0
Rüdiger,CHE,5.8,DEF,20.9%,5.8,36.0,630.0,1.0,0.0,4.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,142.0,136.8,64.7,57.0,25.9,5.8,1.0,1.0,6.2,5.1,1382406.0,348255.0,3.0,-3.0
Guaita,CRY,4.5,GKP,6.7%,3.5,26.0,630.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,22.0,2.0,142.0,168.4,0.0,0.0,16.9,3.5,0.0,0.8,5.8,3.7,308956.0,183582.0,0.0,0.0
Mitchell,CRY,4.5,DEF,0.7%,2.5,18.0,630.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.0,123.8,69.5,8.0,20.2,2.5,0.0,0.6,4.0,2.6,41831.0,38027.0,0.0,0.0
Ward,CRY,4.5,DEF,0.3%,2.2,16.0,630.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,99.0,128.0,32.0,39.0,19.9,2.2,0.0,0.5,3.6,2.3,12117.0,12053.0,0.0,0.0
Guéhi,CRY,4.5,DEF,0.4%,2.5,18.0,630.0,0.0,0.0,2.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.0,113.6,16.9,29.0,16.0,2.5,0.0,0.6,4.0,2.6,15632.0,14166.0,0.0,0.0
Zaha,CRY,6.9,MID,7.0%,6.0,31.0,630.0,2.0,1.0,2.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,87.0,141.2,149.3,164.0,45.4,6.0,1.0,0.9,4.5,4.4,372874.0,365517.0,-1.0,1.0
Digne,EVE,5.3,DEF,8.6%,2.0,16.0,630.0,0.0,0.0,2.0,8.0,1.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,92.6,191.3,41.0,32.6,2.0,0.0,0.4,3.0,2.3,277969.0,986699.0,-2.0,2.0
Keane,EVE,5.0,DEF,2.9%,5.0,29.0,630.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,115.0,167.6,42.1,70.0,28.1,5.0,1.0,1.0,5.8,4.1,141882.0,142519.0,0.0,0.0
Doucouré,EVE,5.6,MID,6.0%,7.0,43.0,630.0,2.0,4.0,2.0,8.0,0.0,0.0,0.0,3.0,0.0,0.0,8.0,163.0,224.2,98.4,168.0,49.1,7.0,1.0,1.3,7.7,6.1,558594.0,154966.0,1.0,-1.0
Schmeichel,LEI,5.1,GKP,18.5%,2.0,21.0,630.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,23.0,2.0,123.0,182.8,0.0,0.0,18.4,2.0,0.0,0.4,4.1,3.0,639035.0,595817.0,1.0,-1.0
Söyüncü,LEI,4.9,DEF,2.3%,1.0,12.0,630.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,106.0,150.4,4.5,4.0,15.9,1.0,0.0,0.2,2.4,1.7,84965.0,147435.0,-1.0,1.0
Tielemans,LEI,6.4,MID,4.4%,3.8,27.0,630.0,1.0,2.0,1.0,12.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,135.0,184.2,158.9,116.0,46.0,3.8,0.0,0.6,4.2,3.9,164847.0,258942.0,-1.0,1.0
Meslier,LEE,5.0,GKP,2.9%,3.2,19.0,630.0,0.0,0.0,1.0,14.0,0.0,0.0,0.0,1.0,0.0,28.0,0.0,146.0,228.8,0.0,0.0,22.8,3.2,0.0,0.6,3.8,2.7,77337.0,152232.0,0.0,0.0
Cooper,LEE,4.5,DEF,0.5%,2.5,14.0,630.0,0.0,1.0,1.0,14.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,124.0,186.0,37.7,14.0,23.8,2.5,0.0,0.6,3.1,2.0,26766.0,20409.0,0.0,0.0
Alisson,LIV,6.0,GKP,8.8%,4.5,35.0,630.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,15.0,4.0,155.0,159.0,0.0,0.0,15.8,4.5,1.0,0.8,5.8,5.0,356980.0,263338.0,0.0,0.0
van Dijk,LIV,6.6,DEF,17.1%,5.0,35.0,630.0,0.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,176.0,146.6,57.9,105.0,30.9,5.0,1.0,0.8,5.3,5.0,594029.0,432156.0,1.0,-1.0
Mané,LIV,11.9,MID,2.7%,6.2,41.0,630.0,4.0,1.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,189.4,150.6,450.0,78.9,6.2,0.0,0.5,3.4,5.9,129372.0,267226.0,-1.0,1.0
Salah,LIV,12.7,MID,60.5%,10.0,70.0,630.0,6.0,4.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,204.0,330.8,234.4,492.0,105.7,10.0,3.0,0.8,5.5,10.0,1445980.0,728811.0,2.0,-2.0
Ederson,MCI,6.0,GKP,10.2%,5.2,35.0,630.0,0.0,0.0,5.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,2.0,141.0,75.0,0.0,0.0,7.5,5.2,0.0,0.9,5.8,5.0,273125.0,310657.0,0.0,0.0
Cancelo,MCI,6.2,DEF,17.1%,7.5,44.0,630.0,0.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,179.0,141.0,155.6,85.0,38.3,7.5,2.0,1.2,7.1,6.3,1051622.0,313694.0,2.0,-2.0
Dias,MCI,6.1,DEF,28.2%,5.0,39.0,630.0,0.0,1.0,5.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,177.0,159.8,102.6,54.0,31.7,5.0,0.0,0.8,6.4,5.6,834654.0,668037.0,1.0,-1.0
de Gea,MUN,5.1,GKP,6.5%,4.0,28.0,630.0,0.0,0.0,1.0,6.0,0.0,1.0,0.0,0.0,0.0,18.0,2.0,117.0,149.0,0.0,0.0,14.8,4.0,2.0,0.8,5.5,4.0,444866.0,251549.0,1.0,-1.0
Wan-Bissaka,MUN,5.4,DEF,6.0%,2.0,20.0,630.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,125.0,129.4,116.3,33.0,27.9,2.0,0.0,0.4,3.7,2.9,114403.0,419513.0,-1.0,1.0
Ritchie,NEW,5.0,DEF,0.3%,0.8,8.0,630.0,0.0,1.0,0.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,111.0,116.2,291.6,48.0,45.8,0.8,0.0,0.2,1.6,1.1,19043.0,24704.0,0.0,0.0
Saint-Maximin,NEW,6.8,FWD,16.6%,5.8,37.0,630.0,2.0,3.0,0.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,144.0,212.4,222.6,238.0,67.3,5.8,0.0,0.9,5.4,5.3,1379571.0,484284.0,3.0,-3.0
Krul,NOR,4.5,GKP,1.3%,3.8,16.0,630.0,0.0,0.0,1.0,16.0,1.0,0.0,0.0,0.0,0.0,21.0,2.0,108.0,185.6,0.0,0.0,18.6,3.8,1.0,0.8,3.6,2.3,37608.0,56573.0,0.0,0.0
Hanley,NOR,4.4,DEF,0.1%,2.5,12.0,630.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,120.0,179.6,32.2,56.0,26.8,2.5,0.0,0.6,2.7,1.7,4570.0,9055.0,-1.0,1.0
Aarons,NOR,4.4,DEF,1.4%,2.0,12.0,630.0,0.0,0.0,1.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,106.0,126.6,108.8,58.0,29.3,2.0,0.0,0.5,2.7,1.7,44860.0,105750.0,-1.0,1.0
McCarthy,SOU,4.5,GKP,2.1%,4.5,23.0,630.0,0.0,0.0,2.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,120.0,162.4,0.0,0.0,16.3,4.5,0.0,1.0,5.1,3.3,103119.0,63900.0,0.0,0.0
Lloris,TOT,5.5,GKP,9.6%,2.0,35.0,630.0,0.0,0.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,25.0,6.0,148.0,201.0,20.0,0.0,22.1,2.0,2.0,0.4,6.4,5.0,687886.0,417156.0,0.0,0.0
Reguilón,TOT,5.1,DEF,10.7%,2.0,30.0,630.0,0.0,1.0,3.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,142.0,151.2,112.2,20.0,28.4,2.0,1.0,0.4,5.9,4.3,1077782.0,597236.0,1.0,-1.0
Troost-Ekong,WAT,4.5,DEF,0.2%,1.5,10.0,630.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,95.0,132.8,13.0,11.0,15.7,1.5,0.0,0.3,2.2,1.4,10017.0,9310.0,0.0,0.0
Sarr,WAT,6.3,MID,18.3%,6.8,40.0,630.0,4.0,0.0,0.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,112.0,199.0,120.6,304.0,62.4,6.8,1.0,1.1,6.3,5.7,1661044.0,481402.0,3.0,-3.0
Fabianski,WHU,5.0,GKP,2.0%,3.5,18.0,630.0,0.0,0.0,1.0,10.0,0.0,0.0,0.0,0.0,0.0,19.0,0.0,105.0,154.2,0.0,0.0,15.4,3.5,0.0,0.7,3.6,2.6,69437.0,84261.0,0.0,0.0
