Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,4.9,GKP,1.8%,1.3,4.0,270.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,48.0,79.0,0.0,0.0,7.9,1.3,0.0,0.3,0.8,1.3,14854.0,56391.0,-1.0,1.0
Smith Rowe,ARS,5.4,MID,5.0%,2.0,6.0,270.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,33.6,42.2,62.0,13.7,2.0,0.0,0.4,1.1,2.0,63245.0,211224.0,-1.0,1.0
Martínez,AVL,5.5,GKP,26.5%,3.0,9.0,270.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,49.0,50.2,0.0,0.0,5.0,3.0,0.0,0.5,1.6,3.0,54462.0,554489.0,0.0,0.0
Cash,AVL,5.0,DEF,1.8%,2.7,8.0,270.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,50.0,41.4,17.0,13.0,7.2,2.7,0.0,0.5,1.6,2.7,31179.0,39053.0,0.0,0.0
Ings,AVL,8.1,FWD,36.7%,6.3,19.0,270.0,2.0,1.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,75.0,89.0,15.6,84.0,18.9,6.3,0.0,0.8,2.3,6.3,575061.0,585975.0,1.0,-1.0
Raya,BRE,4.5,GKP,7.0%,5.7,17.0,270.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,10.0,1.0,77.0,86.6,0.0,0.0,8.6,5.7,0.0,1.3,3.8,5.7,338451.0,64772.0,0.0,0.0
Jansson,BRE,4.5,DEF,3.5%,7.3,22.0,270.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,80.0,53.4,20.6,4.0,7.9,7.3,0.0,1.6,4.9,7.3,214215.0,28047.0,0.0,0.0
Henry,BRE,4.5,DEF,1.1%,4.7,14.0,270.0,0.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,37.6,38.8,10.0,8.7,4.7,0.0,1.0,3.1,4.7,45365.0,19233.0,0.0,0.0
Pinnock,BRE,4.6,DEF,6.0%,6.3,19.0,270.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,69.0,64.0,12.5,10.0,8.6,6.3,1.0,1.4,4.1,6.3,365355.0,86725.0,1.0,-1.0
Nørgaard,BRE,5.0,MID,1.3%,3.7,11.0,270.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,33.0,53.6,7.1,40.0,10.1,3.7,0.0,0.7,2.2,3.7,97870.0,41420.0,0.0,0.0
Canós,BRE,5.5,MID,3.3%,5.3,16.0,270.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,51.0,84.0,38.8,63.0,18.6,5.3,0.0,1.0,2.9,5.3,241077.0,94323.0,0.0,0.0
Toney,BRE,6.4,FWD,21.3%,3.3,10.0,270.0,1.0,0.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,31.0,41.6,32.3,103.0,17.7,3.3,0.0,0.5,1.6,3.3,216737.0,765578.0,-1.0,1.0
Sánchez,BHA,4.5,GKP,24.1%,3.3,10.0,270.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,59.0,54.8,10.0,0.0,6.4,3.3,0.0,0.7,2.2,3.3,204386.0,144481.0,0.0,0.0
Duffy,BHA,4.1,DEF,13.3%,5.7,17.0,270.0,1.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,73.0,119.2,0.9,114.0,23.5,5.7,1.0,1.4,4.1,5.7,748816.0,88912.0,1.0,-1.0
