Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall
Leno,ARS,4.9,GKP,1.9%,1.5,3.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,28.0,36.0,0.0,0.0,3.6,1.5,0.0,0.3,0.6,1.5,4570.0,38995.0,-1.0,1.0
Marí,ARS,4.5,DEF,0.2%,0.5,1.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,35.0,55.4,12.3,11.0,7.9,0.5,0.0,0.1,0.2,0.5,1568.0,3063.0,0.0,0.0
Xhaka,ARS,5.0,MID,0.9%,2.0,4.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,33.2,50.7,9.0,9.3,2.0,0.0,0.4,0.8,2.0,11049.0,21117.0,0.0,0.0
Pépé,ARS,7.3,MID,2.0%,2.0,4.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,10.2,52.2,51.0,11.4,2.0,0.0,0.3,0.5,2.0,6948.0,120459.0,-2.0,2.0
Smith Rowe,ARS,5.5,MID,5.8%,2.0,4.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,22.8,41.7,56.0,12.0,2.0,0.0,0.4,0.7,2.0,37068.0,130652.0,0.0,0.0
Sambi Lokonga,ARS,5.0,MID,0.2%,1.5,3.0,180.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,19.4,42.2,9.0,7.1,1.5,0.0,0.3,0.6,1.5,2970.0,4785.0,0.0,0.0
Martínez,AVL,5.5,GKP,31.4%,3.5,7.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,5.0,0.0,35.0,38.4,0.0,0.0,3.8,3.5,0.0,0.6,1.3,3.5,37037.0,221064.0,0.0,0.0
Mings,AVL,5.0,DEF,9.4%,7.5,15.0,180.0,0.0,2.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,59.0,50.0,11.5,38.0,9.9,7.5,1.0,1.5,3.0,7.5,133001.0,80056.0,0.0,0.0
Cash,AVL,5.0,DEF,1.9%,3.5,7.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43.0,26.2,15.5,7.0,4.9,3.5,0.0,0.7,1.4,3.5,19633.0,20971.0,0.0,0.0
Konsa,AVL,5.0,DEF,1.0%,3.5,7.0,180.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,35.0,11.8,6.0,5.3,3.5,0.0,0.7,1.4,3.5,5412.0,10966.0,0.0,0.0
