Player,Count,Entries Number,Season,Gameweek
Pope,191,10050,24,4
Morris,185,10050,24,4
Awoniyi,184,10050,24,4
Emerson,182,10050,24,4
Robertson,154,10050,24,4
Grealish,151,10050,24,4
Guéhi,148,10050,24,4
Anderson,146,10050,24,4
Ui-jo,145,10050,24,4
Aurier,145,10050,24,4
Szoboszlai,142,10050,24,4
Solanke,142,10050,24,4
Zinchenko,137,10050,24,4
Tarkowski,129,10050,24,4
Zouma,118,10050,24,4
Vinícius,113,10050,24,4
Mitchell,111,10050,24,4
T.Silva,111,10050,24,4
Sarr,109,10050,24,4
Burn,109,10050,24,4
Richarlison,108,10050,24,4
Van de Ven,100,10050,24,4
James,97,10050,24,4
Chukwuemeka,97,10050,24,4
Fabianski,97,10050,24,4
Van Hecke,94,10050,24,4
Forster,93,10050,24,4
Mee,87,10050,24,4
R.Varane,82,10050,24,4
Basham,75,10050,24,4
Enzo,74,10050,24,4
Bailey,70,10050,24,4
Kulusevski,69,10050,24,4
Barnes,68,10050,24,4
Gibbs-White,66,10050,24,4
E.Royal,65,10050,24,4
Garnacho,63,10050,24,4
José Sá,63,10050,24,4
Schär,59,10050,24,4
Cunha,59,10050,24,4
Raya,56,10050,24,4
Konsa,56,10050,24,4
Al-Dakhil,54,10050,24,4
Woodrow,53,10050,24,4
Dunk,53,10050,24,4
Trusty,52,10050,24,4
Wilson,52,10050,24,4
Enciso,51,10050,24,4
Nakamba,51,10050,24,4
Mings,51,10050,24,4
Balogun,51,10050,24,4
Gordon,50,10050,24,4
G.Jesus,50,10050,24,4
Coufal,50,10050,24,4
Adebayo,49,10050,24,4
N.Aguerd,47,10050,24,4
Neto,47,10050,24,4
Andreas,46,10050,24,4
Rice,45,10050,24,4
Virgil,44,10050,24,4
Maupay,44,10050,24,4
Whitworth,43,10050,24,4
Young,43,10050,24,4
Konaté,42,10050,24,4
L.Paquetá,42,10050,24,4
Almirón,42,10050,24,4
Holgate,41,10050,24,4
Raúl,41,10050,24,4
Dubravka,41,10050,24,4
R.Lewis,38,10050,24,4
Muniz,36,10050,24,4
Dalot,36,10050,24,4
Hickey,35,10050,24,4
Taylor,35,10050,24,4
Collins,34,10050,24,4
Olsen,34,10050,24,4
Sergio Gómez,34,10050,24,4
Mac Allister,33,10050,24,4
Casemiro,33,10050,24,4
Robinson,32,10050,24,4
Gross,32,10050,24,4
Douglas Luiz,32,10050,24,4
Chambers,31,10050,24,4
Strakosha,31,10050,24,4
Ortega Moreno,31,10050,24,4
Guaita,29,10050,24,4
Tomkins,28,10050,24,4
Trafford,28,10050,24,4
Foderingham,27,10050,24,4
Zeqiri,27,10050,24,4
Kelleher,27,10050,24,4
Baptiste,26,10050,24,4
Mbabu,26,10050,24,4
Verbruggen,26,10050,24,4
Branthwaite,26,10050,24,4
Lukić,25,10050,24,4
Rodák,25,10050,24,4
Bernardo,25,10050,24,4
Perišić,24,10050,24,4
Jensen,23,10050,24,4
King,23,10050,24,4
Souček,22,10050,24,4
Wood,22,10050,24,4
Foster,22,10050,24,4
Beto,22,10050,24,4
Tonali,22,10050,24,4
Bolla,22,10050,24,4
Macey,21,10050,24,4
Welbeck,20,10050,24,4
Veltman,20,10050,24,4
Gakpo,20,10050,24,4
Elanga,20,10050,24,4
C.Richards,20,10050,24,4
Bentley,20,10050,24,4
Tete,19,10050,24,4
Danjuma,19,10050,24,4
Muskwe,19,10050,24,4
J.Virginia,18,10050,24,4
McGinn,18,10050,24,4
Kovačić,18,10050,24,4
J.Timber,18,10050,24,4
Mengi,17,10050,24,4
Randolph,17,10050,24,4
Benrahma,17,10050,24,4
Bruno G.,17,10050,24,4
Trossard,17,10050,24,4
Vigouroux,16,10050,24,4
Hall,16,10050,24,4
Aït-Nouri,16,10050,24,4
Patterson,16,10050,24,4
Kudus,15,10050,24,4
Kilman,15,10050,24,4
Caicedo,15,10050,24,4
Pepple,15,10050,24,4
Henderson,15,10050,24,4
Tanganga,14,10050,24,4
Calvert-Lewin,14,10050,24,4
Ream,14,10050,24,4
Tavares,13,10050,24,4
Havertz,13,10050,24,4
Dennis,13,10050,24,4
Ahmedhodžić,13,10050,24,4
Højlund,13,10050,24,4
Johnson,13,10050,24,4
J.Ayew,13,10050,24,4
Mateta,12,10050,24,4
Spence,12,10050,24,4
Simms,12,10050,24,4
Reguilón,12,10050,24,4
Šarkić,12,10050,24,4
Billing,11,10050,24,4
Hennessey,11,10050,24,4
A.Doucoure,11,10050,24,4
Ndombele,11,10050,24,4
Diop,11,10050,24,4
Reed,11,10050,24,4
Scarlett,11,10050,24,4
Surridge,10,10050,24,4
Kluivert,10,10050,24,4
Amissah,10,10050,24,4
Webster,10,10050,24,4
Ajer,10,10050,24,4
Zych,10,10050,24,4
N.Semedo,10,10050,24,4
Balcombe,9,10050,24,4
Schade,9,10050,24,4
Roberts,9,10050,24,4
Yarmolyuk,9,10050,24,4
Adingra,9,10050,24,4
Giles,9,10050,24,4
Dier,9,10050,24,4
Karius,9,10050,24,4
Tielemans,8,10050,24,4
Matip,8,10050,24,4
Burstow,8,10050,24,4
A.Murphy,8,10050,24,4
Ekdal,8,10050,24,4
Cresswell,8,10050,24,4
Kalajdžić,8,10050,24,4
Livramento,8,10050,24,4
Mount,8,10050,24,4
Willian,7,10050,24,4
Sarabia,7,10050,24,4
Lascelles,7,10050,24,4
Mudryk,7,10050,24,4
Hill,7,10050,24,4
Cucurella,7,10050,24,4
Williams,7,10050,24,4
Matheus N.,7,10050,24,4
Joelinton,7,10050,24,4
Boly,7,10050,24,4
Shoretire,7,10050,24,4
Ings,7,10050,24,4
Keane,6,10050,24,4
Boubacar Traore,6,10050,24,4
Muric,6,10050,24,4
Mykolenko,6,10050,24,4
Bissouma,6,10050,24,4
Travers,6,10050,24,4
Ahamada,6,10050,24,4
Steffen,6,10050,24,4
Kerkez,6,10050,24,4
Moore,6,10050,24,4
Davies,5,10050,24,4
Brownhill,5,10050,24,4
Ogbene,5,10050,24,4
Nkunku,5,10050,24,4
Egan,5,10050,24,4
Aina,5,10050,24,4
Rodriguez,5,10050,24,4
Kaminski,5,10050,24,4
Alex Moreno,5,10050,24,4
Ward,5,10050,24,4
A.Davies,5,10050,24,4
Iwobi,5,10050,24,4
Austin,4,10050,24,4
Pellistri,4,10050,24,4
Dawson,4,10050,24,4
Egan-Riley,4,10050,24,4
Palmer,4,10050,24,4
Cancelo,4,10050,24,4
Franchi,4,10050,24,4
Kongolo,4,10050,24,4
Alzate,4,10050,24,4
Whiteman,4,10050,24,4
Cédric,4,10050,24,4
Duran,4,10050,24,4
Adrián,4,10050,24,4
O'Brien,4,10050,24,4
Bassey,4,10050,24,4
Targett,4,10050,24,4
Schlupp,4,10050,24,4
Aarons,4,10050,24,4
Gomez,4,10050,24,4
Hause,4,10050,24,4
Doughty,4,10050,24,4
Thomas,4,10050,24,4
Lerma,4,10050,24,4
Lloris,4,10050,24,4
Igor,4,10050,24,4
Quansah,3,10050,24,4
Shea,3,10050,24,4
Chong,3,10050,24,4
Castagne,3,10050,24,4
Doku,3,10050,24,4
Doherty,3,10050,24,4
Dobbin,3,10050,24,4
Solomon,3,10050,24,4
Martial,3,10050,24,4
B.Williams,3,10050,24,4
Barkley,3,10050,24,4
Fernandez,3,10050,24,4
Delcroix,3,10050,24,4
J.Palhinha,3,10050,24,4
H.Bueno,3,10050,24,4
Lockyer,3,10050,24,4
Gray,3,10050,24,4
Longstaff,3,10050,24,4
Goode,3,10050,24,4
Arrizabalaga,3,10050,24,4
Hoever,3,10050,24,4
Gillespie,3,10050,24,4
Berge,3,10050,24,4
Gallagher,3,10050,24,4
M.Elneny,3,10050,24,4
Burke,3,10050,24,4
Heaton,3,10050,24,4
McGill,3,10050,24,4
Amdouni,3,10050,24,4
Watson,3,10050,24,4
Maguire,3,10050,24,4
Van den Berg,2,10050,24,4
Zaroury,2,10050,24,4
Moder,2,10050,24,4
Coulibaly,2,10050,24,4
Clyne,2,10050,24,4
Benson,2,10050,24,4
Cannon,2,10050,24,4
Buonanotte,2,10050,24,4
Lowe,2,10050,24,4
Tomiyasu,2,10050,24,4
Kehrer,2,10050,24,4
Matthews,2,10050,24,4
Hein,2,10050,24,4
De Bruyne,2,10050,24,4
Kane,2,10050,24,4
Phillips,2,10050,24,4
Zanka,2,10050,24,4
Ritchie,2,10050,24,4
Zabarnyi,2,10050,24,4
Panzo,2,10050,24,4
P.Fornals,2,10050,24,4
Watts,2,10050,24,4
Dummett,2,10050,24,4
Nørgaard,2,10050,24,4
J.Ramsey,2,10050,24,4
Milner,2,10050,24,4
Hannibal,2,10050,24,4
Hamer,2,10050,24,4
Agyei,2,10050,24,4
Philogene,2,10050,24,4
Lo Celso,2,10050,24,4
Plange,2,10050,24,4
Vítek,2,10050,24,4
Antony,2,10050,24,4
De Fougerolles,2,10050,24,4
André Gomes,2,10050,24,4
Rea,2,10050,24,4
Mitrović,2,10050,24,4
Diego Carlos,2,10050,24,4
Potts,2,10050,24,4
W.Fofana,2,10050,24,4
Bailly,1,10050,24,4
Biancone,1,10050,24,4
Tierney,1,10050,24,4
Ashby,1,10050,24,4
Veliz,1,10050,24,4
Ziyech,1,10050,24,4
Worrall,1,10050,24,4
Y. Chermiti,1,10050,24,4
Álvarez,1,10050,24,4
Anang,1,10050,24,4
Anthony,1,10050,24,4
Willock,1,10050,24,4
Knockaert,1,10050,24,4
Undav,1,10050,24,4
Bech,1,10050,24,4
Ansu Fati,1,10050,24,4
Andrey,1,10050,24,4
Tsimikas,1,10050,24,4
De Cordova-Reid,1,10050,24,4
Thiago,1,10050,24,4
Osho,1,10050,24,4
Onyeka,1,10050,24,4
Onyango,1,10050,24,4
Fraser,1,10050,24,4
Fábio Silva,1,10050,24,4
Ogbonna,1,10050,24,4
Obafemi,1,10050,24,4
O'Shea,1,10050,24,4
Norwood,1,10050,24,4
Norrington-Davies,1,10050,24,4
Ndiaye,1,10050,24,4
Godfrey,1,10050,24,4
Hackford,1,10050,24,4
Hamed Traorè,1,10050,24,4
Miley,1,10050,24,4
Mighten,1,10050,24,4
Hayden,1,10050,24,4
McNally,1,10050,24,4
McBurnie,1,10050,24,4
Hee Chan,1,10050,24,4
Hudson-Odoi,1,10050,24,4
Højbjerg,1,10050,24,4
Marschall,1,10050,24,4
Manquillo,1,10050,24,4
Iroegbunam,1,10050,24,4
J.Murphy,1,10050,24,4
Lukaku,1,10050,24,4
Lonergan,1,10050,24,4
Francis-Clarke,1,10050,24,4
Eriksen,1,10050,24,4
Bogle,1,10050,24,4
Peacock-Farrell,1,10050,24,4
Brewster,1,10050,24,4
Broja,1,10050,24,4
Brooks,1,10050,24,4
T.Bénie,1,10050,24,4
Brown,1,10050,24,4
Jordão,1,10050,24,4
Carson,1,10050,24,4
Slonina,1,10050,24,4
Sinisalo,1,10050,24,4
Seriki,1,10050,24,4
Cork,1,10050,24,4
Senesi,1,10050,24,4
Coutinho,1,10050,24,4
Jones,1,10050,24,4
Sarmiento,1,10050,24,4
D.D.Fofana,1,10050,24,4
Dahoud,1,10050,24,4
Damsgaard,1,10050,24,4
Danilo,1,10050,24,4
Larouci,1,10050,24,4
Riedewald,1,10050,24,4
Dervişoğlu,1,10050,24,4
Lemina,1,10050,24,4
Doak,1,10050,24,4
Powell,1,10050,24,4
Dräger,1,10050,24,4
Pereira,1,10050,24,4
Kelly,1,10050,24,4
