Player,Count,Entries Number,Season,Gameweek
Haaland,9938,10050,24,25
Saka,9332,10050,24,25
Foden,8534,10050,24,25
Watkins,8484,10050,24,25
Palmer,7894,10050,24,25
Gabriel,7643,10050,24,25
Areola,7540,10050,24,25
Diogo J.,6683,10050,24,25
Dubravka,5454,10050,24,25
Richarlison,4492,10050,24,25
Darwin,4312,10050,24,25
Estupiñan,4127,10050,24,25
Pedro Porro,3720,10050,24,25
Solanke,3610,10050,24,25
Virgil,3227,10050,24,25
Walker,3105,10050,24,25
Saliba,2936,10050,24,25
De Bruyne,2927,10050,24,25
Taylor,2762,10050,24,25
Gordon,2637,10050,24,25
Aké,2470,10050,24,25
Trippier,2351,10050,24,25
Doughty,1735,10050,24,25
Turner,1439,10050,24,25
Gusto,1424,10050,24,25
Branthwaite,1263,10050,24,25
Luis Díaz,1244,10050,24,25
Gross,1182,10050,24,25
Garnacho,1172,10050,24,25
J.Alvarez,1165,10050,24,25
Bradley,1148,10050,24,25
Toney,1020,10050,24,25
Raya,971,10050,24,25
Kelleher,721,10050,24,25
Bowen,679,10050,24,25
Reguilón,662,10050,24,25
Leno,643,10050,24,25
Udogie,616,10050,24,25
Neto,609,10050,24,25
Archer,565,10050,24,25
Konsa,562,10050,24,25
Zinchenko,535,10050,24,25
Van Hecke,526,10050,24,25
Alex Moreno,525,10050,24,25
Lascelles,488,10050,24,25
Douglas Luiz,477,10050,24,25
Pickford,472,10050,24,25
Salah,470,10050,24,25
Robertson,465,10050,24,25
Martinez,461,10050,24,25
Ederson M.,449,10050,24,25
Maguire,428,10050,24,25
Senesi,398,10050,24,25
Burn,396,10050,24,25
Kaboré,389,10050,24,25
Alexander-Arnold,358,10050,24,25
Colwill,356,10050,24,25
Lamptey,350,10050,24,25
Flekken,332,10050,24,25
Botman,329,10050,24,25
Gomez,327,10050,24,25
Pau,320,10050,24,25
Baldock,319,10050,24,25
Cash,311,10050,24,25
Adebayo,254,10050,24,25
Bell,239,10050,24,25
A.Becker,236,10050,24,25
Dalot,228,10050,24,25
Kaminski,223,10050,24,25
Mykolenko,219,10050,24,25
Hee Chan,217,10050,24,25
Schär,216,10050,24,25
Barkley,216,10050,24,25
Ødegaard,196,10050,24,25
Guéhi,179,10050,24,25
Højlund,171,10050,24,25
Strakosha,161,10050,24,25
Son,160,10050,24,25
Rúben,152,10050,24,25
João Pedro,152,10050,24,25
Tarkowski,149,10050,24,25
White,147,10050,24,25
Pinnock,142,10050,24,25
Livramento,139,10050,24,25
Petrović,136,10050,24,25
Mubama,134,10050,24,25
Mitchell,134,10050,24,25
Emerson,132,10050,24,25
Bailey,128,10050,24,25
Robinson,126,10050,24,25
Konaté,115,10050,24,25
Mengi,103,10050,24,25
Andersen,101,10050,24,25
Al-Dakhil,101,10050,24,25
Morris,100,10050,24,25
Coufal,94,10050,24,25
Onana,89,10050,24,25
Chukwuemeka,89,10050,24,25
B.Fernandes,85,10050,24,25
Beyer,83,10050,24,25
Kudus,82,10050,24,25
Maddison,82,10050,24,25
Diego Carlos,82,10050,24,25
Ward-Prowse,78,10050,24,25
McAtee,76,10050,24,25
Eze,76,10050,24,25
Johnstone,72,10050,24,25
Rodrigo,71,10050,24,25
Cunha,69,10050,24,25
Sanchez,68,10050,24,25
Trusty,65,10050,24,25
Castagne,61,10050,24,25
Digne,59,10050,24,25
Tsimikas,58,10050,24,25
Martinelli,50,10050,24,25
Vicario,50,10050,24,25
Kilman,50,10050,24,25
Doku,47,10050,24,25
Steele,45,10050,24,25
C.Richards,41,10050,24,25
Andreas,36,10050,24,25
Forster,35,10050,24,25
Bernardo,35,10050,24,25
Gvardiol,35,10050,24,25
Anderson,34,10050,24,25
Dunk,33,10050,24,25
Akanji,33,10050,24,25
Aït-Nouri,33,10050,24,25
Dawson,31,10050,24,25
Stones,31,10050,24,25
Maupay,29,10050,24,25
Chambers,29,10050,24,25
Rashford,28,10050,24,25
Gibbs-White,27,10050,24,25
Elanga,26,10050,24,25
Evans,26,10050,24,25
Trafford,26,10050,24,25
Mac Allister,26,10050,24,25
Semenyo,25,10050,24,25
Van de Ven,25,10050,24,25
Adingra,25,10050,24,25
Sarr,24,10050,24,25
Mitoma,23,10050,24,25
Bentley,22,10050,24,25
Souček,21,10050,24,25
J.Virginia,21,10050,24,25
McTominay,20,10050,24,25
Baptiste,18,10050,24,25
Zouma,18,10050,24,25
Agyei,17,10050,24,25
Nakamba,17,10050,24,25
Osula,17,10050,24,25
Fabianski,17,10050,24,25
Olise,17,10050,24,25
Muniz,16,10050,24,25
N.Semedo,15,10050,24,25
Mainoo,15,10050,24,25
Mee,14,10050,24,25
Wood,14,10050,24,25
Kluivert,13,10050,24,25
Diaby,13,10050,24,25
Sarabia,13,10050,24,25
Tavernier,11,10050,24,25
Broja,11,10050,24,25
Jones,11,10050,24,25
Zabarnyi,11,10050,24,25
Romero,10,10050,24,25
Henderson,9,10050,24,25
Jensen,9,10050,24,25
Toti,9,10050,24,25
Osho,9,10050,24,25
Kulusevski,8,10050,24,25
Elliott,8,10050,24,25
T.Silva,8,10050,24,25
Rodák,8,10050,24,25
Disasi,8,10050,24,25
Ahamada,8,10050,24,25
Shaw,8,10050,24,25
Willian,8,10050,24,25
Rice,8,10050,24,25
Foster,7,10050,24,25
Ortega Moreno,7,10050,24,25
Brereton Díaz,7,10050,24,25
Hinshelwood,7,10050,24,25
Johnson,7,10050,24,25
Raúl,7,10050,24,25
Tosin,7,10050,24,25
McGinn,7,10050,24,25
Ferguson,6,10050,24,25
Woodrow,6,10050,24,25
Whitworth,6,10050,24,25
Mateta,6,10050,24,25
Longstaff,6,10050,24,25
Hudson-Odoi,6,10050,24,25
B.Badiashile,6,10050,24,25
Sterling,6,10050,24,25
D.D.Fofana,6,10050,24,25
Collins,5,10050,24,25
Yarmoliuk,5,10050,24,25
G.Jesus,5,10050,24,25
Kerkez,5,10050,24,25
Lenglet,5,10050,24,25
Franchi,4,10050,24,25
Toffolo,4,10050,24,25
Enzo,4,10050,24,25
Lewis-Potter,4,10050,24,25
Amissah,4,10050,24,25
Verbruggen,4,10050,24,25
Miley,4,10050,24,25
Isak,4,10050,24,25
Almirón,4,10050,24,25
Welbeck,4,10050,24,25
Davies,3,10050,24,25
Calvert-Lewin,3,10050,24,25
Buonanotte,3,10050,24,25
Brownhill,3,10050,24,25
A.Doucoure,3,10050,24,25
Iwobi,3,10050,24,25
J.Murphy,3,10050,24,25
Caicedo,2,10050,24,25
Wissa,2,10050,24,25
Pellistri,2,10050,24,25
Thomas,2,10050,24,25
Sergio Gómez,2,10050,24,25
Nørgaard,2,10050,24,25
Burke,2,10050,24,25
Goode,2,10050,24,25
Kiwior,2,10050,24,25
Bruno G.,2,10050,24,25
N.Aguerd,2,10050,24,25
Lukić,2,10050,24,25
Ream,2,10050,24,25
José Sá,2,10050,24,25
Basham,2,10050,24,25
Egan-Riley,2,10050,24,25
Ajer,1,10050,24,25
Clyne,1,10050,24,25
Ui-jo,1,10050,24,25
L.Paquetá,1,10050,24,25
McGill,1,10050,24,25
Vitinho,1,10050,24,25
Ugochukwu,1,10050,24,25
Wan-Bissaka,1,10050,24,25
Ward,1,10050,24,25
Assignon,1,10050,24,25
Mbeumo,1,10050,24,25
Barnes,1,10050,24,25
Cédric,1,10050,24,25
Aarons,1,10050,24,25
Young,1,10050,24,25
Lockyer,1,10050,24,25
Lo Celso,1,10050,24,25
Wilson,1,10050,24,25
Williams,1,10050,24,25
De Cordova-Reid,1,10050,24,25
Lindelof,1,10050,24,25
Whiteman,1,10050,24,25
Matthews,1,10050,24,25
Werner,1,10050,24,25
Biancone,1,10050,24,25
Mavropanos,1,10050,24,25
Ekdal,1,10050,24,25
N.Jackson,1,10050,24,25
Bissouma,1,10050,24,25
Trossard,1,10050,24,25
Havertz,1,10050,24,25
Hause,1,10050,24,25
Awoniyi,1,10050,24,25
Roerslev,1,10050,24,25
R.Varane,1,10050,24,25
André Gomes,1,10050,24,25
R.Lewis,1,10050,24,25
Gravenberch,1,10050,24,25
Quansah,1,10050,24,25
Powell,1,10050,24,25
Schlupp,1,10050,24,25
Gakpo,1,10050,24,25
Potts,1,10050,24,25
Sinisterra,1,10050,24,25
Smith,1,10050,24,25
Baleba,1,10050,24,25
Steffen,1,10050,24,25
J.Ayew,1,10050,24,25
Cairney,1,10050,24,25
Szoboszlai,1,10050,24,25
Olsen,1,10050,24,25
Ogbene,1,10050,24,25
Odysseas,1,10050,24,25
Amdouni,1,10050,24,25
Tomiyasu,1,10050,24,25
Altay,1,10050,24,25
Ansu Fati,1,10050,24,25
Townsend,1,10050,24,25
Muñoz,1,10050,24,25
Lonergan,1,10050,24,25
