Player,Count,Entries Number,Season,Gameweek
Saka,9566,10050,24,34
Salah,9551,10050,24,34
Solanke,9493,10050,24,34
Eze,7992,10050,24,34
Gabriel,7417,10050,24,34
Mateta,7013,10050,24,34
Pickford,5483,10050,24,34
Palmer,4977,10050,24,34
Virgil,4957,10050,24,34
Haaland,4244,10050,24,34
Luis Díaz,3820,10050,24,34
White,3667,10050,24,34
Mykolenko,3191,10050,24,34
Zabarnyi,3147,10050,24,34
Darwin,2911,10050,24,34
Havertz,2788,10050,24,34
Saliba,2739,10050,24,34
Neto,2536,10050,24,34
Aït-Nouri,2338,10050,24,34
McBurnie,2319,10050,24,34
Dubravka,2308,10050,24,34
Foden,2197,10050,24,34
Muñoz,2179,10050,24,34
Henderson,2050,10050,24,34
Branthwaite,1994,10050,24,34
Alexander-Arnold,1956,10050,24,34
Senesi,1936,10050,24,34
José Sá,1791,10050,24,34
Ødegaard,1742,10050,24,34
Olise,1683,10050,24,34
Robertson,1661,10050,24,34
Gusto,1549,10050,24,34
Brereton Díaz,1533,10050,24,34
Areola,1452,10050,24,34
Watkins,1405,10050,24,34
Raya,1329,10050,24,34
Tarkowski,1236,10050,24,34
Kilman,972,10050,24,34
Mitchell,915,10050,24,34
Sarabia,909,10050,24,34
Taylor,890,10050,24,34
Isak,855,10050,24,34
Garnacho,766,10050,24,34
Pedro Porro,638,10050,24,34
Gordon,605,10050,24,34
A.Becker,550,10050,24,34
Doughty,520,10050,24,34
Reguilón,513,10050,24,34
Dalot,475,10050,24,34
Kerkez,463,10050,24,34
B.Fernandes,450,10050,24,34
Diogo J.,446,10050,24,34
Gvardiol,443,10050,24,34
Semenyo,439,10050,24,34
Petrović,430,10050,24,34
Andersen,385,10050,24,34
Kelleher,384,10050,24,34
Son,371,10050,24,34
Grbić,338,10050,24,34
Turner,329,10050,24,34
Muniz,324,10050,24,34
Bradley,307,10050,24,34
Burn,237,10050,24,34
Cunha,230,10050,24,34
Van Hecke,228,10050,24,34
Maguire,223,10050,24,34
Flekken,217,10050,24,34
Onana,214,10050,24,34
Beto,204,10050,24,34
Calvert-Lewin,193,10050,24,34
Leno,189,10050,24,34
Smith,185,10050,24,34
Schär,185,10050,24,34
Udogie,182,10050,24,34
Højlund,180,10050,24,34
Hee Chan,153,10050,24,34
R.Lewis,150,10050,24,34
Pau,149,10050,24,34
Konsa,129,10050,24,34
C.Richards,128,10050,24,34
Estupiñan,125,10050,24,34
Mac Allister,125,10050,24,34
Ortega Moreno,114,10050,24,34
Kluivert,110,10050,24,34
Lascelles,99,10050,24,34
Doherty,96,10050,24,34
Aké,95,10050,24,34
Trusty,84,10050,24,34
Rúben,82,10050,24,34
De Bruyne,72,10050,24,34
Robinson,71,10050,24,34
Kaboré,69,10050,24,34
Lamptey,69,10050,24,34
Toney,68,10050,24,34
Ederson M.,68,10050,24,34
Toti,66,10050,24,34
Walker,66,10050,24,34
J.Virginia,64,10050,24,34
Martinez,62,10050,24,34
Baldock,62,10050,24,34
Akanji,58,10050,24,34
Morris,57,10050,24,34
Konaté,57,10050,24,34
Kaminski,49,10050,24,34
Gomez,49,10050,24,34
Ahmedhodžić,46,10050,24,34
Archer,44,10050,24,34
Sergio Gómez,40,10050,24,34
Zinchenko,39,10050,24,34
Chambers,38,10050,24,34
Mbeumo,35,10050,24,34
Young,35,10050,24,34
Strakosha,34,10050,24,34
McNeil,33,10050,24,34
Wood,31,10050,24,34
J.Alvarez,31,10050,24,34
Bowen,31,10050,24,34
Bailey,31,10050,24,34
Mengi,30,10050,24,34
Kiwior,30,10050,24,34
Emerson,29,10050,24,34
Dunk,29,10050,24,34
Mubama,27,10050,24,34
N.Jackson,26,10050,24,34
N.Semedo,25,10050,24,34
Van de Ven,24,10050,24,34
Alex Moreno,24,10050,24,34
Kambwala,23,10050,24,34
Gross,23,10050,24,34
Fabianski,23,10050,24,34
Rice,23,10050,24,34
Trippier,22,10050,24,34
Castagne,21,10050,24,34
Bell,21,10050,24,34
Wan-Bissaka,20,10050,24,34
Douglas Luiz,20,10050,24,34
Romero,20,10050,24,34
Coufal,19,10050,24,34
Barkley,18,10050,24,34
Vicario,17,10050,24,34
Ajer,17,10050,24,34
Dawson,17,10050,24,34
Tavernier,15,10050,24,34
Livramento,15,10050,24,34
Roerslev,15,10050,24,34
Hamer,14,10050,24,34
Mainoo,13,10050,24,34
G.Jesus,11,10050,24,34
McAtee,11,10050,24,34
Anderson,11,10050,24,34
Wissa,11,10050,24,34
Rodrigo,11,10050,24,34
Cash,11,10050,24,34
A.Doucoure,11,10050,24,34
Foderingham,11,10050,24,34
T.Silva,11,10050,24,34
Colwill,10,10050,24,34
Holgate,10,10050,24,34
Al-Dakhil,9,10050,24,34
Gibbs-White,9,10050,24,34
Maddison,9,10050,24,34
Stones,9,10050,24,34
Bentley,9,10050,24,34
Hall,9,10050,24,34
Beyer,8,10050,24,34
H.Bueno,8,10050,24,34
Kelly,8,10050,24,34
D.D.Fofana,7,10050,24,34
Guéhi,7,10050,24,34
Disasi,7,10050,24,34
Verbruggen,7,10050,24,34
Quansah,7,10050,24,34
Pinnock,6,10050,24,34
Botman,6,10050,24,34
Carson,6,10050,24,34
Johnstone,6,10050,24,34
Forster,6,10050,24,34
Richarlison,6,10050,24,34
Zanka,6,10050,24,34
Ward-Prowse,6,10050,24,34
Chukwuemeka,6,10050,24,34
Digne,5,10050,24,34
Tosin,5,10050,24,34
Enes Ünal,5,10050,24,34
Martinelli,5,10050,24,34
Kudus,5,10050,24,34
Ekdal,5,10050,24,34
Clyne,5,10050,24,34
Sanchez,4,10050,24,34
S.Bueno,4,10050,24,34
Burke,4,10050,24,34
J.Ayew,4,10050,24,34
Johnson,4,10050,24,34
Werner,3,10050,24,34
Steele,3,10050,24,34
Krafth,3,10050,24,34
Assignon,3,10050,24,34
Diego Carlos,3,10050,24,34
Bogle,3,10050,24,34
Andreas,3,10050,24,34
Cucurella,3,10050,24,34
Collins,3,10050,24,34
Zouma,3,10050,24,34
Fraser,2,10050,24,34
Godfrey,2,10050,24,34
Gilchrist,2,10050,24,34
Hudson-Odoi,2,10050,24,34
Souček,2,10050,24,34
Sarr,2,10050,24,34
Muric,2,10050,24,34
Szoboszlai,2,10050,24,34
Franchi,2,10050,24,34
Ahamada,2,10050,24,34
Trafford,2,10050,24,34
Trossard,2,10050,24,34
Edouard,2,10050,24,34
Dorrington,2,10050,24,34
Doku,2,10050,24,34
Chong,2,10050,24,34
Adingra,2,10050,24,34
Gallagher,2,10050,24,34
João Pedro,2,10050,24,34
Larouci,2,10050,24,34
Antonio,2,10050,24,34
Olsen,2,10050,24,34
Martial,2,10050,24,34
Malacia,2,10050,24,34
Lukić,2,10050,24,34
Amissah,2,10050,24,34
Lockyer,2,10050,24,34
Rodák,2,10050,24,34
Sasnauskas,1,10050,24,34
Brewster,1,10050,24,34
Egan,1,10050,24,34
Henry,1,10050,24,34
Duran,1,10050,24,34
Dummett,1,10050,24,34
Drăgușin,1,10050,24,34
Hubner,1,10050,24,34
A.Davies,1,10050,24,34
Adebayo,1,10050,24,34
Matthews,1,10050,24,34
Diaby,1,10050,24,34
Ward,1,10050,24,34
Acheampong,1,10050,24,34
Bernardo,1,10050,24,34
Barnes,1,10050,24,34
Aarons,1,10050,24,34
Whitworth,1,10050,24,34
Cédric,1,10050,24,34
Woodrow,1,10050,24,34
Yarmoliuk,1,10050,24,34
Miley,1,10050,24,34
Christie,1,10050,24,34
Mings,1,10050,24,34
Casey,1,10050,24,34
Awoniyi,1,10050,24,34
Longstaff,1,10050,24,34
Elanga,1,10050,24,34
Travers,1,10050,24,34
L.Cook,1,10050,24,34
Sels,1,10050,24,34
Kesler-Hayden,1,10050,24,34
Aina,1,10050,24,34
Baptiste,1,10050,24,34
Shoretire,1,10050,24,34
Gauci,1,10050,24,34
