Player,Count,Entries Number,Season,Gameweek
Bailey,3,10049,24,38
Mac Allister,3,10049,24,38
Emerson,3,10049,24,38
Kiwior,3,10049,24,38
Aina,3,10049,24,38
Udogie,2,10049,24,38
Assignon,2,10049,24,38
Ajer,2,10049,24,38
Agyei,2,10049,24,38
Konaté,2,10049,24,38
Digne,2,10049,24,38
James,2,10049,24,38
Gomez,2,10049,24,38
Drăgușin,2,10049,24,38
R.Lewis,2,10049,24,38
Douglas Luiz,2,10049,24,38
Pinnock,2,10049,24,38
Roerslev,2,10049,24,38
Nkunku,2,10049,24,38
Collins,2,10049,24,38
Olsen,2,10049,24,38
Burke,1,10049,24,38
Al-Dakhil,1,10049,24,38
Kovačić,1,10049,24,38
Enciso,1,10049,24,38
A.Davies,1,10049,24,38
Forster,1,10049,24,38
Andreas,1,10049,24,38
Kambwala,1,10049,24,38
Whittingham,1,10049,24,38
Wharton,1,10049,24,38
Lonergan,1,10049,24,38
Whitworth,1,10049,24,38
Williams,1,10049,24,38
J.Murphy,1,10049,24,38
Gana,1,10049,24,38
Højbjerg,1,10049,24,38
Hee Chan,1,10049,24,38
Gilchrist,1,10049,24,38
Zanka,1,10049,24,38
Lindelof,1,10049,24,38
McAtee,1,10049,24,38
Elanga,1,10049,24,38
Beyer,1,10049,24,38
Carson,1,10049,24,38
Reed,1,10049,24,38
Cash,1,10049,24,38
Sarr,1,10049,24,38
Gravenberch,1,10049,24,38
Clyne,1,10049,24,38
Osula,1,10049,24,38
Billing,1,10049,24,38
Curd,1,10049,24,38
Dummett,1,10049,24,38
Berry,1,10049,24,38
Danns,1,10049,24,38
N.Semedo,1,10049,24,38
Tomkins,1,10049,24,38
Davies,1,10049,24,38
Mudryk,1,10049,24,38
Doku,1,10049,24,38
McTominay,1,10049,24,38
Guéhi,1,10049,24,38
