Player,Count,Entries Number,Season,Gameweek
D.D.Fofana,4,10050,24,24
Chambers,4,10050,24,24
Egan-Riley,4,10050,24,24
Barnes,4,10050,24,24
Chilwell,3,10050,24,24
Szoboszlai,3,10050,24,24
Yarmoliuk,3,10050,24,24
Amdouni,3,10050,24,24
Hudson-Odoi,3,10050,24,24
Almirón,3,10050,24,24
Verbruggen,3,10050,24,24
Mitoma,3,10050,24,24
A.Doucoure,3,10050,24,24
Awoniyi,3,10050,24,24
N.Aguerd,3,10050,24,24
R.Lewis,3,10050,24,24
Olsen,2,10050,24,24
Baleba,2,10050,24,24
Mavropanos,2,10050,24,24
Phillips,2,10050,24,24
Balcombe,2,10050,24,24
Smith,2,10050,24,24
Lo Celso,2,10050,24,24
Wan-Bissaka,2,10050,24,24
Wilson,2,10050,24,24
Rice,2,10050,24,24
Davies,2,10050,24,24
Pellistri,2,10050,24,24
Ugochukwu,2,10050,24,24
Tavares,2,10050,24,24
Vitinho,2,10050,24,24
Lukić,2,10050,24,24
Quansah,2,10050,24,24
Ekdal,2,10050,24,24
Elliott,2,10050,24,24
Whitworth,2,10050,24,24
J.Ayew,2,10050,24,24
Muñoz,2,10050,24,24
Goode,2,10050,24,24
De Cordova-Reid,1,10050,24,24
G.Montiel,1,10050,24,24
Aarons,1,10050,24,24
Edouard,1,10050,24,24
Vinícius,1,10050,24,24
Townsend,1,10050,24,24
Wissa,1,10050,24,24
Ward,1,10050,24,24
Ajer,1,10050,24,24
Ui-jo,1,10050,24,24
Aina,1,10050,24,24
Williams,1,10050,24,24
Eriksen,1,10050,24,24
Welbeck,1,10050,24,24
Whiteman,1,10050,24,24
Tomiyasu,1,10050,24,24
Bolla,1,10050,24,24
Thomas,1,10050,24,24
Cédric,1,10050,24,24
Buonanotte,1,10050,24,24
Patterson,1,10050,24,24
Kelly,1,10050,24,24
King,1,10050,24,24
Nketiah,1,10050,24,24
Basham,1,10050,24,24
Brownhill,1,10050,24,24
Boubacar Traore,1,10050,24,24
McNeil,1,10050,24,24
McGill,1,10050,24,24
Mbeumo,1,10050,24,24
Matthews,1,10050,24,24
Lockyer,1,10050,24,24
Lonergan,1,10050,24,24
Biancone,1,10050,24,24
Bobb,1,10050,24,24
Macey,1,10050,24,24
Keane,1,10050,24,24
Burke,1,10050,24,24
Pope,1,10050,24,24
Heaton,1,10050,24,24
Steffen,1,10050,24,24
Clyne,1,10050,24,24
Gravenberch,1,10050,24,24
Sinisterra,1,10050,24,24
Shoretire,1,10050,24,24
Calvert-Lewin,1,10050,24,24
Hause,1,10050,24,24
André Gomes,1,10050,24,24
Powell,1,10050,24,24
Schlupp,1,10050,24,24
Cairney,1,10050,24,24
Assignon,1,10050,24,24
Roerslev,1,10050,24,24
Caicedo,1,10050,24,24
Reyna,1,10050,24,24
Ream,1,10050,24,24
L.Paquetá,1,10050,24,24
