Player,Count,Entries Number,Season,Gameweek
Haaland,9414,10050,24,14
Salah,9189,10050,24,14
Saka,7339,10050,24,14
Areola,7288,10050,24,14
Watkins,6679,10050,24,14
Tsimikas,6421,10050,24,14
Mbeumo,5993,10050,24,14
Trippier,5908,10050,24,14
Gordon,5499,10050,24,14
Son,4614,10050,24,14
Turner,4302,10050,24,14
Saliba,4264,10050,24,14
Cash,3436,10050,24,14
Archer,3105,10050,24,14
J.Alvarez,2911,10050,24,14
Gabriel,2574,10050,24,14
Palmer,2565,10050,24,14
Diaby,2385,10050,24,14
Taylor,2037,10050,24,14
Lascelles,2000,10050,24,14
Bowen,1931,10050,24,14
Pedro Porro,1647,10050,24,14
Zinchenko,1645,10050,24,14
Darwin,1615,10050,24,14
Andersen,1556,10050,24,14
Kaboré,1339,10050,24,14
Mubama,1326,10050,24,14
Johnstone,1297,10050,24,14
Mitchell,1289,10050,24,14
Guéhi,1167,10050,24,14
Douglas Luiz,1138,10050,24,14
Hee Chan,1078,10050,24,14
Leno,1074,10050,24,14
Baldock,943,10050,24,14
Udogie,925,10050,24,14
Onana,855,10050,24,14
Lamptey,853,10050,24,14
Kudus,791,10050,24,14
Dalot,747,10050,24,14
Maguire,745,10050,24,14
Kelleher,718,10050,24,14
Branthwaite,706,10050,24,14
Schär,648,10050,24,14
Mitoma,643,10050,24,14
Coufal,624,10050,24,14
Solanke,611,10050,24,14
Ward-Prowse,577,10050,24,14
Sanchez,573,10050,24,14
Digne,571,10050,24,14
Alexander-Arnold,541,10050,24,14
Martinelli,508,10050,24,14
Walker,506,10050,24,14
Ferguson,488,10050,24,14
Pau,486,10050,24,14
Raya,466,10050,24,14
Pinnock,462,10050,24,14
Isak,460,10050,24,14
Flekken,458,10050,24,14
Pope,453,10050,24,14
Edouard,452,10050,24,14
White,435,10050,24,14
Gusto,430,10050,24,14
A.Becker,423,10050,24,14
João Pedro,410,10050,24,14
Semenyo,409,10050,24,14
Sterling,403,10050,24,14
B.Fernandes,397,10050,24,14
Morris,395,10050,24,14
Foden,372,10050,24,14
Mykolenko,372,10050,24,14
Pickford,371,10050,24,14
Nketiah,370,10050,24,14
Colwill,360,10050,24,14
Strakosha,356,10050,24,14
Doku,349,10050,24,14
Adingra,318,10050,24,14
Chukwuemeka,303,10050,24,14
Anderson,286,10050,24,14
Bell,274,10050,24,14
Tarkowski,264,10050,24,14
Ødegaard,262,10050,24,14
Romero,255,10050,24,14
Vicario,250,10050,24,14
Wissa,240,10050,24,14
Martinez,240,10050,24,14
Beyer,235,10050,24,14
Eze,231,10050,24,14
Nakamba,227,10050,24,14
Gibbs-White,225,10050,24,14
Sarr,216,10050,24,14
Ederson M.,215,10050,24,14
Botman,190,10050,24,14
Osula,185,10050,24,14
Souček,183,10050,24,14
Burn,177,10050,24,14
Luis Díaz,176,10050,24,14
Estupiñan,174,10050,24,14
Akanji,172,10050,24,14
Livramento,171,10050,24,14
Virgil,168,10050,24,14
Neto,146,10050,24,14
McAtee,137,10050,24,14
Mee,134,10050,24,14
G.Jesus,134,10050,24,14
Elanga,119,10050,24,14
Cunha,119,10050,24,14
Van Hecke,118,10050,24,14
Bernardo,115,10050,24,14
Zouma,111,10050,24,14
Mengi,110,10050,24,14
Ahamada,107,10050,24,14
Evans,106,10050,24,14
Forster,103,10050,24,14
Trossard,101,10050,24,14
Gvardiol,100,10050,24,14
Trusty,99,10050,24,14
Foster,98,10050,24,14
Szoboszlai,97,10050,24,14
Calvert-Lewin,96,10050,24,14
Van de Ven,93,10050,24,14
Jensen,89,10050,24,14
Wood,89,10050,24,14
Tomiyasu,87,10050,24,14
Castagne,85,10050,24,14
James,81,10050,24,14
Woodrow,80,10050,24,14
Steele,79,10050,24,14
Ortega Moreno,79,10050,24,14
Aït-Nouri,78,10050,24,14
Konsa,72,10050,24,14
Garnacho,68,10050,24,14
Wan-Bissaka,65,10050,24,14
McTominay,64,10050,24,14
Al-Dakhil,62,10050,24,14
Emerson,61,10050,24,14
Rice,58,10050,24,14
Aké,56,10050,24,14
N.Jackson,55,10050,24,14
Maddison,54,10050,24,14
Gross,54,10050,24,14
Aina,54,10050,24,14
Rodrigo,52,10050,24,14
Baptiste,51,10050,24,14
Sergio Gómez,51,10050,24,14
A.Doucoure,48,10050,24,14
N.Aguerd,48,10050,24,14
Kulusevski,46,10050,24,14
Veltman,45,10050,24,14
J.Virginia,43,10050,24,14
Højlund,42,10050,24,14
Enzo,40,10050,24,14
Vinícius,40,10050,24,14
Kilman,39,10050,24,14
Reguilón,38,10050,24,14
Lindelof,38,10050,24,14
Trafford,38,10050,24,14
Ream,37,10050,24,14
Muniz,36,10050,24,14
Dubravka,35,10050,24,14
Rúben,35,10050,24,14
Longstaff,33,10050,24,14
Robinson,32,10050,24,14
Ramsdale,32,10050,24,14
Dunk,32,10050,24,14
Almirón,31,10050,24,14
Pellistri,31,10050,24,14
Ward,30,10050,24,14
Whitworth,28,10050,24,14
L.Paquetá,27,10050,24,14
J.Ayew,27,10050,24,14
Maupay,26,10050,24,14
Ajer,25,10050,24,14
Johnson,24,10050,24,14
Disasi,23,10050,24,14
Chambers,23,10050,24,14
Antonio,23,10050,24,14
McGinn,22,10050,24,14
Willian,22,10050,24,14
Rashford,22,10050,24,14
Hannibal,22,10050,24,14
Toffolo,22,10050,24,14
Fabianski,22,10050,24,14
Andreas,21,10050,24,14
Ui-jo,21,10050,24,14
Rodák,20,10050,24,14
Ugochukwu,20,10050,24,14
Lukić,19,10050,24,14
Burke,19,10050,24,14
Collins,19,10050,24,14
Olsen,19,10050,24,14
Stones,19,10050,24,14
Mateta,18,10050,24,14
Yarmoliuk,18,10050,24,14
Gilmour,18,10050,24,14
José Sá,17,10050,24,14
Konaté,17,10050,24,14
Amissah,17,10050,24,14
Boly,17,10050,24,14
C.Richards,16,10050,24,14
Brownhill,16,10050,24,14
Baleba,16,10050,24,14
Adebayo,15,10050,24,14
Holgate,15,10050,24,14
Olise,15,10050,24,14
Shaw,15,10050,24,14
R.Lewis,15,10050,24,14
T.Silva,14,10050,24,14
Verbruggen,14,10050,24,14
Odysseas,14,10050,24,14
Rodriguez,14,10050,24,14
Amdouni,13,10050,24,14
Franchi,13,10050,24,14
Awoniyi,13,10050,24,14
Basham,12,10050,24,14
Bailey,12,10050,24,14
Bentley,12,10050,24,14
Dawson,11,10050,24,14
Raúl,11,10050,24,14
Kaminski,11,10050,24,14
Tavares,11,10050,24,14
Igor,11,10050,24,14
Broja,11,10050,24,14
Henry,10,10050,24,14
Boubacar Traore,10,10050,24,14
Wilson,10,10050,24,14
Matip,10,10050,24,14
Egan-Riley,10,10050,24,14
Randolph,10,10050,24,14
Aurier,10,10050,24,14
Kluivert,10,10050,24,14
Adrián,10,10050,24,14
Harrison,9,10050,24,14
Ansu Fati,9,10050,24,14
Mac Allister,9,10050,24,14
Garner,9,10050,24,14
Hennessey,9,10050,24,14
Shoretire,9,10050,24,14
Dier,8,10050,24,14
Cédric,8,10050,24,14
Mbabu,8,10050,24,14
Agyei,8,10050,24,14
Gallagher,7,10050,24,14
Steffen,7,10050,24,14
Balogun,7,10050,24,14
Zeqiri,7,10050,24,14
Macey,7,10050,24,14
Pepple,7,10050,24,14
Simms,7,10050,24,14
Karius,7,10050,24,14
McGill,7,10050,24,14
Hudson-Odoi,7,10050,24,14
Sarabia,7,10050,24,14
Caicedo,7,10050,24,14
A.Davies,7,10050,24,14
Koleosho,7,10050,24,14
Ogbene,7,10050,24,14
N.Semedo,6,10050,24,14
Norrington-Davies,6,10050,24,14
Tavernier,6,10050,24,14
Doughty,6,10050,24,14
Thomas,6,10050,24,14
Goode,6,10050,24,14
Bobb,6,10050,24,14
Lockyer,6,10050,24,14
Whiteman,6,10050,24,14
Lerma,6,10050,24,14
Lemina,6,10050,24,14
Havertz,6,10050,24,14
Reed,6,10050,24,14
Kalajdžić,6,10050,24,14
Surridge,5,10050,24,14
Schlupp,5,10050,24,14
Cresswell,5,10050,24,14
E.Royal,5,10050,24,14
Šarkić,5,10050,24,14
Miley,5,10050,24,14
Ghoddos,5,10050,24,14
Tomkins,5,10050,24,14
Ekdal,5,10050,24,14
Zabarnyi,5,10050,24,14
Mings,5,10050,24,14
Vigouroux,5,10050,24,14
Gomez,4,10050,24,14
Phillips,4,10050,24,14
Lo Celso,4,10050,24,14
Brown,4,10050,24,14
March,4,10050,24,14
J.Murphy,4,10050,24,14
Quansah,4,10050,24,14
Matheus N.,4,10050,24,14
Watson,4,10050,24,14
Billing,4,10050,24,14
Tanganga,4,10050,24,14
Heaton,4,10050,24,14
Carson,4,10050,24,14
Kerkez,4,10050,24,14
Ritchie,4,10050,24,14
Tete,4,10050,24,14
Toti,4,10050,24,14
Hamer,4,10050,24,14
Gravenberch,3,10050,24,14
R.Varane,3,10050,24,14
King,3,10050,24,14
Hickey,3,10050,24,14
A.Murphy,3,10050,24,14
Andrey,3,10050,24,14
Diogo J.,3,10050,24,14
Bolla,3,10050,24,14
Marcondes,3,10050,24,14
Norwood,3,10050,24,14
Biancone,3,10050,24,14
Dahoud,3,10050,24,14
Bassey,3,10050,24,14
Balcombe,3,10050,24,14
Bailly,3,10050,24,14
Gakpo,3,10050,24,14
Ndombele,3,10050,24,14
Dummett,3,10050,24,14
Dobbin,3,10050,24,14
Spence,3,10050,24,14
Austin,3,10050,24,14
Bruno G.,3,10050,24,14
Elliott,3,10050,24,14
Travers,2,10050,24,14
Bogle,2,10050,24,14
Cullen,2,10050,24,14
Chilwell,2,10050,24,14
Bruun Larsen,2,10050,24,14
Casemiro,2,10050,24,14
Young,2,10050,24,14
Ahmedhodžić,2,10050,24,14
Altay,2,10050,24,14
Arter,2,10050,24,14
C.Doucouré,2,10050,24,14
Burstow,2,10050,24,14
Buonanotte,2,10050,24,14
Rodon,2,10050,24,14
J.Palhinha,2,10050,24,14
Robertson,2,10050,24,14
Ebiowei,2,10050,24,14
Gillespie,2,10050,24,14
Mainoo,2,10050,24,14
O'Shea,2,10050,24,14
Perišić,2,10050,24,14
Nkunku,2,10050,24,14
Dennis,2,10050,24,14
Hause,2,10050,24,14
Muskwe,2,10050,24,14
Rak-Sakyi,2,10050,24,14
Henderson,2,10050,24,14
Doherty,2,10050,24,14
Kelly,2,10050,24,14
De Fougerolles,2,10050,24,14
Davies,2,10050,24,14
Enciso,2,10050,24,14
Hill,2,10050,24,14
Foderingham,1,10050,24,14
McNeil,1,10050,24,14
Vlašić,1,10050,24,14
Mangala,1,10050,24,14
Marquinhos,1,10050,24,14
Francois,1,10050,24,14
Fraser,1,10050,24,14
Barnes,1,10050,24,14
G.Scarpa,1,10050,24,14
Mbe Soh,1,10050,24,14
Undav,1,10050,24,14
Walton,1,10050,24,14
Fábio Silva,1,10050,24,14
Matthews,1,10050,24,14
Welbeck,1,10050,24,14
Giles,1,10050,24,14
M.Elneny,1,10050,24,14
Ings,1,10050,24,14
Álvarez,1,10050,24,14
Jordão,1,10050,24,14
Zaroury,1,10050,24,14
Zaniolo,1,10050,24,14
Kilkenny,1,10050,24,14
Kiwior,1,10050,24,14
Knockaert,1,10050,24,14
Kongolo,1,10050,24,14
Alzate,1,10050,24,14
Willock,1,10050,24,14
Larouci,1,10050,24,14
Williams,1,10050,24,14
Guaita,1,10050,24,14
Grealish,1,10050,24,14
Anang,1,10050,24,14
Benrahma,1,10050,24,14
Lloris,1,10050,24,14
Lonergan,1,10050,24,14
Bech,1,10050,24,14
Mpanzu,1,10050,24,14
Fernandez,1,10050,24,14
Dele,1,10050,24,14
Philogene,1,10050,24,14
Diego Carlos,1,10050,24,14
Senesi,1,10050,24,14
Plange,1,10050,24,14
Dendoncker,1,10050,24,14
Radu,1,10050,24,14
Schade,1,10050,24,14
Scarlett,1,10050,24,14
Sangaré,1,10050,24,14
Patterson,1,10050,24,14
Delcroix,1,10050,24,14
Rea,1,10050,24,14
Rúnarsson,1,10050,24,14
Christie,1,10050,24,14
Danjuma,1,10050,24,14
Roerslev,1,10050,24,14
Richarlison,1,10050,24,14
Riedewald,1,10050,24,14
Diop,1,10050,24,14
Doak,1,10050,24,14
Bertrand Traoré,1,10050,24,14
Dorrington,1,10050,24,14
Beto,1,10050,24,14
Moore,1,10050,24,14
Roberts,1,10050,24,14
Muric,1,10050,24,14
Murillo,1,10050,24,14
Tielemans,1,10050,24,14
Duran,1,10050,24,14
Dräger,1,10050,24,14
O.Dango,1,10050,24,14
P.Fornals,1,10050,24,14
Ola-Adebomi,1,10050,24,14
Olakigbe,1,10050,24,14
Donley,1,10050,24,14
Onyeka,1,10050,24,14
Brooks,1,10050,24,14
Origi,1,10050,24,14
Dodgson,1,10050,24,14
Stansfield,1,10050,24,14
Potts,1,10050,24,14
