Player,Count,Entries Number,Season,Gameweek
Salah,9432,10050,24,12
Haaland,9113,10050,24,12
Areola,7029,10050,24,12
Watkins,6981,10050,24,12
Tsimikas,6134,10050,24,12
Cash,6094,10050,24,12
Bowen,5707,10050,24,12
Son,5504,10050,24,12
Trippier,5453,10050,24,12
Turner,4779,10050,24,12
Saka,4476,10050,24,12
Diaby,4239,10050,24,12
J.Alvarez,3800,10050,24,12
Saliba,3593,10050,24,12
Mitoma,3345,10050,24,12
Archer,2940,10050,24,12
Mbeumo,2706,10050,24,12
Gordon,2328,10050,24,12
Andersen,1921,10050,24,12
Gabriel,1778,10050,24,12
Pedro Porro,1749,10050,24,12
Kaboré,1596,10050,24,12
Taylor,1561,10050,24,12
Palmer,1430,10050,24,12
Johnstone,1425,10050,24,12
Mubama,1332,10050,24,12
Udogie,1317,10050,24,12
Leno,1310,10050,24,12
Douglas Luiz,1249,10050,24,12
Lascelles,1235,10050,24,12
Guéhi,1219,10050,24,12
Darwin,1169,10050,24,12
Mitchell,1167,10050,24,12
Lamptey,1057,10050,24,12
Hee Chan,947,10050,24,12
Maddison,875,10050,24,12
Martinelli,858,10050,24,12
White,834,10050,24,12
A.Becker,795,10050,24,12
Schär,791,10050,24,12
Digne,756,10050,24,12
Onana,748,10050,24,12
Burn,734,10050,24,12
Nketiah,725,10050,24,12
B.Fernandes,718,10050,24,12
Walker,671,10050,24,12
Baldock,662,10050,24,12
Ferguson,632,10050,24,12
Sanchez,609,10050,24,12
Ward-Prowse,595,10050,24,12
Dalot,590,10050,24,12
Coufal,574,10050,24,12
Gusto,556,10050,24,12
Maguire,553,10050,24,12
Morris,542,10050,24,12
Branthwaite,515,10050,24,12
Anderson,505,10050,24,12
Zinchenko,501,10050,24,12
Romero,496,10050,24,12
Adingra,469,10050,24,12
Pau,462,10050,24,12
Colwill,433,10050,24,12
Chukwuemeka,423,10050,24,12
Pope,398,10050,24,12
Edouard,390,10050,24,12
Van de Ven,389,10050,24,12
Botman,371,10050,24,12
Flekken,366,10050,24,12
Vicario,362,10050,24,12
Pickford,361,10050,24,12
Raya,360,10050,24,12
Semenyo,333,10050,24,12
Sarr,325,10050,24,12
Neto,322,10050,24,12
Bell,310,10050,24,12
Foden,299,10050,24,12
Estupiñan,298,10050,24,12
Martinez,288,10050,24,12
João Pedro,270,10050,24,12
Nakamba,261,10050,24,12
Ederson M.,261,10050,24,12
Tarkowski,260,10050,24,12
Strakosha,244,10050,24,12
Beyer,241,10050,24,12
Doku,237,10050,24,12
Alexander-Arnold,218,10050,24,12
Wissa,214,10050,24,12
Højlund,210,10050,24,12
Eze,199,10050,24,12
Virgil,196,10050,24,12
Pinnock,184,10050,24,12
Solanke,178,10050,24,12
Foster,169,10050,24,12
Ødegaard,167,10050,24,12
Szoboszlai,162,10050,24,12
Wilson,161,10050,24,12
Mykolenko,157,10050,24,12
Akanji,155,10050,24,12
Jensen,155,10050,24,12
McAtee,154,10050,24,12
Gvardiol,152,10050,24,12
Evans,148,10050,24,12
Osula,143,10050,24,12
Wan-Bissaka,140,10050,24,12
Calvert-Lewin,134,10050,24,12
Dunk,124,10050,24,12
Kudus,121,10050,24,12
Souček,116,10050,24,12
Trossard,111,10050,24,12
Van Hecke,111,10050,24,12
Steele,109,10050,24,12
Ahamada,108,10050,24,12
Livramento,108,10050,24,12
Trusty,96,10050,24,12
Woodrow,92,10050,24,12
Sterling,91,10050,24,12
Almirón,90,10050,24,12
Bernardo,90,10050,24,12
Zouma,90,10050,24,12
Konsa,88,10050,24,12
Luis Díaz,84,10050,24,12
Ortega Moreno,81,10050,24,12
Forster,78,10050,24,12
McTominay,77,10050,24,12
