Player,Count,Entries Number,Season,Gameweek
Bettinelli,1,10049,24,8
Targett,1,10049,24,8
Powell,1,10049,24,8
Biancone,1,10049,24,8
T.Bénie,1,10049,24,8
McBurnie,1,10049,24,8
Ghoddos,1,10049,24,8
McKenna,1,10049,24,8
Bogle,1,10049,24,8
McTominay,1,10049,24,8
Brierley,1,10049,24,8
Stansfield,1,10049,24,8
Bruun Larsen,1,10049,24,8
Skipp,1,10049,24,8
Keane,1,10049,24,8
