Player,Count,Entries Number,Season,Gameweek
Haaland,9222,10049,24,15
Salah,9082,10049,24,15
Saka,7657,10049,24,15
Areola,6784,10049,24,15
Tsimikas,6260,10049,24,15
Watkins,6136,10049,24,15
Mbeumo,6127,10049,24,15
Trippier,5997,10049,24,15
Gordon,5285,10049,24,15
Saliba,4185,10049,24,15
Son,4147,10049,24,15
Palmer,3076,10049,24,15
Archer,2952,10049,24,15
J.Alvarez,2882,10049,24,15
Gabriel,2423,10049,24,15
Turner,2363,10049,24,15
Cash,2322,10049,24,15
Hee Chan,2251,10049,24,15
Pedro Porro,2236,10049,24,15
Bowen,2140,10049,24,15
Lascelles,2031,10049,24,15
Zinchenko,1888,10049,24,15
Taylor,1808,10049,24,15
Dubravka,1792,10049,24,15
Darwin,1744,10049,24,15
Andersen,1423,10049,24,15
Leno,1420,10049,24,15
Diaby,1318,10049,24,15
Alexander-Arnold,1244,10049,24,15
Mubama,1203,10049,24,15
Kaboré,1179,10049,24,15
Kelleher,1143,10049,24,15
Mitchell,1113,10049,24,15
Johnstone,1107,10049,24,15
Guéhi,978,10049,24,15
Sanchez,962,10049,24,15
Douglas Luiz,899,10049,24,15
Udogie,869,10049,24,15
Baldock,866,10049,24,15
Maguire,840,10049,24,15
Lamptey,777,10049,24,15
Branthwaite,774,10049,24,15
Onana,749,10049,24,15
Kudus,743,10049,24,15
Solanke,727,10049,24,15
Dalot,702,10049,24,15
Schär,694,10049,24,15
Mitoma,658,10049,24,15
Coufal,627,10049,24,15
Isak,627,10049,24,15
Ward-Prowse,603,10049,24,15
Martinelli,578,10049,24,15
Digne,531,10049,24,15
Raya,529,10049,24,15
João Pedro,528,10049,24,15
Semenyo,527,10049,24,15
Walker,519,10049,24,15
Edouard,491,10049,24,15
White,482,10049,24,15
Cunha,470,10049,24,15
Mykolenko,465,10049,24,15
Ferguson,458,10049,24,15
Pinnock,457,10049,24,15
Pau,457,10049,24,15
Pickford,449,10049,24,15
Colwill,430,10049,24,15
Sterling,421,10049,24,15
Virgil,409,10049,24,15
Flekken,403,10049,24,15
Ødegaard,402,10049,24,15
Foden,394,10049,24,15
Morris,381,10049,24,15
Romero,371,10049,24,15
Gusto,350,10049,24,15
Livramento,329,10049,24,15
A.Becker,327,10049,24,15
Ederson M.,317,10049,24,15
Tarkowski,301,10049,24,15
G.Jesus,299,10049,24,15
Nketiah,293,10049,24,15
Martinez,291,10049,24,15
Bell,275,10049,24,15
Vicario,258,10049,24,15
Doku,251,10049,24,15
B.Fernandes,242,10049,24,15
Adingra,235,10049,24,15
Pope,227,10049,24,15
Strakosha,224,10049,24,15
Chukwuemeka,222,10049,24,15
Anderson,221,10049,24,15
Beyer,215,10049,24,15
Gibbs-White,202,10049,24,15
Wissa,200,10049,24,15
Luis Díaz,197,10049,24,15
Akanji,190,10049,24,15
Szoboszlai,186,10049,24,15
Osula,184,10049,24,15
Botman,170,10049,24,15
Souček,169,10049,24,15
Sarr,165,10049,24,15
Nakamba,160,10049,24,15
James,155,10049,24,15
Neto,146,10049,24,15
Mee,143,10049,24,15
Estupiñan,137,10049,24,15
Elanga,133,10049,24,15
McAtee,132,10049,24,15
Van Hecke,119,10049,24,15
Castagne,112,10049,24,15
Mengi,111,10049,24,15
Zouma,111,10049,24,15
