Player,Count,Entries Number,Season,Gameweek
Palmer,10049,10050,24,37
Haaland,10034,10050,24,37
Isak,9910,10050,24,37
Son,9827,10050,24,37
Foden,9066,10050,24,37
Gordon,8700,10050,24,37
Pedro Porro,8287,10050,24,37
Petrović,8255,10050,24,37
N.Jackson,8061,10050,24,37
Gabriel,7934,10050,24,37
Burn,7430,10050,24,37
Gvardiol,6969,10050,24,37
B.Fernandes,5012,10050,24,37
White,3246,10050,24,37
Onana,3241,10050,24,37
Branthwaite,2495,10050,24,37
Gusto,2260,10050,24,37
Garnacho,2189,10050,24,37
Ederson M.,1948,10050,24,37
Saka,1829,10050,24,37
Vicario,1814,10050,24,37
Romero,1639,10050,24,37
Dalot,1607,10050,24,37
Van de Ven,1376,10050,24,37
Saliba,1194,10050,24,37
Pickford,1159,10050,24,37
Raya,1094,10050,24,37
De Bruyne,1032,10050,24,37
Dubravka,1031,10050,24,37
Johnson,762,10050,24,37
Aït-Nouri,719,10050,24,37
Walker,605,10050,24,37
Dunk,595,10050,24,37
Reguilón,568,10050,24,37
Cucurella,488,10050,24,37
Højlund,483,10050,24,37
Havertz,459,10050,24,37
Areola,428,10050,24,37
Wilson,391,10050,24,37
Maddison,364,10050,24,37
Salah,331,10050,24,37
Verbruggen,305,10050,24,37
Solanke,290,10050,24,37
Livramento,287,10050,24,37
Tarkowski,267,10050,24,37
Mateta,252,10050,24,37
Flekken,222,10050,24,37
João Pedro,198,10050,24,37
Zabarnyi,185,10050,24,37
Muniz,173,10050,24,37
Richarlison,173,10050,24,37
Henderson,155,10050,24,37
Kelleher,152,10050,24,37
Muñoz,135,10050,24,37
C.Richards,119,10050,24,37
Doughty,110,10050,24,37
Maguire,105,10050,24,37
Webster,102,10050,24,37
Krafth,100,10050,24,37
Mitchell,95,10050,24,37
Akanji,90,10050,24,37
Trippier,82,10050,24,37
Neto,81,10050,24,37
Watkins,81,10050,24,37
Virgil,80,10050,24,37
Gross,78,10050,24,37
Rúben,78,10050,24,37
Veltman,77,10050,24,37
Welbeck,75,10050,24,37
Madueke,73,10050,24,37
Hall,69,10050,24,37
Eze,66,10050,24,37
Wan-Bissaka,62,10050,24,37
Alexander-Arnold,56,10050,24,37
Van Hecke,54,10050,24,37
Chalobah,53,10050,24,37
Kaminski,51,10050,24,37
Bradley,49,10050,24,37
Robertson,48,10050,24,37
Schär,47,10050,24,37
Senesi,42,10050,24,37
Turner,41,10050,24,37
Leno,39,10050,24,37
E.Royal,37,10050,24,37
Darwin,35,10050,24,37
Taylor,32,10050,24,37
Luis Díaz,32,10050,24,37
Sarabia,31,10050,24,37
Andersen,31,10050,24,37
Evans,29,10050,24,37
J.Alvarez,28,10050,24,37
Morris,25,10050,24,37
Olise,25,10050,24,37
Ødegaard,25,10050,24,37
Calvert-Lewin,25,10050,24,37
Gallagher,24,10050,24,37
Robinson,20,10050,24,37
Disasi,20,10050,24,37
Aké,19,10050,24,37
Wood,18,10050,24,37
Godfrey,18,10050,24,37
Semenyo,17,10050,24,37
Chambers,16,10050,24,37
Mubama,16,10050,24,37
Igor,16,10050,24,37
Mykolenko,16,10050,24,37
Toney,16,10050,24,37
T.Silva,15,10050,24,37
Bruno G.,14,10050,24,37
Cunha,14,10050,24,37
Travers,14,10050,24,37
Kilman,13,10050,24,37
B.Badiashile,12,10050,24,37
José Sá,12,10050,24,37
Adingra,11,10050,24,37
Coufal,9,10050,24,37
Mbeumo,9,10050,24,37
Muric,8,10050,24,37
Pau,8,10050,24,37
Mengi,8,10050,24,37
Udogie,8,10050,24,37
Sels,8,10050,24,37
Lascelles,8,10050,24,37
Lamptey,8,10050,24,37
Ortega Moreno,8,10050,24,37
Smith,7,10050,24,37
Gibbs-White,7,10050,24,37
Baldock,7,10050,24,37
Pope,7,10050,24,37
Emerson,6,10050,24,37
Barco,6,10050,24,37
Barkley,6,10050,24,37
A.Becker,6,10050,24,37
Konsa,6,10050,24,37
Trusty,5,10050,24,37
Steele,5,10050,24,37
Kiwior,5,10050,24,37
Olsen,4,10050,24,37
Rodrigo,4,10050,24,37
Young,4,10050,24,37
Stones,4,10050,24,37
Adebayo,4,10050,24,37
Konaté,4,10050,24,37
Tomiyasu,4,10050,24,37
Kerkez,4,10050,24,37
Bowen,4,10050,24,37
Bernardo,4,10050,24,37
Fabianski,4,10050,24,37
Mainoo,4,10050,24,37
Martinez,3,10050,24,37
Trossard,3,10050,24,37
Kulusevski,3,10050,24,37
Mac Allister,3,10050,24,37
Castagne,3,10050,24,37
Douglas Luiz,3,10050,24,37
Roerslev,3,10050,24,37
Ajer,3,10050,24,37
Rice,3,10050,24,37
Archer,2,10050,24,37
R.Lewis,2,10050,24,37
Elanga,2,10050,24,37
N.Semedo,2,10050,24,37
Agyei,2,10050,24,37
Pinnock,2,10050,24,37
Toti,2,10050,24,37
Zinchenko,2,10050,24,37
Brereton Díaz,2,10050,24,37
Quansah,2,10050,24,37
J.Murphy,2,10050,24,37
McNeil,2,10050,24,37
Kudus,2,10050,24,37
Davies,2,10050,24,37
James,2,10050,24,37
Bailey,2,10050,24,37
Sarr,2,10050,24,37
Williams,2,10050,24,37
Yarmoliuk,2,10050,24,37
Assignon,1,10050,24,37
Adrián,1,10050,24,37
Anderson,1,10050,24,37
Woodrow,1,10050,24,37
Barnes,1,10050,24,37
Wissa,1,10050,24,37
Kambwala,1,10050,24,37
Trafford,1,10050,24,37
Estupiñan,1,10050,24,37
Kluivert,1,10050,24,37
Lonergan,1,10050,24,37
Jackson,1,10050,24,37
Hee Chan,1,10050,24,37
Hamer,1,10050,24,37
McAtee,1,10050,24,37
Gomez,1,10050,24,37
Forster,1,10050,24,37
Doku,1,10050,24,37
Sweet,1,10050,24,37
Doherty,1,10050,24,37
Digne,1,10050,24,37
Kaboré,1,10050,24,37
Curd,1,10050,24,37
Collins,1,10050,24,37
Clyne,1,10050,24,37
Cash,1,10050,24,37
Burke,1,10050,24,37
Cédric,1,10050,24,37
