Player,Count,Entries Number,Season,Gameweek
Murillo,6,10050,24,32
Sels,6,10050,24,32
Cédric,5,10050,24,32
Drăgușin,5,10050,24,32
Bernardo,5,10050,24,32
Mepham,5,10050,24,32
Gallagher,5,10050,24,32
Adebayo,5,10050,24,32
Calvert-Lewin,5,10050,24,32
Agyei,4,10050,24,32
Lenglet,4,10050,24,32
Maupay,4,10050,24,32
Toffolo,4,10050,24,32
Burke,4,10050,24,32
J.Ayew,4,10050,24,32
Quansah,3,10050,24,32
Osula,3,10050,24,32
Trafford,3,10050,24,32
Szoboszlai,3,10050,24,32
Olise,3,10050,24,32
Diogo J.,3,10050,24,32
Wan-Bissaka,3,10050,24,32
Mbeumo,3,10050,24,32
Assignon,3,10050,24,32
Rodák,3,10050,24,32
McTominay,3,10050,24,32
Chilwell,3,10050,24,32
Baptiste,3,10050,24,32
Kambwala,3,10050,24,32
Antonio,3,10050,24,32
Yarmoliuk,3,10050,24,32
Miley,3,10050,24,32
Nakamba,3,10050,24,32
L.Paquetá,3,10050,24,32
Rashford,3,10050,24,32
Welbeck,2,10050,24,32
Bassey,2,10050,24,32
T.Silva,2,10050,24,32
Grealish,2,10050,24,32
Muric,2,10050,24,32
Cucurella,2,10050,24,32
Grbić,2,10050,24,32
Boubacar Traore,2,10050,24,32
Godfrey,2,10050,24,32
L.Cook,2,10050,24,32
Ekdal,2,10050,24,32
Iwobi,2,10050,24,32
Enzo,2,10050,24,32
Veltman,1,10050,24,32
Ahamada,1,10050,24,32
A.Doucoure,1,10050,24,32
Elliott,1,10050,24,32
Endo,1,10050,24,32
Karius,1,10050,24,32
Janelt,1,10050,24,32
Scott,1,10050,24,32
J.Murphy,1,10050,24,32
E.Royal,1,10050,24,32
Whitworth,1,10050,24,32
Willian,1,10050,24,32
Foster,1,10050,24,32
Hill,1,10050,24,32
Franchi,1,10050,24,32
Hause,1,10050,24,32
Young,1,10050,24,32
A.Murphy,1,10050,24,32
Egan-Riley,1,10050,24,32
Amissah,1,10050,24,32
Dummett,1,10050,24,32
N.Aguerd,1,10050,24,32
Bogle,1,10050,24,32
Bruno G.,1,10050,24,32
Baleba,1,10050,24,32
Raúl,1,10050,24,32
Caicedo,1,10050,24,32
Randolph,1,10050,24,32
Sterling,1,10050,24,32
Christie,1,10050,24,32
Olsen,1,10050,24,32
O'Shea,1,10050,24,32
Tavares,1,10050,24,32
Biancone,1,10050,24,32
Mudryk,1,10050,24,32
Diaby,1,10050,24,32
Tomiyasu,1,10050,24,32
McGinn,1,10050,24,32
McGill,1,10050,24,32
Doherty,1,10050,24,32
Longstaff,1,10050,24,32
Lonergan,1,10050,24,32
Lindelof,1,10050,24,32
Lewis-Potter,1,10050,24,32
Osho,1,10050,24,32
