Player,Count,Entries Number,Season,Gameweek
Haaland,8177,10050,24,11
Salah,8145,10050,24,11
Watkins,7242,10050,24,11
Trippier,6808,10050,24,11
Areola,6394,10050,24,11
Son,6236,10050,24,11
Cash,6220,10050,24,11
Maddison,4613,10050,24,11
J.Alvarez,4248,10050,24,11
Saka,4239,10050,24,11
Tsimikas,4089,10050,24,11
Turner,3947,10050,24,11
Diaby,3701,10050,24,11
Bowen,3561,10050,24,11
Mitoma,3491,10050,24,11
Mbeumo,3377,10050,24,11
Andersen,2386,10050,24,11
Archer,2300,10050,24,11
Saliba,2012,10050,24,11
Pedro Porro,1895,10050,24,11
Udogie,1837,10050,24,11
Gordon,1753,10050,24,11
Burn,1745,10050,24,11
Leno,1698,10050,24,11
Douglas Luiz,1533,10050,24,11
Darwin,1491,10050,24,11
Gabriel,1468,10050,24,11
Johnstone,1426,10050,24,11
Kaboré,1340,10050,24,11
White,1278,10050,24,11
Romero,1188,10050,24,11
Taylor,1159,10050,24,11
Mubama,1129,10050,24,11
Guéhi,1082,10050,24,11
Hee Chan,1021,10050,24,11
Lamptey,1000,10050,24,11
Walker,985,10050,24,11
A.Becker,979,10050,24,11
Palmer,910,10050,24,11
Van de Ven,837,10050,24,11
Schär,832,10050,24,11
Digne,809,10050,24,11
Morris,722,10050,24,11
Sanchez,690,10050,24,11
Nketiah,689,10050,24,11
B.Fernandes,687,10050,24,11
Gusto,650,10050,24,11
Estupiñan,637,10050,24,11
Pope,614,10050,24,11
Ødegaard,614,10050,24,11
Neto,606,10050,24,11
Lascelles,606,10050,24,11
Mitchell,594,10050,24,11
Onana,582,10050,24,11
Botman,579,10050,24,11
Vicario,578,10050,24,11
Foden,561,10050,24,11
Coufal,515,10050,24,11
Colwill,487,10050,24,11
Ederson M.,487,10050,24,11
Baldock,471,10050,24,11
Pau,459,10050,24,11
Dalot,455,10050,24,11
Ferguson,438,10050,24,11
Anderson,421,10050,24,11
Ward-Prowse,418,10050,24,11
Wissa,416,10050,24,11
Branthwaite,395,10050,24,11
Pickford,388,10050,24,11
Flekken,388,10050,24,11
Edouard,383,10050,24,11
Martinez,372,10050,24,11
Chukwuemeka,362,10050,24,11
Virgil,346,10050,24,11
Alexander-Arnold,343,10050,24,11
Bell,338,10050,24,11
Zinchenko,337,10050,24,11
Semenyo,336,10050,24,11
Raya,331,10050,24,11
João Pedro,320,10050,24,11
Tarkowski,317,10050,24,11
Wilson,311,10050,24,11
Szoboszlai,285,10050,24,11
Sarr,276,10050,24,11
Pinnock,242,10050,24,11
Gvardiol,236,10050,24,11
Jensen,232,10050,24,11
