Player,Count,Entries Number,Season,Gameweek
Haaland,9807,10050,24,3
Estupiñan,9173,10050,24,3
Saka,9085,10050,24,3
Mbeumo,5457,10050,24,3
Mitoma,5373,10050,24,3
Cash,5138,10050,24,3
Chilwell,4869,10050,24,3
Rashford,4231,10050,24,3
Saliba,3978,10050,24,3
Watkins,3602,10050,24,3
Sterling,3481,10050,24,3
Onana,3397,10050,24,3
N.Jackson,3324,10050,24,3
B.Fernandes,3132,10050,24,3
Areola,3074,10050,24,3
João Pedro,2899,10050,24,3
Turner,2888,10050,24,3
Diaby,2746,10050,24,3
Wissa,2661,10050,24,3
Salah,2584,10050,24,3
Gusto,2410,10050,24,3
Maddison,2242,10050,24,3
Foden,1961,10050,24,3
Udogie,1799,10050,24,3
Shaw,1771,10050,24,3
Ederson M.,1724,10050,24,3
Botman,1703,10050,24,3
Gabriel,1685,10050,24,3
Isak,1623,10050,24,3
Baldock,1591,10050,24,3
Akanji,1545,10050,24,3
Ødegaard,1485,10050,24,3
March,1334,10050,24,3
Pickford,1278,10050,24,3
Henry,1264,10050,24,3
Mubama,1249,10050,24,3
Ramsdale,1138,10050,24,3
Leno,1072,10050,24,3
Sanchez,1020,10050,24,3
Kaboré,875,10050,24,3
Steele,870,10050,24,3
J.Alvarez,858,10050,24,3
Luis Díaz,843,10050,24,3
Flekken,760,10050,24,3
Nketiah,734,10050,24,3
Walker,725,10050,24,3
Martinez,713,10050,24,3
Martinelli,677,10050,24,3
Bowen,668,10050,24,3
White,668,10050,24,3
Eze,620,10050,24,3
Pedro Porro,620,10050,24,3
Trippier,596,10050,24,3
Bell,579,10050,24,3
Colwill,547,10050,24,3
Diogo J.,543,10050,24,3
Johnstone,510,10050,24,3
Rodrigo,479,10050,24,3
Beyer,458,10050,24,3
Romero,447,10050,24,3
Gvardiol,420,10050,24,3
Digne,418,10050,24,3
Stones,410,10050,24,3
Aké,399,10050,24,3
Archer,396,10050,24,3
Son,356,10050,24,3
Vicario,356,10050,24,3
Andersen,352,10050,24,3
Wan-Bissaka,346,10050,24,3
Disasi,338,10050,24,3
Rúben,301,10050,24,3
Richarlison,297,10050,24,3
Osula,286,10050,24,3
Pinnock,266,10050,24,3
Pau,262,10050,24,3
Edouard,248,10050,24,3
Alexander-Arnold,245,10050,24,3
Ferguson,233,10050,24,3
R.Varane,228,10050,24,3
McAtee,218,10050,24,3
Semenyo,217,10050,24,3
Barnes,206,10050,24,3
Grealish,205,10050,24,3
James,203,10050,24,3
Pope,202,10050,24,3
Guéhi,201,10050,24,3
Darwin,196,10050,24,3
Zinchenko,184,10050,24,3
Solanke,183,10050,24,3
Lamptey,174,10050,24,3
A.Becker,169,10050,24,3
Anderson,164,10050,24,3
Tarkowski,161,10050,24,3
Aurier,157,10050,24,3
Mee,148,10050,24,3
Awoniyi,143,10050,24,3
Ui-jo,138,10050,24,3
Bailey,138,10050,24,3
Fabianski,122,10050,24,3
Vinícius,122,10050,24,3
Chukwuemeka,117,10050,24,3
Robertson,116,10050,24,3
Morris,114,10050,24,3
Forster,112,10050,24,3
E.Royal,111,10050,24,3
Burn,109,10050,24,3
Kulusevski,108,10050,24,3
Van Hecke,106,10050,24,3
T.Silva,106,10050,24,3
Antonio,104,10050,24,3
Van de Ven,100,10050,24,3
Enciso,98,10050,24,3
Ward-Prowse,96,10050,24,3
Garnacho,92,10050,24,3
Virgil,91,10050,24,3
Konaté,86,10050,24,3
Wilson,84,10050,24,3
Sarr,82,10050,24,3
Enzo,80,10050,24,3
Gibbs-White,76,10050,24,3
Dunk,74,10050,24,3
R.Lewis,74,10050,24,3
Konsa,71,10050,24,3
Mings,69,10050,24,3
Dalot,68,10050,24,3
Young,62,10050,24,3
Welbeck,59,10050,24,3
Basham,59,10050,24,3
José Sá,58,10050,24,3
Neto,57,10050,24,3
Raya,57,10050,24,3
Maupay,55,10050,24,3
Gross,55,10050,24,3
Gakpo,55,10050,24,3
Holgate,55,10050,24,3
Bernardo,55,10050,24,3
Adebayo,54,10050,24,3
J.Timber,54,10050,24,3
Guaita,54,10050,24,3
Robinson,53,10050,24,3
Mitchell,52,10050,24,3
Perišić,51,10050,24,3
Havertz,51,10050,24,3
Almirón,50,10050,24,3
Nakamba,50,10050,24,3
Trusty,50,10050,24,3
Cunha,48,10050,24,3
Lukić,46,10050,24,3
Woodrow,45,10050,24,3
Raúl,44,10050,24,3
Taylor,44,10050,24,3
Balogun,43,10050,24,3
Schär,41,10050,24,3
Emerson,41,10050,24,3
Szoboszlai,41,10050,24,3
Douglas Luiz,41,10050,24,3
Dubravka,40,10050,24,3
Ortega Moreno,40,10050,24,3
Strakosha,39,10050,24,3
Trafford,38,10050,24,3
Al-Dakhil,38,10050,24,3
Rice,36,10050,24,3
Mac Allister,34,10050,24,3
Baptiste,33,10050,24,3
Kovačić,33,10050,24,3
Rodák,33,10050,24,3
Whitworth,33,10050,24,3
Chambers,33,10050,24,3
Andreas,32,10050,24,3
Casemiro,31,10050,24,3
Tete,30,10050,24,3
Hickey,27,10050,24,3
Branthwaite,26,10050,24,3
Macey,26,10050,24,3
Tonali,26,10050,24,3
Muniz,25,10050,24,3
Calvert-Lewin,25,10050,24,3
Veltman,25,10050,24,3
Olsen,25,10050,24,3
Trossard,25,10050,24,3
Jensen,25,10050,24,3
Elanga,24,10050,24,3
Tomkins,24,10050,24,3
G.Jesus,23,10050,24,3
Tanganga,22,10050,24,3
Wood,22,10050,24,3
Verbruggen,22,10050,24,3
Zeqiri,22,10050,24,3
Sergio Gómez,21,10050,24,3
Souček,21,10050,24,3
Zouma,21,10050,24,3
Muskwe,20,10050,24,3
Cresswell,20,10050,24,3
Amissah,19,10050,24,3
McGinn,18,10050,24,3
N.Semedo,18,10050,24,3
Pepple,18,10050,24,3
Gordon,18,10050,24,3
Benrahma,18,10050,24,3
Bolla,18,10050,24,3
King,18,10050,24,3
J.Virginia,17,10050,24,3
Randolph,17,10050,24,3
Billing,16,10050,24,3
N.Aguerd,16,10050,24,3
Mbabu,16,10050,24,3
Ajer,16,10050,24,3
Bruno G.,16,10050,24,3
Sarabia,16,10050,24,3
L.Paquetá,16,10050,24,3
Aït-Nouri,15,10050,24,3
Højlund,15,10050,24,3
Mudryk,15,10050,24,3
Patterson,14,10050,24,3
Roberts,14,10050,24,3
Bentley,14,10050,24,3
Diop,14,10050,24,3
Johnson,14,10050,24,3
Ndombele,14,10050,24,3
Foderingham,13,10050,24,3
Spence,13,10050,24,3
Coufal,13,10050,24,3
Iwobi,13,10050,24,3
Kerkez,13,10050,24,3
Ream,13,10050,24,3
Ings,13,10050,24,3
Scarlett,13,10050,24,3
Moore,13,10050,24,3
Dennis,13,10050,24,3
Kluivert,12,10050,24,3
C.Richards,12,10050,24,3
Vigouroux,12,10050,24,3
Hall,12,10050,24,3
J.Ayew,12,10050,24,3
Reed,12,10050,24,3
Adingra,12,10050,24,3
Mateta,11,10050,24,3
Kilman,11,10050,24,3
Danjuma,11,10050,24,3
Caicedo,11,10050,24,3
Muric,10,10050,24,3
Šarkić,10,10050,24,3
Ekdal,10,10050,24,3
Collins,10,10050,24,3
Kelleher,10,10050,24,3
Livramento,10,10050,24,3
Aina,10,10050,24,3
Ahmedhodžić,10,10050,24,3
Antony,10,10050,24,3
Bassey,10,10050,24,3
Mount,9,10050,24,3
Bissouma,9,10050,24,3
Burstow,9,10050,24,3
Balcombe,9,10050,24,3
Lascelles,9,10050,24,3
Doherty,8,10050,24,3
Brownhill,8,10050,24,3
A.Davies,8,10050,24,3
Egan-Riley,8,10050,24,3
Davies,8,10050,24,3
A.Doucoure,8,10050,24,3
A.Murphy,8,10050,24,3
Dier,8,10050,24,3
Austin,8,10050,24,3
Mykolenko,7,10050,24,3
Giles,7,10050,24,3
Senesi,7,10050,24,3
Willian,7,10050,24,3
Lloris,7,10050,24,3
Maguire,7,10050,24,3
Foster,7,10050,24,3
Travers,7,10050,24,3
Lerma,7,10050,24,3
Webster,7,10050,24,3
Gallagher,6,10050,24,3
Matheus N.,6,10050,24,3
Diego Carlos,6,10050,24,3
Dawson,6,10050,24,3
Ward,6,10050,24,3
Hennessey,6,10050,24,3
Egan,6,10050,24,3
Boubacar Traore,5,10050,24,3
Cucurella,5,10050,24,3
Heaton,5,10050,24,3
Palmer,5,10050,24,3
Tielemans,5,10050,24,3
Pellistri,5,10050,24,3
Targett,5,10050,24,3
Surridge,5,10050,24,3
Solomon,5,10050,24,3
Eriksen,5,10050,24,3
Rodriguez,5,10050,24,3
Hill,5,10050,24,3
De Cordova-Reid,5,10050,24,3
Whiteman,5,10050,24,3
McGill,5,10050,24,3
Karius,5,10050,24,3
Adrián,5,10050,24,3
Kaminski,5,10050,24,3
Yarmolyuk,4,10050,24,3
T.Bénie,4,10050,24,3
Carson,4,10050,24,3
Alex Moreno,4,10050,24,3
Franchi,4,10050,24,3
Matthews,4,10050,24,3
Ahamada,4,10050,24,3
Simms,4,10050,24,3
Berge,4,10050,24,3
Joelinton,4,10050,24,3
Henderson,4,10050,24,3
Watson,4,10050,24,3
Igor,4,10050,24,3
Schade,4,10050,24,3
Arrizabalaga,4,10050,24,3
Keane,4,10050,24,3
Zaroury,3,10050,24,3
Potts,3,10050,24,3
Dummett,3,10050,24,3
Lo Celso,3,10050,24,3
Kongolo,3,10050,24,3
De Bruyne,3,10050,24,3
Steffen,3,10050,24,3
Fábio Silva,3,10050,24,3
Lockyer,3,10050,24,3
Barkley,3,10050,24,3
Williams,3,10050,24,3
Pereira,3,10050,24,3
Watts,3,10050,24,3
Mitrović,3,10050,24,3
Thomas,3,10050,24,3
Gray,3,10050,24,3
Nkunku,3,10050,24,3
Schlupp,2,10050,24,3
André Gomes,2,10050,24,3
Zanka,2,10050,24,3
Aarons,2,10050,24,3
Veliz,2,10050,24,3
Boly,2,10050,24,3
Brooks,2,10050,24,3
Andrey,2,10050,24,3
Shea,2,10050,24,3
Shoretire,2,10050,24,3
B.Williams,2,10050,24,3
Amdouni,2,10050,24,3
Y. Chermiti,2,10050,24,3
Coleman,2,10050,24,3
Slonina,2,10050,24,3
Buonanotte,2,10050,24,3
Dasilva,2,10050,24,3
Tomiyasu,2,10050,24,3
Danilo,2,10050,24,3
Alzate,2,10050,24,3
Tavares,2,10050,24,3
Willock,2,10050,24,3
Sánchez,2,10050,24,3
Bueno,2,10050,24,3
Longstaff,2,10050,24,3
O.Dango,2,10050,24,3
Reguilón,2,10050,24,3
Hause,2,10050,24,3
Gudmundsson,2,10050,24,3
