Player,Count,Entries Number,Season,Gameweek
Haaland,10002,10050,24,5
Saka,8820,10050,24,5
Estupiñan,8383,10050,24,5
Salah,6549,10050,24,5
Mbeumo,6132,10050,24,5
J.Alvarez,5455,10050,24,5
Gusto,4967,10050,24,5
Saliba,4368,10050,24,5
Areola,4308,10050,24,5
Mitoma,4261,10050,24,5
Udogie,3755,10050,24,5
Maddison,3495,10050,24,5
Cash,3442,10050,24,5
Turner,3193,10050,24,5
Chilwell,2753,10050,24,5
Rashford,2736,10050,24,5
Diaby,2641,10050,24,5
Sterling,2366,10050,24,5
Botman,2323,10050,24,5
Sanchez,2224,10050,24,5
Leno,1945,10050,24,5
Onana,1899,10050,24,5
Baldock,1714,10050,24,5
Son,1708,10050,24,5
Watkins,1680,10050,24,5
Mubama,1373,10050,24,5
João Pedro,1326,10050,24,5
B.Fernandes,1257,10050,24,5
Archer,1238,10050,24,5
Wissa,1203,10050,24,5
Ødegaard,1185,10050,24,5
Ederson M.,1118,10050,24,5
Henry,1106,10050,24,5
Foden,1105,10050,24,5
N.Jackson,1101,10050,24,5
Romero,1058,10050,24,5
Isak,1018,10050,24,5
Edouard,998,10050,24,5
Kaboré,963,10050,24,5
Colwill,949,10050,24,5
Trippier,928,10050,24,5
Walker,840,10050,24,5
Pedro Porro,837,10050,24,5
Akanji,824,10050,24,5
Ramsdale,818,10050,24,5
Eze,792,10050,24,5
Bowen,791,10050,24,5
Pickford,781,10050,24,5
Flekken,781,10050,24,5
Gabriel,768,10050,24,5
Bell,750,10050,24,5
Ward-Prowse,732,10050,24,5
March,686,10050,24,5
Beyer,608,10050,24,5
White,594,10050,24,5
Alexander-Arnold,565,10050,24,5
Awoniyi,539,10050,24,5
Ferguson,533,10050,24,5
Digne,524,10050,24,5
Aké,512,10050,24,5
Semenyo,444,10050,24,5
Robertson,440,10050,24,5
Andersen,435,10050,24,5
Steele,430,10050,24,5
Vicario,428,10050,24,5
Darwin,418,10050,24,5
Luis Díaz,410,10050,24,5
Disasi,401,10050,24,5
Martinez,385,10050,24,5
Nketiah,374,10050,24,5
Gvardiol,364,10050,24,5
Morris,327,10050,24,5
Anderson,321,10050,24,5
Rodrigo,317,10050,24,5
Johnstone,310,10050,24,5
Osula,304,10050,24,5
A.Becker,299,10050,24,5
Lamptey,297,10050,24,5
Martinelli,294,10050,24,5
Pope,277,10050,24,5
Burn,270,10050,24,5
Wan-Bissaka,258,10050,24,5
Rúben,253,10050,24,5
Sarr,246,10050,24,5
Pau,240,10050,24,5
McAtee,231,10050,24,5
Pinnock,230,10050,24,5
Zinchenko,226,10050,24,5
Kulusevski,218,10050,24,5
Szoboszlai,215,10050,24,5
Gordon,209,10050,24,5
Schär,208,10050,24,5
Andreas,199,10050,24,5
Chukwuemeka,182,10050,24,5
Shaw,176,10050,24,5
Raúl,173,10050,24,5
Antonio,147,10050,24,5
Diogo J.,146,10050,24,5
Ui-jo,144,10050,24,5
Aurier,144,10050,24,5
Stones,130,10050,24,5
Vinícius,130,10050,24,5
Ream,128,10050,24,5
T.Silva,126,10050,24,5
Gibbs-White,124,10050,24,5
Enzo,124,10050,24,5
Forster,121,10050,24,5
Douglas Luiz,118,10050,24,5
Guéhi,113,10050,24,5
Garnacho,113,10050,24,5
Van Hecke,111,10050,24,5
Nakamba,111,10050,24,5
Van de Ven,105,10050,24,5
Højlund,105,10050,24,5
G.Jesus,99,10050,24,5
Bailey,99,10050,24,5
Solanke,98,10050,24,5
Gross,97,10050,24,5
Fabianski,93,10050,24,5
Almirón,89,10050,24,5
Robinson,89,10050,24,5
Tarkowski,83,10050,24,5
Bernardo,83,10050,24,5
Foster,82,10050,24,5
Rice,79,10050,24,5
Basham,77,10050,24,5
Neto,73,10050,24,5
Zouma,73,10050,24,5
Baptiste,72,10050,24,5
Mitchell,72,10050,24,5
Richarlison,68,10050,24,5
Sergio Gómez,66,10050,24,5
Ortega Moreno,65,10050,24,5
Barnes,65,10050,24,5
Muniz,64,10050,24,5
Wilson,64,10050,24,5
Woodrow,61,10050,24,5
Al-Dakhil,61,10050,24,5
Konsa,60,10050,24,5
Emerson,60,10050,24,5
Mee,58,10050,24,5
Tete,57,10050,24,5
Lukić,56,10050,24,5
Mings,53,10050,24,5
James,50,10050,24,5
Holgate,49,10050,24,5
Raya,47,10050,24,5
Adebayo,47,10050,24,5
Dunk,47,10050,24,5
Enciso,44,10050,24,5
Grealish,43,10050,24,5
J.Virginia,43,10050,24,5
Mengi,42,10050,24,5
Verbruggen,41,10050,24,5
José Sá,41,10050,24,5
Taylor,41,10050,24,5
Trusty,40,10050,24,5
Balogun,40,10050,24,5
Chambers,37,10050,24,5
Elanga,37,10050,24,5
Whitworth,36,10050,24,5
Cunha,36,10050,24,5
Boly,36,10050,24,5
Maupay,36,10050,24,5
Mac Allister,35,10050,24,5
Branthwaite,35,10050,24,5
Trafford,35,10050,24,5
R.Lewis,35,10050,24,5
Rodák,34,10050,24,5
Tonali,32,10050,24,5
Young,32,10050,24,5
E.Royal,32,10050,24,5
Jensen,32,10050,24,5
Strakosha,29,10050,24,5
Dubravka,29,10050,24,5
Casemiro,27,10050,24,5
Konaté,27,10050,24,5
R.Varane,27,10050,24,5
Castagne,26,10050,24,5
Olsen,25,10050,24,5
Souček,25,10050,24,5
Virgil,24,10050,24,5
L.Paquetá,23,10050,24,5
Macey,23,10050,24,5
Kilman,23,10050,24,5
Reed,22,10050,24,5
Gakpo,22,10050,24,5
Schade,22,10050,24,5
Hickey,22,10050,24,5
Diop,22,10050,24,5
Tomkins,21,10050,24,5
Dalot,21,10050,24,5
Perišić,21,10050,24,5
Reguilón,21,10050,24,5
C.Richards,20,10050,24,5
N.Aguerd,20,10050,24,5
Trossard,20,10050,24,5
Matip,19,10050,24,5
Kovačić,19,10050,24,5
Zeqiri,19,10050,24,5
Caicedo,19,10050,24,5
Yarmolyuk,19,10050,24,5
Collins,19,10050,24,5
Veltman,18,10050,24,5
Pepple,18,10050,24,5
Gomez,18,10050,24,5
Solomon,18,10050,24,5
Coufal,17,10050,24,5
Tavares,17,10050,24,5
Muskwe,17,10050,24,5
Mateta,16,10050,24,5
Shoretire,16,10050,24,5
Bruno G.,16,10050,24,5
McGinn,16,10050,24,5
Wood,16,10050,24,5
De Cordova-Reid,16,10050,24,5
Guaita,15,10050,24,5
Beto,15,10050,24,5
Simms,14,10050,24,5
Vigouroux,14,10050,24,5
Foderingham,14,10050,24,5
J.Palhinha,14,10050,24,5
Bolla,14,10050,24,5
Egan-Riley,14,10050,24,5
Johnson,14,10050,24,5
Randolph,14,10050,24,5
Kaminski,13,10050,24,5
Kelleher,13,10050,24,5
Bentley,13,10050,24,5
Doku,13,10050,24,5
Šarkić,12,10050,24,5
Ndombele,12,10050,24,5
Mbabu,12,10050,24,5
Kluivert,12,10050,24,5
Scarlett,12,10050,24,5
J.Timber,12,10050,24,5
Dennis,12,10050,24,5
Pellistri,12,10050,24,5
Kerkez,11,10050,24,5
Amissah,11,10050,24,5
King,11,10050,24,5
Burstow,11,10050,24,5
Surridge,11,10050,24,5
Palmer,11,10050,24,5
Balcombe,11,10050,24,5
Sarabia,10,10050,24,5
Brownhill,10,10050,24,5
Tanganga,10,10050,24,5
Ekdal,10,10050,24,5
Kalajdžić,10,10050,24,5
Adingra,10,10050,24,5
Amdouni,9,10050,24,5
Giles,9,10050,24,5
Ahamada,9,10050,24,5
Ansu Fati,9,10050,24,5
Hall,9,10050,24,5
Iwobi,9,10050,24,5
Barkley,9,10050,24,5
Joelinton,8,10050,24,5
Roberts,8,10050,24,5
Benrahma,8,10050,24,5
Eriksen,8,10050,24,5
Ugochukwu,8,10050,24,5
Bissouma,8,10050,24,5
Aït-Nouri,8,10050,24,5
Ahmedhodžić,8,10050,24,5
Ward,8,10050,24,5
Spence,8,10050,24,5
Cresswell,8,10050,24,5
Karius,7,10050,24,5
A.Murphy,7,10050,24,5
Brooks,7,10050,24,5
Danjuma,7,10050,24,5
Hamer,7,10050,24,5
Travers,7,10050,24,5
Matheus N.,7,10050,24,5
A.Davies,7,10050,24,5
Thomas,7,10050,24,5
Welbeck,7,10050,24,5
Williams,7,10050,24,5
Lascelles,7,10050,24,5
Kudus,7,10050,24,5
Henderson,7,10050,24,5
Hennessey,7,10050,24,5
Bassey,6,10050,24,5
Alzate,6,10050,24,5
Moore,6,10050,24,5
Webster,6,10050,24,5
Lerma,6,10050,24,5
Livramento,6,10050,24,5
Hudson-Odoi,6,10050,24,5
Whiteman,6,10050,24,5
Dier,6,10050,24,5
Franchi,6,10050,24,5
Steffen,6,10050,24,5
Muric,6,10050,24,5
Billing,6,10050,24,5
J.Ayew,6,10050,24,5
Cucurella,5,10050,24,5
Mudryk,5,10050,24,5
Austin,5,10050,24,5
Berge,5,10050,24,5
Ajer,5,10050,24,5
N.Semedo,5,10050,24,5
Quansah,5,10050,24,5
Boubacar Traore,5,10050,24,5
Davies,5,10050,24,5
Patterson,5,10050,24,5
Chong,5,10050,24,5
Dummett,5,10050,24,5
Hill,5,10050,24,5
Aina,5,10050,24,5
Adrián,5,10050,24,5
O'Brien,4,10050,24,5
Tielemans,4,10050,24,5
Tomiyasu,4,10050,24,5
Willian,4,10050,24,5
Ritchie,4,10050,24,5
A.Doucoure,4,10050,24,5
Andrey,4,10050,24,5
McKenna,4,10050,24,5
Agyei,4,10050,24,5
Alex Moreno,4,10050,24,5
Aarons,4,10050,24,5
Calvert-Lewin,4,10050,24,5
Gallagher,4,10050,24,5
Gilmour,4,10050,24,5
Schlupp,4,10050,24,5
Carson,3,10050,24,5
Senesi,3,10050,24,5
Dasilva,3,10050,24,5
Tsimikas,3,10050,24,5
Doherty,3,10050,24,5
Targett,3,10050,24,5
Delcroix,3,10050,24,5
Riedewald,3,10050,24,5
Zych,3,10050,24,5
Egan,3,10050,24,5
Jordão,3,10050,24,5
Origi,3,10050,24,5
Kilkenny,3,10050,24,5
Fernandez,3,10050,24,5
Kiwior,3,10050,24,5
Maguire,3,10050,24,5
Igor,3,10050,24,5
Lockyer,3,10050,24,5
Havertz,3,10050,24,5
Ings,3,10050,24,5
Gray,3,10050,24,5
Nkunku,3,10050,24,5
H.Bueno,3,10050,24,5
Cédric,2,10050,24,5
Biancone,2,10050,24,5
Willock,2,10050,24,5
Lloris,2,10050,24,5
Hause,2,10050,24,5
Watson,2,10050,24,5
Coulibaly,2,10050,24,5
Churlinov,2,10050,24,5
Anthony,2,10050,24,5
J.Murphy,2,10050,24,5
Mount,2,10050,24,5
Goode,2,10050,24,5
Lonergan,2,10050,24,5
Mitrović,2,10050,24,5
Burke,2,10050,24,5
Phillips,2,10050,24,5
Hackford,2,10050,24,5
Hamed Traorè,2,10050,24,5
Heaton,2,10050,24,5
Kongolo,2,10050,24,5
McGill,2,10050,24,5
Rodriguez,2,10050,24,5
Philogene,2,10050,24,5
Kamara,2,10050,24,5
Duran,2,10050,24,5
B.Williams,2,10050,24,5
Evans,2,10050,24,5
Potts,2,10050,24,5
P.Fornals,2,10050,24,5
Madueke,2,10050,24,5
Doughty,2,10050,24,5
Doak,2,10050,24,5
Zaroury,2,10050,24,5
Bech,2,10050,24,5
André Gomes,2,10050,24,5
Hee Chan,2,10050,24,5
Y. Chermiti,2,10050,24,5
De Fougerolles,2,10050,24,5
Ogbene,2,10050,24,5
Obafemi,2,10050,24,5
Worrall,2,10050,24,5
De Bruyne,2,10050,24,5
Dawson,2,10050,24,5
O'Shea,2,10050,24,5
M.Elneny,1,10050,24,5
Antony,1,10050,24,5
Hodge,1,10050,24,5
Hoever,1,10050,24,5
Arrizabalaga,1,10050,24,5
Arter,1,10050,24,5
Undav,1,10050,24,5
Pereira,1,10050,24,5
Lukaku,1,10050,24,5
Vlašić,1,10050,24,5
Keane,1,10050,24,5
Ziyech,1,10050,24,5
Adama,1,10050,24,5
Zaniolo,1,10050,24,5
Zabarnyi,1,10050,24,5
Koleosho,1,10050,24,5
J.Ramsey,1,10050,24,5
Iroegbunam,1,10050,24,5
Lallana,1,10050,24,5
Larouci,1,10050,24,5
Lenglet,1,10050,24,5
Lewis-Potter,1,10050,24,5
Lo Celso,1,10050,24,5
Watts,1,10050,24,5
Amad,1,10050,24,5
Longstaff,1,10050,24,5
Lowe,1,10050,24,5
Bailly,1,10050,24,5
T.Bénie,1,10050,24,5
Manquillo,1,10050,24,5
Olise,1,10050,24,5
G.Montiel,1,10050,24,5
Fábio Silva,1,10050,24,5
D.D.Fofana,1,10050,24,5
Rúnarsson,1,10050,24,5
Dahoud,1,10050,24,5
Norwood,1,10050,24,5
Nørgaard,1,10050,24,5
O.Dango,1,10050,24,5
Deivid,1,10050,24,5
Freuler,1,10050,24,5
G.Scarpa,1,10050,24,5
Dervişoğlu,1,10050,24,5
Diego Carlos,1,10050,24,5
Francis-Clarke,1,10050,24,5
Rak-Sakyi,1,10050,24,5
Radu,1,10050,24,5
Jones,1,10050,24,5
Powell,1,10050,24,5
Plange,1,10050,24,5
Ebiowei,1,10050,24,5
Cox,1,10050,24,5
Scherpen,1,10050,24,5
Marquinhos,1,10050,24,5
Sánchez,1,10050,24,5
Marsh,1,10050,24,5
Martial,1,10050,24,5
Hein,1,10050,24,5
Benson,1,10050,24,5
Hayden,1,10050,24,5
Matthews,1,10050,24,5
Mbe Soh,1,10050,24,5
Hannibal,1,10050,24,5
McBurnie,1,10050,24,5
McNally,1,10050,24,5
Gillespie,1,10050,24,5
Broja,1,10050,24,5
Buonanotte,1,10050,24,5
Moder,1,10050,24,5
Canós,1,10050,24,5
Shea,1,10050,24,5
Clyne,1,10050,24,5
Godfrey,1,10050,24,5
Coleman,1,10050,24,5
Connolly,1,10050,24,5
Dräger,1,10050,24,5
