Player,Count,Entries Number,Season,Gameweek
Haaland,9944,10050,24,26
Saka,9810,10050,24,26
Watkins,9730,10050,24,26
Foden,8892,10050,24,26
Gabriel,7756,10050,24,26
Areola,7327,10050,24,26
Palmer,6496,10050,24,26
Solanke,5758,10050,24,26
Dubravka,5137,10050,24,26
Hee Chan,5020,10050,24,26
Estupiñan,3752,10050,24,26
Richarlison,3263,10050,24,26
Saliba,3238,10050,24,26
Pedro Porro,3016,10050,24,26
Aké,2852,10050,24,26
Walker,2757,10050,24,26
Taylor,2591,10050,24,26
Virgil,2351,10050,24,26
Gordon,2241,10050,24,26
Bowen,2184,10050,24,26
Trippier,2077,10050,24,26
De Bruyne,1915,10050,24,26
Doughty,1724,10050,24,26
Gross,1716,10050,24,26
Branthwaite,1645,10050,24,26
Neto,1628,10050,24,26
Garnacho,1525,10050,24,26
Douglas Luiz,1507,10050,24,26
Darwin,1365,10050,24,26
Turner,1342,10050,24,26
Toney,1255,10050,24,26
Pau,1127,10050,24,26
Gusto,1120,10050,24,26
J.Alvarez,979,10050,24,26
Raya,932,10050,24,26
Bradley,928,10050,24,26
Kelleher,804,10050,24,26
Alex Moreno,788,10050,24,26
Senesi,715,10050,24,26
Reguilón,711,10050,24,26
Aït-Nouri,627,10050,24,26
Van Hecke,611,10050,24,26
Leno,606,10050,24,26
Ederson M.,586,10050,24,26
Dalot,572,10050,24,26
Luis Díaz,558,10050,24,26
Maguire,552,10050,24,26
Martinez,520,10050,24,26
Ødegaard,515,10050,24,26
Udogie,477,10050,24,26
Diogo J.,475,10050,24,26
Pickford,459,10050,24,26
Bailey,458,10050,24,26
Salah,455,10050,24,26
Cash,452,10050,24,26
Konsa,432,10050,24,26
Lamptey,408,10050,24,26
Flekken,394,10050,24,26
Burn,387,10050,24,26
Zinchenko,363,10050,24,26
Lascelles,359,10050,24,26
B.Fernandes,338,10050,24,26
Archer,336,10050,24,26
Robertson,318,10050,24,26
Botman,284,10050,24,26
Son,274,10050,24,26
Kilman,274,10050,24,26
Baldock,268,10050,24,26
Kaboré,263,10050,24,26
Colwill,253,10050,24,26
Dunk,243,10050,24,26
Andersen,228,10050,24,26
Bell,212,10050,24,26
Kaminski,204,10050,24,26
Schär,197,10050,24,26
Mitchell,197,10050,24,26
Rashford,195,10050,24,26
A.Becker,191,10050,24,26
Emerson,190,10050,24,26
White,189,10050,24,26
Gomez,182,10050,24,26
José Sá,180,10050,24,26
Rúben,176,10050,24,26
Alexander-Arnold,174,10050,24,26
Mykolenko,172,10050,24,26
Dawson,161,10050,24,26
Adebayo,153,10050,24,26
Barkley,143,10050,24,26
Strakosha,141,10050,24,26
Onana,141,10050,24,26
Robinson,140,10050,24,26
Kudus,139,10050,24,26
Tarkowski,137,10050,24,26
Adingra,133,10050,24,26
Guéhi,125,10050,24,26
Johnstone,125,10050,24,26
Petrović,123,10050,24,26
Coufal,121,10050,24,26
Højlund,114,10050,24,26
C.Richards,104,10050,24,26
Livramento,89,10050,24,26
Konaté,86,10050,24,26
Ward-Prowse,82,10050,24,26
Martinelli,82,10050,24,26
Mengi,80,10050,24,26
Al-Dakhil,80,10050,24,26
Mubama,79,10050,24,26
João Pedro,79,10050,24,26
Morris,73,10050,24,26
Castagne,72,10050,24,26
Pinnock,70,10050,24,26
McAtee,68,10050,24,26
N.Semedo,66,10050,24,26
Beyer,63,10050,24,26
Sanchez,59,10050,24,26
Akanji,57,10050,24,26
Trusty,56,10050,24,26
Rodrigo,55,10050,24,26
Digne,54,10050,24,26
Mateta,51,10050,24,26
Tsimikas,49,10050,24,26
Sarabia,48,10050,24,26
Doku,48,10050,24,26
Muniz,42,10050,24,26
Chukwuemeka,42,10050,24,26
Steele,41,10050,24,26
Diego Carlos,40,10050,24,26
Vicario,40,10050,24,26
Maddison,38,10050,24,26
Stones,36,10050,24,26
Mitoma,34,10050,24,26
Andreas,32,10050,24,26
Kiwior,31,10050,24,26
Muñoz,31,10050,24,26
Bernardo,31,10050,24,26
Semenyo,30,10050,24,26
Cunha,29,10050,24,26
Welbeck,28,10050,24,26
Van de Ven,27,10050,24,26
Gvardiol,26,10050,24,26
Gibbs-White,26,10050,24,26
Toti,25,10050,24,26
Anderson,24,10050,24,26
Bentley,24,10050,24,26
Maupay,24,10050,24,26
Evans,23,10050,24,26
Trossard,22,10050,24,26
Trafford,22,10050,24,26
Henderson,22,10050,24,26
Tavernier,21,10050,24,26
Souček,21,10050,24,26
J.Virginia,20,10050,24,26
Eze,20,10050,24,26
Fabianski,20,10050,24,26
Lenglet,20,10050,24,26
Elanga,19,10050,24,26
Zabarnyi,17,10050,24,26
Mee,17,10050,24,26
Mainoo,16,10050,24,26
Zouma,16,10050,24,26
Forster,16,10050,24,26
Osula,16,10050,24,26
Sarr,16,10050,24,26
Chambers,15,10050,24,26
Romero,15,10050,24,26
Hudson-Odoi,15,10050,24,26
Agyei,14,10050,24,26
J.Ayew,13,10050,24,26
McTominay,11,10050,24,26
Kluivert,10,10050,24,26
Verbruggen,10,10050,24,26
D.D.Fofana,10,10050,24,26
Edouard,9,10050,24,26
Tosin,8,10050,24,26
Diaby,8,10050,24,26
R.Varane,7,10050,24,26
Ferguson,7,10050,24,26
Ortega Moreno,7,10050,24,26
Baptiste,7,10050,24,26
Rodák,7,10050,24,26
Miley,6,10050,24,26
Assignon,6,10050,24,26
Shaw,5,10050,24,26
Woodrow,5,10050,24,26
Wissa,5,10050,24,26
Mac Allister,5,10050,24,26
Osho,5,10050,24,26
Whitworth,5,10050,24,26
Ahamada,5,10050,24,26
Collins,5,10050,24,26
Nakamba,5,10050,24,26
Rice,5,10050,24,26
Elliott,5,10050,24,26
Jensen,5,10050,24,26
Johnson,5,10050,24,26
João Gomes,5,10050,24,26
Iwobi,4,10050,24,26
Longstaff,4,10050,24,26
Calvert-Lewin,4,10050,24,26
Wood,4,10050,24,26
Amissah,4,10050,24,26
Sergio Gómez,4,10050,24,26
T.Silva,4,10050,24,26
Lewis-Potter,4,10050,24,26
Awoniyi,4,10050,24,26
McGinn,4,10050,24,26
Broja,4,10050,24,26
Willian,4,10050,24,26
Olsen,4,10050,24,26
Franchi,4,10050,24,26
Disasi,4,10050,24,26
Sterling,3,10050,24,26
Havertz,3,10050,24,26
Hinshelwood,3,10050,24,26
Egan-Riley,3,10050,24,26
Toffolo,3,10050,24,26
J.Murphy,3,10050,24,26
B.Badiashile,3,10050,24,26
Brownhill,3,10050,24,26
Bruno G.,3,10050,24,26
A.Doucoure,3,10050,24,26
Olise,3,10050,24,26
