Player,Count,Entries Number,Season,Gameweek
Son,9964,10050,24,29
Watkins,9765,10050,24,29
Doughty,9453,10050,24,29
Bowen,9100,10050,24,29
Toney,8833,10050,24,29
Maddison,8576,10050,24,29
Pedro Porro,7669,10050,24,29
Morris,7053,10050,24,29
Flekken,6485,10050,24,29
Reguilón,5879,10050,24,29
Areola,4943,10050,24,29
Gibbs-White,3650,10050,24,29
Bailey,3335,10050,24,29
Kudus,3231,10050,24,29
Elanga,2340,10050,24,29
Douglas Luiz,2340,10050,24,29
Gabriel,2240,10050,24,29
Williams,2162,10050,24,29
Saka,2156,10050,24,29
Coufal,2010,10050,24,29
Kaminski,1918,10050,24,29
Palmer,1789,10050,24,29
Robinson,1555,10050,24,29
Udogie,1540,10050,24,29
Cash,1486,10050,24,29
Sels,1392,10050,24,29
Roerslev,1325,10050,24,29
Taylor,1190,10050,24,29
Solanke,1142,10050,24,29
Dubravka,1103,10050,24,29
Martinez,1070,10050,24,29
Alex Moreno,1029,10050,24,29
Toffolo,1022,10050,24,29
Pau,1019,10050,24,29
Leno,979,10050,24,29
Haaland,947,10050,24,29
Muniz,908,10050,24,29
Konsa,905,10050,24,29
Foden,875,10050,24,29
Murillo,865,10050,24,29
Neto,845,10050,24,29
Digne,818,10050,24,29
Barkley,787,10050,24,29
Zabarnyi,683,10050,24,29
Saliba,637,10050,24,29
Collins,630,10050,24,29
Wissa,477,10050,24,29
Castagne,399,10050,24,29
Wood,379,10050,24,29
L.Paquetá,378,10050,24,29
D.D.Fofana,341,10050,24,29
Turner,335,10050,24,29
Virgil,323,10050,24,29
Kaboré,310,10050,24,29
Kelleher,290,10050,24,29
Estupiñan,284,10050,24,29
Romero,281,10050,24,29
Burke,261,10050,24,29
Gusto,260,10050,24,29
Branthwaite,255,10050,24,29
Aké,237,10050,24,29
Bradley,229,10050,24,29
Richarlison,223,10050,24,29
Cresswell,216,10050,24,29
Walker,214,10050,24,29
Zouma,199,10050,24,29
Vitinho,192,10050,24,29
Trafford,187,10050,24,29
Iwobi,177,10050,24,29
Raya,172,10050,24,29
Gordon,161,10050,24,29
Kulusevski,157,10050,24,29
Emerson,143,10050,24,29
Mengi,140,10050,24,29
Ajer,139,10050,24,29
Assignon,137,10050,24,29
Bassey,135,10050,24,29
Awoniyi,122,10050,24,29
Kerkez,118,10050,24,29
Garnacho,114,10050,24,29
Trippier,113,10050,24,29
Salah,107,10050,24,29
Johnson,104,10050,24,29
Aït-Nouri,91,10050,24,29
Ward-Prowse,91,10050,24,29
Van Hecke,87,10050,24,29
O'Shea,86,10050,24,29
White,85,10050,24,29
Burn,76,10050,24,29
Chong,74,10050,24,29
Gross,72,10050,24,29
Hudson-Odoi,67,10050,24,29
Ederson M.,64,10050,24,29
Vicario,64,10050,24,29
Senesi,62,10050,24,29
Diaby,62,10050,24,29
Pickford,57,10050,24,29
Lamptey,57,10050,24,29
Boly,56,10050,24,29
Luis Díaz,52,10050,24,29
Dalot,49,10050,24,29
Botman,47,10050,24,29
Schär,45,10050,24,29
Baldock,42,10050,24,29
Robertson,42,10050,24,29
Petrović,41,10050,24,29
Van de Ven,40,10050,24,29
Maguire,40,10050,24,29
Bell,39,10050,24,29
Mitchell,34,10050,24,29
Lascelles,34,10050,24,29
A.Becker,34,10050,24,29
Darwin,34,10050,24,29
Werner,33,10050,24,29
Hee Chan,31,10050,24,29
Onana,29,10050,24,29
Mavropanos,29,10050,24,29
Kiwior,29,10050,24,29
Duran,26,10050,24,29
Semenyo,24,10050,24,29
Smith,23,10050,24,29
Gomez,23,10050,24,29
Dunk,22,10050,24,29
Ortega Moreno,22,10050,24,29
Strakosha,22,10050,24,29
Andersen,21,10050,24,29
Andreas,21,10050,24,29
Mykolenko,20,10050,24,29
Kilman,19,10050,24,29
Tavernier,18,10050,24,29
Lenglet,17,10050,24,29
De Bruyne,17,10050,24,29
Ødegaard,16,10050,24,29
Ogbene,15,10050,24,29
Alexander-Arnold,15,10050,24,29
C.Richards,15,10050,24,29
Drăgușin,15,10050,24,29
Mbeumo,15,10050,24,29
Sanchez,14,10050,24,29
Zinchenko,14,10050,24,29
Tosin,14,10050,24,29
Tarkowski,14,10050,24,29
Colwill,13,10050,24,29
Wilson,13,10050,24,29
J.Alvarez,13,10050,24,29
Beyer,13,10050,24,29
Niakhaté,13,10050,24,29
Odysseas,13,10050,24,29
Guéhi,11,10050,24,29
Jensen,11,10050,24,29
N.Aguerd,11,10050,24,29
Ream,11,10050,24,29
Omobamidele,10,10050,24,29
Al-Dakhil,10,10050,24,29
Konaté,10,10050,24,29
Trusty,10,10050,24,29
Livramento,9,10050,24,29
B.Fernandes,9,10050,24,29
Chambers,8,10050,24,29
Tsimikas,8,10050,24,29
Fabianski,7,10050,24,29
Diego Carlos,7,10050,24,29
Havertz,7,10050,24,29
Kluivert,7,10050,24,29
Souček,7,10050,24,29
N.Semedo,6,10050,24,29
Willian,6,10050,24,29
Steele,6,10050,24,29
Archer,6,10050,24,29
Johnstone,6,10050,24,29
Odobert,6,10050,24,29
Origi,5,10050,24,29
Akanji,5,10050,24,29
McAtee,5,10050,24,29
Rúben,5,10050,24,29
Ekdal,5,10050,24,29
Sergio Gómez,4,10050,24,29
Stones,4,10050,24,29
Rodák,4,10050,24,29
Antonio,4,10050,24,29
Chukwuemeka,4,10050,24,29
Delcroix,4,10050,24,29
Pinnock,4,10050,24,29
Gvardiol,4,10050,24,29
Evans,4,10050,24,29
Mubama,4,10050,24,29
Martinelli,3,10050,24,29
Raúl,3,10050,24,29
Lewis-Potter,3,10050,24,29
Maupay,3,10050,24,29
Dawson,3,10050,24,29
Shea,3,10050,24,29
Rice,3,10050,24,29
Anderson,3,10050,24,29
Altay,3,10050,24,29
Estève,3,10050,24,29
Mac Allister,3,10050,24,29
Brownhill,3,10050,24,29
Aina,3,10050,24,29
Sarr,3,10050,24,29
Felipe,3,10050,24,29
Adingra,3,10050,24,29
Eze,3,10050,24,29
Lockyer,2,10050,24,29
Lukić,2,10050,24,29
Mainoo,2,10050,24,29
Muñoz,2,10050,24,29
Forster,2,10050,24,29
Tete,2,10050,24,29
Toti,2,10050,24,29
João Pedro,2,10050,24,29
José Sá,2,10050,24,29
Whitworth,2,10050,24,29
Ings,2,10050,24,29
Janelt,2,10050,24,29
Zanka,2,10050,24,29
J.Virginia,2,10050,24,29
Hashioka,2,10050,24,29
Isak,2,10050,24,29
Mepham,2,10050,24,29
Diop,2,10050,24,29
Rodrigo,2,10050,24,29
Rashford,2,10050,24,29
Powell,2,10050,24,29
Cédric,2,10050,24,29
Cunha,2,10050,24,29
E.Royal,2,10050,24,29
De Cordova-Reid,2,10050,24,29
Doherty,2,10050,24,29
Doku,2,10050,24,29
Mateta,2,10050,24,29
Sarabia,2,10050,24,29
Osho,2,10050,24,29
Henderson,1,10050,24,29
Hein,1,10050,24,29
Amissah,1,10050,24,29
Amdouni,1,10050,24,29
Adebayo,1,10050,24,29
Mings,1,10050,24,29
Kambwala,1,10050,24,29
Yates,1,10050,24,29
Webster,1,10050,24,29
Woodrow,1,10050,24,29
Verbruggen,1,10050,24,29
Disasi,1,10050,24,29
Ahamada,1,10050,24,29
Agyei,1,10050,24,29
Randolph,1,10050,24,29
Shaw,1,10050,24,29
Kesler-Hayden,1,10050,24,29
Malacia,1,10050,24,29
Martins,1,10050,24,29
Clark,1,10050,24,29
M.Trésor,1,10050,24,29
Coleman,1,10050,24,29
Cullen,1,10050,24,29
Sweet,1,10050,24,29
T.Silva,1,10050,24,29
Tanton,1,10050,24,29
McGill,1,10050,24,29
Lindelof,1,10050,24,29
Biancone,1,10050,24,29
Bernardo,1,10050,24,29
Franchi,1,10050,24,29
Mee,1,10050,24,29
Ballo-Touré,1,10050,24,29
Travers,1,10050,24,29
Fredrick,1,10050,24,29
Acheampong,1,10050,24,29
Krul,1,10050,24,29
Nakamba,1,10050,24,29
