Player,Count,Entries Number,Season,Gameweek
Salah,9789,10050,24,17
Watkins,8229,10050,24,17
Palmer,7394,10050,24,17
Son,7214,10050,24,17
Saka,7085,10050,24,17
Tsimikas,6545,10050,24,17
Areola,6386,10050,24,17
Gordon,5891,10050,24,17
Pedro Porro,5266,10050,24,17
Solanke,4454,10050,24,17
Dubravka,4330,10050,24,17
Haaland,4122,10050,24,17
Saliba,3891,10050,24,17
Trippier,3516,10050,24,17
J.Alvarez,3225,10050,24,17
Archer,3162,10050,24,17
Gabriel,2866,10050,24,17
Bowen,2866,10050,24,17
Lascelles,2398,10050,24,17
Taylor,2168,10050,24,17
Alexander-Arnold,2093,10050,24,17
Zinchenko,1825,10050,24,17
Hee Chan,1824,10050,24,17
Turner,1731,10050,24,17
Leno,1537,10050,24,17
Colwill,1489,10050,24,17
Udogie,1335,10050,24,17
Darwin,1307,10050,24,17
Cash,1228,10050,24,17
Kudus,1184,10050,24,17
Mubama,1097,10050,24,17
Kaboré,1038,10050,24,17
Branthwaite,1000,10050,24,17
Sanchez,990,10050,24,17
Sterling,913,10050,24,17
Pau,804,10050,24,17
Cunha,745,10050,24,17
Isak,694,10050,24,17
Livramento,683,10050,24,17
Maguire,674,10050,24,17
Baldock,669,10050,24,17
Pickford,652,10050,24,17
Kelleher,629,10050,24,17
Foden,613,10050,24,17
Senesi,591,10050,24,17
Lamptey,580,10050,24,17
Mykolenko,573,10050,24,17
Schär,560,10050,24,17
Guéhi,556,10050,24,17
Coufal,548,10050,24,17
Andersen,544,10050,24,17
Walker,541,10050,24,17
Semenyo,520,10050,24,17
Johnstone,516,10050,24,17
Raya,465,10050,24,17
Onana,460,10050,24,17
G.Jesus,444,10050,24,17
Diaby,411,10050,24,17
Dalot,404,10050,24,17
Tarkowski,387,10050,24,17
Martinez,386,10050,24,17
Neto,378,10050,24,17
Digne,352,10050,24,17
Romero,348,10050,24,17
Mitchell,327,10050,24,17
Flekken,326,10050,24,17
Pinnock,321,10050,24,17
João Pedro,316,10050,24,17
Douglas Luiz,309,10050,24,17
Martinelli,305,10050,24,17
Richarlison,297,10050,24,17
Virgil,297,10050,24,17
Mitoma,290,10050,24,17
Ward-Prowse,290,10050,24,17
Adingra,286,10050,24,17
White,268,10050,24,17
Gusto,256,10050,24,17
Raúl,256,10050,24,17
A.Becker,245,10050,24,17
Beyer,236,10050,24,17
Vicario,233,10050,24,17
Akanji,217,10050,24,17
Ødegaard,203,10050,24,17
Ederson M.,202,10050,24,17
Ferguson,197,10050,24,17
Osula,196,10050,24,17
Kulusevski,185,10050,24,17
Morris,173,10050,24,17
Garnacho,170,10050,24,17
Bell,164,10050,24,17
Strakosha,163,10050,24,17
Bernardo,161,10050,24,17
Mengi,152,10050,24,17
Burn,152,10050,24,17
N.Jackson,151,10050,24,17
Konsa,151,10050,24,17
Gross,141,10050,24,17
Edouard,140,10050,24,17
Robinson,139,10050,24,17
Mbeumo,136,10050,24,17
Tavernier,135,10050,24,17
Chukwuemeka,134,10050,24,17
Castagne,133,10050,24,17
Van Hecke,128,10050,24,17
McAtee,122,10050,24,17
Anderson,110,10050,24,17
T.Silva,107,10050,24,17
James,106,10050,24,17
Wissa,105,10050,24,17
Trusty,100,10050,24,17
Souček,99,10050,24,17
A.Doucoure,99,10050,24,17
Bailey,93,10050,24,17
Luis Díaz,90,10050,24,17
Nketiah,88,10050,24,17
Sarr,88,10050,24,17
Mee,87,10050,24,17
Gibbs-White,85,10050,24,17
Nakamba,84,10050,24,17
McTominay,82,10050,24,17
N.Semedo,81,10050,24,17
Zouma,78,10050,24,17
Szoboszlai,77,10050,24,17
Petrovic,71,10050,24,17
Elanga,71,10050,24,17
Bentley,70,10050,24,17
Willian,69,10050,24,17
Andreas,67,10050,24,17
Calvert-Lewin,66,10050,24,17
Doku,64,10050,24,17
Disasi,63,10050,24,17
Wood,60,10050,24,17
Maupay,60,10050,24,17
Rúben,58,10050,24,17
Wilson,58,10050,24,17
Dawson,57,10050,24,17
Almirón,57,10050,24,17
Evans,56,10050,24,17
Kilman,56,10050,24,17
Botman,54,10050,24,17
Ahamada,51,10050,24,17
Kerkez,50,10050,24,17
Emerson,48,10050,24,17
Gvardiol,48,10050,24,17
Aké,46,10050,24,17
Steele,45,10050,24,17
N.Aguerd,43,10050,24,17
Johnson,42,10050,24,17
Diego Carlos,41,10050,24,17
Rice,40,10050,24,17
Aït-Nouri,40,10050,24,17
Al-Dakhil,39,10050,24,17
McGinn,37,10050,24,17
Woodrow,36,10050,24,17
Baptiste,36,10050,24,17
Ortega Moreno,35,10050,24,17
Enzo,34,10050,24,17
B.Fernandes,33,10050,24,17
Kluivert,33,10050,24,17
Trafford,32,10050,24,17
Foster,32,10050,24,17
Fabianski,30,10050,24,17
Konaté,29,10050,24,17
Sergio Gómez,28,10050,24,17
Stones,28,10050,24,17
Forster,27,10050,24,17
Pope,26,10050,24,17
Muniz,26,10050,24,17
J.Virginia,25,10050,24,17
Estupiñan,24,10050,24,17
McNeil,24,10050,24,17
Wan-Bissaka,23,10050,24,17
Shaw,22,10050,24,17
Dunk,22,10050,24,17
Nkunku,21,10050,24,17
Toti,21,10050,24,17
B.Badiashile,21,10050,24,17
Toffolo,19,10050,24,17
C.Richards,19,10050,24,17
Iwobi,19,10050,24,17
Mateta,18,10050,24,17
Grealish,18,10050,24,17
Rodák,18,10050,24,17
Veltman,18,10050,24,17
Reguilón,17,10050,24,17
Eze,17,10050,24,17
Adebayo,17,10050,24,17
L.Paquetá,17,10050,24,17
Rodriguez,16,10050,24,17
Ward,16,10050,24,17
Brownhill,15,10050,24,17
Aina,15,10050,24,17
Burke,15,10050,24,17
Lo Celso,14,10050,24,17
Ui-jo,14,10050,24,17
Davies,14,10050,24,17
Tomiyasu,14,10050,24,17
R.Lewis,14,10050,24,17
Van de Ven,13,10050,24,17
Amdouni,13,10050,24,17
Miley,13,10050,24,17
Olise,12,10050,24,17
Højlund,12,10050,24,17
Olsen,12,10050,24,17
Rodrigo,11,10050,24,17
Alex Moreno,11,10050,24,17
Zabarnyi,11,10050,24,17
Trossard,11,10050,24,17
Pellistri,11,10050,24,17
José Sá,11,10050,24,17
Hannibal,11,10050,24,17
Amissah,11,10050,24,17
Whitworth,10,10050,24,17
Vinícius,10,10050,24,17
Ream,10,10050,24,17
Longstaff,10,10050,24,17
Simms,9,10050,24,17
Broja,9,10050,24,17
Ugochukwu,9,10050,24,17
Lindelof,9,10050,24,17
Yarmoliuk,9,10050,24,17
Smith,7,10050,24,17
Doughty,7,10050,24,17
Gilmour,7,10050,24,17
Billing,7,10050,24,17
Tosin,7,10050,24,17
Chambers,7,10050,24,17
Baleba,7,10050,24,17
Collins,6,10050,24,17
Steffen,6,10050,24,17
Igor,6,10050,24,17
Ekdal,6,10050,24,17
Verbruggen,6,10050,24,17
Joelinton,6,10050,24,17
Aurier,5,10050,24,17
Vigouroux,5,10050,24,17
Tavares,5,10050,24,17
Agyei,5,10050,24,17
Pepple,5,10050,24,17
Lockyer,5,10050,24,17
Jensen,5,10050,24,17
Maddison,5,10050,24,17
J.Ayew,5,10050,24,17
Mudryk,4,10050,24,17
Holgate,4,10050,24,17
Patterson,4,10050,24,17
Hennessey,4,10050,24,17
Randolph,4,10050,24,17
Shoretire,4,10050,24,17
Balogun,4,10050,24,17
Williams,4,10050,24,17
Kalajdžić,4,10050,24,17
Bruno G.,4,10050,24,17
Caicedo,4,10050,24,17
Cairney,4,10050,24,17
Antonio,4,10050,24,17
Boly,4,10050,24,17
Tete,3,10050,24,17
Ramsdale,3,10050,24,17
Cédric,3,10050,24,17
McGill,3,10050,24,17
Reed,3,10050,24,17
Heaton,3,10050,24,17
J.Palhinha,3,10050,24,17
Harrison,3,10050,24,17
H.Bueno,3,10050,24,17
Goode,3,10050,24,17
Ghoddos,3,10050,24,17
Gallagher,3,10050,24,17
Franchi,3,10050,24,17
Egan-Riley,3,10050,24,17
Havertz,3,10050,24,17
Quansah,3,10050,24,17
