Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Ederson,21,28,FUL,MCI,0,6.1,GKP,10.0%,4.0,123.0,2520.0,0.0,1.0,15.0,20.0,0.0,0.0,0.0,2.0,0.0,49.0,3.0,524.0,436.8,10.0,0.0,44.8,4.0,1.0,0.7,20.2,4.4,932454.0,628948.0,1.0,-1.0,28,0.0,0.0,0.0,0.3,5.73,5.43,0.0,0.0,0.01,0.01,0.01,0.2,0.19,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,6.0
Bernardo Silva,21,28,FUL,MCI,0,7.4,MID,1.3%,3.0,71.0,1651.0,2.0,4.0,10.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,4.0,314.0,308.8,344.6,393.0,104.9,3.0,1.0,0.4,9.6,3.4,224331.0,197123.0,-1.0,1.0,21,2.0,3.28,3.28,3.3,13.84,8.7,0.18,0.18,0.18,0.36,0.36,0.75,0.47,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,3.0
Fernandinho,21,28,FUL,MCI,0,5.4,DEF,0.7%,1.6,38.0,788.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,5.0,179.0,134.2,91.9,58.0,28.5,1.6,1.0,0.3,7.0,2.7,62984.0,113812.0,-1.0,1.0,14,0.0,0.63,0.63,0.56,5.45,5.23,0.07,0.07,0.06,0.14,0.14,0.63,0.6,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,1.0
Dias,21,28,FUL,MCI,0,6.1,DEF,25.0%,3.3,121.0,2319.0,1.0,1.0,14.0,15.0,1.0,0.0,0.0,3.0,0.0,0.0,12.0,548.0,536.2,73.2,187.0,79.9,3.3,1.0,0.5,19.8,4.7,2657636.0,777326.0,6.0,-6.0,26,1.0,1.79,1.79,0.04,14.24,14.19,0.07,0.07,0.0,0.07,0.07,0.55,0.55,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,6.0
Sterling,21,28,FUL,MCI,0,11.5,MID,8.8%,2.7,132.0,2057.0,9.0,7.0,12.0,16.0,0.0,0.0,1.0,2.0,0.0,0.0,10.0,401.0,574.2,472.6,1155.0,220.1,2.7,1.0,0.2,11.5,5.3,2302117.0,1919892.0,0.0,0.0,25,9.0,10.34,9.58,5.09,20.96,10.34,0.45,0.42,0.22,0.67,0.64,0.91,0.45,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,0.0
Cancelo,21,28,FUL,MCI,0,6.2,DEF,23.3%,2.3,110.0,1856.0,1.0,2.0,12.0,11.0,0.0,0.0,0.0,4.0,0.0,0.0,13.0,473.0,422.2,551.7,328.0,130.3,2.3,1.0,0.4,17.7,5.0,2831055.0,1115175.0,7.0,-7.0,22,1.0,1.61,1.61,3.97,15.03,12.05,0.08,0.08,0.19,0.27,0.27,0.73,0.58,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,12.0
De Bruyne,21,28,FUL,MCI,0,11.9,MID,18.4%,4.3,125.0,1818.0,5.0,11.0,10.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,17.0,492.0,675.0,1033.5,886.0,259.6,4.3,3.0,0.4,10.5,5.4,4903199.0,5449582.0,4.0,-4.0,23,3.0,9.82,7.53,9.45,19.83,9.96,0.48,0.37,0.47,0.95,0.84,0.98,0.49,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,0.0
Gündogan,21,28,FUL,MCI,0,6.2,MID,39.0%,5.4,142.0,1739.0,12.0,3.0,12.0,9.0,0.0,0.0,1.0,0.0,0.0,0.0,21.0,547.0,656.6,544.0,609.0,181.2,5.4,6.0,0.9,22.9,6.2,3857863.0,816409.0,7.0,-7.0,23,11.0,8.61,7.08,3.25,17.02,8.81,0.44,0.36,0.17,0.61,0.53,0.88,0.45,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,0.0
Mahrez,21,28,FUL,MCI,0,8.1,MID,6.9%,7.7,129.0,1624.0,9.0,6.0,9.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,456.0,550.2,610.0,748.0,190.7,7.7,4.0,1.0,15.9,5.6,1987738.0,1664201.0,-4.0,4.0,23,9.0,4.97,4.97,5.28,15.89,7.38,0.27,0.27,0.29,0.56,0.56,0.88,0.41,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,0.0
Walker,21,28,FUL,MCI,0,6.1,DEF,5.0%,1.1,76.0,1584.0,1.0,1.0,7.0,16.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,338.0,276.6,169.6,83.0,52.9,1.1,2.0,0.2,12.5,3.8,997884.0,1121499.0,1.0,-1.0,20,1.0,0.19,0.19,0.5,7.81,7.43,0.01,0.01,0.03,0.04,0.04,0.44,0.42,1,29,21,5,3.0,61.0,21,68,60.19,54.86,23.44,18.11,36.75,10.64,21.51,314.0,104.0,63.71,18,0.7857142857142857,1.1785714285714286,0.9285714285714286,1.1510714285714285,1.0153571428571428,1.4421428571428572,1.3060714285714285,-0.2910714285714286,0.4628571428571429,0.3671428571428571,5.464285714285714,5.821428571428571,1.2235714285714285,0.0
