Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Cum Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS,Pts.
Ederson,21,20,WBA,MCI,0,6.0,GKP,7.1%,5.0,76.0,1530.0,0.0,0.0,10.0,12.0,0.0,0.0,0.0,1.0,0.0,30.0,1.0,324.0,253.2,0.0,0.0,25.4,5.0,0.0,0.8,12.7,4.5,514741.0,417733.0,0.0,0.0,17,0.0,0.0,0.0,0.0,3.2,3.2,0.0,0.0,0.0,0.0,0.0,0.19,0.19,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,6.0
Bernardo Silva,21,20,WBA,MCI,0,7.4,MID,0.9%,3.4,32.0,881.0,1.0,0.0,6.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,149.0,140.2,166.2,200.0,50.8,3.4,0.0,0.5,4.3,2.7,91876.0,94321.0,-1.0,1.0,12,1.0,2.09,2.09,1.66,7.92,5.47,0.21,0.21,0.17,0.38,0.38,0.81,0.56,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,4.0
Fernandinho,21,20,WBA,MCI,0,5.4,DEF,0.7%,1.6,19.0,427.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,59.8,29.8,45.0,13.6,1.6,0.0,0.3,3.5,2.1,54286.0,101271.0,-1.0,1.0,9,0.0,0.59,0.59,0.0,2.9,2.83,0.13,0.13,0.0,0.13,0.13,0.62,0.61,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Dias,21,20,WBA,MCI,0,5.9,DEF,13.9%,6.6,77.0,1419.0,0.0,1.0,10.0,7.0,1.0,0.0,0.0,2.0,0.0,0.0,7.0,346.0,320.0,28.4,157.0,50.6,6.6,1.0,1.1,13.1,4.8,1311818.0,277895.0,4.0,-4.0,16,0.0,1.3,1.3,0.0,7.91,7.88,0.08,0.08,0.0,0.08,0.08,0.5,0.5,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,6.0
De Bruyne,21,20,WBA,MCI,0,11.9,MID,21.2%,6.0,95.0,1405.0,3.0,10.0,9.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,12.0,368.0,514.6,796.8,663.0,197.6,6.0,2.0,0.5,8.0,5.6,4148817.0,4490558.0,4.0,-4.0,17,1.0,8.0,5.71,7.98,15.66,7.92,0.51,0.36,0.51,1.02,0.87,1.0,0.5,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Sterling,21,20,WBA,MCI,0,11.5,MID,7.4%,4.2,86.0,1348.0,5.0,5.0,8.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,231.0,330.6,289.3,699.0,131.7,4.2,1.0,0.4,7.5,5.1,1283607.0,1014029.0,0.0,0.0,17,5.0,5.29,4.53,3.47,12.89,8.03,0.35,0.3,0.23,0.58,0.53,0.86,0.54,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,11.0
Cancelo,21,20,WBA,MCI,0,5.8,DEF,12.9%,4.6,69.0,1189.0,0.0,1.0,8.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,305.0,258.8,384.0,170.0,81.4,4.6,0.0,0.8,11.9,4.9,1371152.0,462289.0,3.0,-3.0,14,0.0,0.65,0.65,3.14,10.59,8.63,0.05,0.05,0.24,0.29,0.29,0.8,0.65,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,17.0
Walker,21,20,WBA,MCI,0,6.1,DEF,5.8%,1.4,62.0,1109.0,1.0,1.0,6.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,248.0,200.6,112.0,72.0,38.4,1.4,2.0,0.2,10.2,4.4,953280.0,1009115.0,1.0,-1.0,14,1.0,0.17,0.17,0.37,5.17,4.93,0.01,0.01,0.03,0.04,0.04,0.42,0.4,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Gündogan,21,20,WBA,MCI,0,5.5,MID,6.8%,8.2,66.0,984.0,5.0,0.0,8.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,250.0,308.4,284.3,298.0,89.1,8.2,3.0,1.5,12.0,5.1,610081.0,123013.0,0.0,0.0,13,4.0,3.59,2.83,1.32,7.75,4.76,0.33,0.26,0.12,0.45,0.38,0.71,0.43,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,14.0
Stones,21,20,WBA,MCI,0,5.1,DEF,16.1%,8.2,71.0,900.0,2.0,0.0,8.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,266.0,244.8,31.5,86.0,36.2,8.2,1.0,1.6,13.9,7.1,1361395.0,163155.0,1.0,-1.0,10,2.0,1.54,1.54,0.01,4.73,4.73,0.15,0.15,0.0,0.15,0.15,0.47,0.47,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,6.0
Mahrez,21,20,WBA,MCI,0,8.1,MID,3.3%,1.0,58.0,852.0,4.0,1.0,6.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,199.0,250.0,390.9,401.0,104.1,1.0,2.0,0.1,7.2,4.5,1496722.0,1454479.0,-4.0,4.0,13,4.0,3.49,3.49,3.16,9.1,3.62,0.37,0.37,0.33,0.7,0.7,0.96,0.38,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,12.0
Foden,21,20,WBA,MCI,0,6.3,MID,11.4%,6.0,63.0,788.0,4.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,213.0,256.6,265.4,394.0,91.6,6.0,2.0,1.0,10.0,4.5,1714432.0,1179028.0,-2.0,2.0,14,4.0,3.11,3.11,2.04,7.13,2.7,0.35,0.35,0.23,0.59,0.59,0.81,0.31,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,1.0
Jesus,21,20,WBA,MCI,0,9.1,FWD,1.8%,1.4,35.0,774.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,111.0,130.6,155.4,239.0,52.5,1.4,0.0,0.2,3.8,3.5,445338.0,458110.0,-4.0,4.0,10,2.0,2.11,2.11,1.24,5.1,2.55,0.25,0.25,0.14,0.39,0.39,0.6,0.3,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,1.0
Torres,21,20,WBA,MCI,0,6.9,MID,1.1%,2.4,37.0,585.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,84.0,109.8,89.6,259.0,45.6,2.4,0.0,0.3,5.4,3.4,247592.0,263359.0,-1.0,1.0,11,2.0,2.65,2.65,0.64,5.22,2.09,0.4,0.4,0.1,0.5,0.5,0.79,0.32,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,1.0
Mendy,21,20,WBA,MCI,0,5.9,DEF,1.4%,0.0,24.0,504.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,96.0,72.8,40.2,35.0,14.6,0.0,1.0,0.0,4.1,4.0,165369.0,218129.0,-1.0,1.0,6,1.0,0.15,0.15,0.06,1.33,1.18,0.03,0.03,0.01,0.04,0.04,0.24,0.21,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Aké,21,20,WBA,MCI,0,5.4,DEF,2.8%,1.4,21.0,469.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6,1.4,0.0,0.3,3.9,3.5,261683.0,599340.0,-1.0,1.0,6,1.0,0.4,0.4,0.02,2.75,2.74,0.08,0.08,0.0,0.08,0.08,0.53,0.53,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Laporte,21,20,WBA,MCI,0,6.0,DEF,2.1%,0.0,12.0,360.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,62.0,58.6,26.5,12.0,9.7,0.0,0.0,0.0,2.0,3.0,141553.0,352162.0,0.0,0.0,4,0.0,0.14,0.14,0.31,1.89,1.89,0.04,0.04,0.08,0.11,0.11,0.47,0.47,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,1.0
Zinchenko,21,20,WBA,MCI,0,5.5,DEF,0.3%,4.4,23.0,344.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,93.0,52.6,23.4,25.0,10.2,4.4,1.0,0.8,4.2,4.6,17505.0,29210.0,0.0,0.0,5,0.0,0.12,0.12,0.0,2.48,2.35,0.03,0.03,0.0,0.03,0.03,0.65,0.61,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,6.0
Garcia,21,20,WBA,MCI,0,4.7,DEF,0.2%,0.0,3.0,200.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,22.7,1.0,6.0,0.0,0.0,0.0,0.6,1.0,10116.0,23898.0,-3.0,3.0,3,0.0,0.01,0.01,0.01,0.43,0.41,0.01,0.01,0.0,0.01,0.01,0.19,0.19,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Agüero,21,20,WBA,MCI,0,10.3,FWD,1.2%,0.4,6.0,140.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.2,36.9,65.0,10.4,0.4,0.0,0.0,0.6,1.2,287030.0,492316.0,-2.0,2.0,5,0.0,0.86,0.86,0.71,1.69,0.48,0.56,0.56,0.46,1.02,1.02,1.1,0.31,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Steffen,21,20,WBA,MCI,0,4.4,GKP,0.1%,0.4,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,0.0,0.0,1.0,0.4,0.0,0.1,0.5,2.0,23113.0,16735.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Delap,21,20,WBA,MCI,0,4.4,FWD,1.1%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,231158.0,178351.0,-1.0,1.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,0.0
Rodrigo,21,20,WBA,MCI,0,5.4,MID,0.4%,2.8,42.0,1451.0,0.0,1.0,7.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,253.0,299.0,271.4,185.0,75.6,2.8,0.0,0.5,7.8,2.5,41377.0,57049.0,-1.0,1.0,17,0.0,0.84,0.84,1.24,11.58,10.72,0.05,0.05,0.08,0.13,0.13,0.72,0.66,2,18,11,5,2.0,31.0,13,38,36.55,32.74,13.72,10.67,22.07,10.02,20.87,196.0,63.0,39.45,19,0.7894736842105263,2.263157894736842,0.5789473684210527,0.661578947368421,0.5815789473684211,2.1205263157894736,1.9605263157894737,-1.3794736842105264,0.8947368421052632,0.4921052631578947,3.6842105263157894,8.842105263157896,0.5042105263157894,3.0
Fabinho,21,20,TOT,LIV,0,5.4,MID,1.0%,1.8,40.0,1472.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,264.0,309.2,60.6,16.0,38.9,1.8,0.0,0.3,7.4,2.4,103907.0,162318.0,-1.0,1.0,17,0.0,0.12,0.12,0.17,5.59,5.48,0.01,0.01,0.01,0.02,0.02,0.34,0.34,4,19,9,7,3.0,37.0,22,34,36.01,32.2,22.75,18.18,14.02,8.57,20.58,243.0,63.0,35.37,5,1.8333333333333333,0.9444444444444444,1.8333333333333333,1.59,1.4633333333333334,1.1616666666666666,0.9922222222222222,0.4705555555555556,0.66,0.6316666666666666,4.388888888888889,7.388888888888889,1.5972222222222223,0.0
Alisson,21,20,TOT,LIV,0,5.9,GKP,6.8%,4.6,67.0,1440.0,0.0,0.0,5.0,13.0,0.0,1.0,0.0,1.0,0.0,35.0,6.0,301.0,343.0,0.0,0.0,34.2,4.6,1.0,0.8,11.4,4.2,396434.0,940619.0,-1.0,1.0,16,0.0,0.0,0.0,0.0,1.78,1.78,0.0,0.0,0.0,0.0,0.0,0.11,0.11,4,19,9,7,3.0,37.0,22,34,36.01,32.2,22.75,18.18,14.02,8.57,20.58,243.0,63.0,35.37,5,1.8333333333333333,0.9444444444444444,1.8333333333333333,1.59,1.4633333333333334,1.1616666666666666,0.9922222222222222,0.4705555555555556,0.66,0.6316666666666666,4.388888888888889,7.388888888888889,1.5972222222222223,2.0
Adrián,21,20,TOT,LIV,0,4.2,GKP,0.4%,0.0,2.0,180.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,42.2,0.0,0.0,4.2,0.0,0.0,0.0,0.5,1.0,52240.0,57273.0,-3.0,3.0,2,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.18,0.18,4,19,9,7,3.0,37.0,22,34,36.01,32.2,22.75,18.18,14.02,8.57,20.58,243.0,63.0,35.37,5,1.8333333333333333,0.9444444444444444,1.8333333333333333,1.59,1.4633333333333334,1.1616666666666666,0.9922222222222222,0.4705555555555556,0.66,0.6316666666666666,4.388888888888889,7.388888888888889,1.5972222222222223,0.0
