Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Walcott,SOU,5.8,MID,1.2%,3.7,48.0,938.0,2.0,3.0,4.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,108.0,177.6,155.4,235.0,56.4,3.7,0.0,0.6,8.3,4.0,146316.0,80463.0,-2.0,2.0,12,2.0,1.77,1.77,0.68,3.21,0.89,0.17,0.17,0.06,0.23,0.23,0.31,0.08,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Djenepo,SOU,5.4,MID,0.1%,0.8,29.0,663.0,1.0,2.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,90.0,96.6,71.2,122.0,28.7,0.8,0.0,0.1,5.4,2.4,17201.0,20131.0,-1.0,1.0,12,1.0,0.41,0.41,0.37,2.06,1.29,0.05,0.05,0.05,0.1,0.1,0.27,0.17,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Stephens,SOU,4.6,DEF,0.2%,2.5,23.0,495.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,114.0,109.6,39.0,25.0,17.5,2.5,1.0,0.5,5.0,3.8,7990.0,29750.0,-4.0,4.0,6,0.0,0.14,0.14,0.18,0.64,0.53,0.03,0.03,0.03,0.06,0.06,0.12,0.1,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Redmond,SOU,6.4,MID,0.2%,1.5,18.0,396.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.0,66.8,52.4,91.0,20.9,1.5,0.0,0.2,2.8,2.0,21917.0,69626.0,-1.0,1.0,9,1.0,1.55,1.55,0.14,2.16,0.95,0.36,0.36,0.03,0.39,0.39,0.5,0.22,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Long,SOU,5.1,FWD,0.6%,0.5,11.0,183.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,8.6,6.1,17.0,3.0,0.5,0.0,0.1,2.2,1.1,42146.0,107211.0,-4.0,4.0,10,0.0,0.06,0.06,0.0,0.06,0.04,0.03,0.03,0.0,0.03,0.03,0.03,0.02,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Diallo,SOU,4.5,MID,0.0%,0.7,8.0,114.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,22.0,16.6,15.8,4.0,3.7,0.7,0.0,0.2,1.8,1.1,2998.0,1946.0,0.0,0.0,7,0.0,0.0,0.0,0.04,0.06,0.02,0.0,0.0,0.03,0.03,0.03,0.05,0.02,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Smallbone,SOU,4.4,MID,0.2%,0.0,3.0,111.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.2,4.1,0.0,1.1,0.0,0.0,0.0,0.7,1.5,23889.0,42484.0,-1.0,1.0,2,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.0,0.0,0.0,0.0,0.02,0.02,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Tella,SOU,4.4,MID,0.4%,0.2,4.0,97.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,3.0,2.1,3.0,0.7,0.2,0.0,0.0,0.9,1.0,51405.0,38745.0,-1.0,1.0,4,0.0,0.02,0.02,0.0,0.21,0.19,0.02,0.02,0.0,0.02,0.02,0.2,0.18,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
N'Lundulu,SOU,4.5,FWD,0.1%,0.5,5.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.6,0.3,2.0,0.3,0.5,0.0,0.1,1.1,1.0,19457.0,11824.0,0.0,0.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Obafemi,SOU,4.6,FWD,0.9%,0.0,1.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.4,0.1,0.0,0.1,0.0,0.0,0.0,0.2,1.0,59655.0,176884.0,-4.0,4.0,1,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.0,0.0,0.0,0.0,0.5,0.5,9,16,7,5,4.0,25.0,19,26,17.05,15.52,19.06,17.53,-2.01,8.51,12.26,94.0,87.0,20.39
Ederson,MCI,6.0,GKP,5.9%,5.2,57.0,1260.0,0.0,0.0,7.0,12.0,0.0,0.0,0.0,1.0,0.0,25.0,1.0,254.0,222.2,0.0,0.0,22.3,5.2,0.0,0.9,9.5,4.1,316921.0,304122.0,0.0,0.0,14,0.0,0.0,0.0,0.0,2.63,2.63,0.0,0.0,0.0,0.0,0.0,0.19,0.19,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Bernardo Silva,MCI,7.4,MID,0.5%,1.2,18.0,552.0,0.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,59.0,84.4,79.0,22.4,1.2,0.0,0.2,2.4,2.2,53265.0,81806.0,-1.0,1.0,8,0.0,1.04,1.04,0.69,4.58,2.87,0.17,0.17,0.11,0.28,0.28,0.74,0.47,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Fernandinho,MCI,5.4,DEF,0.7%,1.2,12.0,322.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,65.0,47.2,21.2,43.0,11.2,1.2,0.0,0.2,2.2,1.7,47438.0,96074.0,-1.0,1.0,7,0.0,0.59,0.59,0.0,2.77,2.7,0.17,0.17,0.0,0.17,0.17,0.79,0.77,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
De Bruyne,MCI,11.7,MID,20.4%,5.8,68.0,1102.0,2.0,7.0,6.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,9.0,264.0,378.8,612.6,477.0,147.0,5.8,1.0,0.5,5.8,5.2,3037216.0,3479908.0,2.0,-2.0,13,0.0,5.68,3.39,6.23,11.63,6.12,0.46,0.28,0.51,0.97,0.79,0.95,0.5,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Sterling,MCI,11.4,MID,4.2%,7.4,71.0,1089.0,4.0,4.0,6.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,190.0,280.0,232.7,582.0,109.5,7.4,1.0,0.6,6.2,5.5,885300.0,866185.0,-1.0,1.0,13,4.0,4.04,4.04,3.2,10.12,5.78,0.33,0.33,0.26,0.6,0.6,0.84,0.48,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Dias,MCI,5.7,DEF,7.0%,5.4,50.0,1059.0,0.0,0.0,7.0,6.0,1.0,0.0,0.0,2.0,0.0,0.0,3.0,231.0,196.0,20.9,103.0,32.1,5.4,0.0,0.9,8.8,4.2,651247.0,154516.0,2.0,-2.0,12,0.0,1.12,1.12,0.0,5.9,5.86,0.09,0.09,0.0,0.09,0.09,0.5,0.5,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Walker,MCI,6.1,DEF,6.7%,3.2,55.0,992.0,1.0,1.0,5.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,223.0,195.0,105.1,72.0,37.1,3.2,2.0,0.5,9.0,4.6,893991.0,875581.0,1.0,-1.0,12,1.0,0.17,0.17,0.37,5.08,4.84,0.02,0.02,0.03,0.05,0.05,0.46,0.44,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Cancelo,MCI,5.6,DEF,7.3%,5.6,53.0,900.0,0.0,1.0,6.0,5.0,0.0,0.0,0.0,3.0,0.0,0.0,10.0,226.0,205.4,306.5,106.0,61.9,5.6,0.0,1.0,9.5,5.3,722056.0,266803.0,1.0,-1.0,10,0.0,0.22,0.22,2.29,8.32,7.02,0.02,0.02,0.23,0.25,0.25,0.83,0.7,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Mahrez,MCI,8.2,MID,4.8%,1.6,53.0,764.0,4.0,1.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,183.0,238.6,329.7,387.0,95.4,1.6,2.0,0.2,6.5,5.3,1427429.0,1263970.0,-3.0,3.0,10,4.0,3.2,3.2,2.85,7.91,3.05,0.37,0.37,0.33,0.71,0.71,0.93,0.36,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Gündogan,MCI,5.4,MID,0.4%,5.4,36.0,660.0,2.0,0.0,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,145.0,173.8,193.5,120.0,48.7,5.4,2.0,1.0,6.7,4.0,41826.0,52029.0,-1.0,1.0,9,2.0,1.32,1.32,0.68,4.58,2.91,0.18,0.18,0.09,0.27,0.27,0.63,0.4,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Jesus,MCI,9.1,FWD,0.9%,1.2,28.0,630.0,2.0,1.0,3.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,84.0,118.0,115.2,193.0,42.7,1.2,0.0,0.1,3.1,4.0,345891.0,427958.0,-4.0,4.0,7,2.0,1.96,1.96,1.08,4.56,2.25,0.28,0.28,0.15,0.44,0.44,0.65,0.32,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Torres,MCI,6.9,MID,1.6%,2.4,33.0,566.0,2.0,1.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,71.0,108.2,88.2,259.0,45.3,2.4,0.0,0.3,4.8,3.3,233239.0,208784.0,-1.0,1.0,10,2.0,2.65,2.65,0.64,5.22,2.09,0.41,0.41,0.1,0.51,0.51,0.81,0.33,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Stones,MCI,4.9,DEF,4.3%,5.6,36.0,540.0,0.0,0.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,149.0,123.8,21.5,16.0,16.2,5.6,0.0,1.1,7.3,6.0,359163.0,79720.0,-1.0,1.0,6,0.0,0.37,0.37,0.01,2.62,2.62,0.06,0.06,0.0,0.06,0.06,0.44,0.44,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Mendy,MCI,5.9,DEF,1.7%,1.6,24.0,504.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,96.0,72.8,40.2,35.0,14.6,1.6,1.0,0.3,4.1,4.0,156875.0,186790.0,-1.0,1.0,6,1.0,0.15,0.15,0.06,1.33,1.18,0.03,0.03,0.01,0.04,0.04,0.24,0.21,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Foden,MCI,6.2,MID,3.3%,0.6,34.0,502.0,2.0,2.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,117.0,134.6,107.5,201.0,44.3,0.6,0.0,0.1,5.5,3.4,933285.0,1026614.0,-3.0,3.0,10,2.0,1.78,1.78,0.73,3.17,0.76,0.32,0.32,0.13,0.45,0.45,0.57,0.14,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Aké,MCI,5.4,DEF,3.2%,1.6,21.0,469.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6,1.6,0.0,0.3,3.9,3.5,259269.0,564708.0,-1.0,1.0,6,1.0,0.4,0.4,0.02,2.75,2.74,0.08,0.08,0.0,0.08,0.08,0.53,0.53,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Laporte,MCI,6.0,DEF,2.5%,0.0,12.0,360.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,62.0,58.6,26.5,12.0,9.7,0.0,0.0,0.0,2.0,3.0,136464.0,321019.0,0.0,0.0,4,0.0,0.14,0.14,0.31,1.89,1.89,0.04,0.04,0.08,0.11,0.11,0.47,0.47,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Garcia,MCI,4.7,DEF,0.2%,0.0,3.0,200.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,22.7,1.0,6.0,0.0,0.0,0.0,0.6,1.0,9801.0,23119.0,-3.0,3.0,3,0.0,0.01,0.01,0.01,0.43,0.41,0.01,0.01,0.0,0.01,0.01,0.19,0.19,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Agüero,MCI,10.3,FWD,1.5%,0.4,5.0,136.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,7.2,36.9,65.0,10.4,0.4,0.0,0.0,0.5,1.2,262206.0,444061.0,-2.0,2.0,4,0.0,0.86,0.86,0.71,1.69,0.48,0.57,0.57,0.47,1.03,1.03,1.11,0.31,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Delap,MCI,4.4,FWD,1.1%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,194411.0,143685.0,-1.0,1.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Zinchenko,MCI,5.5,DEF,0.2%,0.0,1.0,12.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.4,1.2,0.0,0.2,0.0,0.0,0.0,0.2,1.0,6104.0,25942.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.0,0.0,0.0,0.0,1.0,1.0,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Rodrigo,MCI,5.4,MID,0.5%,2.2,28.0,1181.0,0.0,0.0,5.0,12.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,191.0,198.4,208.3,107.0,51.4,2.2,0.0,0.4,5.2,2.0,36189.0,50881.0,-1.0,1.0,14,0.0,0.56,0.56,0.48,8.81,8.22,0.04,0.04,0.04,0.08,0.08,0.67,0.62,8,14,7,5,2.0,21.0,12,26,26.15,23.87,12.2,9.15,14.72,10.21,20.58,146.0,47.0,28.65
Fabinho,LIV,5.4,MID,1.0%,2.7,35.0,1202.0,0.0,1.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,229.0,259.6,55.2,10.0,32.7,2.7,0.0,0.5,6.5,2.5,95968.0,150700.0,-1.0,1.0,14,0.0,0.06,0.06,0.17,4.8,4.69,0.0,0.0,0.01,0.02,0.02,0.36,0.35,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Alisson,LIV,5.9,GKP,6.7%,3.3,52.0,1170.0,0.0,0.0,4.0,11.0,0.0,1.0,0.0,1.0,0.0,27.0,3.0,232.0,278.6,0.0,0.0,27.8,3.3,1.0,0.6,8.8,4.0,339993.0,888592.0,-1.0,1.0,13,0.0,0.0,0.0,0.0,1.11,1.11,0.0,0.0,0.0,0.0,0.0,0.09,0.09,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Adrián,LIV,4.3,GKP,0.4%,0.0,2.0,180.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,42.2,0.0,0.0,4.2,0.0,0.0,0.0,0.5,1.0,50465.0,52970.0,-2.0,2.0,2,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.18,0.18,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Neco Williams,LIV,4.0,DEF,5.0%,1.0,8.0,171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,21.2,18.5,20.0,5.8,1.0,0.0,0.2,2.0,2.0,362735.0,310106.0,0.0,0.0,4,0.0,0.05,0.05,0.11,0.86,0.71,0.03,0.03,0.05,0.08,0.08,0.45,0.37,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Robertson,LIV,7.3,DEF,22.9%,5.7,79.0,1440.0,1.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,380.0,364.4,508.9,163.0,103.8,5.7,2.0,0.8,10.8,4.9,1822015.0,1137536.0,3.0,-3.0,16,1.0,0.96,0.96,3.93,8.06,5.44,0.06,0.06,0.25,0.31,0.31,0.5,0.34,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Firmino,LIV,9.3,FWD,5.0%,5.5,68.0,1303.0,5.0,3.0,5.0,18.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,279.0,333.8,242.8,648.0,122.5,5.5,1.0,0.6,7.3,4.2,389790.0,360934.0,-2.0,2.0,16,5.0,6.35,6.35,2.08,11.44,4.69,0.43,0.43,0.14,0.57,0.57,0.77,0.32,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Wijnaldum,LIV,5.3,MID,1.7%,3.7,43.0,1261.0,1.0,1.0,4.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,207.0,173.0,179.1,117.0,47.0,3.7,0.0,0.7,8.1,2.7,130747.0,156095.0,-2.0,2.0,16,1.0,1.56,1.56,1.03,6.93,5.19,0.11,0.11,0.07,0.18,0.18,0.49,0.37,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Salah,LIV,12.6,MID,46.0%,8.3,123.0,1258.0,13.0,4.0,4.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,376.0,599.6,380.9,780.0,176.0,8.3,3.0,0.7,9.8,8.2,3459779.0,2505394.0,6.0,,15,8.0,8.95,5.14,3.0,10.07,4.15,0.64,0.37,0.21,0.85,0.58,0.72,0.3,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Mané,LIV,11.9,MID,8.1%,5.2,81.0,1239.0,6.0,5.0,4.0,13.0,0.0,0.0,0.0,2.0,0.0,0.0,6.0,220.0,361.4,284.0,684.0,133.2,5.2,1.0,0.4,6.8,5.4,1261009.0,1629166.0,-1.0,1.0,15,6.0,6.46,6.46,2.08,10.91,3.44,0.47,0.47,0.15,0.62,0.62,0.79,0.25,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
Alexander-Arnold,LIV,7.2,DEF,14.6%,3.7,43.0,1139.0,0.0,2.0,3.0,19.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,248.0,237.6,396.5,142.0,77.5,3.7,0.0,0.5,6.0,3.1,597420.0,3195414.0,-3.0,3.0,14,0.0,0.9,0.9,2.38,8.55,7.59,0.07,0.07,0.19,0.26,0.26,0.67,0.6,1,16,9,6,1.0,37.0,20,33,31.79,27.98,19.98,16.17,11.81,9.1,20.43,185.0,52.0,30.14
