Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,5,5,0,0.0,13.0,4,15,11.43,11.43,3.33,3.33,8.1,9.68,13.79,66.0,18.0,12.20
2,MCI,5,4,1,0.0,19.0,5,13,14.17,13.41,3.40,3.4,10.01,9.17,27.85,62.0,13.0,13.45
3,TOT,5,3,2,0.0,10.0,4,11,7.84,7.08,5.24,5.24,1.84,11.33,14.16,34.0,39.0,8.77
4,BHA,5,3,1,1.0,6.0,3,10,8.53,7.00,4.59,4.59,2.41,9.82,11.17,32.0,27.0,10.11
5,MUN,5,3,0,2.0,5.0,7,9,6.78,6.78,6.61,6.61,0.16,13.82,11.33,48.0,37.0,6.95
6,LIV,5,2,2,1.0,15.0,6,8,12.72,12.72,5.76,4.99,7.73,6.09,23.73,78.0,20.0,10.25
7,LEE,5,2,2,1.0,8.0,5,8,7.29,7.29,5.98,5.98,1.31,6.87,10.45,29.0,29.0,7.85
8,FUL,5,2,2,1.0,8.0,7,8,7.25,5.73,9.14,8.38,-2.65,14.15,7.75,21.0,41.0,5.52
9,SOU,5,2,1,2.0,7.0,9,7,5.84,5.84,6.71,6.71,-0.87,13.89,5.19,29.0,44.0,6.24
10,CHE,5,2,1,2.0,6.0,8,7,7.71,6.95,7.74,7.74,-0.79,6.32,12.12,36.0,19.0,6.92
11,BRE,5,1,3,1.0,10.0,7,6,7.81,7.81,6.68,6.68,1.13,15.43,12.81,31.0,31.0,8.00
12,NEW,5,1,3,1.0,7.0,6,6,6.83,6.83,8.41,8.41,-1.58,11.33,10.22,50.0,42.0,5.93
13,CRY,5,1,2,2.0,7.0,9,5,6.63,5.73,8.48,8.48,-2.75,19.5,8.16,20.0,62.0,5.64
14,WHU,5,1,1,3.0,2.0,6,4,4.96,4.20,7.41,5.89,-1.69,21.07,15.97,21.0,27.0,5.34
15,NFO,5,1,1,3.0,2.0,11,4,4.66,4.66,11.66,10.14,-5.48,15.95,9.96,19.0,58.0,2.95
16,BOU,5,1,1,3.0,2.0,16,4,1.47,1.47,10.28,10.28,-8.82,19.42,8.49,15.0,62.0,2.29
17,EVE,5,0,3,2.0,4.0,6,3,6.18,6.18,8.84,8.08,-1.9,15.34,8.87,25.0,39.0,4.99
18,WOL,5,0,3,2.0,2.0,4,3,5.43,5.43,5.74,4.98,0.45,12.72,12.21,33.0,35.0,6.55
19,AVL,5,1,0,4.0,4.0,9,3,4.56,4.56,8.01,7.1,-2.54,9.74,14.02,34.0,36.0,4.94
20,LEI,5,0,1,4.0,6.0,11,1,3.96,3.96,8.03,8.03,-4.07,12.16,15.31,27.0,31.0,3.78
