Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,4,4,0,0.0,11.0,3,12,8.63,8.63,3.03,3.03,5.6,9.65,13.6,48.0,15.0,9.35
2,MCI,4,3,1,0.0,13.0,5,10,10.34,9.58,2.67,2.67,6.9,10.17,24.8,49.0,12.0,10.58
3,TOT,4,3,1,0.0,9.0,3,10,7.12,6.35,3.71,3.71,2.64,10.48,11.77,28.0,36.0,8.05
4,BHA,4,3,1,0.0,5.0,1,10,6.77,6.01,3.52,3.52,2.49,10.96,10.22,28.0,20.0,8.14
5,LEE,4,2,1,1.0,7.0,4,7,6.24,6.24,4.81,4.81,1.43,7.09,9.52,20.0,26.0,6.63
6,CHE,4,2,1,1.0,5.0,6,7,6.20,5.44,6.30,6.3,-0.86,7.04,12.11,29.0,16.0,5.50
7,NEW,4,1,3,0.0,6.0,4,6,6.19,6.19,6.65,6.65,-0.46,9.32,10.27,48.0,29.0,5.41
8,MUN,4,2,0,2.0,4.0,7,6,5.68,5.68,6.00,6.0,-0.32,11.32,11.11,37.0,35.0,5.13
9,LIV,4,1,2,1.0,13.0,5,5,10.96,10.96,5.11,4.35,6.61,5.61,24.42,65.0,18.0,7.99
10,BRE,4,1,2,1.0,9.0,6,5,6.20,6.20,5.91,5.91,0.29,15.76,12.75,23.0,30.0,5.97
11,FUL,4,1,2,1.0,6.0,6,5,6.18,4.66,7.38,7.38,-2.72,14.16,8.28,14.0,37.0,4.75
12,CRY,4,1,1,2.0,6.0,8,4,5.85,4.95,6.86,6.86,-1.91,21.81,7.19,19.0,54.0,4.91
13,SOU,4,1,1,2.0,5.0,8,4,4.40,4.40,5.20,5.2,-0.8,14.44,5.62,26.0,37.0,4.95
14,NFO,4,1,1,2.0,2.0,5,4,3.93,3.93,7.82,6.3,-2.37,11.84,11.11,18.0,45.0,2.87
15,AVL,4,1,0,3.0,3.0,7,3,4.26,4.26,5.21,4.3,-0.04,8.79,14.95,31.0,18.0,4.85
16,WHU,4,1,0,3.0,1.0,5,3,3.44,2.67,6.69,5.17,-2.49,19.31,15.43,18.0,21.0,3.32
17,BOU,4,1,0,3.0,2.0,16,3,1.10,1.10,8.75,8.75,-7.65,19.91,8.95,8.0,48.0,1.87
18,EVE,4,0,2,2.0,3.0,5,2,5.01,5.01,7.79,7.03,-2.03,16.02,9.91,22.0,30.0,3.53
19,WOL,4,0,2,2.0,2.0,4,2,3.90,3.90,5.38,4.62,-0.72,15.12,11.11,19.0,28.0,4.20
20,LEI,4,0,1,3.0,6.0,10,1,3.35,3.35,6.93,6.93,-3.58,12.22,13.82,25.0,20.0,2.94
