Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,37,28,5,4.0,94.0,32,89,83.14,75.52,32.77,30.49,45.04,10.26,23.08,439.0,142.0,81.91
2,ARS,37,25,6,6.0,83.0,43,81,73.49,70.44,44.78,40.97,29.47,9.46,14.33,440.0,196.0,69.66
3,MUN,37,22,6,9.0,56.0,42,72,69.15,66.87,48.41,46.88,19.99,11.69,13.59,377.0,245.0,64.46
4,NEW,37,19,13,5.0,67.0,32,70,75.46,70.89,39.84,36.03,34.86,9.04,10.82,371.0,198.0,70.61
5,LIV,37,19,9,9.0,71.0,43,66,76.77,73.72,54.43,51.39,22.33,9.07,18.9,399.0,205.0,64.64
6,BHA,37,18,8,11.0,71.0,51,62,76.49,71.93,47.60,41.42,30.51,9.01,15.28,359.0,222.0,70.36
7,AVL,37,17,7,13.0,49.0,45,58,47.44,44.39,52.72,48.01,-3.62,11.93,9.65,249.0,234.0,52.04
8,TOT,37,17,6,14.0,66.0,62,57,55.80,51.23,50.47,47.42,3.81,12.63,12.87,234.0,274.0,55.58
9,BRE,37,14,14,9.0,57.0,46,56,57.79,51.70,50.27,48.74,2.95,11.44,9.69,219.0,290.0,56.67
10,FUL,37,15,7,15.0,54.0,51,52,46.10,40.01,68.74,62.57,-22.55,12.88,10.53,195.0,272.0,38.39
11,CRY,37,11,11,15.0,39.0,48,44,39.72,37.29,51.19,48.15,-10.86,13.21,8.54,186.0,310.0,42.40
12,CHE,37,11,10,16.0,37.0,46,43,49.88,47.59,52.50,51.74,-4.15,9.18,13.27,305.0,209.0,50.58
13,WOL,37,11,8,18.0,31.0,53,41,34.74,32.46,59.66,56.61,-24.16,11.91,11.27,189.0,289.0,34.93
14,WHU,37,11,7,19.0,41.0,53,40,50.24,44.15,53.28,48.72,-4.56,15.97,11.0,165.0,277.0,50.98
15,BOU,37,11,6,20.0,37.0,70,39,39.65,39.65,66.47,61.14,-21.49,16.02,8.65,196.0,379.0,34.05
16,NFO,37,9,10,18.0,37.0,67,37,39.14,34.57,67.45,60.6,-26.03,16.48,8.04,156.0,379.0,34.23
17,EVE,37,7,12,18.0,33.0,57,33,47.52,45.24,68.15,63.58,-18.35,13.64,9.68,193.0,305.0,38.70
18,LEI,37,8,7,22.0,49.0,67,31,46.96,42.30,58.82,55.01,-12.71,11.95,12.59,197.0,281.0,42.92
19,LEE,37,7,10,20.0,47.0,74,31,46.60,44.32,67.55,62.98,-18.66,9.5,8.94,224.0,262.0,39.82
20,SOU,37,6,6,25.0,32.0,69,24,37.93,34.79,58.90,56.61,-21.82,12.12,8.61,195.0,319.0,36.27
