Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,2,2,0,0.0,6.0,0,6,4.28,3.52,0.37,0.37,3.15,15.36,31.81,22.0,2.0,5.47
2,ARS,2,2,0,0.0,6.0,2,6,4.45,4.45,1.90,1.9,2.55,11.53,11.63,23.0,13.0,4.31
3,BRE,2,1,1,0.0,6.0,2,4,2.32,2.32,1.35,1.35,0.97,21.46,12.93,6.0,16.0,3.59
4,TOT,2,1,1,0.0,6.0,3,4,3.20,3.20,2.23,2.23,0.98,8.41,10.49,14.0,19.0,3.51
5,NEW,2,1,1,0.0,2.0,0,4,2.04,2.04,1.84,1.84,0.2,7.38,9.0,26.0,17.0,2.84
6,LEE,2,1,1,0.0,4.0,3,4,2.89,2.89,2.51,2.51,0.38,7.1,12.03,14.0,13.0,2.98
7,CHE,2,1,1,0.0,3.0,2,4,3.76,3.00,2.13,2.13,0.87,6.44,12.14,19.0,5.0,4.03
8,BHA,2,1,1,0.0,2.0,1,4,3.34,3.34,1.60,1.6,1.73,8.2,9.61,20.0,9.0,4.17
9,AVL,2,1,0,1.0,2.0,3,3,3.16,3.16,1.96,1.96,1.19,7.96,14.05,24.0,7.0,3.48
10,NFO,2,1,0,1.0,1.0,2,3,2.21,2.21,3.95,3.18,-0.98,12.03,6.88,6.0,31.0,1.55
11,BOU,2,1,0,1.0,2.0,4,3,0.71,0.71,2.18,2.18,-1.47,19.32,9.12,3.0,22.0,1.63
12,LIV,2,0,2,0.0,3.0,3,2,4.58,4.58,2.91,2.15,2.43,4.31,26.83,31.0,6.0,3.98
13,FUL,2,0,2,0.0,2.0,2,2,2.36,0.83,3.32,3.32,-2.48,16.5,8.79,6.0,12.0,2.06
14,WOL,2,0,1,1.0,1.0,2,1,2.08,2.08,1.98,1.22,0.86,11.16,11.32,10.0,7.0,2.68
15,LEI,2,0,1,1.0,4.0,6,1,1.15,1.15,3.94,3.94,-2.8,16.03,14.39,10.0,13.0,1.00
16,CRY,2,0,1,1.0,1.0,3,1,2.85,2.85,3.67,3.67,-0.82,20.0,7.17,10.0,33.0,2.15
17,SOU,2,0,1,1.0,3.0,6,1,1.80,1.80,3.61,3.61,-1.82,14.49,5.25,11.0,21.0,1.36
18,EVE,2,0,0,2.0,1.0,3,0,1.92,1.92,4.59,3.83,-1.91,14.46,7.65,7.0,20.0,0.84
19,WHU,2,0,0,2.0,0.0,3,0,2.33,1.57,4.56,3.8,-2.23,18.37,14.82,9.0,15.0,1.53
20,MUN,2,0,0,2.0,1.0,6,0,2.32,2.32,3.12,3.12,-0.8,8.25,12.86,18.0,8.0,2.04
