Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,MCI,35,27,4,4.0,92.0,31,85,80.00,72.39,29.50,27.21,45.17,10.22,23.76,418.0,129.0,79.26
2,ARS,36,25,6,5.0,83.0,42,81,73.00,69.95,43.64,39.83,30.12,9.63,14.27,429.0,191.0,68.96
3,NEW,36,19,12,5.0,67.0,32,69,73.41,68.84,39.75,35.95,32.89,9.13,10.55,358.0,198.0,67.82
4,MUN,35,20,6,9.0,51.0,41,66,62.51,60.99,45.91,44.38,16.61,11.53,13.5,347.0,226.0,59.52
5,LIV,36,19,8,9.0,70.0,42,65,75.85,72.81,52.96,50.68,22.12,9.35,19.11,389.0,203.0,63.83
6,BHA,35,17,7,11.0,67.0,49,58,71.96,67.40,44.80,38.63,28.77,8.84,15.23,331.0,211.0,66.48
7,TOT,36,17,6,13.0,65.0,59,57,54.18,49.62,49.32,46.27,3.35,12.62,12.74,231.0,269.0,53.89
8,AVL,36,17,6,13.0,48.0,44,57,45.97,43.68,51.81,47.1,-3.41,11.9,9.94,247.0,224.0,50.16
9,BRE,36,13,14,9.0,54.0,45,53,56.63,50.55,48.65,47.13,3.42,11.26,9.62,214.0,287.0,55.64
10,FUL,36,15,6,15.0,52.0,49,51,44.15,38.82,67.04,60.86,-22.04,12.99,10.51,183.0,262.0,36.83
11,CHE,35,11,10,14.0,36.0,41,43,47.04,44.75,46.38,46.38,-1.62,8.79,13.33,287.0,179.0,49.17
12,CRY,36,11,10,15.0,37.0,46,43,38.01,35.58,49.23,46.95,-11.37,13.23,8.52,176.0,298.0,41.26
13,WOL,36,11,7,18.0,30.0,52,40,33.45,31.17,57.19,54.14,-22.98,12.02,11.36,183.0,280.0,34.33
14,BOU,36,11,6,19.0,37.0,69,39,38.84,38.84,64.75,59.43,-20.59,15.93,8.53,188.0,367.0,33.36
15,WHU,36,10,7,19.0,38.0,52,37,47.76,41.67,52.64,48.07,-6.4,16.12,11.05,150.0,269.0,48.38
16,NFO,36,8,10,18.0,36.0,67,34,38.00,33.43,66.96,60.11,-26.68,16.47,8.17,151.0,368.0,32.23
17,EVE,36,7,11,18.0,32.0,56,32,45.05,42.77,66.86,62.29,-19.53,13.84,9.73,184.0,299.0,36.48
18,LEE,36,7,10,19.0,46.0,71,31,45.96,43.68,65.07,60.5,-16.83,9.49,8.92,216.0,247.0,39.54
19,LEI,36,8,6,22.0,49.0,67,30,46.87,42.22,56.77,52.96,-10.74,11.73,12.77,197.0,268.0,42.80
20,SOU,36,6,6,24.0,31.0,66,24,37.06,33.93,56.48,54.2,-20.27,11.97,8.56,193.0,297.0,35.84
