Team_Ranking,Team,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
1,ARS,6,5,0,1.0,14.0,7,15,12.85,12.85,5.36,5.36,7.49,9.51,14.09,82.0,23.0,13.14
2,MCI,6,4,2,0.0,20.0,6,14,16.10,15.34,3.68,3.68,11.65,9.66,30.0,74.0,15.0,16.10
3,TOT,6,4,2,0.0,12.0,5,14,10.52,9.76,5.62,5.62,4.14,11.45,14.45,50.0,40.0,11.57
4,BHA,6,4,1,1.0,11.0,5,13,11.26,8.98,5.66,5.66,3.32,10.18,13.28,42.0,31.0,12.58
5,MUN,6,4,0,2.0,8.0,8,12,8.81,8.81,8.04,8.04,0.77,14.18,10.87,53.0,53.0,8.77
6,CHE,6,3,1,2.0,8.0,9,10,8.42,7.66,9.16,9.16,-1.5,6.69,13.38,40.0,20.0,7.51
7,LIV,6,2,3,1.0,15.0,6,9,14.11,14.11,7.15,6.39,7.72,6.09,23.66,90.0,30.0,11.59
8,BRE,6,2,3,1.0,15.0,9,9,10.56,9.80,8.48,8.48,1.32,12.91,10.39,36.0,40.0,10.06
9,LEE,6,2,2,2.0,10.0,10,8,9.09,9.09,8.73,7.97,1.11,6.3,9.65,38.0,34.0,8.58
10,FUL,6,2,2,2.0,9.0,9,8,7.63,6.11,11.82,11.05,-4.94,14.44,8.46,22.0,57.0,5.65
11,NEW,6,1,4,1.0,7.0,6,7,9.74,9.74,9.33,9.33,0.41,10.09,10.47,60.0,46.0,8.50
12,SOU,6,2,1,3.0,7.0,10,7,7.05,7.05,7.81,7.81,-0.76,12.48,5.69,41.0,52.0,7.66
13,BOU,6,2,1,3.0,5.0,18,7,2.37,2.37,11.61,10.85,-8.48,18.82,9.18,25.0,68.0,3.21
14,WOL,6,1,3,2.0,3.0,4,6,6.53,6.53,6.95,6.19,0.34,12.1,11.21,41.0,47.0,7.83
15,CRY,6,1,3,2.0,7.0,9,6,7.55,6.65,11.39,11.39,-4.74,18.29,7.81,24.0,72.0,5.94
16,EVE,6,0,4,2.0,4.0,6,4,7.57,7.57,10.22,9.46,-1.89,16.2,8.37,35.0,51.0,6.38
17,AVL,6,1,1,4.0,5.0,10,4,4.84,4.84,9.93,9.03,-4.18,12.67,13.97,36.0,48.0,5.16
18,WHU,6,1,1,4.0,3.0,8,4,6.38,5.62,8.12,6.6,-0.98,21.41,14.64,22.0,31.0,7.46
19,NFO,6,1,1,4.0,4.0,14,4,5.99,5.22,12.57,11.04,-5.82,15.56,10.79,25.0,68.0,4.72
20,LEI,6,0,1,5.0,8.0,16,1,5.03,5.03,10.76,10.0,-4.97,14.08,14.64,31.0,41.0,4.15
