Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Edwards,WBA,4.8,MID,0.00%,0.2,5,114,0,0,0,3,0,0,0,0,0,0,0,15,13.0,12.8,39,6.4,0.2,0,0.0,1.0,1.0,614,2031,-2,2,5,0,0.12,0.12,0.02,0.19,0.05,0.1,0.1,0.02,0.11,0.11,0.16,0.04,18,10,1,3,6,7,18,6,6.21,6.21,21.35,19.07,-12.86,15.14,8.95,40,72,4.6
Phillips,WBA,5.1,MID,0.00%,0.8,6,84,0,0,0,2,0,0,0,1,0,0,0,17,17.4,26.5,16,6.0,0.8,0,0.2,1.2,0.9,1959,8129,-4,4,7,0,0.02,0.02,0.15,0.15,0.0,0.02,0.02,0.18,0.2,0.2,0.18,0.0,18,10,1,3,6,7,18,6,6.21,6.21,21.35,19.07,-12.86,15.14,8.95,40,72,4.6
Field,WBA,4.8,MID,0.00%,0.0,3,61,0,0,0,2,0,0,0,0,0,0,0,16,20.0,0.5,0,2.0,0.0,0,0.0,0.6,1.0,616,1890,-2,2,3,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,10,1,3,6,7,18,6,6.21,6.21,21.35,19.07,-12.86,15.14,8.95,40,72,4.6
Harper,WBA,4.4,MID,0.50%,0.0,1,21,0,0,0,2,0,0,0,0,0,0,0,3,1.8,1.8,0,0.4,0.0,0,0.0,0.2,1.0,31487,40053,-1,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18,10,1,3,6,7,18,6,6.21,6.21,21.35,19.07,-12.86,15.14,8.95,40,72,4.6
Hegazi,WBA,4.2,DEF,0.20%,0.0,6,90,0,0,1,0,0,0,0,0,0,0,0,24,19.6,0.3,0,2.0,0.0,0,0.0,1.4,6.0,12308,81029,-3,3,1,0,0.0,0.0,0.0,0.18,0.18,0.0,0.0,0.0,0.0,0.0,0.18,0.18,18,10,1,3,6,7,18,6,6.21,6.21,21.35,19.07,-12.86,15.14,8.95,40,72,4.6
Joelinton,NEW,5.7,FWD,0.20%,3.5,21,487,1,1,1,8,0,0,0,2,0,0,2,79,105.4,82.7,117,30.5,3.5,1,0.6,3.7,2.3,9543,25523,-3,3,9,1,0.74,0.74,0.76,2.04,0.54,0.14,0.14,0.14,0.28,0.28,0.38,0.1,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Sean Longstaff,NEW,4.8,MID,0.10%,1.8,10,374,0,0,1,6,0,0,0,2,0,0,0,43,29.8,57.2,50,13.5,1.8,0,0.4,2.1,1.4,2351,6863,-2,2,7,0,0.23,0.23,0.11,0.38,0.2,0.06,0.06,0.03,0.08,0.08,0.09,0.05,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Darlow,NEW,5.0,GKP,1.80%,3.5,44,900,0,0,2,15,0,1,0,0,0,44,5,221,329.4,0.0,0,33.1,3.5,0,0.7,8.8,4.4,165912,94675,0,0,10,0,0.0,0.0,0.0,0.9,0.9,0.0,0.0,0.0,0.0,0.0,0.09,0.09,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Fernández,NEW,4.9,DEF,0.80%,1.8,20,900,0,0,2,15,1,0,0,2,0,0,1,152,212.0,23.8,6,24.1,1.8,0,0.4,4.1,2.0,30340,77884,-1,1,10,0,0.0,0.0,0.05,0.43,0.43,0.0,0.0,0.0,0.0,0.0,0.04,0.04,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
Lewis,NEW,4.3,DEF,2.20%,2.5,20,831,0,0,2,14,0,0,0,3,0,0,1,128,133.8,147.3,13,29.4,2.5,0,0.6,4.7,2.0,248520,223582,-2,2,10,0,0.02,0.02,0.4,1.88,1.52,0.0,0.0,0.04,0.05,0.05,0.2,0.17,13,10,4,2,4,12,15,14,10.65,8.37,13.9,12.38,-4.01,18.7,8.39,40,73,11.68
