Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Mahrez,MCI,8.1,MID,6.7%,0.5,134.0,1791.0,9.0,6.0,10.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,464.0,567.2,648.2,855.0,206.9,0.5,4.0,0.1,16.5,5.4,2464703.0,2160430.0,-4.0,4.0,25,9.0,6.03,6.03,5.4,18.03,8.47,0.3,0.3,0.27,0.57,0.57,0.9,0.42,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Stones,MCI,5.1,DEF,10.0%,-0.5,121.0,1753.0,4.0,0.0,13.0,9.0,0.0,0.0,0.0,0.0,1.0,0.0,11.0,493.0,471.4,78.0,186.0,73.4,-0.5,2.0,-0.1,23.7,6.0,2767935.0,2094258.0,1.0,-1.0,20,4.0,2.39,2.39,0.05,9.84,9.74,0.12,0.12,0.0,0.13,0.13,0.51,0.5,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Foden,MCI,6.1,MID,8.9%,2.5,119.0,1462.0,7.0,8.0,6.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,419.0,495.4,519.0,664.0,167.8,2.5,4.0,0.4,19.5,4.6,2823132.0,2495934.0,-4.0,4.0,26,7.0,5.19,5.19,4.71,12.31,4.86,0.32,0.32,0.29,0.61,0.61,0.76,0.3,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Laporte,MCI,6.0,DEF,2.3%,2.0,58.0,1343.0,0.0,0.0,7.0,10.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,286.0,233.4,78.0,85.0,39.6,2.0,0.0,0.3,9.7,3.6,200492.0,400925.0,0.0,0.0,16,0.0,0.84,0.84,0.58,6.24,6.24,0.06,0.06,0.04,0.1,0.1,0.42,0.42,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Zinchenko,MCI,5.5,DEF,0.6%,1.0,62.0,1293.0,0.0,0.0,7.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,316.0,244.6,288.9,108.0,64.2,1.0,1.0,0.2,11.3,3.4,88797.0,82072.0,0.0,0.0,18,0.0,0.57,0.57,1.09,8.38,7.68,0.04,0.04,0.08,0.12,0.12,0.58,0.53,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Torres,MCI,7.0,MID,1.8%,7.8,93.0,1267.0,7.0,4.0,7.0,13.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,260.0,349.8,273.0,541.0,116.3,7.8,1.0,1.1,13.3,4.2,351849.0,304868.0,0.0,0.0,22,7.0,5.73,5.73,2.2,9.77,2.72,0.4,0.4,0.16,0.56,0.56,0.69,0.19,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Mendy,MCI,5.9,DEF,1.7%,3.8,63.0,951.0,2.0,1.0,5.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,222.0,179.8,117.1,89.0,38.4,3.8,3.0,0.6,10.7,4.8,232666.0,264134.0,-1.0,1.0,13,2.0,0.33,0.33,0.3,2.77,2.35,0.03,0.03,0.03,0.06,0.06,0.26,0.22,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Aké,MCI,5.4,DEF,2.4%,2.0,29.0,797.0,1.0,0.0,3.0,13.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,150.0,156.0,46.9,44.0,24.7,2.0,0.0,0.4,5.4,2.9,268252.0,629020.0,-1.0,1.0,10,1.0,0.51,0.51,0.02,4.21,4.19,0.06,0.06,0.0,0.06,0.06,0.47,0.47,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Agüero,MCI,10.3,FWD,1.4%,2.8,28.0,529.0,2.0,1.0,4.0,4.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,102.0,125.8,99.9,254.0,47.3,2.8,0.0,0.3,2.7,2.5,372046.0,557002.0,-2.0,2.0,11,1.0,3.0,1.48,1.32,3.36,1.15,0.51,0.25,0.22,0.73,0.47,0.57,0.19,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Garcia,MCI,4.7,DEF,0.2%,0.2,5.0,305.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,61.8,26.1,1.0,8.8,0.2,0.0,0.0,1.1,1.0,12504.0,26419.0,-3.0,3.0,5,0.0,0.01,0.01,0.01,0.68,0.66,0.0,0.0,0.0,0.01,0.01,0.2,0.2,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Steffen,MCI,4.4,GKP,0.1%,0.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,0.0,0.0,1.0,0.0,0.0,0.0,0.5,2.0,25613.0,23737.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Carson,MCI,3.9,GKP,0.2%,1.8,7.0,90.0,0.0,0.0,0.0,3.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,27.0,37.4,0.0,0.0,3.7,1.8,0.0,0.5,1.8,7.0,24992.0,11896.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Delap,MCI,4.2,FWD,0.9%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,297604.0,264625.0,-3.0,3.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Rodrigo,MCI,5.3,MID,0.4%,4.2,89.0,2623.0,2.0,2.0,13.0,24.0,0.0,0.0,0.0,5.0,0.0,0.0,5.0,515.0,614.0,540.7,331.0,148.8,4.2,0.0,0.8,16.8,2.8,58459.0,74947.0,-2.0,2.0,32,1.0,2.54,1.78,2.34,19.42,17.52,0.09,0.06,0.08,0.17,0.14,0.66,0.6,1,36,26,5,5.0,76.0,29,83,73.76,66.91,28.31,21.29,45.62,9.91,21.0,395.0,133.0,79.61
Alisson,LIV,5.9,GKP,6.7%,5.4,125.0,2790.0,1.0,0.0,8.0,32.0,0.0,1.0,0.0,1.0,0.0,76.0,12.0,598.0,724.0,0.1,17.0,74.1,5.4,2.0,0.9,21.2,4.0,547941.0,1101616.0,-1.0,1.0,31,1.0,0.11,0.11,0.0,3.09,3.09,0.0,0.0,0.0,0.0,0.0,0.1,0.1,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Fabinho,LIV,5.4,MID,0.8%,2.0,65.0,2386.0,0.0,2.0,9.0,29.0,0.0,0.0,0.0,6.0,0.0,0.0,2.0,395.0,439.6,100.3,67.0,61.0,2.0,0.0,0.4,12.0,2.3,117202.0,186849.0,-1.0,1.0,28,0.0,0.34,0.34,0.3,9.88,9.65,0.01,0.01,0.01,0.02,0.02,0.37,0.36,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Rhys Williams,LIV,4.0,DEF,0.2%,2.0,16.0,479.0,0.0,0.0,1.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,93.0,79.2,18.7,30.0,12.8,2.0,0.0,0.5,4.0,2.3,64108.0,52789.0,0.0,0.0,7,0.0,0.22,0.22,0.12,1.72,1.6,0.04,0.04,0.02,0.06,0.06,0.32,0.3,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Adrián,LIV,4.2,GKP,0.3%,0.0,11.0,270.0,0.0,0.0,1.0,9.0,0.0,0.0,0.0,0.0,0.0,10.0,2.0,60.0,59.6,0.0,0.0,5.9,0.0,0.0,0.0,2.6,3.7,60166.0,66613.0,-3.0,3.0,3,0.0,0.0,0.0,0.0,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.13,0.13,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Neco Williams,LIV,3.8,DEF,4.2%,0.2,11.0,247.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,51.0,42.0,47.8,34.0,12.2,0.2,0.0,0.1,2.9,1.8,603341.0,610727.0,-2.0,2.0,6,0.0,0.09,0.09,0.19,1.07,0.8,0.03,0.03,0.07,0.1,0.1,0.38,0.28,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Robertson,LIV,7.1,DEF,14.8%,2.8,138.0,3204.0,1.0,6.0,10.0,42.0,0.0,0.0,0.0,2.0,0.0,0.0,14.0,747.0,677.8,1018.9,330.0,202.9,2.8,2.0,0.4,19.4,3.8,2506555.0,2463441.0,1.0,-1.0,36,1.0,1.38,1.38,6.22,18.53,14.59,0.04,0.04,0.17,0.21,0.21,0.52,0.41,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Salah,LIV,12.8,MID,39.8%,6.6,222.0,2897.0,22.0,5.0,9.0,41.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,651.0,1032.2,771.0,1828.0,362.7,6.6,4.0,0.5,17.3,6.3,6307919.0,5804013.0,8.0,-8.0,35,16.0,18.64,14.08,5.91,26.39,9.36,0.58,0.44,0.18,0.76,0.62,0.82,0.29,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Alexander-Arnold,LIV,7.7,DEF,24.5%,6.4,149.0,2849.0,2.0,8.0,8.0,40.0,0.0,0.0,0.0,1.0,0.0,0.0,26.0,712.0,758.8,1164.4,493.0,241.5,6.4,4.0,0.8,19.4,4.4,2033616.0,3820038.0,2.0,-2.0,34,2.0,2.46,2.46,8.38,21.76,16.39,0.08,0.08,0.26,0.34,0.34,0.68,0.52,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Wijnaldum,LIV,5.3,MID,1.2%,2.0,91.0,2775.0,2.0,1.0,8.0,39.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,459.0,345.4,357.1,295.0,99.6,2.0,0.0,0.4,17.2,2.5,176591.0,249175.0,-2.0,2.0,36,2.0,2.75,2.75,1.55,12.89,9.63,0.09,0.09,0.05,0.14,0.14,0.42,0.31,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Firmino,LIV,9.0,FWD,3.9%,4.4,128.0,2667.0,8.0,7.0,8.0,39.0,0.0,0.0,0.0,2.0,0.0,0.0,13.0,549.0,660.2,565.9,1363.0,258.9,4.4,2.0,0.5,14.2,3.8,1123008.0,1193974.0,-5.0,5.0,34,8.0,12.59,12.59,4.88,23.51,9.16,0.42,0.42,0.16,0.58,0.58,0.78,0.3,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Mané,LIV,11.7,MID,5.9%,5.4,154.0,2628.0,9.0,10.0,10.0,28.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,438.0,702.8,717.6,1430.0,285.2,5.4,2.0,0.5,13.2,4.7,1805976.0,2343109.0,-3.0,3.0,33,9.0,13.13,13.13,7.24,22.89,5.36,0.45,0.45,0.25,0.7,0.7,0.78,0.18,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Henderson,LIV,5.4,MID,0.9%,0.0,56.0,1704.0,1.0,2.0,4.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,345.0,358.0,262.3,108.0,72.9,0.0,0.0,0.0,10.4,2.7,142110.0,286683.0,-1.0,1.0,21,1.0,1.14,1.14,1.48,11.49,10.46,0.06,0.06,0.08,0.14,0.14,0.6,0.55,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Phillips,LIV,4.1,DEF,3.2%,2.4,49.0,1275.0,0.0,1.0,5.0,11.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,263.0,303.6,90.2,103.0,49.8,2.4,0.0,0.6,12.0,3.3,528111.0,276690.0,1.0,-1.0,15,0.0,0.73,0.73,0.92,3.83,3.66,0.05,0.05,0.06,0.12,0.12,0.27,0.26,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Jones,LIV,4.4,MID,0.7%,1.4,50.0,1169.0,1.0,2.0,5.0,14.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,226.0,224.6,233.4,289.0,74.8,1.4,0.0,0.3,11.4,2.1,238592.0,239012.0,-1.0,1.0,24,1.0,1.76,1.76,1.52,7.74,5.18,0.13,0.13,0.12,0.25,0.25,0.59,0.4,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Jota,LIV,7.0,MID,13.5%,2.8,85.0,1105.0,9.0,0.0,4.0,15.0,0.0,0.0,0.0,2.0,0.0,0.0,9.0,225.0,387.4,188.3,680.0,125.7,2.8,0.0,0.4,12.1,4.7,4152126.0,3381399.0,5.0,-5.0,18,9.0,7.06,7.06,1.76,10.97,4.08,0.57,0.57,0.14,0.71,0.71,0.89,0.33,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Milner,LIV,5.3,MID,0.1%,0.6,43.0,1041.0,0.0,2.0,4.0,10.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,198.0,196.2,240.2,108.0,54.6,0.6,1.0,0.1,8.1,1.8,18199.0,28672.0,-2.0,2.0,24,0.0,0.36,0.36,0.79,5.69,4.89,0.03,0.03,0.07,0.1,0.1,0.5,0.43,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Kabak,LIV,5.0,DEF,0.7%,0.6,26.0,801.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,150.0,131.0,17.2,19.0,16.7,0.6,0.0,0.1,5.2,2.9,142315.0,90672.0,0.0,0.0,9,0.0,0.09,0.09,0.03,1.86,1.86,0.01,0.01,0.0,0.01,0.01,0.21,0.21,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Matip,LIV,5.4,DEF,0.4%,0.0,42.0,690.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,194.0,179.0,42.4,84.0,30.6,0.0,1.0,0.0,7.8,4.2,269904.0,298425.0,-1.0,1.0,10,1.0,0.78,0.78,1.18,4.38,4.38,0.1,0.1,0.15,0.25,0.25,0.56,0.56,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Gomez,LIV,5.2,DEF,1.0%,0.0,10.0,589.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,106.8,18.1,0.0,12.5,0.0,0.0,0.0,1.9,1.4,109840.0,379356.0,-3.0,3.0,7,0.0,0.0,0.0,0.07,2.09,2.02,0.0,0.0,0.01,0.01,0.01,0.32,0.31,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Shaqiri,LIV,6.4,MID,0.1%,0.2,26.0,548.0,0.0,2.0,2.0,7.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,127.0,95.2,294.2,86.0,47.6,0.2,0.0,0.0,4.1,1.9,7380.0,9940.0,-1.0,1.0,14,0.0,0.42,0.42,2.51,4.59,2.12,0.07,0.07,0.42,0.49,0.49,0.77,0.36,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Keita,LIV,5.2,MID,0.2%,0.0,15.0,517.0,0.0,0.0,2.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,78.0,70.6,100.5,119.0,29.0,0.0,0.0,0.0,2.9,1.5,17347.0,81732.0,-3.0,3.0,10,0.0,0.39,0.39,0.91,3.59,2.33,0.07,0.07,0.16,0.22,0.22,0.62,0.4,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
van Dijk,LIV,6.2,DEF,6.2%,0.0,15.0,370.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3,0.0,0.0,0.0,2.4,3.0,385287.0,1998276.0,-3.0,3.0,5,1.0,0.55,0.55,0.0,1.41,1.29,0.13,0.13,0.0,0.13,0.13,0.34,0.31,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Kelleher,LIV,4.5,GKP,0.1%,0.0,10.0,180.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,41.0,57.8,0.0,0.0,5.8,0.0,1.0,0.0,2.2,5.0,32647.0,31901.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.45,0.45,0.0,0.0,0.0,0.0,0.0,0.22,0.22,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Origi,LIV,5.1,FWD,0.6%,0.0,10.0,180.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,17.8,33.2,60.0,11.1,0.0,0.0,0.0,2.0,1.1,38960.0,98937.0,-4.0,4.0,9,0.0,1.08,1.08,0.14,1.5,0.78,0.55,0.55,0.07,0.62,0.62,0.77,0.4,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Tsimikas,LIV,4.9,DEF,0.0%,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,0.2,1.0,2443.0,5209.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Thiago,LIV,5.5,MID,1.1%,3.6,49.0,1671.0,1.0,0.0,6.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,1.0,305.0,346.8,435.5,160.0,94.4,3.6,0.0,0.7,8.9,2.2,413751.0,416908.0,-5.0,5.0,22,1.0,0.8,0.8,2.26,9.78,8.51,0.04,0.04,0.12,0.16,0.16,0.52,0.45,5,36,18,9,9.0,63.0,42,63,67.27,62.7,45.7,39.61,23.1,9.16,18.88,428.0,132.0,63.81
Douglas Luiz,AVL,4.8,MID,0.2%,2.0,71.0,2764.0,0.0,2.0,12.0,41.0,0.0,0.0,0.0,8.0,1.0,0.0,0.0,354.0,399.8,293.8,187.0,88.4,2.0,0.0,0.4,14.8,2.2,32436.0,47525.0,-2.0,2.0,32,0.0,1.32,1.32,2.31,9.51,7.11,0.04,0.04,0.07,0.12,0.12,0.31,0.23,11,36,14,7,15.0,51.0,44,49,54.1,50.29,48.93,44.36,5.93,10.71,9.35,259.0,282.0,51.94
Trézéguet,AVL,5.2,MID,0.4%,0.0,56.0,1157.0,2.0,1.0,6.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,152.0,213.6,180.1,478.0,86.7,0.0,1.0,0.0,10.8,2.7,68683.0,142177.0,-3.0,3.0,21,2.0,3.98,3.98,2.15,7.03,1.9,0.3,0.3,0.16,0.47,0.47,0.54,0.15,11,36,14,7,15.0,51.0,44,49,54.1,50.29,48.93,44.36,5.93,10.71,9.35,259.0,282.0,51.94
