Player,Team,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS
Mahrez,MCI,8.1,MID,3.6%,3.4,70.0,942.0,5.0,2.0,7.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,242.0,307.0,424.1,453.0,118.3,3.4,2.0,0.4,8.6,5.0,1547456.0,1479908.0,-4.0,4.0,14,5.0,3.69,3.69,4.13,10.47,3.92,0.35,0.35,0.39,0.74,0.74,1.0,0.37,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Foden,MCI,6.3,MID,10.1%,6.0,64.0,839.0,4.0,3.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,220.0,270.8,292.2,433.0,99.6,6.0,2.0,1.0,10.2,4.3,1830430.0,1393487.0,-2.0,2.0,15,4.0,3.31,3.31,2.12,7.55,2.83,0.35,0.35,0.23,0.58,0.58,0.8,0.3,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Jesus,MCI,9.1,FWD,2.3%,1.6,36.0,804.0,2.0,2.0,4.0,5.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,114.0,133.4,169.5,245.0,54.8,1.6,0.0,0.2,4.0,3.3,516582.0,491157.0,-4.0,4.0,11,2.0,2.11,2.11,1.27,5.13,2.55,0.24,0.24,0.14,0.38,0.38,0.58,0.29,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Torres,MCI,6.9,MID,1.0%,1.0,38.0,623.0,2.0,2.0,4.0,6.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,88.0,112.8,103.3,279.0,49.3,1.0,0.0,0.1,5.5,3.2,249065.0,272035.0,-1.0,1.0,12,2.0,2.67,2.67,0.76,5.36,2.22,0.38,0.38,0.11,0.49,0.49,0.76,0.32,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Mendy,MCI,5.9,DEF,1.4%,0.0,24.0,504.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,96.0,72.8,40.2,35.0,14.6,0.0,1.0,0.0,4.1,4.0,166050.0,223608.0,-1.0,1.0,6,1.0,0.15,0.15,0.06,1.33,1.18,0.03,0.03,0.01,0.04,0.04,0.24,0.21,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Aké,MCI,5.4,DEF,2.7%,0.0,21.0,469.0,1.0,0.0,2.0,7.0,0.0,0.0,0.0,3.0,0.0,0.0,1.0,97.0,108.0,35.5,23.0,16.6,0.0,0.0,0.0,3.9,3.5,261727.0,604955.0,-1.0,1.0,6,1.0,0.4,0.4,0.02,2.75,2.74,0.08,0.08,0.0,0.08,0.08,0.53,0.53,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Zinchenko,MCI,5.5,DEF,0.4%,5.6,29.0,434.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,119.0,69.2,48.1,25.0,14.3,5.6,1.0,1.0,5.3,4.8,23174.0,30920.0,0.0,0.0,6,0.0,0.12,0.12,0.03,2.68,2.56,0.03,0.03,0.01,0.03,0.03,0.56,0.53,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Laporte,MCI,6.0,DEF,2.1%,0.2,13.0,398.0,0.0,0.0,1.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,69.0,62.8,28.4,16.0,10.7,0.2,0.0,0.0,2.2,2.6,144002.0,354571.0,0.0,0.0,5,0.0,0.17,0.17,0.31,2.02,2.02,0.04,0.04,0.07,0.11,0.11,0.46,0.46,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Garcia,MCI,4.7,DEF,0.2%,0.0,3.0,200.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,37.0,22.7,1.0,6.0,0.0,0.0,0.0,0.6,1.0,10410.0,24102.0,-3.0,3.0,3,0.0,0.01,0.01,0.01,0.43,0.41,0.01,0.01,0.0,0.01,0.01,0.19,0.19,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Agüero,MCI,10.3,FWD,1.1%,0.2,6.0,140.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,7.2,36.9,65.0,10.4,0.2,0.0,0.0,0.6,1.2,287542.0,495974.0,-2.0,2.0,5,0.0,0.86,0.86,0.71,1.69,0.48,0.56,0.56,0.46,1.02,1.02,1.1,0.31,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Steffen,MCI,4.4,GKP,0.1%,0.4,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,8.0,9.6,0.0,0.0,1.0,0.4,0.0,0.1,0.5,2.0,23320.0,18574.0,-1.0,1.0,1,0.0,0.0,0.0,0.0,0.35,0.35,0.0,0.0,0.0,0.0,0.0,0.35,0.35,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Delap,MCI,4.4,FWD,1.0%,0.0,1.0,39.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,4.0,0.2,0.0,0.0,0.0,0.2,1.0,236171.0,188902.0,-1.0,1.0,1,0.0,0.06,0.06,0.0,0.06,0.0,0.15,0.15,0.0,0.15,0.15,0.15,0.0,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Rodrigo,MCI,5.3,MID,0.4%,3.4,45.0,1541.0,0.0,1.0,8.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,3.0,266.0,307.0,281.0,186.0,77.5,3.4,0.0,0.6,8.5,2.5,42392.0,58898.0,-2.0,2.0,18,0.0,0.86,0.86,1.24,12.89,12.02,0.05,0.05,0.07,0.12,0.12,0.75,0.7,1,19,12,5,2.0,36.0,13,41,38.79,34.99,14.29,11.24,23.75,9.94,21.2,211.0,66.0,42.11
Alisson,LIV,5.9,GKP,6.8%,4.2,69.0,1530.0,0.0,0.0,5.0,14.0,0.0,1.0,0.0,1.0,0.0,36.0,6.0,312.0,357.2,0.0,0.0,35.6,4.2,1.0,0.7,11.7,4.1,407043.0,951179.0,-1.0,1.0,17,0.0,0.0,0.0,0.0,1.78,1.78,0.0,0.0,0.0,0.0,0.0,0.1,0.1,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Fabinho,LIV,5.4,MID,0.9%,1.2,40.0,1472.0,0.0,1.0,6.0,18.0,0.0,0.0,0.0,4.0,0.0,0.0,2.0,264.0,309.2,60.6,16.0,38.9,1.2,0.0,0.2,7.4,2.4,104588.0,167434.0,-1.0,1.0,17,0.0,0.12,0.12,0.17,5.59,5.48,0.01,0.01,0.01,0.02,0.02,0.34,0.34,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Adrián,LIV,4.2,GKP,0.3%,0.0,2.0,180.0,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,28.0,42.2,0.0,0.0,4.2,0.0,0.0,0.0,0.5,1.0,52577.0,58028.0,-3.0,3.0,2,0.0,0.0,0.0,0.0,0.36,0.36,0.0,0.0,0.0,0.0,0.0,0.18,0.18,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Neco Williams,LIV,3.9,DEF,3.8%,0.0,8.0,171.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,32.0,21.2,18.5,20.0,5.8,0.0,0.0,0.0,2.1,2.0,387935.0,422913.0,-1.0,1.0,4,0.0,0.05,0.05,0.11,0.86,0.71,0.03,0.03,0.05,0.08,0.08,0.45,0.37,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Rhys Williams,LIV,4.0,DEF,0.3%,0.0,3.0,120.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,21.0,15.2,4.0,4.0,0.0,0.0,0.0,0.8,1.5,54883.0,38196.0,0.0,0.0,2,0.0,0.05,0.05,0.12,0.47,0.35,0.04,0.04,0.09,0.13,0.13,0.35,0.26,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Robertson,LIV,7.4,DEF,20.0%,2.8,90.0,1800.0,1.0,5.0,6.0,23.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,454.0,420.6,663.8,218.0,130.5,2.8,2.0,0.4,12.2,4.5,2059289.0,1609594.0,4.0,-4.0,20,1.0,1.08,1.08,4.75,11.26,7.95,0.05,0.05,0.24,0.29,0.29,0.56,0.4,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Wijnaldum,LIV,5.3,MID,1.4%,2.2,52.0,1619.0,1.0,1.0,5.0,21.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,260.0,210.2,235.3,170.0,61.6,2.2,0.0,0.4,9.8,2.6,146520.0,203287.0,-2.0,2.0,20,1.0,1.8,1.8,1.21,8.72,6.64,0.1,0.1,0.07,0.17,0.17,0.48,0.37,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Mané,LIV,11.8,MID,8.3%,5.5,103.0,1599.0,7.0,7.0,5.0,16.0,0.0,0.0,0.0,2.0,0.0,0.0,8.0,297.0,483.6,460.4,956.0,190.3,5.5,2.0,0.5,8.7,5.4,1488924.0,1846793.0,-2.0,2.0,19,7.0,8.46,8.46,3.91,14.87,3.69,0.47,0.47,0.22,0.69,0.69,0.83,0.21,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Firmino,LIV,9.4,FWD,6.3%,3.0,80.0,1596.0,6.0,3.0,6.0,21.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,332.0,395.8,323.0,851.0,156.6,3.0,1.0,0.3,8.5,4.0,722874.0,596057.0,-1.0,1.0,20,6.0,8.49,8.49,2.48,14.4,5.18,0.47,0.47,0.14,0.61,0.61,0.8,0.29,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Salah,LIV,12.5,MID,38.0%,2.0,131.0,1561.0,13.0,4.0,5.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,395.0,621.8,469.8,918.0,200.9,2.0,3.0,0.2,10.5,6.9,3989311.0,3669240.0,5.0,-5.0,19,8.0,9.8,5.99,3.72,12.49,5.34,0.56,0.34,0.21,0.78,0.56,0.72,0.31,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Alexander-Arnold,LIV,7.3,DEF,14.3%,6.0,67.0,1485.0,1.0,3.0,4.0,22.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,336.0,328.4,495.3,250.0,107.2,6.0,1.0,0.8,9.2,3.7,726190.0,3352436.0,-2.0,2.0,18,1.0,1.25,1.25,3.09,12.13,10.26,0.08,0.08,0.19,0.26,0.26,0.73,0.62,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Henderson,LIV,5.4,MID,1.3%,1.8,47.0,1315.0,1.0,2.0,4.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,264.0,279.4,207.3,95.0,58.3,1.8,0.0,0.3,8.7,2.9,135993.0,250459.0,-1.0,1.0,16,1.0,1.09,1.09,1.04,9.85,8.86,0.07,0.07,0.07,0.15,0.15,0.67,0.6,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Jones,LIV,4.4,MID,1.0%,0.5,22.0,694.0,0.0,0.0,3.0,8.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,94.0,110.8,139.8,154.0,40.5,0.5,0.0,0.1,5.0,1.7,197006.0,168052.0,-1.0,1.0,13,0.0,0.51,0.51,0.51,3.97,3.09,0.07,0.07,0.07,0.13,0.13,0.52,0.4,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Matip,LIV,5.4,DEF,0.6%,0.5,42.0,690.0,1.0,2.0,3.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,194.0,179.0,42.4,84.0,30.6,0.5,1.0,0.1,7.8,4.2,269106.0,281646.0,-1.0,1.0,10,1.0,0.78,0.78,1.18,4.38,4.38,0.1,0.1,0.15,0.25,0.25,0.56,0.56,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Gomez,LIV,5.2,DEF,1.1%,0.0,10.0,589.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.0,106.8,18.1,0.0,12.5,0.0,0.0,0.0,1.9,1.4,109207.0,372876.0,-3.0,3.0,7,0.0,0.0,0.0,0.07,2.09,2.02,0.0,0.0,0.01,0.01,0.01,0.32,0.31,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Jota,LIV,6.6,MID,2.4%,0.0,47.0,499.0,5.0,0.0,1.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,138.0,198.0,95.3,266.0,56.0,0.0,0.0,0.0,7.1,5.2,2471872.0,2608754.0,1.0,-1.0,9,5.0,2.63,2.63,1.44,5.12,1.65,0.48,0.48,0.26,0.74,0.74,0.93,0.3,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Milner,LIV,5.3,MID,0.1%,1.0,26.0,433.0,0.0,2.0,3.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,124.0,113.0,158.8,45.0,31.6,1.0,1.0,0.2,4.9,2.2,16491.0,26593.0,-2.0,2.0,12,0.0,0.08,0.08,0.6,2.93,2.39,0.02,0.02,0.13,0.15,0.15,0.62,0.51,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Keita,LIV,5.2,MID,0.2%,0.0,12.0,394.0,0.0,0.0,2.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,44.2,54.5,111.0,21.0,0.0,0.0,0.0,2.3,1.7,16509.0,80265.0,-3.0,3.0,7,0.0,0.35,0.35,0.68,3.15,2.14,0.08,0.08,0.15,0.23,0.23,0.7,0.48,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
van Dijk,LIV,6.3,DEF,6.7%,0.0,15.0,370.0,1.0,0.0,1.0,11.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,73.0,82.4,4.8,66.0,15.3,0.0,0.0,0.0,2.4,3.0,382612.0,1972122.0,-2.0,2.0,5,1.0,0.55,0.55,0.0,1.41,1.29,0.13,0.13,0.0,0.13,0.13,0.34,0.31,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Phillips,LIV,4.0,DEF,0.6%,0.0,9.0,315.0,0.0,0.0,1.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,52.0,65.8,14.3,6.0,8.7,0.0,0.0,0.0,2.2,2.2,137505.0,99243.0,0.0,0.0,4,0.0,0.0,0.0,0.03,0.41,0.39,0.0,0.0,0.01,0.01,0.01,0.12,0.11,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Minamino,LIV,6.0,MID,0.2%,0.2,17.0,289.0,1.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,59.4,14.6,118.0,19.1,0.2,0.0,0.0,2.8,1.9,13143.0,39705.0,-5.0,5.0,9,1.0,1.27,1.27,0.0,1.87,0.63,0.41,0.41,0.0,0.41,0.41,0.61,0.2,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Shaqiri,LIV,6.4,MID,0.1%,1.0,10.0,243.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,46.0,41.8,102.9,53.0,19.8,1.0,0.0,0.2,1.6,1.7,3744.0,6070.0,-1.0,1.0,6,0.0,0.23,0.23,0.62,1.4,0.66,0.09,0.09,0.24,0.32,0.32,0.53,0.25,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Kelleher,LIV,4.5,GKP,0.1%,0.0,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,26.0,28.2,0.0,0.0,2.8,0.0,1.0,0.0,1.6,7.0,30347.0,27120.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Origi,LIV,5.2,FWD,0.6%,0.8,6.0,72.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,9.0,3.6,35.0,4.7,0.8,0.0,0.2,1.2,1.0,27090.0,83211.0,-3.0,3.0,6,0.0,0.48,0.48,0.0,0.64,0.15,0.63,0.63,0.0,0.63,0.63,0.83,0.2,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Thiago,LIV,5.7,MID,1.2%,1.8,11.0,499.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,76.0,86.0,135.3,67.0,28.9,1.8,0.0,0.3,1.9,1.6,372953.0,358914.0,-3.0,3.0,7,0.0,0.32,0.32,0.37,3.29,3.04,0.06,0.06,0.07,0.12,0.12,0.59,0.55,4,20,10,7,3.0,40.0,23,37,38.6,34.79,22.85,18.29,16.5,8.89,20.24,254.0,63.0,38.32
Douglas Luiz,AVL,4.9,MID,0.2%,3.0,43.0,1491.0,0.0,2.0,8.0,21.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,199.0,217.2,197.7,98.0,51.5,3.0,0.0,0.6,8.8,2.5,26606.0,39857.0,-1.0,1.0,17,0.0,0.91,0.91,1.52,7.53,5.34,0.05,0.05,0.09,0.14,0.14,0.45,0.32,10,18,9,2,7.0,33.0,21,29,35.37,32.32,21.36,19.08,13.25,10.62,8.55,146.0,126.0,33.61
Trézéguet,AVL,5.2,MID,0.5%,0.5,27.0,732.0,0.0,1.0,4.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78.0,115.8,122.2,343.0,57.9,0.5,0.0,0.1,5.2,2.5,58025.0,129854.0,-3.0,3.0,11,0.0,3.05,3.05,2.01,5.25,1.06,0.37,0.37,0.24,0.61,0.61,0.63,0.13,10,18,9,2,7.0,33.0,21,29,35.37,32.32,21.36,19.08,13.25,10.62,8.55,146.0,126.0,33.61
Watkins,AVL,6.2,FWD,15.8%,4.0,83.0,1620.0,8.0,4.0,9.0,21.0,0.0,0.0,1.0,1.0,0.0,0.0,6.0,276.0,428.2,319.9,888.0,163.0,4.0,3.0,0.6,13.4,4.6,2236003.0,1149048.0,2.0,-2.0,18,7.0,11.05,9.53,2.85,13.38,3.59,0.61,0.53,0.16,0.77,0.69,0.74,0.2,10,18,9,2,7.0,33.0,21,29,35.37,32.32,21.36,19.08,13.25,10.62,8.55,146.0,126.0,33.61
Grealish,AVL,7.7,MID,37.7%,5.8,113.0,1617.0,6.0,10.0,9.0,21.0,0.0,0.0,0.0,4.0,0.0,0.0,12.0,440.0,597.6,837.4,811.0,224.4,5.8,2.0,0.8,14.7,6.3,4791505.0,2851440.0,7.0,-7.0,18,6.0,4.92,4.92,7.87,14.81,5.63,0.27,0.27,0.44,0.71,0.71,0.82,0.31,10,18,9,2,7.0,33.0,21,29,35.37,32.32,21.36,19.08,13.25,10.62,8.55,146.0,126.0,33.61
