Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,36,NEW,MCI,0,6.1,GKP,9.4,2.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,515.4,10.0,0.0,52.6,2.8,0.0,0.5,23.9,4.3,15709.0,14792.0,1.0,-1.0,34.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.21,0.2,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Bernardo Silva,21,36,NEW,MCI,0,7.4,MID,1.1,3.2,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,397.2,461.7,461.0,132.2,3.2,0.0,0.4,12.6,3.7,5185.0,3395.0,-1.0,1.0,25.0,0.0,0.0,0.0,0.04999999999999982,0.8100000000000005,0.7599999999999998,0.16,0.16,0.21,0.38,0.38,0.76,0.47,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Fernandinho,21,36,NEW,MCI,0,5.4,DEF,0.7,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.0,162.7,99.0,44.9,1.8,0.0,0.3,9.4,2.7,1080.0,673.0,-1.0,1.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.07,0.13,0.13,0.59,0.55,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Dias,21,36,NEW,MCI,0,6.0,DEF,21.1,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,605.4,90.0,193.0,89.1,0.8,0.0,0.1,22.7,4.5,30690.0,58134.0,5.0,-5.0,30.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.06,0.0,0.07,0.07,0.53,0.53,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Sterling,21,36,NEW,MCI,0,11.0,MID,4.7,2.8,2.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,638.2,536.5,1319.0,248.3,2.8,0.0,0.3,13.5,5.0,19899.0,12119.0,-5.0,5.0,30.0,0.0,0.0,0.0,0.05000000000000071,0.5899999999999999,0.5400000000000009,0.43,0.4,0.21,0.65,0.62,0.89,0.42,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Cancelo,21,36,NEW,MCI,0,5.8,DEF,13.9,4.5,11.0,73.0,1.0,1.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,33.0,569.8,672.3,394.0,163.7,4.5,1.0,0.8,24.3,5.2,35002.0,12399.0,3.0,-3.0,27.0,1.0,0.07000000000000006,0.07000000000000006,0.13999999999999968,1.1899999999999977,1.1199999999999992,0.07,0.07,0.2,0.28,0.28,0.69,0.55,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Gündogan,21,36,NEW,MCI,0,5.6,MID,18.5,1.8,5.0,90.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,709.8,666.9,679.0,205.8,1.8,0.0,0.3,26.8,5.6,34785.0,37306.0,1.0,-1.0,27.0,0.0,0.1899999999999995,0.1800000000000006,0.0900000000000003,0.3200000000000003,0.27999999999999936,0.41,0.34,0.17,0.58,0.51,0.85,0.46,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Jesus,21,36,NEW,MCI,0,9.1,FWD,2.6,2.2,5.0,90.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,458.0,439.5,858.0,175.6,2.2,0.0,0.2,11.9,4.0,9452.0,4639.0,-4.0,4.0,27.0,0.0,0.09999999999999964,0.09999999999999964,0.4900000000000002,0.7799999999999994,0.1899999999999995,0.41,0.41,0.15,0.56,0.56,0.75,0.25,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
De Bruyne,21,36,NEW,MCI,0,11.8,MID,12.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.2,1077.8,888.0,265.5,0.0,0.0,0.0,10.8,5.3,276.0,51261.0,3.0,-3.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.36,0.47,0.93,0.83,0.99,0.5,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
Walker,21,36,NEW,MCI,0,6.1,DEF,4.9,0.8,1.0,90.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,317.0,197.5,88.0,60.2,0.8,0.0,0.1,13.9,3.7,3637.0,1814.0,1.0,-1.0,23.0,0.0,0.0,0.0,0.0,0.8000000000000007,0.7999999999999989,0.01,0.01,0.02,0.03,0.03,0.48,0.46,1.0,1.0,1.0,0.0,0.0,4.0,3.0,3.0,1.480000000000004,1.4799999999999898,2.1799999999999997,0.48999999999999844,0.9899999999999949,-0.3200000000000003,0.370000000000001,13.0,2.0,0.75,16,1.1944444444444444,1.7222222222222223,1.0833333333333333,1.1258333333333335,0.9941666666666666,1.6152777777777778,1.5097222222222222,-0.5152777777777778,0.49166666666666664,0.22305555555555553,3.6666666666666665,8.666666666666666,1.0725
