Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,26,WHU,MCI,1,6.1,GKP,10.2,4.4,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,375.6,10.0,0.0,38.7,4.4,0.0,0.7,19.5,4.6,15395.0,13920.0,1.0,-1.0,26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.01,0.22,0.2,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Bernardo Silva,21,26,WHU,MCI,1,7.4,MID,1.5,4.3,2.0,81.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,306.8,328.4,377.0,101.5,4.3,0.0,0.6,9.3,3.5,8058.0,8400.0,-1.0,1.0,20,0.0,0.3900000000000001,0.3900000000000001,0.38000000000000034,1.0099999999999998,0.2400000000000002,0.18,0.18,0.18,0.36,0.36,0.71,0.43,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Fernandinho,21,26,WHU,MCI,1,5.4,DEF,0.7,1.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,123.6,79.2,55.0,25.9,1.6,0.0,0.3,7.0,2.9,280.0,513.0,-1.0,1.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.08,0.02,0.1,0.1,0.55,0.52,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Dias,21,26,WHU,MCI,1,6.1,DEF,23.7,4.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,497.6,54.7,185.0,74.0,4.0,0.0,0.7,19.5,5.0,75081.0,7221.0,6.0,-6.0,24,0.0,0.0,0.0,0.0,0.9099999999999984,0.9100000000000001,0.08,0.08,0.0,0.08,0.08,0.52,0.52,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Sterling,21,26,WHU,MCI,1,11.6,MID,11.1,4.7,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,570.6,458.0,1122.0,215.0,4.7,0.0,0.4,11.2,5.4,16252.0,62305.0,1.0,-1.0,24,0.0,0.5600000000000005,0.5600000000000005,0.08999999999999986,1.1099999999999994,0.5,0.46,0.42,0.23,0.69,0.65,0.94,0.47,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Cancelo,21,26,WHU,MCI,1,6.2,DEF,25.5,3.3,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0,417.2,538.3,318.0,127.5,3.3,0.0,0.5,17.6,5.2,12956.0,63257.0,7.0,-7.0,21,0.0,0.10000000000000009,0.10000000000000009,0.3400000000000003,0.5899999999999999,0.48999999999999844,0.08,0.08,0.2,0.28,0.28,0.74,0.6,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
De Bruyne,21,26,WHU,MCI,1,11.8,MID,14.5,2.0,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,575.6,914.4,761.0,225.3,2.0,0.0,0.2,9.2,5.2,136416.0,6258.0,3.0,-3.0,21,0.0,0.21999999999999886,0.20999999999999996,0.030000000000001137,0.7200000000000024,0.5099999999999998,0.45,0.33,0.47,0.92,0.8,0.94,0.49,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Gündogan,21,26,WHU,MCI,1,6.2,MID,37.7,7.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,581.8,460.3,539.0,158.3,7.0,0.0,1.1,21.3,6.3,103540.0,54029.0,7.0,-7.0,21,0.0,0.020000000000000462,0.03000000000000025,0.0,0.1399999999999988,0.1200000000000001,0.44,0.36,0.17,0.61,0.52,0.83,0.42,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Mahrez,21,26,WHU,MCI,1,8.1,MID,4.4,5.6,12.0,90.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,43.0,463.6,560.3,692.0,171.5,5.6,1.0,0.7,13.5,5.2,88151.0,3694.0,-4.0,4.0,21,1.0,0.28999999999999915,0.28999999999999915,0.23000000000000043,0.5999999999999996,0.10999999999999943,0.28,0.28,0.31,0.59,0.59,0.84,0.35,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
Walker,21,26,WHU,MCI,1,6.1,DEF,5.0,0.9,2.0,90.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,252.6,150.6,81.0,48.4,0.9,0.0,0.1,12.1,4.1,1142.0,2361.0,1.0,-1.0,18,0.0,0.0,0.0,0.0,0.5,0.5,0.01,0.01,0.03,0.04,0.04,0.38,0.36,1,1,1,0,0.0,4.0,1,3,3.259999999999998,3.269999999999996,0.3200000000000003,0.3200000000000003,2.9499999999999993,-0.16999999999999993,0.370000000000001,20.0,1.0,2.9100000000000037,6,1.5384615384615385,1.1923076923076923,1.7307692307692308,1.5015384615384615,1.4723076923076923,1.1826923076923077,1.0657692307692308,0.40653846153846157,0.6719230769230768,0.43538461538461537,4.3076923076923075,7.615384615384615,1.5834615384615385
