Player,Season,Gameweek,Opponent,Team,Home,Cost,Role,Sel.,Form,Pts.,Minutes played,Goals scored,Assists,Clean sheets,Goals conceded,Own goals,Penalties saved,Penalties missed,Yellow cards,Red cards,Saves,Bonus,Bonus Points System,Influence,Creativity,Threat,ICT Index,Form.1,Times in Dream Team,Value (form),Value (season),Points per match,Transfers in,Transfers out,Price rise,Price fall,Player_Appearances,Player_NPG,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90,Team_Ranking,Team_M,Team_W,Team_D,Team_L,Team_G,Team_GA,Team_PTS,Team_xG,Team_NPxG,Team_xGA,Team_NPxGA,Team_NPxGD,Team_PPDA,Team_OPPDA,Team_DC,Team_ODC,Team_xPTS,Opp_Ranking,Opp_Avg_G,Opp_Avg_GA,Opp_Avg_PTS,Opp_Avg_xG,Opp_Avg_NPxG,Opp_Avg_xGA,Opp_Avg_NPxGA,Opp_Avg_NPxGD,Opp_Avg_PPDA,Opp_Avg_OPPDA,Opp_Avg_DC,Opp_Avg_ODC,Opp_Avg_xPTS
Ederson,21,34,CRY,MCI,0,6.1,GKP,9.4,3.3,7.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,29.0,495.4,10.0,0.0,50.6,3.3,0.0,0.5,23.6,4.4,17203.0,10277.0,1.0,-1.0,33,0.0,0.0,0.0,0.0,0.5199999999999996,0.5200000000000005,0.0,0.0,0.01,0.01,0.01,0.21,0.2,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Bernardo Silva,21,34,CRY,MCI,0,7.4,MID,1.1,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,387.8,437.7,459.0,128.7,5.7,0.0,0.8,12.3,3.8,9850.0,5080.0,-1.0,1.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.17,0.17,0.22,0.39,0.39,0.75,0.45,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Fernandinho,21,34,CRY,MCI,0,5.4,DEF,0.7,2.3,6.0,66.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.0,186.0,162.7,99.0,44.9,2.3,0.0,0.4,9.4,2.7,2002.0,556.0,-1.0,1.0,19,0.0,0.0,0.0,0.0,0.41999999999999993,0.41999999999999993,0.06,0.06,0.07,0.13,0.13,0.59,0.55,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Dias,21,34,CRY,MCI,0,6.1,DEF,23.1,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,587.8,79.2,193.0,86.3,0.7,0.0,0.1,22.1,4.7,68523.0,65749.0,6.0,-6.0,29,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.07,0.0,0.07,0.07,0.53,0.53,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Sterling,21,34,CRY,MCI,0,11.1,MID,4.8,1.7,3.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,591.6,508.2,1251.0,234.0,1.7,0.0,0.2,12.7,5.0,32689.0,17031.0,-4.0,4.0,28,0.0,0.5999999999999996,0.5999999999999996,0.0,0.7800000000000011,0.28000000000000114,0.45,0.42,0.23,0.67,0.64,0.9,0.43,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Cancelo,21,34,CRY,MCI,0,5.9,DEF,14.5,2.3,6.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,509.2,638.5,357.0,150.6,2.3,0.0,0.4,21.9,5.2,19790.0,45314.0,4.0,-4.0,25,0.0,0.10000000000000009,0.10000000000000009,0.0,0.5299999999999994,0.4399999999999995,0.07,0.07,0.21,0.29,0.29,0.69,0.54,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
De Bruyne,21,34,CRY,MCI,0,11.9,MID,14.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,687.2,1077.8,888.0,265.5,0.0,0.0,0.0,10.8,5.3,33761.0,45843.0,4.0,-4.0,24,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.36,0.47,0.93,0.83,0.99,0.5,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Gündogan,21,34,CRY,MCI,0,5.7,MID,20.8,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,670.6,597.9,631.0,190.2,0.7,0.0,0.1,25.3,5.8,28906.0,134343.0,2.0,-2.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.42,0.35,0.17,0.59,0.52,0.87,0.47,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Mahrez,21,34,CRY,MCI,0,8.0,MID,5.7,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,567.2,648.2,855.0,206.9,0.7,0.0,0.1,16.8,5.4,31871.0,31746.0,-5.0,5.0,25,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.27,0.57,0.57,0.9,0.42,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
Jesus,21,34,CRY,MCI,0,9.2,FWD,2.7,1.7,2.0,90.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,429.4,400.7,804.0,163.6,1.7,0.0,0.2,11.1,4.1,10809.0,14208.0,-3.0,3.0,25,0.0,0.27999999999999936,0.27999999999999936,0.10999999999999988,0.1899999999999995,0.08000000000000007,0.44,0.44,0.14,0.58,0.58,0.76,0.25,1,1,1,0,0.0,2.0,0,3,2.039999999999992,2.0400000000000063,0.360000000000003,0.35999999999999943,1.6799999999999997,-0.16999999999999993,0.00999999999999801,8.0,3.0,2.6200000000000045,13,1.0303030303030303,1.696969696969697,1.1515151515151516,0.8478787878787879,0.7787878787878788,1.6500000000000001,1.5575757575757576,-0.7787878787878788,0.5063636363636363,0.23272727272727273,5.0606060606060606,6.909090909090909,0.9475757575757575
