Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Michail Antonio,WHU,4,360,4.0,4.0,3.0,3.50,2.74,1.48,4.37,0.76,0.88,0.69,0.37,1.25,1.06,1.09,0.19
Bruno Fernandes,MUN,5,448,4.0,4.0,0.0,1.21,1.21,2.18,3.83,1.16,0.24,0.24,0.44,0.68,0.68,0.77,0.23
Mohamed Salah,LIV,5,450,4.0,3.0,2.0,3.54,2.78,1.61,5.88,3.24,0.71,0.56,0.32,1.03,0.88,1.18,0.65
Romelu Lukaku,CHE,4,360,3.0,3.0,0.0,2.84,2.84,1.49,5.03,1.91,0.71,0.71,0.37,1.08,1.08,1.26,0.48
Jamie Vardy,LEI,5,445,3.0,3.0,1.0,2.06,2.06,0.37,2.61,0.18,0.42,0.42,0.07,0.49,0.49,0.53,0.04
Demarai Gray,EVE,5,436,3.0,3.0,0.0,1.08,1.08,0.50,1.84,0.51,0.22,0.22,0.10,0.33,0.33,0.38,0.11
Sadio Mané,LIV,5,450,3.0,3.0,0.0,4.12,4.12,0.74,5.75,1.96,0.82,0.82,0.15,0.97,0.97,1.15,0.39
Cristiano Ronaldo,MUN,2,180,3.0,3.0,0.0,3.32,3.32,0.02,3.37,0.09,1.66,1.66,0.01,1.67,1.67,1.68,0.05
Said Benrahma,WHU,5,424,3.0,3.0,2.0,1.22,1.22,1.18,3.94,1.62,0.26,0.26,0.25,0.51,0.51,0.84,0.34
Neal Maupay,BHA,5,408,3.0,2.0,0.0,2.19,1.43,0.12,2.04,0.48,0.48,0.32,0.03,0.51,0.34,0.45,0.11
Dominic Calvert-Lewin,EVE,3,253,3.0,1.0,0.0,3.16,1.64,0.14,1.8,0.03,1.12,0.58,0.05,1.17,0.63,0.64,0.01
Ismaila Sarr,WAT,5,450,3.0,3.0,0.0,1.81,1.81,0.66,3.28,1.14,0.36,0.36,0.13,0.50,0.50,0.66,0.23
Mason Greenwood,MUN,5,433,3.0,3.0,0.0,1.07,1.07,0.55,1.63,0.66,0.22,0.22,0.11,0.34,0.34,0.34,0.14
Allan Saint-Maximin,NEW,5,450,2.0,2.0,2.0,0.82,0.82,1.39,3.28,1.10,0.16,0.16,0.28,0.44,0.44,0.66,0.22
Son Heung-Min,TOT,4,346,2.0,2.0,0.0,0.97,0.97,0.18,1.21,0.33,0.25,0.25,0.05,0.30,0.30,0.31,0.09
Callum Wilson,NEW,3,247,2.0,2.0,0.0,1.95,1.95,0.03,1.94,0.02,0.71,0.71,0.01,0.72,0.72,0.71,0.01
Jesse Lingard,MUN,3,38,2.0,2.0,0.0,0.42,0.42,0.04,0.48,0.02,1.00,1.00,0.10,1.11,1.11,1.14,0.04
Danny Ings,AVL,5,431,2.0,1.0,2.0,1.13,0.37,0.16,0.49,0.24,0.24,0.08,0.03,0.27,0.11,0.10,0.05
Ivan Toney,BRE,5,450,2.0,1.0,1.0,1.62,0.86,1.62,2.03,0.50,0.32,0.17,0.32,0.65,0.50,0.41,0.10
Pablo Fornals,WHU,5,449,2.0,2.0,1.0,0.91,0.91,1.18,3.69,1.72,0.18,0.18,0.24,0.42,0.42,0.74,0.35
Odsonne Edouard,CRY,2,29,2.0,2.0,0.0,0.72,0.72,0.03,0.75,0.00,2.24,2.24,0.09,2.33,2.33,2.33,0.00
Ferrán Torres,MCI,4,308,2.0,2.0,1.0,2.51,2.51,0.02,2.43,1.18,0.73,0.73,0.01,0.74,0.74,0.71,0.34
Diogo Jota,LIV,5,354,2.0,2.0,0.0,2.32,2.32,1.41,4.94,1.68,0.59,0.59,0.36,0.95,0.95,1.26,0.43
Teemu Pukki,NOR,5,414,2.0,1.0,0.0,2.00,1.24,0.04,1.08,0.00,0.43,0.27,0.01,0.44,0.28,0.23,0.00
Raphinha,LEE,5,430,2.0,2.0,0.0,1.11,1.11,0.72,2.12,0.60,0.23,0.23,0.15,0.38,0.38,0.44,0.13
Conor Gallagher,CRY,4,360,2.0,2.0,1.0,2.60,2.60,1.47,3.26,0.14,0.65,0.65,0.37,1.02,1.02,0.81,0.04
Emmanuel Dennis,WAT,5,413,2.0,2.0,1.0,1.23,1.23,0.25,1.66,0.37,0.27,0.27,0.05,0.32,0.32,0.36,0.08
Ilkay Gündogan,MCI,5,430,1.0,1.0,0.0,1.24,1.24,1.40,3.3,1.27,0.26,0.26,0.29,0.55,0.55,0.69,0.26
