Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Michail Antonio,WHU,3,270,4.0,4.0,3.0,3.31,2.55,1.48,4.15,0.74,1.10,0.85,0.49,1.60,1.34,1.38,0.25
Bruno Fernandes,MUN,3,270,3.0,3.0,0.0,1.03,1.03,0.82,1.73,0.54,0.34,0.34,0.27,0.62,0.62,0.58,0.18
Dominic Calvert-Lewin,EVE,3,253,3.0,1.0,0.0,3.16,1.64,0.14,1.8,0.03,1.12,0.58,0.05,1.17,0.63,0.64,0.01
Mason Greenwood,MUN,3,270,3.0,3.0,0.0,1.03,1.03,0.45,1.18,0.28,0.34,0.34,0.15,0.49,0.49,0.39,0.09
Son Heung-Min,TOT,3,256,2.0,2.0,0.0,0.54,0.54,0.16,0.75,0.30,0.19,0.19,0.06,0.25,0.25,0.26,0.11
Callum Wilson,NEW,3,247,2.0,2.0,0.0,1.95,1.95,0.03,1.94,0.02,0.71,0.71,0.01,0.72,0.72,0.71,0.01
Jamie Vardy,LEI,3,265,2.0,2.0,1.0,1.25,1.25,0.25,1.57,0.07,0.42,0.42,0.09,0.51,0.51,0.53,0.02
Demarai Gray,EVE,3,257,2.0,2.0,0.0,0.28,0.28,0.39,0.8,0.36,0.10,0.10,0.14,0.24,0.24,0.28,0.13
Danny Ings,AVL,3,270,2.0,1.0,1.0,1.00,0.24,0.06,0.25,0.16,0.33,0.08,0.02,0.36,0.10,0.08,0.05
Mohamed Salah,LIV,3,270,2.0,1.0,2.0,1.51,0.75,1.09,2.55,0.89,0.50,0.25,0.36,0.87,0.62,0.85,0.30
Pablo Fornals,WHU,3,269,2.0,2.0,1.0,0.76,0.76,1.01,3.02,1.36,0.25,0.25,0.34,0.59,0.59,1.01,0.45
Said Benrahma,WHU,3,270,2.0,2.0,2.0,1.09,1.09,0.65,3.08,1.41,0.36,0.36,0.22,0.58,0.58,1.03,0.47
Neal Maupay,BHA,3,228,2.0,2.0,0.0,1.26,1.26,0.12,1.85,0.46,0.50,0.50,0.05,0.54,0.54,0.73,0.18
Ferrán Torres,MCI,3,242,2.0,2.0,1.0,2.09,2.09,0.02,1.94,1.12,0.78,0.78,0.01,0.78,0.78,0.72,0.41
Diogo Jota,LIV,3,193,2.0,2.0,0.0,1.18,1.18,0.24,1.63,0.56,0.55,0.55,0.11,0.66,0.66,0.76,0.26
Conor Gallagher,CRY,2,180,2.0,2.0,0.0,1.06,1.06,0.83,1.12,0.06,0.53,0.53,0.41,0.95,0.95,0.56,0.03
Allan Saint-Maximin,NEW,3,270,1.0,1.0,1.0,0.45,0.45,0.90,2.29,0.94,0.15,0.15,0.30,0.45,0.45,0.76,0.31
Ilkay Gündogan,MCI,3,250,1.0,1.0,0.0,0.39,0.39,0.79,1.97,1.08,0.14,0.14,0.29,0.43,0.43,0.71,0.39
Roberto Firmino,LIV,3,77,1.0,1.0,0.0,0.51,0.51,0.12,1.1,0.47,0.60,0.60,0.13,0.73,0.73,1.29,0.55
Aaron Cresswell,WHU,3,270,1.0,1.0,0.0,0.13,0.13,0.13,1.08,0.94,0.04,0.04,0.04,0.09,0.09,0.36,0.31
Romelu Lukaku,CHE,2,180,1.0,1.0,0.0,2.00,2.00,0.72,2.76,0.55,1.00,1.00,0.36,1.36,1.36,1.38,0.27
Raheem Sterling,MCI,3,128,1.0,1.0,0.0,1.71,1.71,0.11,2.46,0.71,1.21,1.21,0.08,1.28,1.28,1.73,0.50
Dele Alli,TOT,3,270,1.0,0.0,0.0,0.94,0.18,0.00,0.4,0.23,0.31,0.06,0.00,0.31,0.06,0.13,0.08
Jack Grealish,MCI,3,256,1.0,1.0,1.0,0.92,0.92,1.27,4.61,2.69,0.32,0.32,0.45,0.77,0.77,1.62,0.94
Riyad Mahrez,MCI,3,120,1.0,1.0,1.0,1.26,1.26,1.35,3.33,0.83,0.95,0.95,1.01,1.96,1.96,2.50,0.62
Marc Albrighton,LEI,1,90,1.0,1.0,0.0,0.06,0.06,0.00,0.17,0.11,0.06,0.06,0.00,0.06,0.06,0.17,0.11
Patrick Bamford,LEE,3,258,1.0,1.0,1.0,1.39,1.39,0.39,1.95,0.28,0.48,0.48,0.13,0.62,0.62,0.68,0.10
Sadio Mané,LIV,3,270,1.0,1.0,0.0,1.52,1.52,0.35,1.92,0.44,0.51,0.51,0.12,0.62,0.62,0.64,0.15
James Ward-Prowse,SOU,3,270,1.0,0.0,0.0,0.96,0.20,0.18,0.64,0.51,0.32,0.07,0.06,0.38,0.13,0.21,0.17
Ivan Toney,BRE,3,270,1.0,1.0,0.0,0.81,0.81,0.15,0.51,0.20,0.27,0.27,0.05,0.32,0.32,0.17,0.07
Sergi Canos,BRE,3,270,1.0,1.0,0.0,0.29,0.29,0.67,0.46,0.08,0.10,0.10,0.22,0.32,0.32,0.15,0.03
Marcos Alonso,CHE,3,267,1.0,1.0,0.0,0.19,0.19,0.60,2.01,1.45,0.06,0.06,0.20,0.27,0.27,0.68,0.49
James Tarkowski,BUR,3,270,1.0,1.0,0.0,1.17,1.17,0.00,0.05,0.05,0.39,0.39,0.00,0.39,0.39,0.02,0.02
Abdoulaye Doucouré,EVE,3,270,1.0,1.0,1.0,0.29,0.29,0.19,1.58,1.10,0.10,0.10,0.06,0.16,0.16,0.53,0.37
Emiliano Buendía,AVL,3,254,1.0,1.0,0.0,0.09,0.09,0.13,0.27,0.12,0.03,0.03,0.05,0.08,0.08,0.10,0.04
Rodri,MCI,2,180,1.0,1.0,0.0,0.09,0.09,0.22,2.98,2.79,0.04,0.04,0.11,0.16,0.16,1.49,1.40
Aymeric Laporte,MCI,2,180,1.0,1.0,0.0,0.48,0.48,0.00,3.71,3.66,0.24,0.24,0.00,0.24,0.24,1.85,1.83
