Player,Team,Player_Appearances,Player_Minutes played,Player_Goals scored,Player_NPG,Player_Assists,Player_xG,Player_NPxG,Player_xA,Player_xGChain,Player_xGBuildup,Player_xG90,Player_NPxG90,Player_xA90,Player_xG90+xA90,Player_NPxG90+xA90,Player_xGChain90,Player_xGBuildup90
Bruno Fernandes,MUN,1,90,3.0,3.0,0.0,0.78,0.78,0.12,1.16,0.26,0.78,0.78,0.12,0.90,0.90,1.16,0.26
Son Heung-Min,TOT,1,90,1.0,1.0,0.0,0.27,0.27,0.05,0.25,0.02,0.27,0.27,0.05,0.33,0.33,0.25,0.02
Callum Wilson,NEW,1,87,1.0,1.0,0.0,1.01,1.01,0.00,1.02,0.02,1.04,1.04,0.00,1.04,1.04,1.06,0.02
Roberto Firmino,LIV,1,28,1.0,1.0,0.0,0.42,0.42,0.08,0.61,0.10,1.36,1.36,0.26,1.63,1.63,1.95,0.32
Michail Antonio,WHU,1,90,1.0,1.0,1.0,1.51,0.75,0.46,1.35,0.14,1.51,0.75,0.46,1.97,1.21,1.35,0.14
Aaron Cresswell,WHU,1,90,1.0,1.0,0.0,0.08,0.08,0.04,0.54,0.50,0.08,0.08,0.04,0.12,0.12,0.54,0.50
Jamie Vardy,LEI,1,90,1.0,1.0,0.0,0.46,0.46,0.19,0.65,0.00,0.46,0.46,0.19,0.65,0.65,0.65,0.00
Danny Ings,AVL,1,90,1.0,0.0,0.0,0.76,0.00,0.00,0.03,0.03,0.76,0.00,0.00,0.76,0.00,0.03,0.03
Sergi Canos,BRE,1,90,1.0,1.0,0.0,0.19,0.19,0.56,0.19,0.00,0.19,0.19,0.56,0.75,0.75,0.19,0.00
Mohamed Salah,LIV,1,90,1.0,1.0,2.0,0.24,0.24,0.87,1.07,0.10,0.24,0.24,0.87,1.11,1.11,1.07,0.10
Marcos Alonso,CHE,1,87,1.0,1.0,0.0,0.19,0.19,0.18,0.29,0.04,0.19,0.19,0.18,0.38,0.38,0.30,0.04
James Tarkowski,BUR,1,90,1.0,1.0,0.0,1.10,1.10,0.00,0.04,0.04,1.10,1.10,0.00,1.10,1.10,0.04,0.04
Abdoulaye Doucouré,EVE,1,90,1.0,1.0,0.0,0.06,0.06,0.00,0.43,0.37,0.06,0.06,0.00,0.06,0.06,0.43,0.37
Christian Pulisic,CHE,1,83,1.0,1.0,0.0,0.64,0.64,0.00,0.67,0.03,0.69,0.69,0.00,0.69,0.69,0.72,0.03
Said Benrahma,WHU,1,90,1.0,1.0,1.0,0.58,0.58,0.39,1.45,0.49,0.58,0.58,0.39,0.97,0.97,1.45,0.49
Neal Maupay,BHA,1,90,1.0,1.0,0.0,0.82,0.82,0.00,1.15,0.34,0.82,0.82,0.00,0.82,0.82,1.15,0.34
Adam Armstrong,SOU,1,90,1.0,1.0,0.0,0.42,0.42,0.00,0.41,0.00,0.42,0.42,0.00,0.42,0.42,0.41,0.00
Dominic Calvert-Lewin,EVE,1,90,1.0,1.0,0.0,1.00,1.00,0.00,1.0,0.00,1.00,1.00,0.00,1.00,1.00,1.00,0.00
Ismaila Sarr,WAT,1,90,1.0,1.0,0.0,0.17,0.17,0.37,0.5,0.14,0.17,0.17,0.37,0.54,0.54,0.50,0.14
Richarlison,EVE,1,90,1.0,1.0,1.0,0.55,0.55,1.02,1.21,0.75,0.55,0.55,1.02,1.58,1.58,1.21,0.75
Jacob Murphy,NEW,1,90,1.0,1.0,0.0,0.13,0.13,0.10,0.23,0.00,0.13,0.13,0.10,0.23,0.23,0.23,0.00
Trevoh Chalobah,CHE,1,90,1.0,1.0,0.0,0.02,0.02,0.00,0.1,0.08,0.02,0.02,0.00,0.02,0.02,0.10,0.08
Fred,MUN,1,90,1.0,1.0,0.0,0.14,0.14,0.00,0.41,0.27,0.14,0.14,0.00,0.14,0.14,0.41,0.27
Diogo Jota,LIV,1,62,1.0,1.0,0.0,0.61,0.61,0.00,0.41,0.03,0.88,0.88,0.00,0.88,0.88,0.60,0.04
Juan Camilo Hernández,WAT,1,22,1.0,1.0,0.0,0.08,0.08,0.00,0.08,0.00,0.32,0.32,0.00,0.32,0.32,0.32,0.00
Christian Nørgaard,BRE,1,90,1.0,1.0,0.0,1.45,1.45,0.00,0.89,0.00,1.45,1.45,0.00,1.45,1.45,0.89,0.00
Mason Greenwood,MUN,1,90,1.0,1.0,0.0,0.12,0.12,0.23,0.63,0.28,0.12,0.12,0.23,0.35,0.35,0.63,0.28
John McGinn,AVL,1,90,1.0,1.0,0.0,0.08,0.08,0.00,0.11,0.03,0.08,0.08,0.00,0.08,0.08,0.11,0.03
Tomas Soucek,WHU,1,90,1.0,1.0,0.0,0.80,0.80,0.00,0.64,0.59,0.80,0.80,0.00,0.80,0.80,0.64,0.59
Alexis Mac Allister,BHA,1,11,1.0,1.0,0.0,0.34,0.34,0.00,0.63,0.29,2.78,2.78,0.00,2.78,2.78,5.13,2.36
Luke Ayling,LEE,1,90,1.0,1.0,0.0,0.05,0.05,0.00,0.02,0.00,0.05,0.05,0.00,0.05,0.05,0.02,0.00
Emmanuel Dennis,WAT,1,68,1.0,1.0,1.0,0.59,0.59,0.21,0.83,0.16,0.78,0.78,0.28,1.07,1.07,1.10,0.21
Lukas Rupp,NOR,1,90,0.0,0.0,0.0,0.09,0.09,0.00,0.39,0.34,0.09,0.09,0.00,0.09,0.09,0.39,0.34
Timo Werner,CHE,1,90,0.0,0.0,0.0,0.13,0.13,0.02,0.23,0.08,0.13,0.13,0.02,0.15,0.15,0.23,0.08
Joelinton,NEW,1,3,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Allan Saint-Maximin,NEW,1,90,0.0,0.0,1.0,0.00,0.00,0.86,1.1,0.24,0.00,0.00,0.86,0.86,0.86,1.10,0.24
Jannik Vestergaard,LEI,1,26,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Bernd Leno,ARS,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.1,0.10,0.00,0.00,0.00,0.00,0.00,0.10,0.10
Andreas Christensen,CHE,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.18,0.18,0.00,0.00,0.00,0.00,0.00,0.18,0.18
Granit Xhaka,ARS,1,90,0.0,0.0,0.0,0.07,0.07,0.04,0.52,0.41,0.07,0.07,0.04,0.11,0.11,0.52,0.41
Pascal Groß,BHA,1,90,0.0,0.0,1.0,0.05,0.05,0.35,0.5,0.49,0.05,0.05,0.35,0.41,0.41,0.50,0.49
Ilkay Gündogan,MCI,1,90,0.0,0.0,0.0,0.17,0.17,0.00,0.27,0.16,0.17,0.17,0.00,0.17,0.17,0.27,0.16
Joel Matip,LIV,1,90,0.0,0.0,0.0,0.06,0.06,0.00,0.15,0.15,0.06,0.06,0.00,0.06,0.06,0.15,0.15
Pierre-Emile Højbjerg,TOT,1,90,0.0,0.0,0.0,0.01,0.01,0.05,0.13,0.09,0.01,0.01,0.05,0.06,0.06,0.13,0.09
Kevin De Bruyne,MCI,1,10,0.0,0.0,0.0,0.02,0.02,0.01,0.08,0.06,0.21,0.21,0.07,0.29,0.29,0.72,0.51
Matt Ritchie,NEW,1,90,0.0,0.0,1.0,0.04,0.04,0.26,0.26,0.16,0.04,0.04,0.26,0.30,0.30,0.26,0.16
Dan Gosling,WAT,1,19,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Adam Lallana,BHA,1,41,0.0,0.0,0.0,0.00,0.00,0.00,0.7,0.70,0.00,0.00,0.00,0.00,0.00,1.54,1.54
James Milner,LIV,1,90,0.0,0.0,0.0,0.00,0.00,0.05,0.72,0.72,0.00,0.00,0.05,0.05,0.05,0.72,0.72
Alex Iwobi,EVE,1,19,0.0,0.0,1.0,0.55,0.55,0.04,1.14,0.55,2.61,2.61,0.19,2.80,2.80,5.41,2.61
Theo Walcott,SOU,1,81,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Calum Chambers,ARS,1,82,0.0,0.0,0.0,0.06,0.06,0.06,0.2,0.09,0.07,0.07,0.06,0.13,0.13,0.22,0.09
Joel Ward,CRY,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Wilfried Zaha,CRY,1,90,0.0,0.0,0.0,0.14,0.14,0.00,0.17,0.04,0.14,0.14,0.00,0.14,0.14,0.17,0.04
Angelo Ogbonna,WHU,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.11,0.11
Cheikhou Kouyaté,CRY,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
David de Gea,MUN,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.38,0.38,0.00,0.00,0.00,0.00,0.00,0.38,0.38
Anthony Martial,MUN,1,14,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Troy Deeney,WAT,1,9,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Nathan Aké,MCI,1,90,0.0,0.0,0.0,0.05,0.05,0.00,0.16,0.16,0.05,0.05,0.00,0.05,0.05,0.16,0.16
Craig Cathcart,WAT,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.11,0.11,0.00,0.00,0.00,0.00,0.00,0.11,0.11
Seamus Coleman,EVE,1,90,0.0,0.0,0.0,0.00,0.00,0.08,0.41,0.41,0.00,0.00,0.08,0.08,0.08,0.41,0.41
Tom Cleverley,WAT,1,81,0.0,0.0,1.0,0.00,0.00,0.04,0.3,0.25,0.00,0.00,0.05,0.05,0.05,0.33,0.28
Christian Benteke,CRY,1,32,0.0,0.0,0.0,0.04,0.04,0.00,0.04,0.00,0.10,0.10,0.00,0.10,0.10,0.10,0.00
Fernandinho,MCI,1,90,0.0,0.0,0.0,0.29,0.29,0.06,0.32,0.27,0.29,0.29,0.06,0.35,0.35,0.32,0.27
Raheem Sterling,MCI,1,71,0.0,0.0,0.0,0.03,0.03,0.00,0.16,0.13,0.04,0.04,0.00,0.04,0.04,0.20,0.16
Kelechi Iheanacho,LEI,1,16,0.0,0.0,0.0,0.08,0.08,0.00,0.22,0.13,0.47,0.47,0.00,0.47,0.47,1.22,0.75
Ashley Young,AVL,1,90,0.0,0.0,0.0,0.02,0.02,0.06,0.19,0.14,0.02,0.02,0.06,0.07,0.07,0.19,0.14
James McArthur,CRY,1,90,0.0,0.0,0.0,0.00,0.00,0.07,0.04,0.00,0.00,0.00,0.07,0.07,0.07,0.04,0.00
Alex McCarthy,SOU,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Hugo Lloris,TOT,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Eric Dier,TOT,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.02
Dele Alli,TOT,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.02,0.02,0.00,0.00,0.00,0.00,0.00,0.02,0.02
Ashley Westwood,BUR,1,90,0.0,0.0,1.0,0.00,0.00,0.70,0.23,0.16,0.00,0.00,0.70,0.70,0.70,0.23,0.16
Jordan Ayew,CRY,1,90,0.0,0.0,0.0,0.03,0.03,0.14,0.17,0.04,0.03,0.03,0.14,0.17,0.17,0.17,0.04
Jack Grealish,MCI,1,90,0.0,0.0,0.0,0.22,0.22,0.14,0.43,0.07,0.22,0.22,0.14,0.36,0.36,0.43,0.07
César Azpilicueta,CHE,1,68,0.0,0.0,0.0,0.03,0.03,0.00,0.23,0.20,0.04,0.04,0.00,0.04,0.04,0.31,0.27
Bertrand Traoré,AVL,1,16,0.0,0.0,0.0,0.08,0.08,0.00,0.19,0.11,0.43,0.43,0.00,0.43,0.43,1.04,0.61
Nemanja Matic,MUN,1,20,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Lukasz Fabianski,WHU,1,90,0.0,0.0,0.0,0.00,0.00,0.00,0.0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
Federico Fernández,NEW,1,90,0.0,0.0,0.0,0.11,0.11,0.00,0.06,0.06,0.11,0.11,0.00,0.11,0.11,0.06,0.06
